NEWID,SEQNO,ALCNO,EXPNAME,COST_,REF_MO,REF_YR,RTYPE,GIFT,UCCSEQ,UCC,COST,PUBFLAG
05841341,23,0,TELCEL1X,D,07,2024,UTA,2,1,270102,107,2
05841341,23,0,TELCEL2X,D,08,2024,UTA,2,1,270102,107,2
05841341,23,0,TELCEL3X,D,09,2024,UTA,2,1,270102,107,2
05841351,28,0,TELCEL1X,D,07,2024,UTA,2,1,270102,210,2
05841351,28,0,TELCEL2X,D,08,2024,UTA,2,1,270102,210,2
05841351,28,0,TELCEL3X,D,09,2024,UTA,2,1,270102,210,2
05841351,29,0,QADINE1X,D,07,2024,UTA,2,1,690114,87,2
05841351,29,0,QADINE2X,D,08,2024,UTA,2,1,690114,87,2
05841351,29,0,QADINE3X,D,09,2024,UTA,2,1,690114,87,2
05841361,13,0,QADINE1X,D,07,2024,UTA,2,1,690114,75,2
05841361,13,0,QADINE2X,D,08,2024,UTA,2,1,690114,75,2
05841361,13,0,QADINE3X,D,09,2024,UTA,2,1,690114,75,2
05841481,24,0,QADCAB1X,E,07,2024,UTA,2,1,270310,129,2
05841481,24,0,QADCAB2X,E,08,2024,UTA,2,1,270310,129,2
05841481,24,0,QADCAB3X,E,09,2024,UTA,2,1,270310,129,2
05841481,24,0,TELRES1X,E,07,2024,UTA,2,1,270106,71,2
05841481,24,0,TELRES2X,E,08,2024,UTA,2,1,270106,71,2
05841481,24,0,TELRES3X,E,09,2024,UTA,2,1,270106,71,2
05841541,15,0,TELCEL1X,E,07,2024,UTA,2,1,270102,30,2
05841541,15,0,TELCEL2X,E,08,2024,UTA,2,1,270102,30,2
05841541,15,0,TELCEL3X,E,09,2024,UTA,2,1,270102,30,2
05841541,15,0,QADINE1X,E,07,2024,UTA,2,1,690114,20,2
05841541,15,0,QADINE2X,E,08,2024,UTA,2,1,690114,20,2
05841541,15,0,QADINE3X,E,09,2024,UTA,2,1,690114,20,2
05841551,20,0,TELCEL1X,D,07,2024,UTA,2,1,270102,96,2
05841551,20,0,TELCEL2X,D,08,2024,UTA,2,1,270102,96,2
05841551,20,0,TELCEL3X,D,09,2024,UTA,2,1,270102,96,2
05841551,21,0,QADINE1X,D,07,2024,UTA,2,1,690114,109,2
05841551,21,0,QADINE2X,D,08,2024,UTA,2,1,690114,109,2
05841551,21,0,QADINE3X,D,09,2024,UTA,2,1,690114,109,2
05841571,26,0,TELCEL1X,D,07,2024,UTA,2,1,270102,93,2
05841571,26,0,TELCEL2X,D,08,2024,UTA,2,1,270102,93,2
05841571,26,0,TELCEL3X,D,09,2024,UTA,2,1,270102,93,2
05841571,27,0,QADCAB1X,E,07,2024,UTA,2,1,270310,68,2
05841571,27,0,QADCAB2X,E,08,2024,UTA,2,1,270310,68,2
05841571,27,0,QADCAB3X,E,09,2024,UTA,2,1,270310,68,2
05841571,27,0,QADINE1X,E,07,2024,UTA,2,1,690114,42,2
05841571,27,0,QADINE2X,E,08,2024,UTA,2,1,690114,42,2
05841571,27,0,QADINE3X,E,09,2024,UTA,2,1,690114,42,2
05841591,11,0,TELCEL1X,D,07,2024,UTA,2,1,270102,125,2
05841591,11,0,TELCEL2X,D,08,2024,UTA,2,1,270102,125,2
05841591,11,0,TELCEL3X,D,09,2024,UTA,2,1,270102,125,2
05841591,12,0,QADINE1X,E,07,2024,UTA,2,1,690114,106,2
05841591,12,0,QADINE2X,E,08,2024,UTA,2,1,690114,106,2
05841591,12,0,QADINE3X,E,09,2024,UTA,2,1,690114,106,2
05841591,12,0,TELRES1X,E,07,2024,UTA,2,1,270106,119,2
05841591,12,0,TELRES2X,E,08,2024,UTA,2,1,270106,119,2
05841591,12,0,TELRES3X,E,09,2024,UTA,2,1,270106,119,2
05841621,24,0,QADINE1X,D,07,2024,UTA,2,1,690114,241,2
05841621,24,0,QADINE2X,D,08,2024,UTA,2,1,690114,241,2
05841621,24,0,QADINE3X,D,09,2024,UTA,2,1,690114,241,2
05841621,25,0,TELCEL1X,D,07,2024,UTA,2,1,270102,129,2
05841621,25,0,TELCEL2X,D,08,2024,UTA,2,1,270102,129,2
05841621,25,0,TELCEL3X,D,09,2024,UTA,2,1,270102,129,2
05841631,55,0,QADINE1X,D,07,2024,UTA,2,1,690114,65,2
05841631,55,0,QADINE2X,D,08,2024,UTA,2,1,690114,65,2
05841631,55,0,QADINE3X,D,09,2024,UTA,2,1,690114,65,2
05841631,56,0,QADINE1X,D,07,2024,UTA,2,1,690114,80,2
05841631,56,0,QADINE2X,D,08,2024,UTA,2,1,690114,80,2
05841631,56,0,QADINE3X,D,09,2024,UTA,2,1,690114,80,2
05841631,57,0,TELCEL1X,D,07,2024,UTA,2,1,270102,230,2
05841631,57,0,TELCEL2X,D,08,2024,UTA,2,1,270102,230,2
05841631,57,0,TELCEL3X,D,09,2024,UTA,2,1,270102,230,2
05841641,22,0,QADINE1X,D,07,2024,UTA,2,1,690114,60,2
05841641,22,0,QADINE2X,D,08,2024,UTA,2,1,690114,60,2
05841641,22,0,QADINE3X,D,09,2024,UTA,2,1,690114,60,2
05841661,32,0,QADCAB1X,E,07,2024,UTA,2,1,270310,109,2
05841661,32,0,QADCAB2X,E,08,2024,UTA,2,1,270310,109,2
05841661,32,0,QADCAB3X,E,09,2024,UTA,2,1,270310,111,2
05841661,32,0,QADINE1X,E,07,2024,UTA,2,1,690114,121,2
05841661,32,0,QADINE2X,E,08,2024,UTA,2,1,690114,123,2
05841661,32,0,QADINE3X,E,09,2024,UTA,2,1,690114,121,2
05841661,32,0,TELRES1X,E,07,2024,UTA,2,1,270106,70,2
05841661,32,0,TELRES2X,E,08,2024,UTA,2,1,270106,68,2
05841661,32,0,TELRES3X,E,09,2024,UTA,2,1,270106,68,2
05841661,33,0,TELCEL1X,D,07,2024,UTA,2,1,270102,100,2
05841661,33,0,TELCEL2X,D,08,2024,UTA,2,1,270102,100,2
05841661,33,0,TELCEL3X,D,09,2024,UTA,2,1,270102,100,2
05841671,9,0,TELCEL1X,D,07,2024,UTA,2,1,270102,35,2
05841671,9,0,TELCEL2X,D,08,2024,UTA,2,1,270102,35,2
05841671,9,0,TELCEL3X,D,09,2024,UTA,2,1,270102,35,2
05841671,10,0,QADINE1X,D,07,2024,UTA,2,1,690114,45,2
05841671,10,0,QADINE2X,D,08,2024,UTA,2,1,690114,45,2
05841671,10,0,QADINE3X,D,09,2024,UTA,2,1,690114,45,2
05841731,36,0,QADCAB1X,T,07,2024,UTA,2,1,270310,359,2
05841731,36,0,QADCAB2X,T,08,2024,UTA,2,1,270310,358,2
05841731,36,0,QADCAB3X,T,09,2024,UTA,2,1,270310,357,2
05841731,37,0,TELCEL1X,D,07,2024,UTA,2,1,270102,130,2
05841731,37,0,TELCEL2X,D,08,2024,UTA,2,1,270102,130,2
05841731,37,0,TELCEL3X,D,09,2024,UTA,2,1,270102,130,2
05841741,18,0,TELCEL1X,D,07,2024,UTA,2,1,270102,50,2
05841741,18,0,TELCEL2X,D,08,2024,UTA,2,1,270102,50,2
05841741,18,0,TELCEL3X,D,09,2024,UTA,2,1,270102,50,2
05841741,19,0,QADCAB1X,E,07,2024,UTA,2,1,270310,130,2
05841741,19,0,QADCAB2X,E,08,2024,UTA,2,1,270310,133,2
05841741,19,0,QADCAB3X,E,09,2024,UTA,2,1,270310,132,2
05841741,19,0,QADINE1X,E,07,2024,UTA,2,1,690114,70,2
05841741,19,0,QADINE2X,E,08,2024,UTA,2,1,690114,67,2
05841741,19,0,QADINE3X,E,09,2024,UTA,2,1,690114,68,2
05841751,53,0,QADCAB1X,E,07,2024,UTA,2,1,270310,50,2
05841751,53,0,QADCAB2X,E,08,2024,UTA,2,1,270310,50,2
05841751,53,0,QADCAB3X,E,09,2024,UTA,2,1,270310,50,2
05841751,53,0,QADINE1X,E,07,2024,UTA,2,1,690114,40,2
05841751,53,0,QADINE2X,E,08,2024,UTA,2,1,690114,40,2
05841751,53,0,QADINE3X,E,09,2024,UTA,2,1,690114,40,2
05841751,54,0,TELCEL1X,D,07,2024,UTA,2,1,270102,302,2
05841751,54,0,TELCEL2X,D,08,2024,UTA,2,1,270102,254,2
05841751,54,0,TELCEL3X,D,09,2024,UTA,2,1,270102,361,2
05841781,34,0,TELCEL1X,E,08,2024,UTA,2,1,270102,20,2
05841781,34,0,TELCEL2X,E,09,2024,UTA,2,1,270102,20,2
05841781,34,0,TELCEL3X,E,10,2024,UTA,2,1,270102,20,2
05841781,34,0,QADINE1X,E,08,2024,UTA,2,1,690114,10,2
05841781,34,0,QADINE2X,E,09,2024,UTA,2,1,690114,10,2
05841781,34,0,QADINE3X,E,10,2024,UTA,2,1,690114,10,2
05841851,19,0,QADCAB1X,E,08,2024,UTA,2,1,270310,90,2
05841851,19,0,QADCAB2X,E,09,2024,UTA,2,1,270310,90,2
05841851,19,0,QADCAB3X,E,10,2024,UTA,2,1,270310,90,2
05841851,19,0,QADINE1X,E,08,2024,UTA,2,1,690114,50,2
05841851,19,0,QADINE2X,E,09,2024,UTA,2,1,690114,50,2
05841851,19,0,QADINE3X,E,10,2024,UTA,2,1,690114,50,2
05841851,19,0,TELRES1X,E,08,2024,UTA,2,1,270106,97,2
05841851,19,0,TELRES2X,E,09,2024,UTA,2,1,270106,97,2
05841851,19,0,TELRES3X,E,10,2024,UTA,2,1,270106,97,2
05841851,20,0,TELCEL1X,D,08,2024,UTA,2,1,270102,75,2
05841851,20,0,TELCEL2X,D,09,2024,UTA,2,1,270102,75,2
05841851,20,0,TELCEL3X,D,10,2024,UTA,2,1,270102,75,2
05841861,23,0,TELCEL1X,E,08,2024,UTA,2,1,270102,73,2
05841861,23,0,TELCEL2X,E,09,2024,UTA,2,1,270102,72,2
05841861,23,0,TELCEL3X,E,10,2024,UTA,2,1,270102,74,2
05841861,23,0,QADCAB1X,E,08,2024,UTA,2,1,270310,105,2
05841861,23,0,QADCAB2X,E,09,2024,UTA,2,1,270310,106,2
05841861,23,0,QADCAB3X,E,10,2024,UTA,2,1,270310,104,2
05841861,23,0,QADINE1X,E,08,2024,UTA,2,1,690114,50,2
05841861,23,0,QADINE2X,E,09,2024,UTA,2,1,690114,50,2
05841861,23,0,QADINE3X,E,10,2024,UTA,2,1,690114,50,2
05841861,24,0,TELCEL1X,D,08,2024,UTA,2,1,270102,245,2
05841861,24,0,TELCEL2X,D,09,2024,UTA,2,1,270102,245,2
05841861,24,0,TELCEL3X,D,10,2024,UTA,2,1,270102,245,2
05841931,19,0,TELCEL1X,F,08,2024,UTA,2,1,270102,55,2
05841931,19,0,TELCEL2X,F,09,2024,UTA,2,1,270102,55,2
05841931,19,0,TELCEL3X,F,10,2024,UTA,2,1,270102,55,2
05841931,20,0,QADINE1X,D,08,2024,UTA,2,1,690114,55,2
05841931,20,0,QADINE2X,D,09,2024,UTA,2,1,690114,55,2
05841931,20,0,QADINE3X,D,10,2024,UTA,2,1,690114,55,2
05841941,10,0,TELCEL1X,E,08,2024,UTA,2,1,270102,71,2
05841941,10,0,TELCEL2X,E,09,2024,UTA,2,1,270102,71,2
05841941,10,0,TELCEL3X,E,10,2024,UTA,2,1,270102,70,2
05841941,10,0,QADINE1X,E,08,2024,UTA,2,1,690114,69,2
05841941,10,0,QADINE2X,E,09,2024,UTA,2,1,690114,69,2
05841941,10,0,QADINE3X,E,10,2024,UTA,2,1,690114,70,2
05841981,19,0,TELCEL1X,D,08,2024,UTA,2,1,270102,32,2
05841981,19,0,TELCEL2X,D,09,2024,UTA,2,1,270102,32,2
05841981,19,0,TELCEL3X,D,10,2024,UTA,2,1,270102,32,2
05841981,20,0,QADINE1X,D,08,2024,UTA,2,1,690114,40,2
05841981,20,0,QADINE2X,D,09,2024,UTA,2,1,690114,40,2
05841981,20,0,QADINE3X,D,10,2024,UTA,2,1,690114,70,2
05842031,33,0,TELCEL1X,D,08,2024,UTA,2,1,270102,200,2
05842031,33,0,TELCEL2X,D,09,2024,UTA,2,1,270102,200,2
05842031,33,0,TELCEL3X,D,10,2024,UTA,2,1,270102,200,2
05842031,34,0,QADINE1X,D,08,2024,UTA,2,1,690114,100,2
05842031,34,0,QADINE2X,D,09,2024,UTA,2,1,690114,100,2
05842031,34,0,QADINE3X,D,10,2024,UTA,2,1,690114,100,2
05842041,18,0,TELCEL1X,E,08,2024,UTA,2,1,270102,107,2
05842041,18,0,TELCEL2X,E,09,2024,UTA,2,1,270102,133,2
05842041,18,0,TELCEL3X,E,10,2024,UTA,2,1,270102,133,2
05842041,18,0,QADINE1X,E,08,2024,UTA,2,1,690114,53,2
05842041,18,0,QADINE2X,E,09,2024,UTA,2,1,690114,67,2
05842041,18,0,QADINE3X,E,10,2024,UTA,2,1,690114,67,2
05842041,19,0,QADINE1X,D,08,2024,UTA,2,1,690114,60,2
05842041,19,0,QADINE2X,F,09,2024,UTA,2,1,690114,200,2
05842041,19,0,QADINE3X,F,10,2024,UTA,2,1,690114,200,2
05842051,20,0,TELCEL1X,D,08,2024,UTA,2,1,270102,85,2
05842051,20,0,TELCEL2X,D,09,2024,UTA,2,1,270102,85,2
05842051,20,0,TELCEL3X,D,10,2024,UTA,2,1,270102,85,2
05842051,21,0,QADINE1X,D,08,2024,UTA,2,1,690114,70,2
05842051,21,0,QADINE2X,D,09,2024,UTA,2,1,690114,70,2
05842051,21,0,QADINE3X,D,10,2024,UTA,2,1,690114,70,2
05842061,65,0,TELCEL1X,D,08,2024,UTA,2,1,270102,135,2
05842061,65,0,TELCEL2X,D,09,2024,UTA,2,1,270102,135,2
05842061,65,0,TELCEL3X,D,10,2024,UTA,2,1,270102,135,2
05842061,66,0,TELCEL1X,D,08,2024,UTA,2,1,270102,135,2
05842061,66,0,TELCEL2X,D,09,2024,UTA,2,1,270102,135,2
05842061,66,0,TELCEL3X,D,10,2024,UTA,2,1,270102,135,2
05842061,67,0,QADCAB1X,E,08,2024,UTA,2,1,270310,141,2
05842061,67,0,QADCAB2X,E,09,2024,UTA,2,1,270310,139,2
05842061,67,0,QADCAB3X,E,10,2024,UTA,2,1,270310,139,2
05842061,67,0,QADINE1X,E,08,2024,UTA,2,1,690114,89,2
05842061,67,0,QADINE2X,E,09,2024,UTA,2,1,690114,91,2
05842061,67,0,QADINE3X,E,10,2024,UTA,2,1,690114,91,2
05842101,11,0,TELCEL1X,D,08,2024,UTA,2,1,270102,111,2
05842101,11,0,TELCEL2X,D,09,2024,UTA,2,1,270102,111,2
05842101,11,0,TELCEL3X,D,10,2024,UTA,2,1,270102,111,2
05842121,16,0,TELRES1X,F,08,2024,UTA,2,1,270106,190,2
05842121,16,0,TELRES2X,F,09,2024,UTA,2,1,270106,190,2
05842121,16,0,TELRES3X,F,10,2024,UTA,2,1,270106,190,2
05842121,17,0,QADCAB1X,E,08,2024,UTA,2,1,270310,123,2
05842121,17,0,QADCAB2X,E,09,2024,UTA,2,1,270310,122,2
05842121,17,0,QADCAB3X,E,10,2024,UTA,2,1,270310,122,2
05842121,17,0,QADINE1X,E,08,2024,UTA,2,1,690114,67,2
05842121,17,0,QADINE2X,E,09,2024,UTA,2,1,690114,68,2
05842121,17,0,QADINE3X,E,10,2024,UTA,2,1,690114,68,2
05842141,23,0,TELCEL1X,D,08,2024,UTA,2,1,270102,200,2
05842141,23,0,TELCEL2X,D,09,2024,UTA,2,1,270102,200,2
05842141,23,0,TELCEL3X,D,10,2024,UTA,2,1,270102,200,2
05842141,24,0,QADINE1X,E,08,2024,UTA,2,1,690114,60,2
05842141,24,0,QADINE2X,E,09,2024,UTA,2,1,690114,58,2
05842141,24,0,QADINE3X,E,10,2024,UTA,2,1,690114,58,2
05842141,24,0,TELRES1X,E,08,2024,UTA,2,1,270106,55,2
05842141,24,0,TELRES2X,E,09,2024,UTA,2,1,270106,57,2
05842141,24,0,TELRES3X,E,10,2024,UTA,2,1,270106,57,2
05842141,25,0,QADCAB1X,D,08,2024,UTA,2,1,270310,120,2
05842141,25,0,QADCAB2X,D,09,2024,UTA,2,1,270310,120,2
05842141,25,0,QADCAB3X,D,10,2024,UTA,2,1,270310,120,2
05842171,21,0,TELCEL1X,D,08,2024,UTA,2,1,270102,85,2
05842171,21,0,TELCEL2X,D,09,2024,UTA,2,1,270102,85,2
05842171,21,0,TELCEL3X,D,10,2024,UTA,2,1,270102,85,2
05842171,22,0,QADINE1X,D,08,2024,UTA,2,1,690114,95,2
05842171,22,0,QADINE2X,D,09,2024,UTA,2,1,690114,95,2
05842171,22,0,QADINE3X,D,10,2024,UTA,2,1,690114,95,2
05842191,29,0,TELCEL1X,D,08,2024,UTA,2,1,270102,105,2
05842191,29,0,TELCEL2X,D,09,2024,UTA,2,1,270102,110,2
05842191,29,0,TELCEL3X,D,10,2024,UTA,2,1,270102,105,2
05842191,30,0,QADINE1X,D,08,2024,UTA,2,1,690114,75,2
05842191,30,0,QADINE2X,D,09,2024,UTA,2,1,690114,75,2
05842191,30,0,QADINE3X,D,10,2024,UTA,2,1,690114,75,2
05842201,30,0,TELCEL1X,D,08,2024,UTA,2,1,270102,128,2
05842201,30,0,TELCEL2X,D,09,2024,UTA,2,1,270102,128,2
05842201,30,0,TELCEL3X,D,10,2024,UTA,2,1,270102,128,2
05842201,31,0,TELCEL1X,D,08,2024,UTA,2,1,270102,38,2
05842201,31,0,TELCEL2X,D,09,2024,UTA,2,1,270102,38,2
05842201,31,0,TELCEL3X,D,10,2024,UTA,2,1,270102,38,2
05842201,32,0,QADINE1X,D,08,2024,UTA,2,1,690114,78,2
05842201,32,0,QADINE2X,D,09,2024,UTA,2,1,690114,78,2
05842201,32,0,QADINE3X,D,10,2024,UTA,2,1,690114,78,2
05842231,9,0,TELCEL1X,F,08,2024,UTA,2,1,270102,25,2
05842231,9,0,TELCEL2X,F,09,2024,UTA,2,1,270102,158,2
05842231,9,0,TELCEL3X,F,10,2024,UTA,2,1,270102,70,2
05842241,25,0,TELCEL1X,E,08,2024,UTA,2,1,270102,50,2
05842241,25,0,TELCEL2X,E,09,2024,UTA,2,1,270102,41,2
05842241,25,0,TELCEL3X,E,10,2024,UTA,2,1,270102,42,2
05842241,25,0,QADINE1X,E,08,2024,UTA,2,1,690114,36,2
05842241,25,0,QADINE2X,E,09,2024,UTA,2,1,690114,29,2
05842241,25,0,QADINE3X,E,10,2024,UTA,2,1,690114,28,2
05842241,25,0,TELRES1X,E,08,2024,UTA,2,1,270106,24,2
05842241,25,0,TELRES2X,E,09,2024,UTA,2,1,270106,20,2
05842241,25,0,TELRES3X,E,10,2024,UTA,2,1,270106,20,2
05842251,22,0,TELCEL1X,D,08,2024,UTA,2,1,270102,120,2
05842251,22,0,TELCEL2X,D,09,2024,UTA,2,1,270102,120,2
05842251,22,0,TELCEL3X,D,10,2024,UTA,2,1,270102,120,2
05842251,23,0,QADINE1X,D,08,2024,UTA,2,1,690114,90,2
05842251,23,0,QADINE2X,D,09,2024,UTA,2,1,690114,90,2
05842251,23,0,QADINE3X,D,10,2024,UTA,2,1,690114,90,2
05842261,14,0,TELCEL1X,E,08,2024,UTA,2,1,270102,84,2
05842261,14,0,TELCEL2X,E,09,2024,UTA,2,1,270102,78,2
05842261,14,0,TELCEL3X,E,10,2024,UTA,2,1,270102,82,2
05842261,14,0,QADINE1X,E,08,2024,UTA,2,1,690114,76,2
05842261,14,0,QADINE2X,E,09,2024,UTA,2,1,690114,72,2
05842261,14,0,QADINE3X,E,10,2024,UTA,2,1,690114,74,2
05842293,14,0,TELCEL1X,G,08,2024,UTA,2,1,270102,47,2
05842293,14,0,TELCEL2X,G,09,2024,UTA,2,1,270102,47,2
05842293,14,0,TELCEL3X,G,10,2024,UTA,2,1,270102,47,2
05842293,14,0,QADINE1X,G,08,2024,UTA,2,1,690114,43,2
05842293,14,0,QADINE2X,G,09,2024,UTA,2,1,690114,43,2
05842293,14,0,QADINE3X,G,10,2024,UTA,2,1,690114,43,2
05842293,14,0,TELRES1X,G,08,2024,UTA,2,1,270106,63,2
05842293,14,0,TELRES2X,G,09,2024,UTA,2,1,270106,63,2
05842293,14,0,TELRES3X,G,10,2024,UTA,2,1,270106,63,2
05842311,18,0,QADCAB1X,E,08,2024,UTA,2,1,270310,159,2
05842311,18,0,QADCAB2X,E,09,2024,UTA,2,1,270310,158,2
05842311,18,0,QADCAB3X,E,10,2024,UTA,2,1,270310,157,2
05842311,18,0,QADINE1X,E,08,2024,UTA,2,1,690114,87,2
05842311,18,0,QADINE2X,E,09,2024,UTA,2,1,690114,88,2
05842311,18,0,QADINE3X,E,10,2024,UTA,2,1,690114,89,2
05842311,19,0,TELRES1X,D,08,2024,UTA,2,1,270106,71,2
05842311,19,0,TELRES2X,D,09,2024,UTA,2,1,270106,71,2
05842311,19,0,TELRES3X,D,10,2024,UTA,2,1,270106,73,2
05842311,20,0,TELCEL1X,D,08,2024,UTA,2,1,270102,386,2
05842311,20,0,TELCEL2X,D,09,2024,UTA,2,1,270102,233,2
05842311,20,0,TELCEL3X,D,10,2024,UTA,2,1,270102,263,2
05842321,22,0,TELCEL1X,D,08,2024,UTA,2,1,270102,300,2
05842321,22,0,TELCEL2X,D,09,2024,UTA,2,1,270102,300,2
05842321,22,0,TELCEL3X,D,10,2024,UTA,2,1,270102,300,2
05842321,23,0,QADINE1X,D,08,2024,UTA,2,1,690114,120,2
05842321,23,0,QADINE2X,D,09,2024,UTA,2,1,690114,120,2
05842321,23,0,QADINE3X,D,10,2024,UTA,2,1,690114,120,2
05842341,22,0,TELCEL1X,D,08,2024,UTA,2,1,270102,120,2
05842341,22,0,TELCEL2X,D,09,2024,UTA,2,1,270102,120,2
05842341,22,0,TELCEL3X,D,10,2024,UTA,2,1,270102,120,2
05842341,23,0,TELCEL1X,D,08,2024,UTA,2,1,270102,70,2
05842341,23,0,TELCEL2X,D,09,2024,UTA,2,1,270102,70,2
05842341,23,0,TELCEL3X,D,10,2024,UTA,2,1,270102,70,2
05842341,24,0,QADCAB1X,E,08,2024,UTA,2,1,270310,92,2
05842341,24,0,QADCAB2X,E,09,2024,UTA,2,1,270310,93,2
05842341,24,0,QADCAB3X,E,10,2024,UTA,2,1,270310,62,2
05842341,24,0,QADINE1X,E,08,2024,UTA,2,1,690114,57,2
05842341,24,0,QADINE2X,E,09,2024,UTA,2,1,690114,56,2
05842341,24,0,QADINE3X,E,10,2024,UTA,2,1,690114,37,2
05842381,21,0,QADINE1X,E,08,2024,UTA,2,1,690114,31,2
05842381,21,0,QADINE2X,E,09,2024,UTA,2,1,690114,31,2
05842381,21,0,QADINE3X,E,10,2024,UTA,2,1,690114,32,2
05842381,21,0,TELRES1X,E,08,2024,UTA,2,1,270106,28,2
05842381,21,0,TELRES2X,E,09,2024,UTA,2,1,270106,28,2
05842381,21,0,TELRES3X,E,10,2024,UTA,2,1,270106,27,2
05842381,22,0,TELCEL1X,D,08,2024,UTA,2,1,270102,125,2
05842381,22,0,TELCEL2X,D,09,2024,UTA,2,1,270102,125,2
05842381,22,0,TELCEL3X,D,10,2024,UTA,2,1,270102,125,2
05842391,26,0,TELCEL1X,D,08,2024,UTA,2,1,270102,98,2
05842391,26,0,TELCEL2X,D,09,2024,UTA,2,1,270102,98,2
05842391,26,0,TELCEL3X,D,10,2024,UTA,2,1,270102,98,2
05842391,27,0,QADINE1X,D,08,2024,UTA,2,1,690114,85,2
05842391,27,0,QADINE2X,D,09,2024,UTA,2,1,690114,85,2
05842391,27,0,QADINE3X,D,10,2024,UTA,2,1,690114,85,2
05842401,38,0,QADCAB1X,T,08,2024,UTA,2,1,270310,359,2
05842401,38,0,QADCAB2X,D,09,2024,UTA,2,1,270310,290,2
05842401,38,0,QADCAB3X,D,10,2024,UTA,2,1,270310,290,2
05842401,39,0,QADINE1X,D,08,2024,UTA,2,1,690114,80,2
05842401,39,0,QADINE2X,D,09,2024,UTA,2,1,690114,80,2
05842401,39,0,QADINE3X,D,10,2024,UTA,2,1,690114,80,2
05842401,40,0,TELCEL1X,D,08,2024,UTA,2,1,270102,150,2
05842401,40,0,TELCEL2X,D,09,2024,UTA,2,1,270102,150,2
05842401,40,0,TELCEL3X,D,10,2024,UTA,2,1,270102,150,2
05842421,21,0,QADINE1X,D,08,2024,UTA,2,1,690114,125,2
05842421,21,0,QADINE2X,D,09,2024,UTA,2,1,690114,125,2
05842421,21,0,QADINE3X,D,10,2024,UTA,2,1,690114,125,2
05842451,24,0,TELCEL1X,E,08,2024,UTA,2,1,270102,80,2
05842451,24,0,TELCEL2X,E,09,2024,UTA,2,1,270102,80,2
05842451,24,0,TELCEL3X,E,10,2024,UTA,2,1,270102,83,2
05842451,24,0,QADINE1X,E,08,2024,UTA,2,1,690114,55,2
05842451,24,0,QADINE2X,E,09,2024,UTA,2,1,690114,55,2
05842451,24,0,QADINE3X,E,10,2024,UTA,2,1,690114,52,2
05842461,18,0,QADCAB1X,E,08,2024,UTA,2,1,270310,144,2
05842461,18,0,QADCAB2X,E,09,2024,UTA,2,1,270310,145,2
05842461,18,0,QADCAB3X,E,10,2024,UTA,2,1,270310,144,2
05842461,18,0,QADINE1X,E,08,2024,UTA,2,1,690114,161,2
05842461,18,0,QADINE2X,E,09,2024,UTA,2,1,690114,160,2
05842461,18,0,QADINE3X,E,10,2024,UTA,2,1,690114,161,2
05842461,19,0,TELCEL1X,D,08,2024,UTA,2,1,270102,300,2
05842481,25,0,TELCEL1X,D,08,2024,UTA,2,1,270102,158,2
05842481,25,0,TELCEL2X,D,09,2024,UTA,2,1,270102,158,2
05842481,25,0,TELCEL3X,D,10,2024,UTA,2,1,270102,159,2
05842481,26,0,QADINE1X,D,08,2024,UTA,2,1,690114,65,2
05842481,26,0,QADINE2X,D,09,2024,UTA,2,1,690114,65,2
05842481,26,0,QADINE3X,D,10,2024,UTA,2,1,690114,65,2
05842491,14,0,TELCEL1X,D,08,2024,UTA,2,1,270102,239,2
05842491,14,0,TELCEL2X,D,09,2024,UTA,2,1,270102,239,2
05842491,14,0,TELCEL3X,D,10,2024,UTA,2,1,270102,239,2
05842491,15,0,QADCAB1X,E,08,2024,UTA,2,1,270310,123,2
05842491,15,0,QADCAB2X,E,09,2024,UTA,2,1,270310,123,2
05842491,15,0,QADCAB3X,E,10,2024,UTA,2,1,270310,123,2
05842491,15,0,QADINE1X,E,08,2024,UTA,2,1,690114,77,2
05842491,15,0,QADINE2X,E,09,2024,UTA,2,1,690114,77,2
05842491,15,0,QADINE3X,E,10,2024,UTA,2,1,690114,77,2
05842511,15,0,QADCAB1X,E,08,2024,UTA,2,1,270310,93,2
05842511,15,0,QADCAB2X,E,09,2024,UTA,2,1,270310,94,2
05842511,15,0,QADCAB3X,E,10,2024,UTA,2,1,270310,95,2
05842511,15,0,QADINE1X,E,08,2024,UTA,2,1,690114,50,2
05842511,15,0,QADINE2X,E,09,2024,UTA,2,1,690114,48,2
05842511,15,0,QADINE3X,E,10,2024,UTA,2,1,690114,48,2
05842511,15,0,TELRES1X,E,08,2024,UTA,2,1,270106,47,2
05842511,15,0,TELRES2X,E,09,2024,UTA,2,1,270106,48,2
05842511,15,0,TELRES3X,E,10,2024,UTA,2,1,270106,47,2
05842511,16,0,TELCEL1X,D,08,2024,UTA,2,1,270102,50,2
05842511,16,0,TELCEL2X,D,09,2024,UTA,2,1,270102,50,2
05842511,16,0,TELCEL3X,D,10,2024,UTA,2,1,270102,50,2
05842521,27,0,QADCAB1X,E,08,2024,UTA,2,1,270310,123,2
05842521,27,0,QADCAB2X,E,09,2024,UTA,2,1,270310,121,2
05842521,27,0,QADCAB3X,E,10,2024,UTA,2,1,270310,121,2
05842521,27,0,QADINE1X,E,08,2024,UTA,2,1,690114,66,2
05842521,27,0,QADINE2X,E,09,2024,UTA,2,1,690114,68,2
05842521,27,0,QADINE3X,E,10,2024,UTA,2,1,690114,68,2
05842521,27,0,TELRES1X,E,08,2024,UTA,2,1,270106,61,2
