NEWID,AGE,AGE_,ANGOVRTX,ANGO_RTX,ANPRVPNX,ANPR_PNX,ANRRDEDX,ANRR_EDX,ARM_FORC,ARM__ORC,CU_CODE,EARNER,EARNER_,EARNTYPE,EARN_YPE,EDUCA,EDUCA_,EMPLCONT,EMPL_ONT,GOVRETX,GOVRETX_,GROSPAYX,GROS_AYX,IN_COLL,IN_COLL_,INC_HRSQ,INC__RSQ,INCMEDCR,INCM_DCR,INCNONWK,INCN_NWK,INCOMEY,INCOMEY_,INCWEEKQ,INCW_EKQ,INDRETX,INDRETX_,JSSDEDX,JSSDEDX_,MARITAL,MEDICOV,MEDICOV_,MEMBNO,OCCUCODE,OCCU_ODE,PAYPERD,PAYPERD_,PRIVPENX,PRIV_ENX,RRRDEDX,RRRDEDX_,RRRETIRX,RRRE_IRX,SALARYX,SALARYX_,SEX,SLFEMPSS,SLFE_PSS,SOCRRX,SOCRRX_,SS_RRQ,SS_RRQ_,SSIX,SSIX_,SSNORM,SSNORM_,SALARYB,SALARYB_,SALARYBX,SALA_YBX,RRRETIRB,RRRE_IRB,RRRETRBX,RRRE_RBX,SSIB,SSIB_,SSIBX,SSIBX_,HORIGIN,HISPANIC,HISP_NIC,MEMBRACE,RC_WHITE,RC_W_ITE,RC_BLACK,RC_B_ACK,RC_NATAM,RC_N_TAM,RC_ASIAN,RC_A_IAN,RC_PACIL,RC_P_CIL,RC_OTHER,RC_O_HER,RC_DK,RC_DK_,ASIAN,ASIAN_,ANGOVRTM,ANGO_RTM,ANPRVPNM,ANPR_PNM,ANRRDEDM,ANRR_EDM,JSSDEDXM,JSSD_DXM,JSSDEDX1,JSSDEDX2,JSSDEDX3,JSSDEDX4,JSSDEDX5,RRRETIRM,RRRE_IRM,RRRETIR1,RRRETIR2,RRRETIR3,RRRETIR4,RRRETIR5,RRRETIRI,SALARYXM,SALA_YXM,SALARYX1,SALARYX2,SALARYX3,SALARYX4,SALARYX5,SALARYXI,SLFEMPSM,SLFE_PSM,SLFEMPS1,SLFEMPS2,SLFEMPS3,SLFEMPS4,SLFEMPS5,SOCRRXM,SOCRRXM_,SOCRRX1,SOCRRX2,SOCRRX3,SOCRRX4,SOCRRX5,SSIXM,SSIXM_,SSIX1,SSIX2,SSIX3,SSIX4,SSIX5,SSIXI,PAYSTUB,PAYSTUB_,SEMPFRM1,SEMPFRM2,SEMPFRM3,SEMPFRM4,SEMPFRM5,SEMPFRMI,SEMPFRMX,SEMP_RMX,SEMPFRMM,SEMP_RMM,SMPFRMB,SMPFRMB_,SMPFRMBX,SMPF_MBX,SOCSRRET,SOCS_RET,TAX__NIT,TU_CODE_,TU_D_NDT,WKSTATUS,VETERAN,VETERAN_,TAX_UNIT,TU_CODE,TU_DPNDT
05800143,71,D,,A,,A,,A,,A,1,2,D,,A,7,D,,A,,A,,A,3,D,,A,1,D,1,D,,A,0,D,,C,,A,1,,A,1,,A,,A,,A,,A,,C,,A,1,,A,43020,D,12,D,,A,,A,,A,,A,6,D,1700,D,,A,,A,2,,A,1,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,,,2402.0,D,1708,1716,3193,3601,1792,301,,A,,,,,,100,,A,,,,,,31044.0,D,22716,22812,40536,45432,23724,,A,,,,,,100,,A,,,,,,100,,A,,A,,A,,A,1,D,D,D,A,,2,D,1,1,B
05800143,71,D,,A,,A,,A,,A,2,1,D,1,D,8,D,2,D,,A,,C,3,D,40,D,,A,,A,1,D,52,D,,A,0,D,1,,C,2,10,D,,C,,A,,A,,A,,C,2,0,D,0,D,,A,,A,,A,,C,,B,,A,,A,,A,,A,2,,A,1,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,3686.4,D,4171,2436,8081,3624,120,,A,,,,,,100,48188.8,D,54518,31838,105637,47378,1573,201,0.0,D,0,0,0,0,0,,A,,,,,,,A,,,,,,100,2,D,,,,,,100,,A,,A,,A,,A,2,D,D,D,A,1,2,D,1,2,B
05800153,77,D,,A,,A,,A,,A,1,1,D,2,D,8,D,2,D,,A,,C,3,D,6,D,1,D,,A,1,D,52,D,,A,0,D,1,2,D,1,04,D,3,D,,A,,A,2900,D,,C,2,0,D,37020,D,12,D,,A,,A,,B,,B,,A,,A,,A,,A,2,,A,1,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1243.0,D,74,2839,1094,55,2153,2900.0,D,2900,2900,2900,2900,2900,100,16246.0,D,965,37105,14304,716,28140,201,0.0,D,0,0,0,0,0,37020.0,D,37020,37020,37020,37020,37020,,A,,,,,,100,2,D,,,,,,100,,A,,A,,A,,A,1,D,D,D,A,1,2,D,1,1,B
05800153,51,D,,A,,A,,A,2,D,2,1,D,1,D,7,D,2,D,,A,,C,3,D,40,D,,A,,A,1,D,52,D,,A,31,D,1,,A,2,10,D,,C,,A,,A,,A,400,D,1,0,D,0,D,,A,,A,2,D,,A,,A,,A,,A,,A,,A,2,,A,1,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,31.0,D,31,31,31,31,31,,A,,,,,,100,400.0,D,400,400,400,400,400,100,0.0,D,0,0,0,0,0,,A,,,,,,,A,,,,,,100,2,D,,,,,,100,,A,,A,,A,,A,2,D,D,D,A,1,2,D,1,2,B
05800203,67,D,,A,,A,,A,,A,1,1,D,4,D,7,D,2,D,,A,200,D,3,D,13,D,,A,,A,1,D,40,D,5500,D,842,D,1,2,D,1,08,D,1,D,,A,,A,,A,11000,D,1,0,D,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,,A,1,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,842.0,D,842,842,842,842,842,,A,,,,,,100,11000.0,D,11000,11000,11000,11000,11000,100,0.0,D,0,0,0,0,0,,A,,,,,,,A,,,,,,100,2,D,,,,,,100,,A,,A,,A,,A,2,D,D,D,A,1,2,D,1,1,B
05800203,65,D,,A,,A,,A,2,D,2,2,D,,A,8,D,,A,,A,,A,3,D,,A,,A,1,D,,A,0,D,5500,D,,A,1,,A,2,,A,,A,,A,,A,,A,,A,2,,A,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,,A,1,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,,,,A,,,,,,100,,A,,,,,,100,,A,,,,,,,A,,,,,,,A,,,,,,100,,A,,,,,,100,,A,,A,,A,,A,2,D,D,D,A,,2,D,1,2,B
05800213,50,D,,A,,A,,A,2,D,1,1,D,2,D,5,D,2,D,,A,230,D,3,D,8,D,1,D,,A,1,D,52,D,,A,546,D,1,1,D,1,04,D,3,D,,A,,A,1538,D,7136,D,1,0,D,20676,D,12,D,,A,,A,,A,,A,,A,,A,,A,,A,2,,A,1,,A,,A,,A,,A,,A,6,D,,A,,A,,A,,A,,A,546.0,D,546,546,546,546,546,1538.0,D,1538,1538,1538,1538,1538,100,7136.0,D,7136,7136,7136,7136,7136,100,0.0,D,0,0,0,0,0,20676.0,D,20676,20676,20676,20676,20676,,A,,,,,,100,1,D,,,,,,100,,A,,A,,A,,A,1,D,D,D,A,1,2,D,1,1,B
05800213,54,D,,A,,A,,A,2,D,2,1,D,3,D,5,D,2,D,,A,700,D,3,D,40,D,,A,,A,1,D,28,D,,A,1148,D,1,1,D,2,06,D,2,D,,A,,A,,A,15000,D,2,0,D,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,,A,1,,A,,A,,A,,A,,A,6,D,,A,,A,,A,,A,,A,1148.0,D,1148,1148,1148,1148,1148,,A,,,,,,100,15000.0,D,15000,15000,15000,15000,15000,100,0.0,D,0,0,0,0,0,,A,,,,,,,A,,,,,,100,2,D,,,,,,100,,A,,A,,A,,A,2,D,D,D,A,1,2,D,1,2,B
05800233,31,D,,A,,A,,A,2,D,1,1,D,1,D,8,D,1,D,,A,3726,D,3,D,40,D,,A,,A,1,D,50,D,111,D,7344,D,1,2,D,1,03,D,2,D,,A,,A,,A,96000,D,2,0,D,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,6,D,1,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,7344.0,D,7344,7344,7344,7344,7344,,A,,,,,,100,96000.0,D,96000,96000,96000,96000,96000,100,0.0,D,0,0,0,0,0,,A,,,,,,,A,,,,,,100,1,D,,,,,,100,,A,,A,,A,,A,2,D,D,D,A,1,2,D,1,1,B
05800233,29,D,,A,,A,,A,2,D,2,1,D,1,D,7,D,1,D,,A,1500,D,3,D,40,D,,A,,A,1,D,50,D,,A,6304,D,1,2,D,2,03,D,1,D,,A,,A,,A,82400,D,1,0,D,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,1,D,1,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,6304.0,D,6304,6304,6304,6304,6304,,A,,,,,,100,82400.0,D,82400,82400,82400,82400,82400,100,0.0,D,0,0,0,0,0,,A,,,,,,,A,,,,,,100,1,D,,,,,,100,,A,,A,,A,,A,2,D,D,D,A,1,2,D,1,2,B
05800273,60,D,,A,,A,,A,2,D,1,2,D,,A,4,D,,A,,A,,A,3,D,,A,,A,1,D,,A,0,D,,A,,A,1,,A,1,,A,,A,,A,,A,,A,,A,2,,A,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,,A,1,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,,,,A,,,,,,100,,A,,,,,,100,,A,,,,,,,A,,,,,,,A,,,,,,100,,A,,,,,,100,,A,,A,,A,,A,2,D,D,D,A,,2,D,1,1,B
05800273,64,D,,A,,A,,A,2,D,2,1,D,1,D,4,D,1,D,,A,1000,D,3,D,40,D,,A,,A,1,D,52,D,,C,3825,D,1,2,D,2,11,D,1,D,,A,,A,,A,50000,D,1,0,D,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,,A,1,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,3825.0,D,3825,3825,3825,3825,3825,,A,,,,,,100,50000.0,D,50000,50000,50000,50000,50000,100,0.0,D,0,0,0,0,0,,A,,,,,,,A,,,,,,100,2,D,,,,,,100,,A,,A,,A,,A,2,D,D,D,A,1,2,D,1,2,B
05800323,43,D,,A,,A,,A,2,D,1,1,D,3,D,8,D,2,D,,A,4300,D,3,D,50,D,,A,,A,1,D,12,D,,A,12240,D,1,2,D,1,01,D,2,D,,A,,A,,A,160000,D,1,0,D,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,,A,1,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,12240.0,D,12240,12240,12240,12240,12240,,A,,,,,,100,160000.0,D,160000,160000,160000,160000,160000,100,0.0,D,0,0,0,0,0,,A,,,,,,,A,,,,,,100,2,D,,,,,,100,,A,,A,,A,,A,2,D,D,D,A,1,2,D,1,1,B
05800333,35,D,,A,,A,,A,2,D,1,1,D,3,D,7,D,2,D,,A,500,D,3,D,60,D,,A,,A,1,D,8,D,,A,4820,D,3,,A,1,12,D,1,D,,A,,A,,A,,C,1,612,D,0,D,,A,,A,2,D,08,D,55000,D,,A,,A,,A,,A,2,,A,1,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,5203.8,D,4508,5936,5330,5149,5096,,A,,,,,,100,60024.4,D,50927,69594,61679,59302,58620,301,612.0,D,612,612,612,612,612,,A,,,,,,,A,,,,,,100,2,D,4000,4000,4000,4000,4000,100,4000,D,4000,D,,A,,A,2,D,D,D,A,1,1,D,1,1,B
05800333,8,D,,A,,A,,A,,A,3,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,5,,A,2,,A,,A,,A,,A,,A,,A,2,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,2,D,1,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,,,,A,,,,,,,,A,,,,,,,,A,,,,,,,A,,,,,,,A,,,,,,,,A,,,,,,,,A,,A,,A,,A,,A,D,D,A,,,A,1,3,1
05800333,6,D,,A,,A,,A,,A,3,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,5,,A,3,,A,,A,,A,,A,,A,,A,2,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,2,D,1,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,,,,A,,,,,,,,A,,,,,,,,A,,,,,,,A,,,,,,,A,,,,,,,,A,,,,,,,,A,,A,,A,,A,,A,D,D,A,,,A,1,3,1
05800343,52,D,,A,,A,,A,2,D,1,1,D,1,D,7,D,1,D,,A,3856,D,3,D,60,D,,A,,A,1,D,52,D,6000,D,13311,D,1,,C,1,03,D,2,D,,A,,A,,A,174000,D,1,0,D,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,,A,1,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13311.0,D,13311,13311,13311,13311,13311,,A,,,,,,100,174000.0,D,174000,174000,174000,174000,174000,100,0.0,D,0,0,0,0,0,,A,,,,,,,A,,,,,,100,2,D,,,,,,100,,A,,A,,A,,A,2,D,D,D,A,1,1,D,1,1,B
05800343,50,D,,B,,A,,A,2,D,2,1,D,1,D,8,D,2,D,,C,,C,3,D,40,D,,A,,A,3,D,52,D,6000,D,6885,D,1,,C,2,01,D,2,D,,A,,A,,A,90000,D,2,0,D,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,2,D,1,,A,,A,,A,,A,,A,6,D,,A,,A,,B,,A,,A,6885.0,D,6885,6885,6885,6885,6885,,A,,,,,,100,90000.0,D,90000,90000,90000,90000,90000,100,0.0,D,0,0,0,0,0,,A,,,,,,,A,,,,,,100,2,D,,,,,,100,,A,,A,,A,,A,2,D,D,D,A,1,2,D,1,2,B
05800343,19,D,,A,,A,,A,2,D,3,2,D,,A,5,D,,A,,A,,A,3,D,,A,,A,3,D,,A,0,D,,A,,A,5,,A,3,,A,,A,,A,,A,,A,,A,1,,A,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,2,D,1,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,,,,A,,,,,,100,,A,,,,,,100,,A,,,,,,,A,,,,,,,A,,,,,,100,,A,,,,,,100,,A,,A,,A,,A,2,D,D,D,A,,2,D,1,3,1
05800343,16,D,,A,,A,,A,,A,3,2,D,,A,4,D,,A,,A,,A,3,D,,A,,A,3,D,,A,0,D,,A,,A,5,,A,4,,A,,A,,A,,A,,A,,A,1,,A,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,2,D,1,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,,,,A,,,,,,100,,A,,,,,,100,,A,,,,,,,A,,,,,,,A,,,,,,100,,A,,,,,,100,,A,,A,,A,,A,2,D,D,D,A,,,A,1,3,1
05800353,34,D,,A,,A,,A,2,D,1,1,D,1,D,8,D,1,D,,A,1681,D,3,D,40,D,,A,,A,1,D,52,D,,A,3343,D,1,1,D,1,02,D,2,D,,A,,A,,A,43700,D,2,0,D,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,,A,1,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,3343.0,D,3343,3343,3343,3343,3343,,A,,,,,,100,43700.0,D,43700,43700,43700,43700,43700,100,0.0,D,0,0,0,0,0,,A,,,,,,,A,,,,,,100,2,D,,,,,,100,,A,,A,,A,,A,2,D,D,D,A,1,2,D,1,1,B
05800353,34,D,,A,,A,,A,2,D,2,1,D,1,D,7,D,1,D,,A,3436,D,3,D,40,D,,A,,A,1,D,52,D,,A,6529,D,1,1,D,2,05,D,2,D,,A,,A,,A,85343,D,1,0,D,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,,A,1,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,6529.0,D,6529,6529,6529,6529,6529,,A,,,,,,100,85343.0,D,85343,85343,85343,85343,85343,100,0.0,D,0,0,0,0,0,,A,,,,,,,A,,,,,,100,2,D,,,,,,100,,A,,A,,A,,A,2,D,D,D,A,1,2,D,1,2,B
05800353,9,D,,A,,A,,A,,A,3,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,5,,A,3,,A,,A,,A,,A,,A,,A,2,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,,A,1,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,,,,A,,,,,,,,A,,,,,,,,A,,,,,,,A,,,,,,,A,,,,,,,,A,,,,,,,,A,,A,,A,,A,,A,D,D,A,,,A,1,3,1
05800353,6,D,,A,,A,,A,,A,3,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,5,,A,4,,A,,A,,A,,A,,A,,A,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,,A,1,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,,,,A,,,,,,,,A,,,,,,,,A,,,,,,,A,,,,,,,A,,,,,,,,A,,,,,,,,A,,A,,A,,A,,A,D,D,A,,,A,1,3,1
05800373,40,D,,A,3167,D,,A,2,D,1,1,D,2,D,6,D,1,D,,A,3986,D,3,D,30,D,,A,,A,4,D,52,D,,A,4100,D,1,,A,1,04,D,2,D,263,D,,A,,A,48000,D,2,428,D,0,D,,A,,A,2,D,,A,,A,,A,,A,,A,,A,1,6,D,1,1,D,,A,,A,,A,,A,,A,,A,,A,,A,3167,D,,A,3989.8,D,3825,3772,4144,4337,3871,,A,,,,,,100,48000.0,D,48000,48000,48000,48000,48000,100,317.8,D,153,100,472,665,199,,A,,,,,,,A,,,,,,100,1,D,1002,655,3086,4348,1299,301,,C,2078,D,01,D,1400,D,2,D,D,D,A,1,2,D,1,1,B
05800373,42,D,,A,,A,,A,2,D,2,1,D,1,D,6,D,1,D,,A,2400,D,3,D,45,D,,A,,A,1,D,52,D,420,D,5355,D,1,2,D,2,06,D,2,D,,A,,A,,A,70000,D,1,0,D,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,6,D,3,,A,,A,3,D,,A,,A,,A,,A,,A,,A,,A,,A,5355.0,D,5355,5355,5355,5355,5355,,A,,,,,,100,70000.0,D,70000,70000,70000,70000,70000,100,0.0,D,0,0,0,0,0,,A,,,,,,,A,,,,,,100,2,D,,,,,,100,,A,,A,,A,,A,2,D,D,D,A,1,2,D,1,2,B
05800373,8,D,,A,,A,,A,,A,3,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,5,,A,3,,A,,A,,A,,A,,A,,A,2,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,6,D,1,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,,,,A,,,,,,,,A,,,,,,,,A,,,,,,,A,,,,,,,A,,,,,,,,A,,,,,,,,A,,A,,A,,A,,A,D,D,A,,,A,1,3,1
05800373,3,D,,A,,A,,A,,A,3,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,5,,A,4,,A,,A,,A,,A,,A,,A,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,6,D,1,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,,,,A,,,,,,,,A,,,,,,,,A,,,,,,,A,,,,,,,A,,,,,,,,A,,,,,,,,A,,A,,A,,A,,A,D,D,A,,,A,1,3,1
05800393,47,D,,A,,A,,A,2,D,1,1,D,1,D,5,D,1,D,,A,4372,D,3,D,40,D,,A,,A,1,D,52,D,13000,D,6350,D,1,2,D,1,06,D,2,D,,A,,A,,A,83000,D,2,0,D,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,,A,1,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,6350.0,D,6350,6350,6350,6350,6350,,A,,,,,,100,83000.0,D,83000,83000,83000,83000,83000,100,0.0,D,0,0,0,0,0,,A,,,,,,,A,,,,,,100,1,D,,,,,,100,,A,,A,,A,,A,2,D,D,D,A,1,2,D,1,1,B
05800393,47,D,,A,,A,,A,2,D,2,1,D,1,D,8,D,1,D,,A,1878,D,3,D,40,D,,A,,A,1,D,52,D,,C,4896,D,1,1,D,2,06,D,2,D,,A,,A,,A,64000,D,1,0,D,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,2,D,1,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,4896.0,D,4896,4896,4896,4896,4896,,A,,,,,,100,64000.0,D,64000,64000,64000,64000,64000,100,0.0,D,0,0,0,0,0,,A,,,,,,,A,,,,,,100,1,D,,,,,,100,,A,,A,,A,,A,2,D,D,D,A,1,2,D,1,2,B
05800393,18,D,,A,,A,,A,2,D,3,1,D,2,D,4,D,2,D,,A,836,D,1,D,15,D,,A,,A,1,D,52,D,,A,750,D,5,2,D,3,10,D,3,D,,A,,A,,A,9800,D,1,0,D,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,2,D,1,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,750.0,D,750,750,750,750,750,,A,,,,,,100,9800.0,D,9800,9800,9800,9800,9800,100,0.0,D,0,0,0,0,0,,A,,,,,,,A,,,,,,100,1,D,,,,,,100,,A,,A,,A,,A,2,D,D,D,A,1,2,D,1,3,1
05800483,62,D,,A,,A,,A,2,D,1,1,D,1,D,4,D,1,D,,A,1149,D,3,D,40,D,,A,,A,1,D,52,D,,A,2285,D,3,1,D,1,10,D,2,D,,A,,A,,A,29874,D,2,0,D,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,,A,2,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2285.0,D,2285,2285,2285,2285,2285,,A,,,,,,100,29874.0,D,29874,29874,29874,29874,29874,100,0.0,D,0,0,0,0,0,,A,,,,,,,A,,,,,,100,2,D,,,,,,100,,A,,A,,A,,A,2,D,D,D,A,1,2,D,1,1,B
05800483,72,D,,A,,A,,A,,A,7,2,D,,A,4,D,,A,,A,,A,3,D,,A,1,D,1,D,,A,0,D,,A,,A,2,,A,2,,A,,A,,A,,A,1164,D,,A,1,,A,16188,D,12,D,,A,,A,,A,,A,,A,,A,,A,,A,2,,A,2,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,,,1164.0,D,1164,1164,1164,1164,1164,100,,A,,,,,,100,,A,,,,,,16188.0,D,16188,16188,16188,16188,16188,,A,,,,,,100,,A,,,,,,100,,A,,A,,A,,A,1,D,D,D,A,,2,D,2,1,B
05800543,53,D,,A,,A,,A,2,D,1,1,D,1,D,3,D,2,D,,A,770,D,,A,44,D,,A,,A,1,D,52,D,,A,3063,D,3,2,D,1,12,D,1,D,,A,,A,,A,40040,D,1,0,D,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,,A,1,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,3063.0,D,3063,3063,3063,3063,3063,,A,,,,,,100,40040.0,D,40040,40040,40040,40040,40040,100,0.0,D,0,0,0,0,0,,A,,,,,,,A,,,,,,100,2,D,,,,,,100,,A,,A,,A,,A,2,D,D,D,A,1,2,D,1,1,B
05800543,7,D,,A,,A,,A,,A,3,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,5,,A,2,,A,,A,,A,,A,,A,,A,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,,A,1,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,,,,A,,,,,,,,A,,,,,,,,A,,,,,,,A,,,,,,,A,,,,,,,,A,,,,,,,,A,,A,,A,,A,,A,D,D,A,,,A,1,3,1
05800543,10,D,,A,,A,,A,,A,3,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,5,,A,3,,A,,A,,A,,A,,A,,A,2,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,,A,1,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,,,,A,,,,,,,,A,,,,,,,,A,,,,,,,A,,,,,,,A,,,,,,,,A,,,,,,,,A,,A,,A,,A,,A,D,D,A,,,A,1,3,1
05800563,70,D,,A,,A,,A,,A,1,1,D,2,D,8,D,2,D,,A,,C,2,D,24,D,,A,,A,1,D,52,D,,A,0,D,1,2,D,1,10,D,1,D,,A,,A,,A,,C,1,0,D,0,D,,A,,A,,A,,C,,B,,A,,A,,A,,A,2,,A,1,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2596.0,D,1729,3471,3930,3374,476,,A,,,,,,100,33933.8,D,22597,45370,51374,44110,6218,201,0.0,D,0,0,0,0,0,,A,,,,,,,A,,,,,,100,2,D,,,,,,100,,A,,A,,A,,A,2,D,D,D,A,1,2,D,1,1,B
05800563,73,D,,A,,A,,A,,A,2,2,D,,A,4,D,,A,,A,,A,3,D,,A,1,D,1,D,,A,0,D,,A,,A,1,,A,2,,A,,A,,A,,A,56,D,,A,2,,A,2892,D,12,D,,A,,A,,A,,A,,A,,A,,A,,A,2,,A,1,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,,,56.0,D,56,56,56,56,56,100,,A,,,,,,100,,A,,,,,,2892.0,D,2892,2892,2892,2892,2892,,A,,,,,,100,,A,,,,,,100,,A,,A,,A,,A,1,D,D,D,A,,2,D,1,2,B
05800603,67,D,,A,,A,,A,,A,1,1,D,1,D,6,D,2,D,,A,2000,D,3,D,40,D,,A,,A,1,D,52,D,4800,D,3672,D,3,1,D,1,03,D,2,D,,A,,A,,A,48000,D,2,0,D,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,,A,1,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,3672.0,D,3672,3672,3672,3672,3672,,A,,,,,,100,48000.0,D,48000,48000,48000,48000,48000,100,0.0,D,0,0,0,0,0,,A,,,,,,,A,,,,,,100,2,D,,,,,,100,,A,,A,,A,,A,2,D,D,D,A,1,2,D,1,1,B
05800623,45,D,,A,,A,,A,2,D,1,1,D,1,D,5,D,2,D,,A,6528,D,3,D,40,D,,A,,A,4,D,52,D,500,D,12623,D,1,1,D,1,07,D,2,D,,A,,A,,A,165000,D,1,0,D,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,,A,5,,A,,A,,A,,A,5,D,,A,,A,,A,,A,,A,,A,12623.0,D,12623,12623,12623,12623,12623,,A,,,,,,100,165000.0,D,165000,165000,165000,165000,165000,100,0.0,D,0,0,0,0,0,,A,,,,,,,A,,,,,,100,1,D,,,,,,100,,A,,A,,A,,A,2,D,D,D,A,1,2,D,1,1,B
05800623,17,D,,A,,A,,A,2,D,3,2,D,,A,4,D,,A,,A,,A,3,D,,A,,A,3,D,,A,0,D,,A,,A,5,,A,3,,A,,A,,A,,A,,A,,A,2,,A,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,,A,5,,A,,A,,A,,A,5,D,,A,,A,,A,,A,,A,,A,,A,,,,,,,A,,,,,,100,,A,,,,,,100,,A,,,,,,,A,,,,,,,A,,,,,,100,,A,,,,,,100,,A,,A,,A,,A,2,D,D,D,A,,2,D,1,3,1
05800623,13,D,,A,,A,,A,,A,3,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,5,,A,4,,A,,A,,A,,A,,A,,A,2,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,,A,5,,A,,A,,A,,A,5,D,,A,,A,,A,,A,,A,,A,,A,,,,,,,A,,,,,,,,A,,,,,,,,A,,,,,,,A,,,,,,,A,,,,,,,,A,,,,,,,,A,,A,,A,,A,,A,D,D,A,,,A,1,3,1
