NEWID,SEQNO,ALCNO,EXPNAME,COST_,REF_MO,REF_YR,RTYPE,GIFT,UCCSEQ,UCC,COST,PUBFLAG
05441324,22,0,RNTEQVX,F,03,2024,OPI,2,1,910050,229.5,2
05441324,22,0,PROPVALX,D,05,2024,OPI,2,1,800721,39583.333333,2
05441324,22,0,PROPVALX,D,04,2024,OPI,2,1,800721,39583.333333,2
05441324,22,0,PROPVALX,D,03,2024,OPI,2,1,800721,39583.333333,2
05441324,22,0,JCPIRE1X,F,05,2024,OPI,2,1,910104,2754,1
05441324,22,0,JCPIRE1X,F,04,2024,OPI,2,1,910104,2754,1
05441324,22,0,JCPIRE1X,F,03,2024,OPI,2,1,910104,2754,1
05441344,8,0,RNTEQVX,D,05,2024,OPI,2,1,910050,208.33333333,2
05441344,8,0,RNTEQVX,D,04,2024,OPI,2,1,910050,208.33333333,2
05441344,8,0,RNTEQVX,D,03,2024,OPI,2,1,910050,208.33333333,2
05441344,8,0,PROPVALX,D,05,2024,OPI,2,1,800721,35000,2
05441344,8,0,PROPVALX,D,04,2024,OPI,2,1,800721,35000,2
05441344,8,0,PROPVALX,D,03,2024,OPI,2,1,800721,35000,2
05441344,8,0,JCPIRE1X,D,05,2024,OPI,2,1,910104,2500,1
05441344,8,0,JCPIRE1X,D,04,2024,OPI,2,1,910104,2500,1
05441344,8,0,JCPIRE1X,D,03,2024,OPI,2,1,910104,2500,1
05441354,16,0,RNTEQVX,D,05,2024,OPI,2,1,910050,291.66666667,2
05441354,16,0,RNTEQVX,D,04,2024,OPI,2,1,910050,291.66666667,2
05441354,16,0,RNTEQVX,D,03,2024,OPI,2,1,910050,291.66666667,2
05441354,16,0,PROPVALX,D,05,2024,OPI,2,1,800721,58333.333333,2
05441354,16,0,PROPVALX,D,04,2024,OPI,2,1,800721,58333.333333,2
05441354,16,0,PROPVALX,D,03,2024,OPI,2,1,800721,58333.333333,2
05441354,16,0,JCPIRE1X,D,05,2024,OPI,2,1,910104,3500,1
05441354,16,0,JCPIRE1X,D,04,2024,OPI,2,1,910104,3500,1
05441354,16,0,JCPIRE1X,D,03,2024,OPI,2,1,910104,3500,1
05441354,16,20,QADOTHX,E,03,2024,OPI,2,1,230901,604,2
05441354,16,41,QADOTHX,E,05,2024,OPI,2,1,230115,429,2
05441354,16,42,QADOTHX,E,05,2024,OPI,2,1,340410,12,2
05441354,16,60,QADOTHX,E,05,2024,OPI,2,1,620121,290,1
05441384,13,0,RNTEQVX,F,05,2024,OPI,2,1,910050,160.83333333,2
05441384,13,0,RNTEQVX,F,04,2024,OPI,2,1,910050,160.83333333,2
05441384,13,0,RNTEQVX,F,03,2024,OPI,2,1,910050,160.83333333,2
05441384,13,0,PROPVALX,D,05,2024,OPI,2,1,800721,17500,2
05441384,13,0,PROPVALX,D,04,2024,OPI,2,1,800721,17500,2
05441384,13,0,PROPVALX,D,03,2024,OPI,2,1,800721,17500,2
05441384,13,0,JCPIRE1X,F,05,2024,OPI,2,1,910104,1930,1
05441384,13,0,JCPIRE1X,F,04,2024,OPI,2,1,910104,1930,1
05441384,13,0,JCPIRE1X,F,03,2024,OPI,2,1,910104,1930,1
05441404,25,0,RNTEQVX,D,05,2024,OPI,2,1,910050,125,2
05441404,25,0,RNTEQVX,D,04,2024,OPI,2,1,910050,125,2
05441404,25,0,RNTEQVX,D,03,2024,OPI,2,1,910050,125,2
05441404,25,0,PROPVALX,D,05,2024,OPI,2,1,800721,22916.666667,2
05441404,25,0,PROPVALX,D,04,2024,OPI,2,1,800721,22916.666667,2
05441404,25,0,PROPVALX,D,03,2024,OPI,2,1,800721,22916.666667,2
05441404,25,0,JCPIRE1X,D,05,2024,OPI,2,1,910104,1500,1
05441404,25,0,JCPIRE1X,D,04,2024,OPI,2,1,910104,1500,1
05441404,25,0,JCPIRE1X,D,03,2024,OPI,2,1,910104,1500,1
05441484,23,0,RNTEQVX,D,05,2024,OPI,2,1,910050,175,2
05441484,23,0,RNTEQVX,D,04,2024,OPI,2,1,910050,175,2
05441484,23,0,RNTEQVX,D,03,2024,OPI,2,1,910050,175,2
05441484,23,0,PROPVALX,D,05,2024,OPI,2,1,800721,54166.666667,2
05441484,23,0,PROPVALX,D,04,2024,OPI,2,1,800721,54166.666667,2
05441484,23,0,PROPVALX,D,03,2024,OPI,2,1,800721,54166.666667,2
05441484,23,0,JCPIRE1X,D,05,2024,OPI,2,1,910104,2100,1
05441484,23,0,JCPIRE1X,D,04,2024,OPI,2,1,910104,2100,1
05441484,23,0,JCPIRE1X,D,03,2024,OPI,2,1,910104,2100,1
05441484,23,20,QADOTHX,E,04,2024,OPI,2,1,230901,345,2
05441484,23,41,QADOTHX,E,03,2024,OPI,2,1,230151,222,2
05441484,23,42,QADOTHX,E,03,2024,OPI,2,1,340410,28,2
05441484,23,61,QADOTHX,E,03,2024,OPI,2,1,260212,260,2
05441484,23,62,QADOTHX,E,05,2024,OPI,2,1,270212,171,2
05441484,23,80,QADOTHX,E,04,2024,OPI,2,1,620121,164,1
05441484,23,100,QADOTHX,E,03,2024,OPI,2,1,270412,1210,2
05441504,24,0,RNTEQVX,D,05,2024,OPI,2,1,910050,225,2
05441504,24,0,RNTEQVX,D,04,2024,OPI,2,1,910050,225,2
05441504,24,0,RNTEQVX,D,03,2024,OPI,2,1,910050,225,2
05441504,24,0,PROPVALX,D,05,2024,OPI,2,1,800721,54166.666667,2
05441504,24,0,PROPVALX,D,04,2024,OPI,2,1,800721,54166.666667,2
05441504,24,0,PROPVALX,D,03,2024,OPI,2,1,800721,54166.666667,2
05441504,24,0,JCPIRE1X,D,05,2024,OPI,2,1,910104,2700,1
05441504,24,0,JCPIRE1X,D,04,2024,OPI,2,1,910104,2700,1
05441504,24,0,JCPIRE1X,D,03,2024,OPI,2,1,910104,2700,1
05441554,26,0,RNTEQVX,D,05,2024,OPI,2,1,910050,125,2
05441554,26,0,RNTEQVX,D,04,2024,OPI,2,1,910050,125,2
05441554,26,0,RNTEQVX,D,03,2024,OPI,2,1,910050,125,2
05441554,26,0,PROPVALX,D,05,2024,OPI,2,1,800721,15500,2
05441554,26,0,PROPVALX,D,04,2024,OPI,2,1,800721,15500,2
05441554,26,0,PROPVALX,D,03,2024,OPI,2,1,800721,15500,2
05441554,26,0,JCPIRE1X,D,05,2024,OPI,2,1,910104,1500,1
05441554,26,0,JCPIRE1X,D,04,2024,OPI,2,1,910104,1500,1
05441554,26,0,JCPIRE1X,D,03,2024,OPI,2,1,910104,1500,1
05441554,27,0,RNTEQVX,D,05,2024,OPI,2,1,910101,166.66666667,2
05441554,27,0,RNTEQVX,D,04,2024,OPI,2,1,910101,166.66666667,2
05441554,27,0,RNTEQVX,D,03,2024,OPI,2,1,910101,166.66666667,2
05441554,27,0,JCPIRE1X,D,05,2024,OPI,2,1,910105,2000,1
05441554,27,0,JCPIRE1X,D,04,2024,OPI,2,1,910105,2000,1
05441554,27,0,JCPIRE1X,D,03,2024,OPI,2,1,910105,2000,1
05441564,19,0,RNTEQVX,D,05,2024,OPI,2,1,910050,187.5,2
05441564,19,0,RNTEQVX,D,04,2024,OPI,2,1,910050,187.5,2
05441564,19,0,RNTEQVX,D,03,2024,OPI,2,1,910050,187.5,2
05441564,19,0,PROPVALX,D,05,2024,OPI,2,1,800721,45833.333333,2
05441564,19,0,PROPVALX,D,04,2024,OPI,2,1,800721,45833.333333,2
05441564,19,0,PROPVALX,D,03,2024,OPI,2,1,800721,45833.333333,2
05441564,19,0,JCPIRE1X,D,05,2024,OPI,2,1,910104,2250,1
05441564,19,0,JCPIRE1X,D,04,2024,OPI,2,1,910104,2250,1
05441564,19,0,JCPIRE1X,D,03,2024,OPI,2,1,910104,2250,1
05441594,28,0,RNTEQVX,D,05,2024,OPI,2,1,910050,250,2
05441594,28,0,RNTEQVX,D,04,2024,OPI,2,1,910050,250,2
05441594,28,0,RNTEQVX,D,03,2024,OPI,2,1,910050,250,2
05441594,28,0,PROPVALX,D,05,2024,OPI,2,1,800721,38333.333333,2
05441594,28,0,PROPVALX,D,04,2024,OPI,2,1,800721,38333.333333,2
05441594,28,0,PROPVALX,D,03,2024,OPI,2,1,800721,38333.333333,2
05441594,28,0,JCPIRE1X,D,05,2024,OPI,2,1,910104,3000,1
05441594,28,0,JCPIRE1X,D,04,2024,OPI,2,1,910104,3000,1
05441594,28,0,JCPIRE1X,D,03,2024,OPI,2,1,910104,3000,1
05441594,28,0,QADOTHX,D,03,2024,OPI,2,1,230901,300,2
05441634,13,0,RNTEQVX,D,05,2024,OPI,2,1,910050,108.33333333,2
05441634,13,0,RNTEQVX,D,04,2024,OPI,2,1,910050,108.33333333,2
05441634,13,0,RNTEQVX,D,03,2024,OPI,2,1,910050,108.33333333,2
05441634,13,0,PROPVALX,D,05,2024,OPI,2,1,800721,27916.666667,2
05441634,13,0,PROPVALX,D,04,2024,OPI,2,1,800721,27916.666667,2
05441634,13,0,PROPVALX,D,03,2024,OPI,2,1,800721,27916.666667,2
05441634,13,0,JCPIRE1X,D,05,2024,OPI,2,1,910104,1300,1
05441634,13,0,JCPIRE1X,D,04,2024,OPI,2,1,910104,1300,1
05441634,13,0,JCPIRE1X,D,03,2024,OPI,2,1,910104,1300,1
05441684,16,0,RNTEQVX,D,05,2024,OPI,2,1,910050,183.33333333,2
05441684,16,0,RNTEQVX,D,04,2024,OPI,2,1,910050,183.33333333,2
05441684,16,0,RNTEQVX,D,03,2024,OPI,2,1,910050,183.33333333,2
05441684,16,0,PROPVALX,D,05,2024,OPI,2,1,800721,21875,2
05441684,16,0,PROPVALX,D,04,2024,OPI,2,1,800721,21875,2
05441684,16,0,PROPVALX,D,03,2024,OPI,2,1,800721,21875,2
05441684,16,0,JCPIRE1X,D,05,2024,OPI,2,1,910104,2200,1
05441684,16,0,JCPIRE1X,D,04,2024,OPI,2,1,910104,2200,1
05441684,16,0,JCPIRE1X,D,03,2024,OPI,2,1,910104,2200,1
05441684,16,21,QADOTHX,E,04,2024,OPI,2,1,230115,39,2
05441684,16,40,QADOTHX,E,05,2024,OPI,2,1,270412,186,2
05441694,27,0,RNTEQVX,V,05,2024,OPI,2,1,910050,637.08333333,2
05441694,27,0,RNTEQVX,V,04,2024,OPI,2,1,910050,637.08333333,2
05441694,27,0,RNTEQVX,V,03,2024,OPI,2,1,910050,637.08333333,2
05441694,27,0,PROPVALX,T,05,2024,OPI,2,1,800721,221568.41667,2
05441694,27,0,PROPVALX,T,04,2024,OPI,2,1,800721,221568.41667,2
05441694,27,0,PROPVALX,T,03,2024,OPI,2,1,800721,221568.41667,2
05441694,27,0,JCPIRE1X,V,05,2024,OPI,2,1,910104,7605.6666667,1
05441694,27,0,JCPIRE1X,V,04,2024,OPI,2,1,910104,7605.6666667,1
05441694,27,0,JCPIRE1X,V,03,2024,OPI,2,1,910104,7605.6666667,1
05441744,35,0,RNTEQVX,D,05,2024,OPI,2,1,910050,216.66666667,2
05441744,35,0,RNTEQVX,D,04,2024,OPI,2,1,910050,216.66666667,2
05441744,35,0,RNTEQVX,D,03,2024,OPI,2,1,910050,216.66666667,2
05441744,35,0,PROPVALX,D,05,2024,OPI,2,1,800721,32083.333333,2
05441744,35,0,PROPVALX,D,04,2024,OPI,2,1,800721,32083.333333,2
05441744,35,0,PROPVALX,D,03,2024,OPI,2,1,800721,32083.333333,2
05441744,35,0,JCPIRE1X,D,05,2024,OPI,2,1,910104,2600,1
05441744,35,0,JCPIRE1X,D,04,2024,OPI,2,1,910104,2600,1
05441744,35,0,JCPIRE1X,D,03,2024,OPI,2,1,910104,2600,1
05441744,35,20,QADOTHX,E,03,2024,OPI,2,1,230901,36,2
05441744,35,41,QADOTHX,E,04,2024,OPI,2,1,230115,26,2
05441744,35,42,QADOTHX,E,04,2024,OPI,2,1,340410,1,2
05441824,18,0,RNTEQVX,F,05,2024,OPI,2,1,910050,205.91666667,2
05441824,18,0,RNTEQVX,F,04,2024,OPI,2,1,910050,205.91666667,2
05441824,18,0,RNTEQVX,F,03,2024,OPI,2,1,910050,205.91666667,2
05441824,18,0,PROPVALX,D,05,2024,OPI,2,1,800721,41666.666667,2
05441824,18,0,PROPVALX,D,04,2024,OPI,2,1,800721,41666.666667,2
05441824,18,0,PROPVALX,D,03,2024,OPI,2,1,800721,41666.666667,2
05441824,18,0,JCPIRE1X,F,05,2024,OPI,2,1,910104,2471,1
05441824,18,0,JCPIRE1X,F,04,2024,OPI,2,1,910104,2471,1
05441824,18,0,JCPIRE1X,F,03,2024,OPI,2,1,910104,2471,1
05441914,46,0,RNTEQVX,F,05,2024,OPI,2,1,910050,358.91666667,2
05441914,46,0,RNTEQVX,F,04,2024,OPI,2,1,910050,358.91666667,2
05441914,46,0,RNTEQVX,F,03,2024,OPI,2,1,910050,358.91666667,2
05441914,46,0,PROPVALX,T,05,2024,OPI,2,1,800721,221568.41667,2
05441914,46,0,PROPVALX,T,04,2024,OPI,2,1,800721,221568.41667,2
05441914,46,0,PROPVALX,T,03,2024,OPI,2,1,800721,221568.41667,2
05441914,46,0,JCPIRE1X,F,05,2024,OPI,2,1,910104,4307,1
05441914,46,0,JCPIRE1X,F,04,2024,OPI,2,1,910104,4307,1
05441914,46,0,JCPIRE1X,F,03,2024,OPI,2,1,910104,4307,1
05441964,41,0,RNTEQVX,F,05,2024,OPI,2,1,910050,224.83333333,2
05441964,41,0,RNTEQVX,F,04,2024,OPI,2,1,910050,224.83333333,2
05441964,41,0,RNTEQVX,F,03,2024,OPI,2,1,910050,224.83333333,2
05441964,41,0,PROPVALX,D,05,2024,OPI,2,1,800721,42250,2
05441964,41,0,PROPVALX,D,04,2024,OPI,2,1,800721,42250,2
05441964,41,0,PROPVALX,D,03,2024,OPI,2,1,800721,42250,2
05441964,41,0,JCPIRE1X,F,05,2024,OPI,2,1,910104,2698,1
05441964,41,0,JCPIRE1X,F,04,2024,OPI,2,1,910104,2698,1
05441964,41,0,JCPIRE1X,F,03,2024,OPI,2,1,910104,2698,1
05441974,35,0,RNTEQVX,D,05,2024,OPI,2,1,910050,437.5,2
05441974,35,0,RNTEQVX,D,04,2024,OPI,2,1,910050,437.5,2
05441974,35,0,RNTEQVX,D,03,2024,OPI,2,1,910050,437.5,2
05441974,35,0,PROPVALX,D,05,2024,OPI,2,1,800721,116666.66667,2
05441974,35,0,PROPVALX,D,04,2024,OPI,2,1,800721,116666.66667,2
05441974,35,0,PROPVALX,D,03,2024,OPI,2,1,800721,116666.66667,2
05441974,35,0,JCPIRE1X,D,05,2024,OPI,2,1,910104,5250,1
05441974,35,0,JCPIRE1X,D,04,2024,OPI,2,1,910104,5250,1
05441974,35,0,JCPIRE1X,D,03,2024,OPI,2,1,910104,5250,1
05441984,17,0,RNTEQVX,D,05,2024,OPI,2,1,910050,208.33333333,2
05441984,17,0,RNTEQVX,D,04,2024,OPI,2,1,910050,208.33333333,2
05441984,17,0,RNTEQVX,D,03,2024,OPI,2,1,910050,208.33333333,2
05441984,17,0,PROPVALX,D,05,2024,OPI,2,1,800721,33333.333333,2
05441984,17,0,PROPVALX,D,04,2024,OPI,2,1,800721,33333.333333,2
05441984,17,0,PROPVALX,D,03,2024,OPI,2,1,800721,33333.333333,2
05441984,17,0,JCPIRE1X,D,05,2024,OPI,2,1,910104,2500,1
05441984,17,0,JCPIRE1X,D,04,2024,OPI,2,1,910104,2500,1
05441984,17,0,JCPIRE1X,D,03,2024,OPI,2,1,910104,2500,1
05442004,40,0,RNTEQVX,D,05,2024,OPI,2,1,910050,250,2
05442004,40,0,RNTEQVX,D,04,2024,OPI,2,1,910050,250,2
05442004,40,0,RNTEQVX,D,03,2024,OPI,2,1,910050,250,2
05442004,40,0,PROPVALX,D,05,2024,OPI,2,1,800721,58333.333333,2
05442004,40,0,PROPVALX,D,04,2024,OPI,2,1,800721,58333.333333,2
05442004,40,0,PROPVALX,D,03,2024,OPI,2,1,800721,58333.333333,2
05442004,40,0,JCPIRE1X,D,05,2024,OPI,2,1,910104,3000,1
05442004,40,0,JCPIRE1X,D,04,2024,OPI,2,1,910104,3000,1
05442004,40,0,JCPIRE1X,D,03,2024,OPI,2,1,910104,3000,1
05442004,40,20,QADOTHX,E,04,2024,OPI,2,1,230901,157,2
05442004,40,41,QADOTHX,E,05,2024,OPI,2,1,230151,101,2
05442004,40,42,QADOTHX,E,03,2024,OPI,2,1,340410,13,2
05442004,40,60,QADOTHX,E,03,2024,OPI,2,1,220611,56,2
05442004,40,80,QADOTHX,E,03,2024,OPI,2,1,620121,75,1
05442004,40,100,QADOTHX,E,05,2024,OPI,2,1,270412,552,2
05442054,25,0,RNTEQVX,D,05,2024,OPI,2,1,910050,125,2
05442054,25,0,RNTEQVX,D,04,2024,OPI,2,1,910050,125,2
05442054,25,0,RNTEQVX,D,03,2024,OPI,2,1,910050,125,2
05442054,25,0,PROPVALX,D,05,2024,OPI,2,1,800721,50000,2
05442054,25,0,PROPVALX,D,04,2024,OPI,2,1,800721,50000,2
05442054,25,0,PROPVALX,D,03,2024,OPI,2,1,800721,50000,2
05442054,25,0,JCPIRE1X,D,05,2024,OPI,2,1,910104,1500,1
05442054,25,0,JCPIRE1X,D,04,2024,OPI,2,1,910104,1500,1
05442054,25,0,JCPIRE1X,D,03,2024,OPI,2,1,910104,1500,1
05442124,23,0,RNTEQVX,D,05,2024,OPI,2,1,910050,183.33333333,2
05442124,23,0,RNTEQVX,D,04,2024,OPI,2,1,910050,183.33333333,2
05442124,23,0,RNTEQVX,D,03,2024,OPI,2,1,910050,183.33333333,2
05442124,23,0,PROPVALX,D,05,2024,OPI,2,1,800721,27083.333333,2
05442124,23,0,PROPVALX,D,04,2024,OPI,2,1,800721,27083.333333,2
05442124,23,0,PROPVALX,D,03,2024,OPI,2,1,800721,27083.333333,2
05442124,23,0,JCPIRE1X,D,05,2024,OPI,2,1,910104,2200,1
05442124,23,0,JCPIRE1X,D,04,2024,OPI,2,1,910104,2200,1
05442124,23,0,JCPIRE1X,D,03,2024,OPI,2,1,910104,2200,1
05442134,22,0,RNTEQVX,D,05,2024,OPI,2,1,910050,208.33333333,2
05442134,22,0,RNTEQVX,D,04,2024,OPI,2,1,910050,208.33333333,2
05442134,22,0,RNTEQVX,D,03,2024,OPI,2,1,910050,208.33333333,2
05442134,22,0,PROPVALX,D,05,2024,OPI,2,1,800721,47500,2
05442134,22,0,PROPVALX,D,04,2024,OPI,2,1,800721,47500,2
05442134,22,0,PROPVALX,D,03,2024,OPI,2,1,800721,47500,2
05442134,22,0,JCPIRE1X,D,05,2024,OPI,2,1,910104,2500,1
05442134,22,0,JCPIRE1X,D,04,2024,OPI,2,1,910104,2500,1
05442134,22,0,JCPIRE1X,D,03,2024,OPI,2,1,910104,2500,1
05442164,41,0,RNTEQVX,D,05,2024,OPI,2,1,910050,250,2
05442164,41,0,RNTEQVX,D,04,2024,OPI,2,1,910050,250,2
05442164,41,0,RNTEQVX,D,03,2024,OPI,2,1,910050,250,2
05442164,41,0,PROPVALX,D,05,2024,OPI,2,1,800721,58333.333333,2
05442164,41,0,PROPVALX,D,04,2024,OPI,2,1,800721,58333.333333,2
05442164,41,0,PROPVALX,D,03,2024,OPI,2,1,800721,58333.333333,2
05442164,41,0,JCPIRE1X,D,05,2024,OPI,2,1,910104,3000,1
05442164,41,0,JCPIRE1X,D,04,2024,OPI,2,1,910104,3000,1
05442164,41,0,JCPIRE1X,D,03,2024,OPI,2,1,910104,3000,1
05442284,28,0,RNTEQVX,D,05,2024,OPI,2,1,910050,416.66666667,2
05442284,28,0,RNTEQVX,D,04,2024,OPI,2,1,910050,416.66666667,2
05442284,28,0,RNTEQVX,D,03,2024,OPI,2,1,910050,416.66666667,2
05442284,28,0,PROPVALX,D,05,2024,OPI,2,1,800721,91666.666667,2
05442284,28,0,PROPVALX,D,04,2024,OPI,2,1,800721,91666.666667,2
05442284,28,0,PROPVALX,D,03,2024,OPI,2,1,800721,91666.666667,2
05442284,28,0,JCPIRE1X,D,05,2024,OPI,2,1,910104,5000,1
05442284,28,0,JCPIRE1X,D,04,2024,OPI,2,1,910104,5000,1
05442284,28,0,JCPIRE1X,D,03,2024,OPI,2,1,910104,5000,1
05442284,29,0,RNTEQVX,T,05,2024,OPI,2,1,910102,1556.5833333,2
05442284,29,0,RNTEQVX,T,04,2024,OPI,2,1,910102,1556.5833333,2
05442284,29,0,RNTEQVX,T,03,2024,OPI,2,1,910102,1556.5833333,2
05442294,47,0,RNTEQVX,D,05,2024,OPI,2,1,910050,291.66666667,2
05442294,47,0,RNTEQVX,D,04,2024,OPI,2,1,910050,291.66666667,2
05442294,47,0,RNTEQVX,D,03,2024,OPI,2,1,910050,291.66666667,2
05442294,47,0,PROPVALX,D,05,2024,OPI,2,1,800721,50000,2
05442294,47,0,PROPVALX,D,04,2024,OPI,2,1,800721,50000,2
05442294,47,0,PROPVALX,D,03,2024,OPI,2,1,800721,50000,2
05442294,47,0,JCPIRE1X,D,05,2024,OPI,2,1,910104,3500,1
05442294,47,0,JCPIRE1X,D,04,2024,OPI,2,1,910104,3500,1
05442294,47,0,JCPIRE1X,D,03,2024,OPI,2,1,910104,3500,1
05442314,9,0,RNTEQVX,F,05,2024,OPI,2,1,910050,31.5,2
05442314,9,0,RNTEQVX,F,04,2024,OPI,2,1,910050,31.5,2
05442314,9,0,RNTEQVX,F,03,2024,OPI,2,1,910050,31.5,2
05442314,9,0,PROPVALX,D,05,2024,OPI,2,1,800721,1833.3333333,2
05442314,9,0,PROPVALX,D,04,2024,OPI,2,1,800721,1833.3333333,2
05442314,9,0,PROPVALX,D,03,2024,OPI,2,1,800721,1833.3333333,2
05442314,9,0,JCPIRE1X,F,05,2024,OPI,2,1,910104,378,1
05442314,9,0,JCPIRE1X,F,04,2024,OPI,2,1,910104,378,1
05442314,9,0,JCPIRE1X,F,03,2024,OPI,2,1,910104,378,1
05442344,27,0,RNTEQVX,D,05,2024,OPI,2,1,910050,208.33333333,2
05442344,27,0,RNTEQVX,D,04,2024,OPI,2,1,910050,208.33333333,2
05442344,27,0,RNTEQVX,D,03,2024,OPI,2,1,910050,208.33333333,2
05442344,27,0,PROPVALX,D,05,2024,OPI,2,1,800721,75000,2
05442344,27,0,PROPVALX,D,04,2024,OPI,2,1,800721,75000,2
05442344,27,0,PROPVALX,D,03,2024,OPI,2,1,800721,75000,2
05442344,27,0,JCPIRE1X,D,05,2024,OPI,2,1,910104,2500,1
05442344,27,0,JCPIRE1X,D,04,2024,OPI,2,1,910104,2500,1
05442344,27,0,JCPIRE1X,D,03,2024,OPI,2,1,910104,2500,1
05442384,14,0,RNTEQVX,D,05,2024,OPI,2,1,910050,166.66666667,2
05442384,14,0,RNTEQVX,D,04,2024,OPI,2,1,910050,166.66666667,2
05442384,14,0,RNTEQVX,D,03,2024,OPI,2,1,910050,166.66666667,2
05442384,14,0,PROPVALX,D,05,2024,OPI,2,1,800721,41666.666667,2
05442384,14,0,PROPVALX,D,04,2024,OPI,2,1,800721,41666.666667,2
05442384,14,0,PROPVALX,D,03,2024,OPI,2,1,800721,41666.666667,2
05442384,14,0,JCPIRE1X,D,05,2024,OPI,2,1,910104,2000,1
05442384,14,0,JCPIRE1X,D,04,2024,OPI,2,1,910104,2000,1
05442384,14,0,JCPIRE1X,D,03,2024,OPI,2,1,910104,2000,1
05442454,21,0,RNTEQVX,D,05,2024,OPI,2,1,910050,166.66666667,2
05442454,21,0,RNTEQVX,D,04,2024,OPI,2,1,910050,166.66666667,2
05442454,21,0,RNTEQVX,D,03,2024,OPI,2,1,910050,166.66666667,2
05442454,21,0,PROPVALX,D,05,2024,OPI,2,1,800721,16666.666667,2
05442454,21,0,PROPVALX,D,04,2024,OPI,2,1,800721,16666.666667,2
05442454,21,0,PROPVALX,D,03,2024,OPI,2,1,800721,16666.666667,2
05442454,21,0,JCPIRE1X,D,05,2024,OPI,2,1,910104,2000,1
05442454,21,0,JCPIRE1X,D,04,2024,OPI,2,1,910104,2000,1
05442454,21,0,JCPIRE1X,D,03,2024,OPI,2,1,910104,2000,1
05442464,27,0,RNTEQVX,D,05,2024,OPI,2,1,910050,166.66666667,2
05442464,27,0,RNTEQVX,D,04,2024,OPI,2,1,910050,166.66666667,2
05442464,27,0,RNTEQVX,D,03,2024,OPI,2,1,910050,166.66666667,2
05442464,27,0,PROPVALX,D,05,2024,OPI,2,1,800721,43750,2
05442464,27,0,PROPVALX,D,04,2024,OPI,2,1,800721,43750,2
05442464,27,0,PROPVALX,D,03,2024,OPI,2,1,800721,43750,2
05442464,27,0,JCPIRE1X,D,05,2024,OPI,2,1,910104,2000,1
05442464,27,0,JCPIRE1X,D,04,2024,OPI,2,1,910104,2000,1
05442464,27,0,JCPIRE1X,D,03,2024,OPI,2,1,910104,2000,1
05442504,27,0,RNTEQVX,D,05,2024,OPI,2,1,910050,133.33333333,2
05442504,27,0,RNTEQVX,D,04,2024,OPI,2,1,910050,133.33333333,2
05442504,27,0,RNTEQVX,D,03,2024,OPI,2,1,910050,133.33333333,2
05442504,27,0,PROPVALX,D,05,2024,OPI,2,1,800721,37500,2
05442504,27,0,PROPVALX,D,04,2024,OPI,2,1,800721,37500,2
05442504,27,0,PROPVALX,D,03,2024,OPI,2,1,800721,37500,2
05442504,27,0,JCPIRE1X,D,05,2024,OPI,2,1,910104,1600,1
05442504,27,0,JCPIRE1X,D,04,2024,OPI,2,1,910104,1600,1
05442504,27,0,JCPIRE1X,D,03,2024,OPI,2,1,910104,1600,1
05442524,64,0,RNTEQVX,D,05,2024,OPI,2,1,910050,316.66666667,2
05442524,64,0,RNTEQVX,D,04,2024,OPI,2,1,910050,316.66666667,2
05442524,64,0,RNTEQVX,D,03,2024,OPI,2,1,910050,316.66666667,2
05442524,64,0,PROPVALX,D,05,2024,OPI,2,1,800721,95833.333333,2
05442524,64,0,PROPVALX,D,04,2024,OPI,2,1,800721,95833.333333,2
05442524,64,0,PROPVALX,D,03,2024,OPI,2,1,800721,95833.333333,2
05442524,64,0,JCPIRE1X,D,05,2024,OPI,2,1,910104,3800,1
05442524,64,0,JCPIRE1X,D,04,2024,OPI,2,1,910104,3800,1
05442524,64,0,JCPIRE1X,D,03,2024,OPI,2,1,910104,3800,1
05442534,14,0,RNTEQVX,D,05,2024,OPI,2,1,910050,233.33333333,2
05442534,14,0,RNTEQVX,D,04,2024,OPI,2,1,910050,233.33333333,2
05442534,14,0,RNTEQVX,D,03,2024,OPI,2,1,910050,233.33333333,2
05442534,14,0,PROPVALX,D,05,2024,OPI,2,1,800721,32916.666667,2
05442534,14,0,PROPVALX,D,04,2024,OPI,2,1,800721,32916.666667,2
05442534,14,0,PROPVALX,D,03,2024,OPI,2,1,800721,32916.666667,2
05442534,14,0,JCPIRE1X,D,05,2024,OPI,2,1,910104,2800,1
05442534,14,0,JCPIRE1X,D,04,2024,OPI,2,1,910104,2800,1
05442534,14,0,JCPIRE1X,D,03,2024,OPI,2,1,910104,2800,1
05442534,14,0,QADOTHX,D,05,2024,OPI,2,1,230901,88,2
05442594,17,0,RNTEQVX,D,05,2024,OPI,2,1,910050,100,2
05442594,17,0,RNTEQVX,D,04,2024,OPI,2,1,910050,100,2
05442594,17,0,RNTEQVX,D,03,2024,OPI,2,1,910050,100,2
05442594,17,0,PROPVALX,D,05,2024,OPI,2,1,800721,12083.333333,2
05442594,17,0,PROPVALX,D,04,2024,OPI,2,1,800721,12083.333333,2
05442594,17,0,PROPVALX,D,03,2024,OPI,2,1,800721,12083.333333,2
05442594,17,0,JCPIRE1X,D,05,2024,OPI,2,1,910104,1200,1
05442594,17,0,JCPIRE1X,D,04,2024,OPI,2,1,910104,1200,1
05442594,17,0,JCPIRE1X,D,03,2024,OPI,2,1,910104,1200,1
05442624,18,0,RNTEQVX,F,05,2024,OPI,2,1,910050,255.25,2
