NEWID,REFMO,REFYR,UCC,PUBFLAG,VALUE_,IMPNUM,VALUE
05538792,11,2023,800940,2,,4,433.5
05538792,11,2023,800940,2,,5,433.5
05538792,11,2023,900000,2,,1,5666.6667
05538792,11,2023,900000,2,,2,5666.6667
05538792,11,2023,900000,2,,3,5666.6667
05538792,11,2023,900000,2,,4,5666.6667
05538792,11,2023,900000,2,,5,5666.6667
05538792,11,2023,980000,2,,1,5666.6667
05538792,11,2023,980000,2,,2,5666.6667
05538792,11,2023,980000,2,,3,5666.6667
05538792,11,2023,980000,2,,4,5666.6667
05538792,11,2023,980000,2,,5,5666.6667
05538792,11,2023,980071,2,,1,4990.5833333
05538792,11,2023,980071,2,,2,4990.5833333
05538792,11,2023,980071,2,,3,4990.5833333
05538792,11,2023,980071,2,,4,4990.5833333
05538792,11,2023,980071,2,,5,4990.5833333
05538792,12,2023,800940,2,,1,433.5
05538792,12,2023,800940,2,,2,433.5
05538792,12,2023,800940,2,,3,433.5
05538792,12,2023,800940,2,,4,433.5
05538792,12,2023,800940,2,,5,433.5
05538792,12,2023,900000,2,,1,5666.6667
05538792,12,2023,900000,2,,2,5666.6667
05538792,12,2023,900000,2,,3,5666.6667
05538792,12,2023,900000,2,,4,5666.6667
05538792,12,2023,900000,2,,5,5666.6667
05538792,12,2023,980000,2,,1,5666.6667
05538792,12,2023,980000,2,,2,5666.6667
05538792,12,2023,980000,2,,3,5666.6667
05538792,12,2023,980000,2,,4,5666.6667
05538792,12,2023,980000,2,,5,5666.6667
05538792,12,2023,980071,2,,1,4990.5833333
05538792,12,2023,980071,2,,2,4990.5833333
05538792,12,2023,980071,2,,3,4990.5833333
05538792,12,2023,980071,2,,4,4990.5833333
05538792,12,2023,980071,2,,5,4990.5833333
05538832,10,2023,800940,2,,1,886.1667
05538832,10,2023,800940,2,,2,886.1667
05538832,10,2023,800940,2,,3,886.1667
05538832,10,2023,800940,2,,4,886.1667
05538832,10,2023,800940,2,,5,886.1667
05538832,10,2023,900000,2,,1,11583.3333
05538832,10,2023,900000,2,,2,11583.3333
05538832,10,2023,900000,2,,3,11583.3333
05538832,10,2023,900000,2,,4,11583.3333
05538832,10,2023,900000,2,,5,11583.3333
05538832,10,2023,980000,2,,1,11583.3333
05538832,10,2023,980000,2,,2,11583.3333
05538832,10,2023,980000,2,,3,11583.3333
05538832,10,2023,980000,2,,4,11583.3333
05538832,10,2023,980000,2,,5,11583.3333
05538832,10,2023,980071,2,,1,9871.75
05538832,10,2023,980071,2,,2,9871.75
05538832,10,2023,980071,2,,3,9871.75
05538832,10,2023,980071,2,,4,9871.75
05538832,10,2023,980071,2,,5,9871.75
05538832,11,2023,800940,2,,1,886.1667
05538832,11,2023,800940,2,,2,886.1667
05538832,11,2023,800940,2,,3,886.1667
05538832,11,2023,800940,2,,4,886.1667
05538832,11,2023,800940,2,,5,886.1667
05538832,11,2023,900000,2,,1,11583.3333
05538832,11,2023,900000,2,,2,11583.3333
05538832,11,2023,900000,2,,3,11583.3333
05538832,11,2023,900000,2,,4,11583.3333
05538832,11,2023,900000,2,,5,11583.3333
05538832,11,2023,980000,2,,1,11583.3333
05538832,11,2023,980000,2,,2,11583.3333
05538832,11,2023,980000,2,,3,11583.3333
05538832,11,2023,980000,2,,4,11583.3333
05538832,11,2023,980000,2,,5,11583.3333
05538832,11,2023,980071,2,,1,9871.75
05538832,11,2023,980071,2,,2,9871.75
05538832,11,2023,980071,2,,3,9871.75
05538832,11,2023,980071,2,,4,9871.75
05538832,11,2023,980071,2,,5,9871.75
05538832,12,2023,800940,2,,1,886.1667
05538832,12,2023,800940,2,,2,886.1667
05538832,12,2023,800940,2,,3,886.1667
05538832,12,2023,800940,2,,4,886.1667
05538832,12,2023,800940,2,,5,886.1667
05538832,12,2023,900000,2,,1,11583.3333
05538832,12,2023,900000,2,,2,11583.3333
05538832,12,2023,900000,2,,3,11583.3333
05538832,12,2023,900000,2,,4,11583.3333
05538832,12,2023,900000,2,,5,11583.3333
05538832,12,2023,980000,2,,1,11583.3333
05538832,12,2023,980000,2,,2,11583.3333
05538832,12,2023,980000,2,,3,11583.3333
05538832,12,2023,980000,2,,4,11583.3333
05538832,12,2023,980000,2,,5,11583.3333
05538832,12,2023,980071,2,,1,9871.75
05538832,12,2023,980071,2,,2,9871.75
05538832,12,2023,980071,2,,3,9871.75
05538832,12,2023,980071,2,,4,9871.75
05538832,12,2023,980071,2,,5,9871.75
05538882,10,2023,900030,2,,1,2236.6667
05538882,10,2023,900030,2,,2,2236.6667
05538882,10,2023,900030,2,,3,2236.6667
05538882,10,2023,900030,2,,4,2236.6667
05538882,10,2023,900030,2,,5,2236.6667
05538882,10,2023,900170,2,,1,1200
05538882,10,2023,900170,2,,2,1200
05538882,10,2023,900170,2,,3,1200
05538882,10,2023,900170,2,,4,1200
05538882,10,2023,900170,2,,5,1200
05538882,10,2023,980000,2,,1,3436.6667
05538882,10,2023,980000,2,,2,3436.6667
05538882,10,2023,980000,2,,3,3436.6667
05538882,10,2023,980000,2,,4,3436.6667
05538882,10,2023,980000,2,,5,3436.6667
05538882,10,2023,980071,2,,1,3436.6666667
05538882,10,2023,980071,2,,2,3436.6666667
05538882,10,2023,980071,2,,3,3436.6666667
05538882,10,2023,980071,2,,4,3436.6666667
05538882,10,2023,980071,2,,5,3436.6666667
05538882,11,2023,900030,2,,1,2236.6667
05538882,11,2023,900030,2,,2,2236.6667
05538882,11,2023,900030,2,,3,2236.6667
05538882,11,2023,900030,2,,4,2236.6667
05538882,11,2023,900030,2,,5,2236.6667
05538882,11,2023,900170,2,,1,1200
05538882,11,2023,900170,2,,2,1200
05538882,11,2023,900170,2,,3,1200
05538882,11,2023,900170,2,,4,1200
05538882,11,2023,900170,2,,5,1200
05538882,11,2023,980000,2,,1,3436.6667
05538882,11,2023,980000,2,,2,3436.6667
05538882,11,2023,980000,2,,3,3436.6667
05538882,11,2023,980000,2,,4,3436.6667
05538882,11,2023,980000,2,,5,3436.6667
05538882,11,2023,980071,2,,1,3436.6666667
05538882,11,2023,980071,2,,2,3436.6666667
05538882,11,2023,980071,2,,3,3436.6666667
05538882,11,2023,980071,2,,4,3436.6666667
05538882,11,2023,980071,2,,5,3436.6666667
05538882,12,2023,900030,2,,1,2236.6667
05538882,12,2023,900030,2,,2,2236.6667
05538882,12,2023,900030,2,,3,2236.6667
05538882,12,2023,900030,2,,4,2236.6667
05538882,12,2023,900030,2,,5,2236.6667
05538882,12,2023,900170,2,,1,1200
05538882,12,2023,900170,2,,2,1200
05538882,12,2023,900170,2,,3,1200
05538882,12,2023,900170,2,,4,1200
05538882,12,2023,900170,2,,5,1200
05538882,12,2023,980000,2,,1,3436.6667
05538882,12,2023,980000,2,,2,3436.6667
05538882,12,2023,980000,2,,3,3436.6667
05538882,12,2023,980000,2,,4,3436.6667
05538882,12,2023,980000,2,,5,3436.6667
05538882,12,2023,980071,2,,1,3436.6666667
05538882,12,2023,980071,2,,2,3436.6666667
05538882,12,2023,980071,2,,3,3436.6666667
05538882,12,2023,980071,2,,4,3436.6666667
05538882,12,2023,980071,2,,5,3436.6666667
05538912,10,2023,900030,2,,1,1474.6667
05538912,10,2023,900030,2,,2,1474.6667
05538912,10,2023,900030,2,,3,1474.6667
05538912,10,2023,900030,2,,4,1474.6667
05538912,10,2023,900030,2,,5,1474.6667
05538912,10,2023,900180,2,,1,25
05538912,10,2023,900180,2,,2,25
05538912,10,2023,900180,2,,3,25
05538912,10,2023,900180,2,,4,25
05538912,10,2023,900180,2,,5,25
05538912,10,2023,900210,2,,1,583.3333
05538912,10,2023,900210,2,,2,583.3333
05538912,10,2023,900210,2,,3,583.3333
05538912,10,2023,900210,2,,4,583.3333
05538912,10,2023,900210,2,,5,583.3333
05538912,10,2023,980000,2,,1,2083
05538912,10,2023,980000,2,,2,2083
05538912,10,2023,980000,2,,3,2083
05538912,10,2023,980000,2,,4,2083
05538912,10,2023,980000,2,,5,2083
05538912,10,2023,980071,2,,1,2259.3333333
05538912,10,2023,980071,2,,2,2259.3333333
05538912,10,2023,980071,2,,3,2259.3333333
05538912,10,2023,980071,2,,4,2259.3333333
05538912,10,2023,980071,2,,5,2259.3333333
05538912,11,2023,900030,2,,1,1474.6667
05538912,11,2023,900030,2,,2,1474.6667
05538912,11,2023,900030,2,,3,1474.6667
05538912,11,2023,900030,2,,4,1474.6667
05538912,11,2023,900030,2,,5,1474.6667
05538912,11,2023,900180,2,,1,25
05538912,11,2023,900180,2,,2,25
05538912,11,2023,900180,2,,3,25
05538912,11,2023,900180,2,,4,25
05538912,11,2023,900180,2,,5,25
05538912,11,2023,900210,2,,1,583.3333
05538912,11,2023,900210,2,,2,583.3333
05538912,11,2023,900210,2,,3,583.3333
05538912,11,2023,900210,2,,4,583.3333
05538912,11,2023,900210,2,,5,583.3333
05538912,11,2023,980000,2,,1,2083
05538912,11,2023,980000,2,,2,2083
05538912,11,2023,980000,2,,3,2083
05538912,11,2023,980000,2,,4,2083
05538912,11,2023,980000,2,,5,2083
05538912,11,2023,980071,2,,1,2259.3333333
05538912,11,2023,980071,2,,2,2259.3333333
05538912,11,2023,980071,2,,3,2259.3333333
05538912,11,2023,980071,2,,4,2259.3333333
05538912,11,2023,980071,2,,5,2259.3333333
05538912,12,2023,900030,2,,1,1474.6667
05538912,12,2023,900030,2,,2,1474.6667
05538912,12,2023,900030,2,,3,1474.6667
05538912,12,2023,900030,2,,4,1474.6667
05538912,12,2023,900030,2,,5,1474.6667
05538912,12,2023,900180,2,,1,25
05538912,12,2023,900180,2,,2,25
05538912,12,2023,900180,2,,3,25
05538912,12,2023,900180,2,,4,25
05538912,12,2023,900180,2,,5,25
05538912,12,2023,900210,2,,1,583.3333
05538912,12,2023,900210,2,,2,583.3333
05538912,12,2023,900210,2,,3,583.3333
05538912,12,2023,900210,2,,4,583.3333
05538912,12,2023,900210,2,,5,583.3333
05538912,12,2023,980000,2,,1,2083
05538912,12,2023,980000,2,,2,2083
05538912,12,2023,980000,2,,3,2083
05538912,12,2023,980000,2,,4,2083
05538912,12,2023,980000,2,,5,2083
05538912,12,2023,980071,2,,1,2259.3333333
05538912,12,2023,980071,2,,2,2259.3333333
05538912,12,2023,980071,2,,3,2259.3333333
05538912,12,2023,980071,2,,4,2259.3333333
05538912,12,2023,980071,2,,5,2259.3333333
05538922,10,2023,800940,2,T,1,2234.3552
05538922,10,2023,800940,2,T,2,2234.3552
05538922,10,2023,800940,2,T,3,2234.3552
05538922,10,2023,800940,2,T,4,2234.3552
05538922,10,2023,800940,2,T,5,2234.3552
05538922,10,2023,900000,2,T,1,36135.6687
05538922,10,2023,900000,2,T,2,36135.6687
05538922,10,2023,900000,2,T,3,36135.6687
05538922,10,2023,900000,2,T,4,36135.6687
05538922,10,2023,900000,2,T,5,36135.6687
05538922,10,2023,980000,2,T,1,36135.6687
05538922,10,2023,980000,2,T,2,36135.6687
05538922,10,2023,980000,2,T,3,36135.6687
05538922,10,2023,980000,2,T,4,36135.6687
05538922,10,2023,980000,2,T,5,36135.6687
05538922,10,2023,980071,2,T,1,25885.583333
05538922,10,2023,980071,2,T,2,25885.583333
05538922,10,2023,980071,2,T,3,25885.583333
05538922,10,2023,980071,2,T,4,25885.583333
05538922,10,2023,980071,2,T,5,25885.583333
05538922,11,2023,800940,2,T,1,2234.3552
05538922,11,2023,800940,2,T,2,2234.3552
05538922,11,2023,800940,2,T,3,2234.3552
05538922,11,2023,800940,2,T,4,2234.3552
05538922,11,2023,800940,2,T,5,2234.3552
05538922,11,2023,900000,2,T,1,36135.6687
05538922,11,2023,900000,2,T,2,36135.6687
05538922,11,2023,900000,2,T,3,36135.6687
05538922,11,2023,900000,2,T,4,36135.6687
05538922,11,2023,900000,2,T,5,36135.6687
05538922,11,2023,980000,2,T,1,36135.6687
05538922,11,2023,980000,2,T,2,36135.6687
05538922,11,2023,980000,2,T,3,36135.6687
05538922,11,2023,980000,2,T,4,36135.6687
05538922,11,2023,980000,2,T,5,36135.6687
05538922,11,2023,980071,2,T,1,25885.583333
05538922,11,2023,980071,2,T,2,25885.583333
05538922,11,2023,980071,2,T,3,25885.583333
05538922,11,2023,980071,2,T,4,25885.583333
05538922,11,2023,980071,2,T,5,25885.583333
05538922,12,2023,800940,2,T,1,2234.3552
05538922,12,2023,800940,2,T,2,2234.3552
05538922,12,2023,800940,2,T,3,2234.3552
05538922,12,2023,800940,2,T,4,2234.3552
05538922,12,2023,800940,2,T,5,2234.3552
05538922,12,2023,900000,2,T,1,36135.6687
05538922,12,2023,900000,2,T,2,36135.6687
05538922,12,2023,900000,2,T,3,36135.6687
05538922,12,2023,900000,2,T,4,36135.6687
05538922,12,2023,900000,2,T,5,36135.6687
05538922,12,2023,980000,2,T,1,36135.6687
05538922,12,2023,980000,2,T,2,36135.6687
05538922,12,2023,980000,2,T,3,36135.6687
05538922,12,2023,980000,2,T,4,36135.6687
05538922,12,2023,980000,2,T,5,36135.6687
05538922,12,2023,980071,2,T,1,25885.583333
05538922,12,2023,980071,2,T,2,25885.583333
05538922,12,2023,980071,2,T,3,25885.583333
05538922,12,2023,980071,2,T,4,25885.583333
05538922,12,2023,980071,2,T,5,25885.583333
05538932,10,2023,900030,2,,1,1325.6667
05538932,10,2023,900030,2,,2,1325.6667
05538932,10,2023,900030,2,,3,1325.6667
05538932,10,2023,900030,2,,4,1325.6667
05538932,10,2023,900030,2,,5,1325.6667
05538932,10,2023,900150,2,,1,87
05538932,10,2023,900150,2,,2,87
05538932,10,2023,900150,2,,3,87
05538932,10,2023,900150,2,,4,87
05538932,10,2023,900150,2,,5,87
05538932,10,2023,980000,2,,1,1412.6667
05538932,10,2023,980000,2,,2,1412.6667
05538932,10,2023,980000,2,,3,1412.6667
05538932,10,2023,980000,2,,4,1412.6667
05538932,10,2023,980000,2,,5,1412.6667
05538932,10,2023,980071,2,,1,1406.6666667
05538932,10,2023,980071,2,,2,1406.6666667
05538932,10,2023,980071,2,,3,1406.6666667
05538932,10,2023,980071,2,,4,1406.6666667
05538932,10,2023,980071,2,,5,1406.6666667
05538932,11,2023,900030,2,,1,1325.6667
05538932,11,2023,900030,2,,2,1325.6667
05538932,11,2023,900030,2,,3,1325.6667
05538932,11,2023,900030,2,,4,1325.6667
05538932,11,2023,900030,2,,5,1325.6667
05538932,11,2023,900150,2,,1,87
05538932,11,2023,900150,2,,2,87
05538932,11,2023,900150,2,,3,87
05538932,11,2023,900150,2,,4,87
05538932,11,2023,900150,2,,5,87
05538932,11,2023,980000,2,,1,1412.6667
05538932,11,2023,980000,2,,2,1412.6667
05538932,11,2023,980000,2,,3,1412.6667
05538932,11,2023,980000,2,,4,1412.6667
05538932,11,2023,980000,2,,5,1412.6667
05538932,11,2023,980071,2,,1,1406.6666667
05538932,11,2023,980071,2,,2,1406.6666667
05538932,11,2023,980071,2,,3,1406.6666667
05538932,11,2023,980071,2,,4,1406.6666667
05538932,11,2023,980071,2,,5,1406.6666667
05538932,12,2023,900030,2,,1,1325.6667
05538932,12,2023,900030,2,,2,1325.6667
05538932,12,2023,900030,2,,3,1325.6667
05538932,12,2023,900030,2,,4,1325.6667
05538932,12,2023,900030,2,,5,1325.6667
05538932,12,2023,900150,2,,1,87
05538932,12,2023,900150,2,,2,87
05538932,12,2023,900150,2,,3,87
05538932,12,2023,900150,2,,4,87
05538932,12,2023,900150,2,,5,87
05538932,12,2023,980000,2,,1,1412.6667
05538932,12,2023,980000,2,,2,1412.6667
05538932,12,2023,980000,2,,3,1412.6667
05538932,12,2023,980000,2,,4,1412.6667
05538932,12,2023,980000,2,,5,1412.6667
05538932,12,2023,980071,2,,1,1406.6666667
05538932,12,2023,980071,2,,2,1406.6666667
05538932,12,2023,980071,2,,3,1406.6666667
05538932,12,2023,980071,2,,4,1406.6666667
05538932,12,2023,980071,2,,5,1406.6666667
05538942,10,2023,800940,2,,1,291.75
05538942,10,2023,800940,2,,2,291.75
05538942,10,2023,800940,2,,3,291.75
05538942,10,2023,800940,2,,4,291.75
05538942,10,2023,800940,2,,5,291.75
05538942,10,2023,900000,2,,1,3813.3333
05538942,10,2023,900000,2,,2,3813.3333
05538942,10,2023,900000,2,,3,3813.3333
05538942,10,2023,900000,2,,4,3813.3333
05538942,10,2023,900000,2,,5,3813.3333
05538942,10,2023,980000,2,,1,3813.3333
05538942,10,2023,980000,2,,2,3813.3333
05538942,10,2023,980000,2,,3,3813.3333
05538942,10,2023,980000,2,,4,3813.3333
05538942,10,2023,980000,2,,5,3813.3333
05538942,10,2023,980071,2,,1,3409.4166667
05538942,10,2023,980071,2,,2,3409.4166667
05538942,10,2023,980071,2,,3,3409.4166667
05538942,10,2023,980071,2,,4,3409.4166667
05538942,10,2023,980071,2,,5,3409.4166667
05538942,11,2023,800940,2,,1,291.75
05538942,11,2023,800940,2,,2,291.75
05538942,11,2023,800940,2,,3,291.75
05538942,11,2023,800940,2,,4,291.75
05538942,11,2023,800940,2,,5,291.75
05538942,11,2023,900000,2,,1,3813.3333
05538942,11,2023,900000,2,,2,3813.3333
05538942,11,2023,900000,2,,3,3813.3333
05538942,11,2023,900000,2,,4,3813.3333
05538942,11,2023,900000,2,,5,3813.3333
05538942,11,2023,980000,2,,1,3813.3333
05538942,11,2023,980000,2,,2,3813.3333
05538942,11,2023,980000,2,,3,3813.3333
05538942,11,2023,980000,2,,4,3813.3333
05538942,11,2023,980000,2,,5,3813.3333
05538942,11,2023,980071,2,,1,3409.4166667
05538942,11,2023,980071,2,,2,3409.4166667
05538942,11,2023,980071,2,,3,3409.4166667
05538942,11,2023,980071,2,,4,3409.4166667
05538942,11,2023,980071,2,,5,3409.4166667
05538942,12,2023,800940,2,,1,291.75
05538942,12,2023,800940,2,,2,291.75
05538942,12,2023,800940,2,,3,291.75
05538942,12,2023,800940,2,,4,291.75
05538942,12,2023,800940,2,,5,291.75
05538942,12,2023,900000,2,,1,3813.3333
05538942,12,2023,900000,2,,2,3813.3333
05538942,12,2023,900000,2,,3,3813.3333
05538942,12,2023,900000,2,,4,3813.3333
05538942,12,2023,900000,2,,5,3813.3333
05538942,12,2023,980000,2,,1,3813.3333
05538942,12,2023,980000,2,,2,3813.3333
05538942,12,2023,980000,2,,3,3813.3333
05538942,12,2023,980000,2,,4,3813.3333
05538942,12,2023,980000,2,,5,3813.3333
05538942,12,2023,980071,2,,1,3409.4166667
05538942,12,2023,980071,2,,2,3409.4166667
05538942,12,2023,980071,2,,3,3409.4166667
05538942,12,2023,980071,2,,4,3409.4166667
05538942,12,2023,980071,2,,5,3409.4166667
05538952,10,2023,800940,2,,1,318.75
05538952,10,2023,800940,2,,2,318.75
05538952,10,2023,800940,2,,3,318.75
05538952,10,2023,800940,2,,4,318.75
05538952,10,2023,800940,2,,5,318.75
05538952,10,2023,900000,2,,1,4166.6667
05538952,10,2023,900000,2,,2,4166.6667
05538952,10,2023,900000,2,,3,4166.6667
05538952,10,2023,900000,2,,4,4166.6667
05538952,10,2023,900000,2,,5,4166.6667
05538952,10,2023,980000,2,,1,4166.6667
05538952,10,2023,980000,2,,2,4166.6667
05538952,10,2023,980000,2,,3,4166.6667
05538952,10,2023,980000,2,,4,4166.6667
05538952,10,2023,980000,2,,5,4166.6667
05538952,10,2023,980071,2,,1,3813.25
05538952,10,2023,980071,2,,2,3813.25
05538952,10,2023,980071,2,,3,3813.25
05538952,10,2023,980071,2,,4,3813.25
05538952,10,2023,980071,2,,5,3813.25
05538952,11,2023,800940,2,,1,318.75
05538952,11,2023,800940,2,,2,318.75
05538952,11,2023,800940,2,,3,318.75
05538952,11,2023,800940,2,,4,318.75
05538952,11,2023,800940,2,,5,318.75
05538952,11,2023,900000,2,,1,4166.6667
05538952,11,2023,900000,2,,2,4166.6667
05538952,11,2023,900000,2,,3,4166.6667
05538952,11,2023,900000,2,,4,4166.6667
05538952,11,2023,900000,2,,5,4166.6667
05538952,11,2023,980000,2,,1,4166.6667
05538952,11,2023,980000,2,,2,4166.6667
05538952,11,2023,980000,2,,3,4166.6667
05538952,11,2023,980000,2,,4,4166.6667
05538952,11,2023,980000,2,,5,4166.6667
05538952,11,2023,980071,2,,1,3813.25
05538952,11,2023,980071,2,,2,3813.25
05538952,11,2023,980071,2,,3,3813.25
05538952,11,2023,980071,2,,4,3813.25
05538952,11,2023,980071,2,,5,3813.25
05538952,12,2023,800940,2,,1,318.75
05538952,12,2023,800940,2,,2,318.75
05538952,12,2023,800940,2,,3,318.75
05538952,12,2023,800940,2,,4,318.75
05538952,12,2023,800940,2,,5,318.75
05538952,12,2023,900000,2,,1,4166.6667
05538952,12,2023,900000,2,,2,4166.6667
05538952,12,2023,900000,2,,3,4166.6667
05538952,12,2023,900000,2,,4,4166.6667
05538952,12,2023,900000,2,,5,4166.6667
05538952,12,2023,980000,2,,1,4166.6667
05538952,12,2023,980000,2,,2,4166.6667
05538952,12,2023,980000,2,,3,4166.6667
05538952,12,2023,980000,2,,4,4166.6667
05538952,12,2023,980000,2,,5,4166.6667
05538952,12,2023,980071,2,,1,3813.25
05538952,12,2023,980071,2,,2,3813.25
05538952,12,2023,980071,2,,3,3813.25
05538952,12,2023,980071,2,,4,3813.25
05538952,12,2023,980071,2,,5,3813.25
05538982,10,2023,800940,2,,1,801.9167
05538982,10,2023,800940,2,,2,787.3333
05538982,10,2023,800940,2,,3,834.9167
05538982,10,2023,800940,2,,4,767.6667
05538982,10,2023,800940,2,,5,805.25
05538982,10,2023,900000,2,,1,10481.8333
05538982,10,2023,900000,2,,2,10291.8333
05538982,10,2023,900000,2,,3,10913.5
05538982,10,2023,900000,2,,4,10034.0833
05538982,10,2023,900000,2,,5,10525.4167
05538982,10,2023,980000,2,,1,10481.8333
05538982,10,2023,980000,2,,2,10291.8333
05538982,10,2023,980000,2,,3,10913.5
05538982,10,2023,980000,2,,4,10034.0833
05538982,10,2023,980000,2,,5,10525.4167
05538982,10,2023,980071,2,,1,9240.1666667
05538982,10,2023,980071,2,,2,9050.1666667
05538982,10,2023,980071,2,,3,9671.8333333
05538982,10,2023,980071,2,,4,8792.4166667
05538982,10,2023,980071,2,,5,9283.75
05538982,11,2023,800940,2,,1,801.9167
05538982,11,2023,800940,2,,2,787.3333
05538982,11,2023,800940,2,,3,834.9167
05538982,11,2023,800940,2,,4,767.6667
05538982,11,2023,800940,2,,5,805.25
05538982,11,2023,900000,2,,1,10481.8333
05538982,11,2023,900000,2,,2,10291.8333
05538982,11,2023,900000,2,,3,10913.5
05538982,11,2023,900000,2,,4,10034.0833
05538982,11,2023,900000,2,,5,10525.4167
05538982,11,2023,980000,2,,1,10481.8333
05538982,11,2023,980000,2,,2,10291.8333
05538982,11,2023,980000,2,,3,10913.5
05538982,11,2023,980000,2,,4,10034.0833
05538982,11,2023,980000,2,,5,10525.4167
05538982,11,2023,980071,2,,1,9240.1666667
05538982,11,2023,980071,2,,2,9050.1666667
05538982,11,2023,980071,2,,3,9671.8333333
05538982,11,2023,980071,2,,4,8792.4166667
05538982,11,2023,980071,2,,5,9283.75
05538982,12,2023,800940,2,,1,801.9167
05538982,12,2023,800940,2,,2,787.3333
05538982,12,2023,800940,2,,3,834.9167
05538982,12,2023,800940,2,,4,767.6667
05538982,12,2023,800940,2,,5,805.25
05538982,12,2023,900000,2,,1,10481.8333
05538982,12,2023,900000,2,,2,10291.8333
05538982,12,2023,900000,2,,3,10913.5
05538982,12,2023,900000,2,,4,10034.0833
05538982,12,2023,900000,2,,5,10525.4167
05538982,12,2023,980000,2,,1,10481.8333
05538982,12,2023,980000,2,,2,10291.8333
05538982,12,2023,980000,2,,3,10913.5
05538982,12,2023,980000,2,,4,10034.0833
05538982,12,2023,980000,2,,5,10525.4167
05538982,12,2023,980071,2,,1,9240.1666667
05538982,12,2023,980071,2,,2,9050.1666667
05538982,12,2023,980071,2,,3,9671.8333333
05538982,12,2023,980071,2,,4,8792.4166667
05538982,12,2023,980071,2,,5,9283.75
05539032,10,2023,900030,2,,1,1374.6667
05539032,10,2023,900030,2,,2,1374.6667
05539032,10,2023,900030,2,,3,1374.6667
05539032,10,2023,900030,2,,4,1374.6667
05539032,10,2023,900030,2,,5,1374.6667
05539032,10,2023,980000,2,,1,1374.6667
05539032,10,2023,980000,2,,2,1374.6667
05539032,10,2023,980000,2,,3,1374.6667
05539032,10,2023,980000,2,,4,1374.6667
05539032,10,2023,980000,2,,5,1374.6667
05539032,10,2023,980071,2,,1,1374.6666667
05539032,10,2023,980071,2,,2,1374.6666667
05539032,10,2023,980071,2,,3,1374.6666667
05539032,10,2023,980071,2,,4,1374.6666667
05539032,10,2023,980071,2,,5,1374.6666667
05539032,11,2023,900030,2,,1,1374.6667
05539032,11,2023,900030,2,,2,1374.6667
05539032,11,2023,900030,2,,3,1374.6667
05539032,11,2023,900030,2,,4,1374.6667
05539032,11,2023,900030,2,,5,1374.6667
05539032,11,2023,980000,2,,1,1374.6667
05539032,11,2023,980000,2,,2,1374.6667
05539032,11,2023,980000,2,,3,1374.6667
05539032,11,2023,980000,2,,4,1374.6667
05539032,11,2023,980000,2,,5,1374.6667
05539032,11,2023,980071,2,,1,1374.6666667
05539032,11,2023,980071,2,,2,1374.6666667
05539032,11,2023,980071,2,,3,1374.6666667
05539032,11,2023,980071,2,,4,1374.6666667
05539032,11,2023,980071,2,,5,1374.6666667
05539032,12,2023,900030,2,,1,1374.6667
05539032,12,2023,900030,2,,2,1374.6667
05539032,12,2023,900030,2,,3,1374.6667
05539032,12,2023,900030,2,,4,1374.6667
05539032,12,2023,900030,2,,5,1374.6667
05539032,12,2023,980000,2,,1,1374.6667
05539032,12,2023,980000,2,,2,1374.6667
05539032,12,2023,980000,2,,3,1374.6667
05539032,12,2023,980000,2,,4,1374.6667
05539032,12,2023,980000,2,,5,1374.6667
05539032,12,2023,980071,2,,1,1374.6666667
05539032,12,2023,980071,2,,2,1374.6666667
05539032,12,2023,980071,2,,3,1374.6666667
05539032,12,2023,980071,2,,4,1374.6666667
05539032,12,2023,980071,2,,5,1374.6666667
05539042,10,2023,900170,2,,1,4035
05539042,10,2023,900170,2,,2,3414.75
05539042,10,2023,900170,2,,3,3718.3333
05539042,10,2023,900170,2,,4,3727.3333
05539042,10,2023,900170,2,,5,3952.6667
05539042,10,2023,900180,2,,1,0.25
05539042,10,2023,900180,2,,2,0.25
05539042,10,2023,900180,2,,3,0.25
05539042,10,2023,900180,2,,4,0.25
05539042,10,2023,900180,2,,5,0.25
05539042,10,2023,980000,2,,1,4035.25
05539042,10,2023,980000,2,,2,3415
05539042,10,2023,980000,2,,3,3718.5833
05539042,10,2023,980000,2,,4,3727.5833
05539042,10,2023,980000,2,,5,3952.9167
05539042,10,2023,980071,2,,1,3651.6666667
05539042,10,2023,980071,2,,2,3031.4166667
05539042,10,2023,980071,2,,3,3335
05539042,10,2023,980071,2,,4,3344
05539042,10,2023,980071,2,,5,3569.3333333
05539042,11,2023,900170,2,,1,4035
05539042,11,2023,900170,2,,2,3414.75
05539042,11,2023,900170,2,,3,3718.3333
05539042,11,2023,900170,2,,4,3727.3333
05539042,11,2023,900170,2,,5,3952.6667
05539042,11,2023,900180,2,,1,0.25
05539042,11,2023,900180,2,,2,0.25
05539042,11,2023,900180,2,,3,0.25
05539042,11,2023,900180,2,,4,0.25
05539042,11,2023,900180,2,,5,0.25
05539042,11,2023,980000,2,,1,4035.25
05539042,11,2023,980000,2,,2,3415
05539042,11,2023,980000,2,,3,3718.5833
05539042,11,2023,980000,2,,4,3727.5833
05539042,11,2023,980000,2,,5,3952.9167
05539042,11,2023,980071,2,,1,3651.6666667
05539042,11,2023,980071,2,,2,3031.4166667
05539042,11,2023,980071,2,,3,3335
05539042,11,2023,980071,2,,4,3344
05539042,11,2023,980071,2,,5,3569.3333333
05539042,12,2023,900170,2,,1,4035
