NEWID,AGE,AGE_,ANGOVRTX,ANGO_RTX,ANPRVPNX,ANPR_PNX,ANRRDEDX,ANRR_EDX,ARM_FORC,ARM__ORC,CU_CODE,EARNER,EARNER_,EARNTYPE,EARN_YPE,EDUCA,EDUCA_,EMPLCONT,EMPL_ONT,GOVRETX,GOVRETX_,GROSPAYX,GROS_AYX,IN_COLL,IN_COLL_,INC_HRSQ,INC__RSQ,INCMEDCR,INCM_DCR,INCNONWK,INCN_NWK,INCOMEY,INCOMEY_,INCWEEKQ,INCW_EKQ,INDRETX,INDRETX_,JSSDEDX,JSSDEDX_,MARITAL,MEDICOV,MEDICOV_,MEMBNO,OCCUCODE,OCCU_ODE,PAYPERD,PAYPERD_,PRIVPENX,PRIV_ENX,RRRDEDX,RRRDEDX_,RRRETIRX,RRRE_IRX,SALARYX,SALARYX_,SEX,SLFEMPSS,SLFE_PSS,SOCRRX,SOCRRX_,SS_RRQ,SS_RRQ_,SSIX,SSIX_,SSNORM,SSNORM_,SALARYB,SALARYB_,SALARYBX,SALA_YBX,RRRETIRB,RRRE_IRB,RRRETRBX,RRRE_RBX,SSIB,SSIB_,SSIBX,SSIBX_,HORIGIN,HISPANIC,HISP_NIC,MEMBRACE,RC_WHITE,RC_W_ITE,RC_BLACK,RC_B_ACK,RC_NATAM,RC_N_TAM,RC_ASIAN,RC_A_IAN,RC_PACIL,RC_P_CIL,RC_OTHER,RC_O_HER,RC_DK,RC_DK_,ASIAN,ASIAN_,ANGOVRTM,ANGO_RTM,ANPRVPNM,ANPR_PNM,ANRRDEDM,ANRR_EDM,JSSDEDXM,JSSD_DXM,JSSDEDX1,JSSDEDX2,JSSDEDX3,JSSDEDX4,JSSDEDX5,RRRETIRM,RRRE_IRM,RRRETIR1,RRRETIR2,RRRETIR3,RRRETIR4,RRRETIR5,RRRETIRI,SALARYXM,SALA_YXM,SALARYX1,SALARYX2,SALARYX3,SALARYX4,SALARYX5,SALARYXI,SLFEMPSM,SLFE_PSM,SLFEMPS1,SLFEMPS2,SLFEMPS3,SLFEMPS4,SLFEMPS5,SOCRRXM,SOCRRXM_,SOCRRX1,SOCRRX2,SOCRRX3,SOCRRX4,SOCRRX5,SSIXM,SSIXM_,SSIX1,SSIX2,SSIX3,SSIX4,SSIX5,SSIXI,PAYSTUB,PAYSTUB_,SEMPFRM1,SEMPFRM2,SEMPFRM3,SEMPFRM4,SEMPFRM5,SEMPFRMI,SEMPFRMX,SEMP_RMX,SEMPFRMM,SEMP_RMM,SMPFRMB,SMPFRMB_,SMPFRMBX,SMPF_MBX,SOCSRRET,SOCS_RET,TAX__NIT,TU_CODE_,TU_D_NDT,WKSTATUS,VETERAN,VETERAN_,TAX_UNIT,TU_CODE,TU_DPNDT
05797982,13,D,,A,,A,,A,,A,3,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,5,,A,4,,A,,A,,A,,A,,A,,A,2,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,,A,1,,C,,C,,C,,C,,C,,C,,C,,A,,A,,A,,A,,A,,,,,,,A,,,,,,,,A,,,,,,,,A,,,,,,,A,,,,,,,A,,,,,,,,A,,,,,,,,A,,A,,A,,A,,A,D,D,A,,,A,1,3,1
05797992,61,D,,A,,A,,A,2,D,1,2,D,,A,6,D,,A,,A,,A,3,D,,A,,A,1,D,,A,0,D,,A,,A,1,,A,1,,A,,A,,A,,A,,A,,A,2,,A,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,,A,1,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,,,,A,,,,,,100,,A,,,,,,100,,A,,,,,,,A,,,,,,,A,,,,,,100,,A,,,,,,100,,A,,A,,A,,A,2,D,D,D,A,,2,D,1,1,B
05797992,65,D,,A,,A,,A,2,D,2,2,D,,A,3,D,,A,,A,,A,,A,,A,1,D,1,D,,A,0,D,,A,,A,1,,A,2,,A,,A,,A,,A,3000,D,,A,1,,A,38096,D,12,D,,A,,A,,A,,A,,A,,A,,A,,A,2,,A,1,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,,,3000.0,D,3000,3000,3000,3000,3000,100,,A,,,,,,100,,A,,,,,,38096.0,D,38096,38096,38096,38096,38096,,A,,,,,,100,,A,,,,,,100,,A,,A,,A,,A,1,D,D,D,A,,2,D,1,2,B
05798052,19,D,,A,,A,,A,2,D,1,1,D,4,D,5,D,2,D,,A,100,D,1,D,20,D,,A,,A,1,D,14,D,,A,153,D,5,2,D,1,10,D,1,D,,A,,A,,A,,C,2,0,D,0,D,,A,,A,,A,01,D,2000,D,,A,,A,,A,,A,2,,A,1,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,117.2,D,65,6,77,98,340,,A,,,,,,100,1532.0,D,856,72,1006,1285,4441,301,0.0,D,0,0,0,0,0,,A,,,,,,,A,,,,,,100,2,D,,,,,,100,,A,,A,,A,,A,2,D,D,D,A,1,2,D,1,1,B
05798092,40,D,,A,,A,,A,2,D,1,1,D,1,D,7,D,1,D,,A,2500,D,3,D,40,D,,A,,A,1,D,52,D,19000,D,4896,D,1,2,D,1,03,D,2,D,,A,,A,,A,64000,D,2,0,D,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,,A,1,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,4896.0,D,4896,4896,4896,4896,4896,,A,,,,,,100,64000.0,D,64000,64000,64000,64000,64000,100,0.0,D,0,0,0,0,0,,A,,,,,,,A,,,,,,100,2,D,,,,,,100,,A,,A,,A,,A,2,D,D,D,A,1,2,D,1,1,B
05798092,41,D,,A,,A,,A,2,D,2,1,D,1,D,7,D,1,D,,A,6700,D,3,D,40,D,,A,,A,1,D,52,D,19000,D,12991,D,1,2,D,2,06,D,2,D,,A,,A,,A,175000,D,1,0,D,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,,A,1,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,12991.0,D,12991,12991,12991,12991,12991,,A,,,,,,100,175000.0,D,175000,175000,175000,175000,175000,100,0.0,D,0,0,0,0,0,,A,,,,,,,A,,,,,,100,2,D,,,,,,100,,A,,A,,A,,A,2,D,D,D,A,1,2,D,1,2,B
05798092,13,D,,A,,A,,A,,A,3,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,5,,A,3,,A,,A,,A,,A,,A,,A,2,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,,A,1,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,,,,A,,,,,,,,A,,,,,,,,A,,,,,,,A,,,,,,,A,,,,,,,,A,,,,,,,,A,,A,,A,,A,,A,D,D,A,,,A,1,3,1
05798092,8,D,,A,,A,,A,,A,3,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,5,,A,4,,A,,A,,A,,A,,A,,A,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,,A,1,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,,,,A,,,,,,,,A,,,,,,,,A,,,,,,,A,,,,,,,A,,,,,,,,A,,,,,,,,A,,A,,A,,A,,A,D,D,A,,,A,1,3,1
05798092,6,D,,A,,A,,A,,A,3,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,5,,A,5,,A,,A,,A,,A,,A,,A,2,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,,A,1,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,,,,A,,,,,,,,A,,,,,,,,A,,,,,,,A,,,,,,,A,,,,,,,,A,,,,,,,,A,,A,,A,,A,,A,D,D,A,,,A,1,3,1
05798122,26,D,,A,,A,,A,2,D,1,1,D,1,D,6,D,2,D,,A,1400,D,3,D,40,D,,A,,A,1,D,52,D,100,D,2907,D,1,1,D,1,10,D,2,D,,A,,A,,A,38000,D,1,0,D,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,2,D,1,,A,,A,,A,,A,,A,6,D,,A,,A,,A,,A,,A,2907.0,D,2907,2907,2907,2907,2907,,A,,,,,,100,38000.0,D,38000,38000,38000,38000,38000,100,0.0,D,0,0,0,0,0,,A,,,,,,,A,,,,,,100,2,D,,,,,,100,,A,,A,,A,,A,2,D,D,D,A,1,2,D,1,1,B
05798122,26,D,,A,,A,,A,2,D,2,1,D,2,D,4,D,2,D,,A,750,D,3,D,34,D,,A,,A,1,D,51,D,,A,1377,D,1,1,D,2,06,D,2,D,,A,,A,,A,18000,D,2,0,D,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,1,D,1,,A,,A,,A,,A,,A,6,D,,A,,A,,A,,A,,A,1377.0,D,1377,1377,1377,1377,1377,,A,,,,,,100,18000.0,D,18000,18000,18000,18000,18000,100,0.0,D,0,0,0,0,0,,A,,,,,,,A,,,,,,100,2,D,,,,,,100,,A,,A,,A,,A,2,D,D,D,A,1,2,D,1,2,B
05798142,25,D,,B,,B,,B,2,D,1,1,D,3,D,7,D,,B,,B,,B,3,D,52,D,,A,,A,1,D,12,D,,A,0,D,1,,A,1,10,D,,B,,B,,B,,A,,B,1,0,D,0,D,,A,,A,,A,,B,,B,,A,,A,,A,,A,2,,A,1,1,D,,A,,A,,A,,A,,A,,A,,A,,B,,B,,B,5042.0,D,4946,2603,2997,1550,13114,,A,,,,,,100,68323.0,D,64660,34026,39173,20255,183501,201,0.0,D,0,0,0,0,0,,A,,,,,,,A,,,,,,100,,A,,,,,,100,,A,,A,,A,,A,2,D,D,D,A,1,2,D,1,1,B
05798142,29,D,,A,,A,,A,2,D,2,2,D,,A,5,D,,A,,A,,A,2,D,,A,,A,2,D,,A,0,D,,A,,A,1,,A,2,,A,,A,,A,,A,,A,,A,2,,A,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,,A,4,,A,,A,,A,4,D,,A,,A,,A,3,D,,A,,A,,A,,A,,,,,,,A,,,,,,100,,A,,,,,,100,,A,,,,,,,A,,,,,,,A,,,,,,100,,A,,,,,,100,,A,,A,,A,,A,2,D,D,D,A,,2,D,1,2,B
05798142,3,D,,A,,A,,A,,A,3,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,5,,A,3,,A,,A,,A,,A,,A,,A,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,,A,1,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,,,,A,,,,,,,,A,,,,,,,,A,,,,,,,A,,,,,,,A,,,,,,,,A,,,,,,,,A,,A,,A,,A,,A,D,D,A,,,A,1,3,1
05798142,1,D,,A,,A,,A,,A,3,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,5,,A,4,,A,,A,,A,,A,,A,,A,2,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,,A,1,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,,,,A,,,,,,,,A,,,,,,,,A,,,,,,,A,,,,,,,A,,,,,,,,A,,,,,,,,A,,A,,A,,A,,A,D,D,A,,,A,1,3,1
05798142,0,D,,A,,A,,A,,A,3,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,5,,A,5,,A,,A,,A,,A,,A,,A,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,,A,1,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,,,,A,,,,,,,,A,,,,,,,,A,,,,,,,A,,,,,,,A,,,,,,,,A,,,,,,,,A,,A,,A,,A,,A,D,D,A,,,A,1,3,1
05798152,25,D,,A,,A,,A,2,D,1,1,D,1,D,7,D,2,D,,A,2538,D,3,D,45,D,,A,,A,3,D,52,D,5928,D,5207,D,5,1,D,1,03,D,2,D,,A,,A,,A,68070,D,2,0,D,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,,A,1,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,5207.0,D,5207,5207,5207,5207,5207,,A,,,,,,100,68070.0,D,68070,68070,68070,68070,68070,100,0.0,D,0,0,0,0,0,,A,,,,,,,A,,,,,,100,1,D,,,,,,100,,A,,A,,A,,A,2,D,D,D,A,1,2,D,1,1,B
05798232,30,D,,A,,A,,A,2,D,1,1,D,1,D,5,D,1,D,,A,2100,D,3,D,40,D,,A,,A,1,D,52,D,,C,4208,D,1,2,D,1,01,D,2,D,,A,,A,,A,55000,D,2,0,D,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,,A,1,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,4208.0,D,4208,4208,4208,4208,4208,,A,,,,,,100,55000.0,D,55000,55000,55000,55000,55000,100,0.0,D,0,0,0,0,0,,A,,,,,,,A,,,,,,100,2,D,,,,,,100,,A,,A,,A,,A,2,D,D,D,A,1,2,D,1,1,B
05798232,35,D,,A,,A,,A,2,D,2,1,D,3,D,4,D,1,D,,A,900,D,3,D,72,D,,A,,A,1,D,47,D,,C,0,D,1,2,D,2,06,D,1,D,,A,,A,,A,,C,1,0,D,0,D,,A,,A,,A,,C,,B,,A,,A,,A,,A,2,,A,1,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,6078.2,D,5980,5479,5445,3374,10113,,A,,,,,,100,79456.8,D,78176,71627,71175,44109,132197,201,0.0,D,0,0,0,0,0,,A,,,,,,,A,,,,,,100,2,D,,,,,,100,,A,,A,,A,,A,2,D,D,D,A,1,2,D,1,2,B
05798232,7,D,,A,,A,,A,,A,3,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,5,,A,3,,A,,A,,A,,A,,A,,A,2,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,,A,1,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,,,,A,,,,,,,,A,,,,,,,,A,,,,,,,A,,,,,,,A,,,,,,,,A,,,,,,,,A,,A,,A,,A,,A,D,D,A,,,A,1,3,1
05798302,57,D,,A,,A,,A,2,D,1,1,D,2,D,7,D,2,D,,A,,C,3,D,20,D,,A,,A,5,D,52,D,6375,D,2022,D,1,2,D,1,02,D,2,D,,A,,A,,A,7500,D,1,1448,D,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,,A,1,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2022.0,D,2022,2022,2022,2022,2022,,A,,,,,,100,7500.0,D,7500,7500,7500,7500,7500,100,1448.0,D,1448,1448,1448,1448,1448,,A,,,,,,,A,,,,,,100,2,D,9465,9465,9465,9465,9465,100,9465,D,9465,D,,A,,A,2,D,D,D,A,2,2,D,1,1,B
05798302,56,D,,A,,A,,A,2,D,2,2,D,,A,4,D,,A,,A,,A,3,D,,A,,A,2,D,,A,0,D,,A,,A,1,,A,2,,A,,A,,A,,A,,A,,A,2,,A,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,,A,1,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,,,,A,,,,,,100,,A,,,,,,100,,A,,,,,,,A,,,,,,,A,,,,,,100,,A,,,,,,100,,A,,A,,A,,A,2,D,D,D,A,,2,D,1,2,B
05798302,19,D,,A,,A,,A,2,D,3,1,D,4,D,4,D,2,D,,A,,C,1,D,17,D,,A,,A,1,D,12,D,2900,D,153,D,5,2,D,3,10,D,1,D,,A,,A,,A,,C,1,0,D,0,D,,A,,A,,A,01,D,2000,D,,A,,A,,A,,A,2,,A,1,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,160.4,D,241,20,112,255,174,,A,,,,,,100,2098.8,D,3155,258,1467,3337,2277,301,0.0,D,0,0,0,0,0,,A,,,,,,,A,,,,,,100,2,D,,,,,,100,,A,,A,,A,,A,2,D,D,D,A,1,2,D,1,3,1
05798302,16,D,,A,,A,,A,,A,3,1,D,4,D,3,D,2,D,,A,,C,,A,30,D,,A,,A,1,D,10,D,2160,D,536,D,5,2,D,4,10,D,1,D,,A,,A,,A,,C,1,0,D,0,D,,A,,A,,A,02,D,7000,D,,A,,A,,A,,A,2,,A,1,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,495.8,D,750,426,403,463,437,,A,,,,,,100,6482.0,D,9809,5566,5266,6051,5718,301,0.0,D,0,0,0,0,0,,A,,,,,,,A,,,,,,100,2,D,,,,,,100,,A,,A,,A,,A,2,D,D,D,A,1,,A,1,3,1
05798312,62,D,,A,,A,,A,2,D,1,2,D,,A,6,D,,A,,A,,A,2,D,,A,1,D,1,D,,A,0,D,,C,,A,1,,A,1,,A,,A,,A,,A,2400,D,,A,2,,A,30896,D,12,D,,A,,A,,A,,A,,A,,A,,A,,A,2,,A,1,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,,,2400.0,D,2400,2400,2400,2400,2400,100,,A,,,,,,100,,A,,,,,,30896.0,D,30896,30896,30896,30896,30896,,A,,,,,,100,,A,,,,,,100,,A,,A,,A,,A,1,D,D,D,A,,2,D,1,1,B
05798312,68,D,,A,,A,,A,,A,2,2,D,,A,5,D,,A,,A,,A,2,D,,A,1,D,1,D,,A,0,D,,C,,A,1,,A,2,,A,,A,,A,,A,2400,D,,A,1,,A,30896,D,12,D,,A,,A,,A,,A,,A,,A,,A,,A,2,,A,1,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,,,2400.0,D,2400,2400,2400,2400,2400,100,,A,,,,,,100,,A,,,,,,30896.0,D,30896,30896,30896,30896,30896,,A,,,,,,100,,A,,,,,,100,,A,,A,,A,,A,1,D,D,D,A,,2,D,1,2,B
05798312,38,D,,A,,A,,A,2,D,3,2,D,,A,4,D,,A,,A,,A,2,D,,A,,A,4,D,,A,0,D,,A,,A,5,,A,3,,A,,A,,A,,A,,A,,A,1,,A,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,,A,1,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,,,,A,,,,,,100,,A,,,,,,100,,A,,,,,,,A,,,,,,,A,,,,,,100,,A,,,,,,100,,A,,A,,A,,A,2,D,D,D,A,,2,D,1,3,1
05798342,48,D,,A,,A,,A,2,D,1,1,D,1,D,8,D,2,D,,A,7300,D,3,D,40,D,,A,,A,1,D,52,D,9000,D,13353,D,1,2,D,1,03,D,2,D,,A,,A,,A,200000,D,1,0,D,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,,A,4,,A,,A,,A,4,D,,A,,A,,A,1,D,,A,,A,,A,13353.0,D,13353,13353,13353,13353,13353,,A,,,,,,100,200000.0,D,200000,200000,200000,200000,200000,100,0.0,D,0,0,0,0,0,,A,,,,,,,A,,,,,,100,2,D,,,,,,100,,A,,A,,A,,A,2,D,D,D,A,1,2,D,1,1,B
05798342,45,D,,A,,A,,A,2,D,2,1,D,1,D,6,D,1,D,,A,3600,D,3,D,36,D,,A,,A,1,D,52,D,6000,D,8415,D,1,2,D,2,07,D,2,D,,A,,A,,A,110000,D,2,0,D,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,,A,4,,A,,A,,A,4,D,,A,,A,,A,1,D,,A,,A,,A,8415.0,D,8415,8415,8415,8415,8415,,A,,,,,,100,110000.0,D,110000,110000,110000,110000,110000,100,0.0,D,0,0,0,0,0,,A,,,,,,,A,,,,,,100,2,D,,,,,,100,,A,,A,,A,,A,2,D,D,D,A,1,2,D,1,2,B
05798342,11,D,,A,,A,,A,,A,3,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,5,,A,3,,A,,A,,A,,A,,A,,A,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,,A,4,,A,,A,,A,4,D,,A,,A,,A,1,D,,A,,A,,A,,A,,,,,,,A,,,,,,,,A,,,,,,,,A,,,,,,,A,,,,,,,A,,,,,,,,A,,,,,,,,A,,A,,A,,A,,A,D,D,A,,,A,1,3,1
05798342,11,D,,A,,A,,A,,A,3,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,5,,A,4,,A,,A,,A,,A,,A,,A,2,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,,A,4,,A,,A,,A,4,D,,A,,A,,A,1,D,,A,,A,,A,,A,,,,,,,A,,,,,,,,A,,,,,,,,A,,,,,,,A,,,,,,,A,,,,,,,,A,,,,,,,,A,,A,,A,,A,,A,D,D,A,,,A,1,3,1
05798342,9,D,,A,,A,,A,,A,3,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,5,,A,5,,A,,A,,A,,A,,A,,A,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,,A,4,,A,,A,,A,4,D,,A,,A,,A,1,D,,A,,A,,A,,A,,,,,,,A,,,,,,,,A,,,,,,,,A,,,,,,,A,,,,,,,A,,,,,,,,A,,,,,,,,A,,A,,A,,A,,A,D,D,A,,,A,1,3,1
05798342,7,D,,A,,A,,A,,A,3,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,5,,A,6,,A,,A,,A,,A,,A,,A,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,,A,4,,A,,A,,A,4,D,,A,,A,,A,1,D,,A,,A,,A,,A,,,,,,,A,,,,,,,,A,,,,,,,,A,,,,,,,A,,,,,,,A,,,,,,,,A,,,,,,,,A,,A,,A,,A,,A,D,D,A,,,A,1,3,1
05798342,79,D,,A,,A,,A,,A,7,2,D,,A,7,D,,A,,A,,A,3,D,,A,1,D,1,D,,A,0,D,,A,,A,1,,A,7,,A,,A,,A,,A,600,D,,A,1,,A,9296,D,12,D,,A,,A,,A,,A,,A,,A,,A,,A,2,,A,4,,A,,A,,A,4,D,,A,,A,,A,1,D,,A,,A,,A,,A,,,,,,600.0,D,600,600,600,600,600,100,,A,,,,,,100,,A,,,,,,9296.0,D,9296,9296,9296,9296,9296,,A,,,,,,100,,A,,,,,,100,,A,,A,,A,,A,1,D,D,D,A,,2,D,2,1,B
05798342,81,D,,A,,A,,A,,A,7,2,D,,A,7,D,,A,,A,,A,3,D,,A,1,D,1,D,,A,0,D,,A,,A,1,,A,8,,A,,A,,A,,A,1400,D,,A,2,,A,18896,D,12,D,,A,,A,,A,,A,,A,,A,,A,,A,2,,A,4,,A,,A,,A,4,D,,A,,A,,A,1,D,,A,,A,,A,,A,,,,,,1400.0,D,1400,1400,1400,1400,1400,100,,A,,,,,,100,,A,,,,,,18896.0,D,18896,18896,18896,18896,18896,,A,,,,,,100,,A,,,,,,100,,A,,A,,A,,A,1,D,D,D,A,,2,D,2,2,B
05798362,74,D,,A,,A,,A,,A,1,2,D,,A,4,D,,A,,A,,A,3,D,,A,1,D,1,D,,A,0,D,,A,,A,3,,A,1,,A,,A,,A,,A,1000,D,,A,2,,A,14096,D,12,D,,A,,A,,A,,A,,A,,A,,A,,A,2,,A,1,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,,,1000.0,D,1000,1000,1000,1000,1000,100,,A,,,,,,100,,A,,,,,,14096.0,D,14096,14096,14096,14096,14096,,A,,,,,,100,,A,,,,,,100,,A,,A,,A,,A,1,D,D,D,A,,2,D,1,1,B
05798392,33,D,,A,,A,,A,2,D,1,1,D,2,D,7,D,1,D,,A,3300,D,3,D,30,D,,A,,A,1,D,50,D,198,D,5508,D,5,1,D,1,03,D,6,D,,A,,A,,A,72000,D,2,0,D,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,6,D,1,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,5508.0,D,5508,5508,5508,5508,5508,,A,,,,,,100,72000.0,D,72000,72000,72000,72000,72000,100,0.0,D,0,0,0,0,0,,A,,,,,,,A,,,,,,100,1,D,,,,,,100,,A,,A,,A,,A,2,D,D,D,A,1,2,D,1,1,B
05798392,29,D,,A,,A,,A,2,D,0,1,D,3,D,7,D,2,D,,A,800,D,3,D,40,D,,A,,A,1,D,47,D,,A,3672,D,5,1,D,2,07,D,1,D,,A,,A,,A,48000,D,1,0,D,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,,A,1,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,3672.0,D,3672,3672,3672,3672,3672,,A,,,,,,100,48000.0,D,48000,48000,48000,48000,48000,100,0.0,D,0,0,0,0,0,,A,,,,,,,A,,,,,,100,2,D,,,,,,100,,A,,A,,A,,A,2,D,D,D,A,1,2,D,2,1,B
05798402,55,D,,A,,A,,A,2,D,1,1,D,2,D,7,D,2,D,,A,1500,D,1,D,30,D,,A,,A,1,D,50,D,,A,3749,D,4,2,D,1,04,D,3,D,,A,,A,,A,49000,D,2,0,D,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,,A,1,,A,,A,,A,,A,,A,,A,7,D,,A,,A,,A,,A,3749.0,D,3749,3749,3749,3749,3749,,A,,,,,,100,49000.0,D,49000,49000,49000,49000,49000,100,0.0,D,0,0,0,0,0,,A,,,,,,,A,,,,,,100,2,D,,,,,,100,,A,,A,,A,,A,2,D,D,D,A,1,2,D,1,1,B
05798442,66,D,,A,,A,,A,,A,1,1,D,4,D,4,D,,A,,A,,A,3,D,20,D,1,D,,A,5,D,30,D,,A,3672,D,3,,A,1,12,D,,A,,A,,A,1500,D,,A,1,3672,D,20096,D,12,D,,A,,A,,A,,A,,A,,A,,A,,A,2,,A,1,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,3672.0,D,3672,3672,3672,3672,3672,1500.0,D,1500,1500,1500,1500,1500,100,,A,,,,,,100,3672.0,D,3672,3672,3672,3672,3672,20096.0,D,20096,20096,20096,20096,20096,,A,,,,,,100,,A,24000,24000,24000,24000,24000,100,24000,D,24000,D,,A,,A,1,D,D,D,A,2,2,D,1,1,B
05798452,42,D,,A,,A,,A,2,D,1,1,D,1,D,7,D,2,D,,A,1654,D,3,D,50,D,,A,,A,1,D,52,D,2500,D,3290,D,1,2,D,1,04,D,2,D,,A,,A,,A,43000,D,1,0,D,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,,A,2,,A,,A,,A,,A,,A,6,D,,A,,A,,A,,A,,A,3290.0,D,3290,3290,3290,3290,3290,,A,,,,,,100,43000.0,D,43000,43000,43000,43000,43000,100,0.0,D,0,0,0,0,0,,A,,,,,,,A,,,,,,100,2,D,,,,,,100,,A,,A,,A,,A,2,D,D,D,A,1,2,D,1,1,B
05798462,57,D,,A,,B,,A,2,D,1,1,D,1,D,7,D,1,D,,A,,C,3,D,40,D,,A,,A,1,D,52,D,,C,3290,D,1,2,D,1,04,D,2,D,,C,,A,,A,,C,2,0,D,0,D,,A,,A,,A,07,D,43000,D,,A,,A,,A,,A,2,,A,2,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,B,,A,3553.4,D,3182,3711,3637,3733,3504,,A,,,,,,100,46452.6,D,41600,48504,47549,48803,45807,301,0.0,D,0,0,0,0,0,,A,,,,,,,A,,,,,,100,2,D,,,,,,100,,A,,A,,A,,A,2,D,D,D,A,1,1,D,1,1,B
