ALCNO,CHIP,CHIPCOV,CHIPCOV_,CHIPPRMX,CHIP_,CHIP_RMX,CHXCHNG,CHXCHNG_,IHS,IHSCOV,IHSCOV_,IHS_,JCHIPQVX,JCHI_QVX,JMDCDQVX,JMDC_QVX,MDCDCOV,MDCDCOV_,MDCDPRMX,MDCD_RMX,MEDICAID,MEDI_AID,MEDPREM,MEDPREM_,MILITARY,MILI_ARY,MILMAN,MILMAN_,MILOTCOV,MILOTHR,MILOTHR_,MILOTSTL,MILO_COV,MILO_STL,MILSPC1,MILSPC1_,MILSPC2,MILSPC2_,MILSPC3,MILSPC3_,MILSPC4,MILSPC4_,MILVACOV,MILVASTL,MILV_COV,MILV_STL,MXCHNG,MXCHNG_,NEWID,QTRIRPMX,QTRI_PMX,RECTYPE,REC_ORIG,REC_STAT,SEQNO,STRFPRM1,STRF_RM1,TRIANYPD,TRIA_YPD,TRICRSTL,TRIC_STL,TRIIRGXB,TRII_GXB,TRILSTTM,TRIL_TTM,TRIRPMPD,TRIRPMXB,TRIR_MPD,TRIR_MXB,QYEAR,TRICOV,TRICOV_
0,2,,A,,D,A,,A,2,,A,D,,A,,A,,A,,A,2,D,,A,2,D,,A,,,A,,A,A,,A,,A,,A,,A,,,A,A,,A,05576923,,A,HHM,4,1,8,,A,,A,,A,,A,,A,,,A,A,20243,,A
0,2,,A,,D,A,,A,2,,A,D,,A,,A,2,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,,,A,A,1,D,05576993,,A,HHM,5,1,5,,A,,A,,A,,A,,A,,,A,A,20243,,A
0,2,,A,,D,A,,A,2,,A,D,,A,,A,3,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,,,A,A,1,D,05577203,,A,HHM,1,1,9,,A,,A,,A,,A,,A,,,A,A,20243,,A
0,2,,A,,D,A,,A,2,,A,D,,A,,A,2,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,,,A,A,1,D,05577343,,A,HHM,5,1,11,,A,,A,,A,,A,,A,,,A,A,20243,,A
0,2,,A,,D,A,,A,2,,A,D,,A,,A,5,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,,,A,A,1,D,05577393,,A,HHM,5,1,8,,A,,A,,A,,A,,A,,,A,A,20243,,A
0,2,,A,,D,A,,A,2,,A,D,,A,,A,,A,,A,2,D,,A,2,D,,A,,,A,,A,A,,A,,A,,A,,A,,,A,A,,A,05577403,,A,HHM,4,1,5,,A,,A,,A,,A,,A,,,A,A,20243,,A
0,2,,A,,D,A,,A,2,,A,D,,A,,A,1,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,,,A,A,1,D,05577513,,A,HHM,5,1,5,,A,,A,,A,,A,,A,,,A,A,20243,,A
0,2,,A,,D,A,,A,2,,A,D,,A,,A,2,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,,,A,A,2,D,05577623,,A,HHM,5,1,5,,A,,A,,A,,A,,A,,,A,A,20243,,A
0,2,,A,,D,A,,A,2,,A,D,,A,,A,1,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,,,A,A,1,D,05577713,,A,HHM,5,1,6,,A,,A,,A,,A,,A,,,A,A,20243,,A
0,2,,A,,D,A,,A,2,,A,D,,A,,A,2,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,,,A,A,2,D,05577733,,A,HHM,5,1,7,,A,,A,,A,,A,,A,,,A,A,20243,,A
0,2,,A,,D,A,,A,2,,A,D,,A,,A,1,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,,,A,A,2,D,05577813,,A,HHM,5,1,8,,A,,A,,A,,A,,A,,,A,A,20243,,A
0,2,,A,,D,A,,A,2,,A,D,,A,,A,5,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,,,A,A,2,D,05578063,,A,HHM,5,1,10,,A,,A,,A,,A,,A,,,A,A,20243,,A
0,2,,A,,D,A,,A,2,,A,D,,A,,A,1,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,,,A,A,,C,05578143,,A,HHM,1,1,24,,A,,A,,A,,A,,A,,,A,A,20243,,A
0,2,,A,,D,A,,A,2,,A,D,,A,225,D,2,D,75,F,1,D,1,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,,,A,A,1,D,05578173,,A,HHM,5,1,6,,A,,A,,A,,A,,A,,,A,A,20243,,A
0,2,,A,,D,A,,A,2,,A,D,,A,,A,1,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,,,A,A,2,D,05578253,,A,HHM,5,1,7,,A,,A,,A,,A,,A,,,A,A,20243,,A
0,2,,A,,D,A,,A,2,,A,D,,A,,A,,A,,A,2,D,,A,1,D,3,D,,2,D,,A,A,1,D,,A,,A,,A,,,A,A,,A,05578333,,A,HHM,5,1,14,,A,,A,1,D,,A,,A,,,A,A,20243,2,D
0,2,,A,,D,A,,A,2,,A,D,,A,,A,3,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,,,A,A,1,D,05578403,,A,HHM,5,1,10,,A,,A,,A,,A,,A,,,A,A,20243,,A
0,2,,A,,D,A,,A,2,,A,D,,A,,A,,A,,A,2,D,,A,1,D,3,D,,2,D,,A,A,1,D,,A,,A,,A,,,A,A,,A,05578433,,A,HHM,5,1,7,,A,,A,1,D,,A,,A,,,A,A,20243,2,D
0,2,,A,,D,A,,A,2,,A,D,,A,,A,,A,,A,2,D,,A,1,D,,A,,2,D,,A,A,2,D,,A,,A,,A,1,1,D,D,,A,05578483,,A,HHM,5,1,6,,A,,A,,A,,A,,A,,,A,A,20243,,A
0,2,,A,,D,A,,A,2,,A,D,,A,,A,,A,,A,2,D,,A,2,D,,A,,,A,,A,A,,A,,A,,A,,A,,,A,A,,A,05578773,,A,HHM,4,1,6,,A,,A,,A,,A,,A,,,A,A,20243,,A
0,2,,A,,D,A,,A,2,,A,D,,A,,A,,A,,A,2,D,,A,1,D,,A,,2,D,,A,A,2,D,,A,,A,,A,1,,D,A,,A,05578873,,A,HHM,1,1,14,,A,,A,,A,,A,,A,,,A,A,20243,,A
0,2,,A,,D,A,,A,2,,A,D,,A,525,D,1,D,175,D,1,D,1,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,,,A,A,1,D,05578983,,A,HHM,5,1,6,,A,,A,,A,,A,,A,,,A,A,20243,,A
0,2,,A,,D,A,,A,2,,A,D,,A,,A,2,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,,,A,A,1,D,05579073,,A,HHM,5,1,5,,A,,A,,A,,A,,A,,,A,A,20243,,A
0,2,,A,,D,A,,A,2,,A,D,,A,,A,,A,,A,2,D,,A,2,D,,A,,,A,,A,A,,A,,A,,A,,A,,,A,A,,A,05579133,,A,HHM,5,1,6,,A,,A,,A,,A,,A,,,A,A,20243,,A
0,2,,A,,D,A,,A,2,,A,D,,A,,A,1,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,,,A,A,2,D,05579223,,A,HHM,5,1,5,,A,,A,,A,,A,,A,,,A,A,20243,,A
0,2,,A,,D,A,,A,2,,A,D,,A,,A,5,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,,,A,A,2,D,05579483,,A,HHM,5,1,9,,A,,A,,A,,A,,A,,,A,A,20243,,A
0,1,2,D,,D,A,1,D,2,,A,D,,A,,A,,A,,A,2,D,,A,2,D,,A,,,A,,A,A,,A,,A,,A,,A,,,A,A,,A,05579563,,A,HHM,5,1,6,2,D,,A,,A,,A,,A,,,A,A,20243,,A
0,2,,A,,D,A,,A,2,,A,D,,A,,A,6,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,,,A,A,1,D,05579603,,A,HHM,5,1,14,,A,,A,,A,,A,,A,,,A,A,20243,,A
0,2,,A,,D,A,,A,2,,A,D,,A,,A,,A,,A,2,D,,A,1,D,,A,,2,D,,A,A,2,D,,A,,A,,A,1,1,D,D,,A,05579703,,A,HHM,5,1,9,,A,,A,,A,,A,,A,,,A,A,20243,,A
0,2,,A,,D,A,,A,2,,A,D,,A,,A,,A,,A,2,D,,A,2,D,,A,,,A,,A,A,,A,,A,,A,,A,,,A,A,,A,05579883,,A,HHM,4,1,8,,A,,A,,A,,A,,A,,,A,A,20243,,A
0,1,1,D,,D,A,1,D,2,,A,D,,A,,A,2,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,,,A,A,1,D,05580073,,A,HHM,1,1,11,2,D,,A,,A,,A,,A,,,A,A,20243,,A
0,2,,A,,D,A,,A,2,,A,D,,A,,A,2,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,,,A,A,1,D,05580084,,A,HHM,5,1,6,,A,,A,,A,,A,,A,,,A,A,20243,,A
0,2,,A,,D,A,,A,2,,A,D,,A,,A,,A,,A,2,D,,A,1,D,1,D,,2,D,,A,A,1,D,,A,,A,,A,,,A,A,,A,05580133,,A,HHM,5,1,10,,A,2,D,1,D,,A,,A,10,,D,A,20243,1,D
0,2,,A,,D,A,,A,2,,A,D,,A,,A,1,D,,A,1,D,2,D,1,D,,A,,2,D,,A,A,2,D,,A,,A,,A,1,1,D,D,2,D,05580143,,A,HHM,5,1,9,,A,,A,,A,,A,,A,,,A,A,20243,,A
0,2,,A,,D,A,,A,2,,A,D,,A,,A,1,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,,,A,A,2,D,05580283,,A,HHM,5,1,6,,A,,A,,A,,A,,A,,,A,A,20243,,A
0,2,,A,,D,A,,A,2,,A,D,,A,,A,1,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,,,A,A,1,D,05580293,,A,HHM,5,1,5,,A,,A,,A,,A,,A,,,A,A,20243,,A
0,2,,A,,D,A,,A,2,,A,D,,A,,A,5,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,,,A,A,2,D,05580483,,A,HHM,1,1,5,,A,,A,,A,,A,,A,,,A,A,20243,,A
0,2,,A,,D,A,,A,2,,A,D,,A,,A,4,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,,,A,A,2,D,05580763,,A,HHM,5,1,5,,A,,A,,A,,A,,A,,,A,A,20243,,A
0,2,,A,,D,A,,A,2,,A,D,,A,,A,1,D,,A,1,D,,C,2,D,,A,,,A,,A,A,,A,,A,,A,,A,,,A,A,2,D,05580783,,A,HHM,5,1,6,,A,,A,,A,,A,,A,,,A,A,20243,,A
0,2,,A,,D,A,,A,2,,A,D,,A,,A,1,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,,,A,A,1,D,05581083,,A,HHM,5,1,5,,A,,A,,A,,A,,A,,,A,A,20243,,A
0,2,,A,,D,A,,A,2,,A,D,,A,,A,,A,,A,2,D,,A,2,D,,A,,,A,,A,A,,A,,A,,A,,A,,,A,A,,A,05581143,,A,HHM,5,1,7,,A,,A,,A,,A,,A,,,A,A,20243,,A
0,2,,A,,D,A,,A,2,,A,D,,A,480,D,1,D,160,F,1,D,1,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,,,A,A,2,D,05581153,,A,HHM,5,1,5,,A,,A,,A,,A,,A,,,A,A,20243,,A
0,2,,A,,D,A,,A,2,,A,D,,A,,A,,A,,A,2,D,,A,1,D,,A,,2,D,,A,A,2,D,,A,,A,,A,1,1,D,D,,A,05581263,,A,HHM,5,1,9,,A,,A,,A,,A,,A,,,A,A,20243,,A
0,2,,A,,D,A,,A,2,,A,D,,A,,A,3,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,,,A,A,2,D,05581393,,A,HHM,5,1,9,,A,,A,,A,,A,,A,,,A,A,20243,,A
0,2,,A,,D,A,,A,2,,A,D,,A,,A,,A,,A,2,D,,A,2,D,,A,,,A,,A,A,,A,,A,,A,,A,,,A,A,,A,05581403,,A,HHM,4,1,8,,A,,A,,A,,A,,A,,,A,A,20243,,A
0,2,,A,,D,A,,A,1,1,D,D,,A,,A,,A,,A,2,D,,A,2,D,,A,,,A,,A,A,,A,,A,,A,,A,,,A,A,,A,05581533,,A,HHM,5,1,5,,A,,A,,A,,A,,A,,,A,A,20243,,A
0,2,,A,,D,A,,A,2,,A,D,,A,,A,,A,,A,2,D,,A,2,D,,A,,,A,,A,A,,A,,A,,A,,A,,,A,A,,A,05581713,,A,HHM,4,1,6,,A,,A,,A,,A,,A,,,A,A,20243,,A
0,2,,A,,D,A,,A,2,,A,D,,A,,A,1,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,,,A,A,2,D,05581853,,A,HHM,1,1,8,,A,,A,,A,,A,,A,,,A,A,20243,,A
0,2,,A,,D,A,,A,2,,A,D,,A,,A,1,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,,,A,A,1,D,05581993,,A,HHM,1,1,7,,A,,A,,A,,A,,A,,,A,A,20243,,A
0,2,,A,,D,A,,A,2,,A,D,,A,,A,2,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,,,A,A,,C,05582003,,A,HHM,1,1,7,,A,,A,,A,,A,,A,,,A,A,20243,,A
0,2,,A,,D,A,,A,2,,A,D,,A,,A,,A,,A,2,D,,A,2,D,,A,,,A,,A,A,,A,,A,,A,,A,,,A,A,,A,05582163,,A,HHM,5,1,5,,A,,A,,A,,A,,A,,,A,A,20243,,A
0,2,,A,,D,A,,A,2,,A,D,,A,,A,6,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,,,A,A,2,D,05582213,,A,HHM,5,1,5,,A,,A,,A,,A,,A,,,A,A,20243,,A
0,2,,A,,D,A,,A,2,,A,D,,A,,A,2,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,,,A,A,2,D,05582253,,A,HHM,5,1,8,,A,,A,,A,,A,,A,,,A,A,20243,,A
0,2,,A,,D,A,,A,2,,A,D,,A,,A,,A,,A,2,D,,A,1,D,,A,,2,D,,A,A,2,D,,A,,A,,A,1,1,D,D,,A,05582573,,A,HHM,5,1,12,,A,,A,,A,,A,,A,,,A,A,20243,,A
0,2,,A,,D,A,,A,2,,A,D,,A,,A,1,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,,,A,A,2,D,05582613,,A,HHM,5,1,5,,A,,A,,A,,A,,A,,,A,A,20243,,A
0,2,,A,,D,A,,A,2,,A,D,,A,,A,2,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,,,A,A,1,D,05582823,,A,HHM,5,1,7,,A,,A,,A,,A,,A,,,A,A,20243,,A
0,2,,A,,D,A,,A,2,,A,D,,A,,A,1,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,,,A,A,2,D,05582873,,A,HHM,5,1,5,,A,,A,,A,,A,,A,,,A,A,20243,,A
0,2,,A,,D,A,,A,2,,A,D,,A,,A,1,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,,,A,A,1,D,05582883,,A,HHM,5,1,5,,A,,A,,A,,A,,A,,,A,A,20243,,A
0,1,1,D,,D,A,1,D,2,,A,D,,A,,A,2,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,,,A,A,2,D,05582923,,A,HHM,4,1,7,2,D,,A,,A,,A,,A,,,A,A,20243,,A
0,2,,A,,D,A,,A,2,,A,D,,A,,A,2,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,,,A,A,2,D,05583313,,A,HHM,5,1,7,,A,,A,,A,,A,,A,,,A,A,20243,,A
0,2,,A,,D,A,,A,2,,A,D,,A,,A,,A,,A,2,D,,A,1,D,,A,,2,D,,A,A,2,D,,A,,A,,A,1,1,D,D,,A,05583533,,A,HHM,5,1,8,,A,,A,,A,,A,,A,,,A,A,20243,,A
0,2,,A,,D,A,,A,2,,A,D,,A,,A,2,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,,,A,A,2,D,05583593,,A,HHM,1,1,5,,A,,A,,A,,A,,A,,,A,A,20243,,A
0,2,,A,,D,A,,A,2,,A,D,,A,,A,3,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,,,A,A,2,D,05583973,,A,HHM,5,1,6,,A,,A,,A,,A,,A,,,A,A,20243,,A
0,2,,A,,D,A,,A,2,,A,D,,A,,A,1,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,,,A,A,,C,05584503,,A,HHM,5,1,11,,A,,A,,A,,A,,A,,,A,A,20243,,A
0,2,,A,,D,A,,A,2,,A,D,,A,,A,,A,,A,2,D,,A,1,D,,A,,2,D,,A,A,2,D,,A,,A,,A,1,,D,A,,A,05584683,,A,HHM,1,1,16,,A,,A,,A,,A,,A,,,A,A,20243,,A
0,2,,A,,D,A,,A,2,,A,D,,A,,A,4,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,,,A,A,1,D,05584723,,A,HHM,5,1,6,,A,,A,,A,,A,,A,,,A,A,20243,,A
0,2,,A,,D,A,,A,2,,A,D,,A,,A,4,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,,,A,A,1,D,05584793,,A,HHM,1,1,19,,A,,A,,A,,A,,A,,,A,A,20243,,A
0,1,1,D,,D,A,2,D,2,,A,D,,A,360,D,2,D,120,F,1,D,1,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,,,A,A,2,D,05584913,,A,HHM,5,1,9,2,D,,A,,A,,A,,A,,,A,A,20243,,A
0,2,,A,,D,A,,A,2,,A,D,,A,294,D,1,D,98,D,1,D,1,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,,,A,A,1,D,05585223,,A,HHM,5,1,7,,A,,A,,A,,A,,A,,,A,A,20243,,A
0,2,,A,,D,A,,A,2,,A,D,,A,,A,1,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,,,A,A,1,D,05585263,,A,HHM,5,1,5,,A,,A,,A,,A,,A,,,A,A,20243,,A
0,2,,A,,D,A,,A,2,,A,D,,A,,A,1,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,,,A,A,1,D,05585473,,A,HHM,5,1,6,,A,,A,,A,,A,,A,,,A,A,20243,,A
0,2,,A,,D,A,,A,2,,A,D,,A,,A,,A,,A,2,D,,A,1,D,3,D,,2,D,,A,A,1,D,,A,,A,,A,,,A,A,,A,05585683,,A,HHM,5,1,7,,A,,A,1,D,,A,,A,,,A,A,20243,2,D
0,2,,A,,D,A,,A,2,,A,D,,A,,A,4,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,,,A,A,2,D,05586033,,A,HHM,5,1,6,,A,,A,,A,,A,,A,,,A,A,20243,,A
0,2,,A,,D,A,,A,2,,A,D,,A,,A,,A,,A,2,D,,A,2,D,,A,,,A,,A,A,,A,,A,,A,,A,,,A,A,,A,05586183,,A,HHM,5,1,5,,A,,A,,A,,A,,A,,,A,A,20243,,A
0,2,,A,,D,A,,A,2,,A,D,,A,,A,3,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,,,A,A,1,D,05586223,,A,HHM,5,1,6,,A,,A,,A,,A,,A,,,A,A,20243,,A
0,2,,A,,D,A,,A,2,,A,D,,A,,A,2,D,,A,1,D,2,D,1,D,,A,,2,D,,A,A,2,D,,A,,A,,A,1,1,D,D,1,D,05586473,,A,HHM,5,1,15,,A,,A,,A,,A,,A,,,A,A,20243,,A
0,2,,A,,D,A,,A,2,,A,D,,A,,A,,A,,A,2,D,,A,1,D,,A,,2,D,,A,A,2,D,,A,,A,,A,1,1,D,D,,A,05586683,,A,HHM,5,1,19,,A,,A,,A,,A,,A,,,A,A,20243,,A
0,2,,A,,D,A,,A,2,,A,D,,A,,A,3,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,,,A,A,2,D,05586693,,A,HHM,1,1,9,,A,,A,,A,,A,,A,,,A,A,20243,,A
0,2,,A,,D,A,,A,2,,A,D,,A,,A,,A,,A,2,D,,A,2,D,,A,,,A,,A,A,,A,,A,,A,,A,,,A,A,,A,05587163,,A,HHM,4,1,6,,A,,A,,A,,A,,A,,,A,A,20243,,A
0,2,,A,,D,A,,A,2,,A,D,,A,,A,2,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,,,A,A,2,D,05587203,,A,HHM,5,1,6,,A,,A,,A,,A,,A,,,A,A,20243,,A
0,2,,A,,D,A,,A,2,,A,D,,A,,A,2,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,,,A,A,1,D,05587433,,A,HHM,5,1,7,,A,,A,,A,,A,,A,,,A,A,20243,,A
0,2,,A,,D,A,,A,2,,A,D,,A,,A,3,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,,,A,A,1,D,05587733,,A,HHM,5,1,7,,A,,A,,A,,A,,A,,,A,A,20243,,A
0,2,,A,,D,A,,A,2,,A,D,,A,,A,4,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,,,A,A,1,D,05587893,,A,HHM,5,1,8,,A,,A,,A,,A,,A,,,A,A,20243,,A
0,2,,A,,D,A,,A,2,,A,D,,A,,A,1,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,,,A,A,1,D,05587973,,A,HHM,5,1,6,,A,,A,,A,,A,,A,,,A,A,20243,,A
0,2,,A,,D,A,,A,2,,A,D,,A,,A,1,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,,,A,A,1,D,05588013,,A,HHM,5,1,5,,A,,A,,A,,A,,A,,,A,A,20243,,A
0,2,,A,,D,A,,A,2,,A,D,,A,,A,1,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,,,A,A,2,D,05588073,,A,HHM,5,1,10,,A,,A,,A,,A,,A,,,A,A,20243,,A
0,2,,A,,D,A,,A,2,,A,D,,A,,A,,A,,A,2,D,,A,2,D,,A,,,A,,A,A,,A,,A,,A,,A,,,A,A,,A,05588104,,A,HHM,4,1,6,,A,,A,,A,,A,,A,,,A,A,20243,,A
0,2,,A,,D,A,,A,2,,A,D,,A,,A,,A,,A,2,D,,A,1,D,3,D,,2,D,,A,A,1,D,,A,,A,,A,,,A,A,,A,05588253,,A,HHM,5,1,12,,A,,A,1,D,,A,,A,,,A,A,20243,1,D
0,2,,A,,D,A,,A,2,,A,D,,A,,A,1,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,,,A,A,1,D,05588263,,A,HHM,5,1,5,,A,,A,,A,,A,,A,,,A,A,20243,,A
0,2,,A,,D,A,,A,2,,A,D,,A,,A,1,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,,,A,A,1,D,05588313,,A,HHM,5,1,9,,A,,A,,A,,A,,A,,,A,A,20243,,A
0,2,,A,,D,A,,A,2,,A,D,,A,,A,1,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,,,A,A,2,D,05588323,,A,HHM,5,1,5,,A,,A,,A,,A,,A,,,A,A,20243,,A
0,2,,A,,D,A,,A,2,,A,D,,A,,A,5,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,,,A,A,1,D,05588333,,A,HHM,1,1,12,,A,,A,,A,,A,,A,,,A,A,20243,,A
0,2,,A,,D,A,,A,2,,A,D,,A,,A,3,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,,,A,A,2,D,05588544,,A,HHM,5,1,5,,A,,A,,A,,A,,A,,,A,A,20243,,A
0,2,,A,,D,A,,A,2,,A,D,,A,,A,,A,,A,2,D,,A,1,D,,A,,2,D,,A,A,2,D,,A,,A,,A,1,1,D,D,,A,05588663,,A,HHM,5,1,7,,A,,A,,A,,A,,A,,,A,A,20243,,A
0,2,,A,,D,A,,A,2,,A,D,,A,,A,1,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,,,A,A,2,D,05588693,,A,HHM,5,1,13,,A,,A,,A,,A,,A,,,A,A,20243,,A
0,2,,A,,D,A,,A,2,,A,D,,A,,A,2,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,,,A,A,,C,05588743,,A,HHM,5,1,6,,A,,A,,A,,A,,A,,,A,A,20243,,A
0,2,,A,,D,A,,A,2,,A,D,,A,,A,,A,,A,2,D,,A,1,D,1,D,,2,D,,A,A,1,D,,A,,A,,A,,,A,A,,A,05589073,78,D,HHM,5,1,10,,A,1,D,1,D,,A,,A,04,26,D,D,20243,2,D
0,2,,A,,D,A,,A,2,,A,D,,A,,A,4,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,,,A,A,2,D,05589093,,A,HHM,1,1,6,,A,,A,,A,,A,,A,,,A,A,20243,,A
0,2,,A,,D,A,,A,2,,A,D,,A,,A,,A,,A,2,D,,A,2,D,,A,,,A,,A,A,,A,,A,,A,,A,,,A,A,,A,05589153,,A,HHM,5,1,13,,A,,A,,A,,A,,A,,,A,A,20243,,A
0,2,,A,,D,A,,A,2,,A,D,,A,,A,1,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,,,A,A,1,D,05589183,,A,HHM,5,1,8,,A,,A,,A,,A,,A,,,A,A,20243,,A
0,2,,A,,D,A,,A,2,,A,D,,A,,A,3,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,,,A,A,1,D,05589263,,A,HHM,5,1,5,,A,,A,,A,,A,,A,,,A,A,20243,,A
0,2,,A,,D,A,,A,2,,A,D,,A,,A,1,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,,,A,A,2,D,05589273,,A,HHM,5,1,14,,A,,A,,A,,A,,A,,,A,A,20243,,A
0,2,,A,,D,A,,A,2,,A,D,,A,,A,1,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,,,A,A,1,D,05589333,,A,HHM,5,1,5,,A,,A,,A,,A,,A,,,A,A,20243,,A
0,1,2,D,,D,A,1,D,2,,A,D,,A,,A,1,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,,,A,A,1,D,05589353,,A,HHM,5,1,10,2,D,,A,,A,,A,,A,,,A,A,20243,,A
0,2,,A,,D,A,,A,2,,A,D,,A,,A,5,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,,,A,A,,C,05589513,,A,HHM,5,1,5,,A,,A,,A,,A,,A,,,A,A,20243,,A
0,2,,A,,D,A,,A,2,,A,D,,A,,A,3,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,,,A,A,2,D,05589533,,A,HHM,5,1,5,,A,,A,,A,,A,,A,,,A,A,20243,,A
0,2,,A,,D,A,,A,2,,A,D,,A,,A,1,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,,,A,A,2,D,05589693,,A,HHM,1,1,5,,A,,A,,A,,A,,A,,,A,A,20243,,A
