QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,WHATPART,WHAT_ART,TRIPIDBC,TRIP_DBC,NUMSAME,NUMSAME_,EOTRIPMO,EOTR_PMO,NUMNIGHT,NUMN_GHT,FOODDEAL,FOOD_EAL,LODGDEAL,LODG_EAL,TRANDEAL,TRAN_EAL,ELSEDEAL,ELSE_EAL,CMLOCALY,CMLO_ALY,CMPLANEY,CMPL_NEY,CMTRAINY,CMTR_INY,CMBUSY,CMBUSY_,CMSHIPY,CMSHIPY_,RTCARY,RTCARY_,RTMOPEDY,RTMO_EDY,RTBOATY,RTBOATY_,RTCAMPY,RTCAMPY_,RTOTHERY,RTOT_ERY,PVCARY,PVCARY_,PVELSEY,PVELSEY_,PVTRANSY,PVTR_NSY,CMLOCALX,CMLO_ALX,CMPLANEX,CMPL_NEX,CMTRAINX,CMTR_INX,CMBUSX,CMBUSX_,CMSHIPX,CMSHIPX_,RTCARX,RTCARX_,RTMOPEDX,RTMO_EDX,RTBOATX,RTBOATX_,RTCAMPX,RTCAMPX_,RTOTHERX,RTOT_ERX,GASOILX,GASOILX_,TRPTOLLX,TRPT_LLX,PARKINGX,PARK_NGX,LDGCOSTX,LDGC_STX,TRPALCHX,TRPA_CHX,TRPALCGX,TRPA_CGX,TRPSPRTX,TRPS_RTX,TRPETRTX,TRPE_RTX,TRPGFTCX,TRPG_TCX,QTRFLAX,QTRFLAX_,QTRGLAX,QTRGLAX_
20244,05818202,32,0,1,1,D,4,D,1,D,10,D,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,335,D,,A,,A,,A,,A,,A,,A,,A,,A,109,D,,A
20244,05818202,33,0,1,1,D,5,D,1,D,10,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,166,D,,A,,A,74,D,100,D,,A,,A,,A,,A,190,D,,A
20244,05818202,34,0,1,1,D,6,D,1,D,10,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,214,D,,A,,A,218,D,25,D,,A,,A,,A,,A,201,D,,A
20244,05818202,35,0,1,1,D,7,D,1,D,09,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,775,D,,A,,A,,A,786,D,100,D,,A,,A,,A,787,D,492,D
20244,05818242,56,0,1,1,D,1,D,1,D,10,D,3,D,2,D,1,D,1,D,1,D,,A,,A,,A,04,D,,A,,A,,A,,A,,A,,A,13,D,,A,,A,11,G,76,G,29,G,26,G,,A,,A,,A,,A,,A,,A,,A,,A,,A,98,G,,A,,A,8,G,52,G,,A,275,D,150,D
20244,05818252,16,0,2,1,D,1,D,1,D,08,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,5,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20244,05818272,18,0,1,1,D,1,D,1,D,08,D,6,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,200,D,800,D,,A
20244,05818292,30,0,2,1,D,1,D,1,D,08,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,16,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,60,D,,A
20244,05818322,44,0,2,1,D,1,D,1,D,08,D,14,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,12,D,,A,,A,,A,,A,500,D,,A,,A,,A,,A,,A,,A,,A,1600,D,150,D,20,D,10,D,,A,40,D,100,D,,A,,A,300,D,410,D,400,D
20244,05818322,45,0,1,1,D,2,D,1,D,10,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,70,D,,A,,A,,A,,A,,A,,A,,A,,A,25,D,,A
20244,05818322,46,0,1,1,D,3,D,2,D,09,D,7,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,70,D,,A,,A,,A,,A,,A,,A,,A,,A,25,D,,A
20244,05818322,47,0,1,1,D,4,D,1,D,09,D,15,D,1,D,1,D,1,D,1,D,,A,02,D,03,D,04,D,,A,,A,,A,,A,,A,,A,,A,16,D,,A,330,G,4133,G,1008,G,324,G,466,G,,A,,A,,A,,A,,A,,A,,A,,A,2865,G,792,G,,A,1174,G,1178,G,50,D,3158,G,,A
20244,05818442,38,0,1,1,D,1,D,2,D,10,D,5,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,50,D,,A,,A,,A,,A,,A,,A,,A,50,D,75,D,,A
20244,05818442,39,0,1,1,D,2,D,2,D,09,D,5,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,150,D
20244,05818442,40,0,1,1,D,3,D,1,D,08,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,100,D,,A,,A,,A,,A,,A,,A,,A,180,D,225,D,,A
20244,05818442,41,0,1,1,D,4,D,1,D,10,D,5,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,50,D,,A,,A,,A,,A,,A,,A,,A,,A,50,D,,A
20244,05818484,24,0,1,1,D,1,D,1,D,09,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,40,D,15,D,,A,300,D,,A,,A,,A,,A,,A,,A,,A
20244,05818484,25,0,1,1,D,2,D,1,D,08,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,40,D,15,D,,A,300,D,,A,,A,,A,,A,,A,50,D,,A
20244,05818662,30,0,2,1,D,1,D,1,D,09,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,160,D,,A,,A,900,D,,A,,A,,A,,A,,A,500,D,100,D
20244,05818662,31,0,1,1,D,2,D,1,D,10,D,6,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,140,D,,A,,A,1200,D,,A,,A,,A,,A,,A,700,D,120,D
20244,05818672,42,0,1,1,D,1,D,1,D,11,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,105,D,,A,,A,480,D,,A,,A,,A,16,D,,A,100,D,100,D
20244,05818882,14,0,1,1,D,1,D,1,D,11,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,200,D,,A,70,D,1200,D,,A,,A,,A,2000,D,,A,800,D,200,D
20244,05819002,25,0,2,1,D,1,D,1,D,09,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,80,D,10,D,30,D,214,D,,A,,A,,A,80,D,,A,600,D,,A
20244,05819152,28,0,1,2,D,1,D,1,D,11,D,7,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,150,D,50,D,100,D
20244,05819162,20,0,1,1,D,1,D,1,D,11,D,2,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,450,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20244,05819182,39,0,1,1,D,1,D,1,D,11,D,5,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,16,D,,A,,A,900,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,700,D,94,D,,A,,A,,A,,A,106,D,40,D
20244,05819352,59,0,1,1,D,1,D,1,D,10,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,30,D,,A,,A,975,D,20,D,,A,,A,,A,,A,130,D,10,D
20244,05819542,53,0,1,1,D,1,D,1,D,09,D,6,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,235,D,15,D,,A,610,D,,A,,A,,A,,A,,A,50,D,62,D
20244,05819602,19,0,1,1,D,1,D,1,D,10,D,6,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,90,D,4,D,,A,,A,200,D,40,D,120,D,,A,,A,400,D,210,D
20244,05819752,28,0,1,2,D,2,D,1,D,11,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,80,D,,A,,A,300,D,80,D,,A,,A,,A,25,F,20,D,,A
20244,05819852,31,0,1,1,D,1,D,1,D,10,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,80,D,,A,30,D,200,D,50,D,,A,,A,30,D,,A,150,D,25,D
20244,05819942,24,0,1,1,D,1,D,1,D,11,D,14,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,12,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1200,D,250,D,,A,,A,250,D,,A,,A,,A,,A,,A,200,D,100,D
20244,05820062,20,0,2,1,D,1,D,1,D,09,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,60,D,,A,,A,,A,,A,40,D,,A,,A,,A,60,D,30,D
20244,05820152,34,0,2,1,D,1,D,1,D,09,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,16,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,400,D,,A,,A,350,D,,A,,A,,A,,A,,A,200,D,,A
20244,05820412,42,0,2,2,D,1,D,1,D,09,D,6,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,100,D,,A,,A,,A,,A,50,D,,A,,A,,A,,A,0,D
20244,05820412,43,0,1,1,D,2,D,1,D,11,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,100,D,,A,,A,,A,50,D,,A,,A,,A,70,D,150,D,,A
20244,05820952,30,0,1,1,D,1,D,1,D,11,D,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20244,05821032,19,0,2,1,D,1,D,1,D,09,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,100,D,,A,,A,400,D,,A,,A,,A,,A,,A,130,D,,A
20244,05821182,28,0,2,1,D,1,D,1,D,09,D,11,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20244,05821182,29,0,1,1,D,2,D,1,D,10,D,7,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,50,D,,A,,A,,A,300,D,150,D
20244,05821192,25,0,1,1,D,1,D,1,D,11,D,21,D,,A,,A,,A,,A,01,D,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,35,D,450,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,200,D,100,D
20244,05821372,53,0,1,1,D,1,D,1,D,10,D,7,D,1,D,1,D,1,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,17,D,140,G,291,G,28,G,38,G,,A,,A,,A,,A,,A,,A,,A,,A,129,D,750,G,87,G,60,D,32,G,91,G,,A,193,G,90,D
20244,05821532,44,0,1,1,D,1,D,1,D,09,D,2,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,16,D,,A,,A,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,500,D,10,D,,A,,A,,A,,A,190,D,,A
20244,05821722,31,0,1,1,D,1,D,1,D,09,D,3,D,2,D,1,D,1,D,2,D,01,D,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,16,D,,A,77,G,161,G,15,G,21,G,,A,,A,,A,,A,,A,,A,,A,,A,,A,411,G,90,F,,A,,A,,A,,A,350,F,,A
20244,05821842,48,0,1,1,D,1,D,1,D,10,D,5,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,16,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,70,D,,A,,A,,A,,A,,A,,A,,A,,A,160,D,75,D
20244,05821982,29,0,1,1,D,1,D,1,D,11,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,150,D,10,D,,A,477,D,,A,,A,,A,200,D,,A,250,D,70,D
20244,05822162,61,0,1,1,D,1,D,1,D,11,D,8,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,06,D,,A,,A,,A,,A,,A,16,D,,A,,A,1020,D,,A,,A,,A,1060,D,,A,,A,,A,,A,37,D,,A,,A,2400,D,0,D,100,D,315,D,35,D,,A,780,D,500,D
20244,05822182,13,0,1,1,D,1,D,1,D,10,D,3,D,1,D,1,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,81,G,880,G,,A,107,G,,A,,A,,A,,A,,A,,A,96,F,,A,,A,1416,G,147,G,,A,,A,,A,,A,369,G,,A
20244,05822232,46,0,2,1,D,1,D,1,D,09,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,100,D,,A,,A,430,D,,A,,A,,A,,A,,A,400,D,180,D
20244,05822242,21,0,2,1,D,1,D,1,D,09,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,138,D,,A,,A,,A,,A,,A,,A,,A
20244,05822352,27,0,1,1,D,1,D,1,D,10,D,5,D,1,D,1,D,1,D,1,D,,A,,A,,A,04,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,122,G,1321,G,,A,161,G,,A,,A,,A,,A,,A,,A,,A,,A,,A,2127,G,221,G,,A,329,G,165,G,,A,554,G,,A
20244,05822392,56,0,2,1,D,1,D,1,D,09,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,05,D,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,160,D,,A,,A,,A,,A,,A,,A,,A,,A,263,D,,A,,A,,A,,A,,A,25,D,,A
20244,05822392,57,0,1,1,D,2,D,1,D,11,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,180,D,,A,,A,,A,,A,,A,,A,,A,,A,30,D,30,D
20244,05822762,37,0,1,1,D,1,D,1,D,11,D,7,D,1,D,1,D,2,D,2,D,,A,02,D,,A,,A,,A,,A,,A,,A,,A,12,D,,A,16,D,,A,,A,270,D,,A,,A,,A,,A,,A,,A,,A,260,D,40,D,,A,,A,254,G,23,G,,A,,A,2000,D,,A,63,G,,A
20244,05822992,33,0,1,2,D,1,D,2,D,10,D,6,D,1,D,1,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,11,D,,A,,A,,A,,A,,A,55,G,,A,1,G,,A,,A,,A,,A,0,D,,A,,A,,A,,A,60,G,11,G,,A,,A,,A,,A,23,G,,A
20244,05823162,24,0,1,1,D,1,D,1,D,11,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,200,D,6,D,80,D,1100,D,,A,,A,,A,,A,,A,300,D,,A
20244,05823394,8,0,1,,A,1,D,1,D,09,D,3,D,2,D,1,D,1,D,2,D,01,D,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,100,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,200,D,,A,,A,,A,,A,,A,,A,,A
20244,05823403,15,0,2,1,D,1,D,1,D,09,D,90,D,,A,,A,,A,,A,01,D,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,23,D,230,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1900,D,,A,,A,,A,,A,,A,375,D,1200,D
20244,05823403,16,0,2,1,D,2,D,1,D,09,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,16,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,30,D,,A,,A,,A,,A,,A,30,D,,A
20244,05823432,27,0,2,1,D,1,D,1,D,09,D,13,D,1,D,1,D,1,D,2,D,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,292,G,3667,G,869,G,287,G,419,G,,A,,A,,A,,A,,A,,A,,A,,A,2541,G,476,G,,A,,A,,A,,A,1249,G,,A
20244,05823562,25,0,1,1,D,1,D,4,D,11,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,360,D,,A,,A,345,D,,A,,A,,A,,A,100,D,300,D,100,D
20244,05823692,35,0,1,1,D,1,D,1,D,11,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,100,D,,A,,A,,A,75,D,,A,,A,,A,,A,225,D,200,D
20244,05823752,21,0,1,1,D,1,D,1,D,11,D,5,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,200,D,,A,,A,,A,,A,,A,,A,,A,,A,20,D,,A
20244,05823802,46,0,2,1,D,1,D,1,D,09,D,14,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,06,D,,A,,A,,A,,A,,A,,A,,A,,A,2500,D,,A,,A,,A,550,D,,A,,A,,A,,A,200,D,70,D,20,D,,A,60,D,50,D,,A,,A,,A,540,D,250,D
20244,05823802,47,0,1,1,D,2,D,1,D,11,D,21,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,06,D,,A,,A,,A,,A,,A,,A,,A,,A,800,D,,A,,A,,A,270,D,,A,,A,,A,,A,200,D,120,D,,A,80,D,30,D,40,D,,A,12,D,,A,320,D,360,D
20244,05824572,34,0,1,1,D,2,D,1,D,10,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,72,D,,A,,A,360,D,,A,,A,,A,80,D,,A,108,D,,A
20244,05824612,47,0,2,1,D,1,D,1,D,09,D,11,D,1,D,1,D,1,D,2,D,01,D,02,D,,A,04,D,05,D,,A,,A,,A,,A,,A,,A,,A,,A,14,G,164,G,585,G,5,G,7024,G,,A,,A,,A,,A,,A,,A,,A,,A,127,G,74,G,,A,,A,,A,,A,257,G,,A
20244,05824752,27,0,1,1,D,1,D,1,D,11,D,7,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,300,D,60,D,,A,,A,100,D,125,D,,A,,A,400,D,400,D,175,D
20244,05824842,21,0,1,2,D,1,D,1,D,09,D,10,D,,A,,A,,A,,A,01,D,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,100,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,3000,D,800,D,,A,,A,2000,D,5000,D,2200,D,,A
20244,05824882,70,0,1,1,D,1,D,1,D,11,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,100,D,,A,,A,,A
20244,05824922,60,0,1,1,D,1,D,1,D,10,D,5,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,700,D,,A,47,D,750,D,,A,,A,,A,,A,,A,300,D,100,D
20244,05824962,31,0,2,1,D,1,D,1,D,09,D,7,D,1,D,1,D,1,D,1,D,,A,02,D,,A,04,D,,A,,A,,A,,A,,A,,A,,A,16,D,,A,108,G,632,G,56,G,0,D,8,G,,A,,A,,A,,A,,A,,A,,A,,A,1554,G,275,G,20,D,107,G,82,G,,A,621,G,50,D
20244,05824962,32,0,1,1,D,2,D,1,D,09,D,7,D,1,D,1,D,1,D,1,D,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,108,G,631,G,56,G,,A,8,G,,A,,A,,A,,A,,A,,A,,A,,A,1554,G,75,G,,A,107,G,82,G,,A,221,G,,A
20244,05824982,38,0,1,1,D,1,D,1,D,10,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,74,D,,A,,A,,A,50,D,,A,,A,,A,,A,300,D,,A
20244,05825232,40,0,1,1,D,1,D,1,D,11,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,40,D,,A,,A,79,D,,A,,A,,A,,A,,A,250,D,,A
20244,05825232,41,0,1,1,D,2,D,1,D,09,D,9,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,500,D,,A,135,D,,A,,A,,A,,A,,A,250,D,500,D,300,D
20244,05825372,38,0,1,1,D,2,D,1,D,11,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,30,D,,A,,A,80,D,,A,,A,,A,,A,,A,,A,,A
20244,05825602,39,0,2,1,D,1,D,1,D,09,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,65,D,,A,,A,250,D,100,D,,A,,A,,A,,A,250,D,,A
20244,05825782,19,0,1,1,D,1,D,2,D,09,D,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20244,05825902,21,0,1,1,D,1,D,1,D,10,D,5,D,2,D,1,D,1,D,2,D,01,D,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,192,G,442,G,87,G,34,G,,A,,A,,A,,A,,A,,A,,A,,A,,A,643,G,45,F,,A,,A,200,D,,A,135,F,,A
20244,05825952,33,0,2,1,D,1,D,1,D,09,D,5,D,,A,,A,,A,,A,,A,,A,,A,,A,05,D,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,0,D,,A,,A,,A,,A,,A,100,D,,A,,A,420,D,60,D,,A,,A,,A,,A,240,D,,A
20244,05825952,34,0,1,1,D,2,D,1,D,10,D,7,D,,A,,A,,A,,A,,A,,A,,A,,A,05,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,25,D,,A,,A,,A,,A,225,D,50,D
20244,05826072,22,0,1,2,D,1,D,1,D,11,D,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,17,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,30,D,,A,,A,,A,,A,,A,,A,,A,,A,70,D,,A
20244,05826162,26,0,1,1,D,1,D,1,D,11,D,7,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,150,D,75,D
20244,05826162,27,0,1,1,D,2,D,1,D,09,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,30,D,,A,,A,115,D,,A,,A,,A,,A,,A,50,D,,A
20244,05826202,40,0,1,1,D,1,D,1,D,10,D,6,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
