QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,PROP_NOB,PROP0NOB,OWNYB,OWNYB_,OBSNSZB,OBSNSZB_,PROPTYPE,PROP_YPE,ACQUIRMO,ACQU_RMO,ACQUIRYR,ACQU_RYR,OWN_PURX,OWN__URX,OWNDPMTX,OWND_MTX,CLOSECST,CLOS_CST,QADPTAX,QADPTAX_,TIMESHAR,TIME_HAR,SHARWKS,SHARWKS_,SHARED1,SHARED1_,SHARPER1,SHAR_ER1,SHARED2,SHARED2_,SHARPER2,SHAR_ER2,GIFTPROP,GIFT_ROP,BSNEXP2,BSNEXP2_,DEEDED,DEEDED_
20243,05827831,18,0,1,01,D,100,D,,A,3,D,06,F,2008,D,,A,,A,,A,140,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20243,05827831,19,0,1,02,D,600,D,,A,,A,,B,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20243,05827831,20,0,1,03,D,600,D,,A,,A,,B,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20243,05827851,20,0,1,01,D,100,D,,A,3,D,07,F,2021,D,,A,,A,,A,8500,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20243,05827881,31,0,1,01,D,100,D,,A,3,D,,B,2018,D,,A,,A,,A,3700,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20243,05827881,32,0,1,02,D,600,D,,A,,A,,B,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20243,05827881,33,0,1,03,D,600,D,,A,,A,,B,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20243,05827951,9,0,1,01,D,100,D,,A,3,D,07,F,2021,D,,A,,A,,A,6500,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20243,05827981,21,0,1,01,D,100,D,,A,3,D,,B,1997,D,,A,,A,,A,7000,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20243,05828021,10,0,1,01,D,100,D,,A,3,D,,B,2008,D,,A,,A,,A,3000,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20243,05828041,10,0,1,01,D,100,D,,A,3,D,,B,1970,D,,A,,A,,A,250,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20243,05828131,7,0,1,01,D,100,D,,A,3,D,,B,2018,D,,A,,A,,A,2000,F,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20243,05828151,20,0,1,01,D,100,D,,A,3,D,,B,1960,D,,A,,A,,A,900,D,,A,,A,,A,,A,1,D,1,D,,A,,A,,A
20243,05828161,9,0,1,01,D,100,D,,A,3,D,,B,1987,D,,A,,A,,A,3200,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20243,05828171,15,0,1,01,D,100,D,,A,3,D,06,F,2020,D,,A,,A,,A,3400,F,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20243,05828191,19,0,1,01,D,100,D,,A,3,D,,B,1982,D,,A,,A,,A,1800,F,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20243,05828201,25,0,1,01,D,100,D,,A,3,D,06,D,2024,D,390000,D,80000,D,7809,F,3000,D,,A,,A,,A,,A,2,D,,A,2,D,,A,,A
20243,05828221,14,0,1,01,D,100,D,,A,3,D,,B,2017,D,,A,,A,,A,7000,D,,A,,A,,A,,A,1,D,0,D,,A,,A,,A
20243,05828241,13,0,1,01,D,100,D,,A,3,D,,B,2006,D,,A,,A,,A,6700,F,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20243,05828401,18,0,1,01,D,100,D,,A,3,D,,B,1994,D,,A,,A,,A,5000,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20243,05828421,12,0,1,01,D,100,D,,A,1,D,,B,2022,D,,A,,A,,A,3000,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20243,05828441,21,0,1,01,D,100,D,,A,3,D,,B,2004,D,,A,,A,,A,1600,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20243,05828521,13,0,1,01,D,100,D,,A,3,D,,B,2014,D,,A,,A,,A,20889,T,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20243,05828551,30,0,1,01,D,100,D,,A,3,D,06,F,2020,D,,A,,A,,A,1100,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20243,05828671,27,0,1,01,D,100,D,,A,3,D,03,D,2024,D,,A,,A,,A,6100,D,,A,,A,,A,,A,1,D,1,D,,A,,A,,A
20243,05828721,21,0,1,01,D,100,D,,A,3,D,,B,2004,D,,A,,A,,A,5600,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20243,05828761,8,0,1,01,D,100,D,,A,3,D,,B,1958,D,,A,,A,,A,1700,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20243,05828771,7,0,1,01,D,100,D,,A,3,D,08,F,2024,D,,A,,A,,A,2900,F,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20243,05828781,24,0,1,01,D,100,D,,A,3,D,08,F,2017,D,,A,,A,,A,2500,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20243,05828861,12,0,1,01,D,100,D,,A,3,D,08,F,2024,D,,A,,A,,A,2800,F,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20243,05828891,27,0,1,01,D,100,D,,A,3,D,,B,1979,D,,A,,A,,A,7000,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20243,05828901,18,0,1,01,D,100,D,,A,3,D,06,D,2024,D,357000,D,43000,D,8000,D,6000,D,,A,,A,,A,,A,2,D,,A,2,D,,A,,A
20243,05828941,16,0,1,01,D,100,D,,A,3,D,08,F,2007,D,,A,,A,,A,3000,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20243,05828971,19,0,1,01,D,100,D,,A,3,D,,B,1991,D,,A,,A,,A,4500,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20243,05828981,9,0,1,01,D,100,D,,A,3,D,,B,2019,D,,A,,A,,A,6000,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20243,05829024,17,0,1,01,D,100,D,,A,3,D,02,D,2024,D,,A,,A,,A,9600,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20243,05829051,10,0,1,01,D,100,D,,A,1,D,,B,2020,D,,A,,A,,A,1000,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20243,05829084,9,0,1,01,D,100,D,,A,3,D,,B,,C,,A,,A,,A,3300,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20243,05829101,12,0,1,01,D,100,D,,A,3,D,07,F,1982,D,,A,,A,,A,770,D,,A,,A,,A,,A,1,D,1,D,,A,,A,,A
20243,05829151,10,0,1,01,D,100,D,,A,3,D,05,D,2023,D,,A,,A,,A,2900,F,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20243,05829151,11,0,1,02,D,300,D,,A,1,D,,B,1995,D,,A,,A,,A,3500,F,2,D,,A,,A,,A,2,D,,A,,A,,A,,A
20243,05829221,14,0,1,01,D,100,D,,A,3,D,,B,1985,D,,A,,A,,A,14000,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20243,05829241,12,0,1,01,D,100,D,,A,3,D,,B,1975,D,,A,,A,,A,690,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20243,05829251,9,0,1,01,D,100,D,,A,3,D,,B,1979,D,,A,,A,,A,4200,F,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20243,05829261,11,0,1,01,D,100,D,,A,3,D,,B,,C,,A,,A,,A,640,F,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20243,05829271,23,0,1,01,D,100,D,0.34,D,3,D,08,F,2005,D,,A,,A,,A,2100,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20243,05829301,17,0,1,01,D,100,D,,A,3,D,08,F,1991,D,,A,,A,,A,14000,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20243,05829301,18,0,1,02,D,300,D,,A,1,D,,B,2017,D,,A,,A,,A,3000,D,2,D,,A,,A,,A,2,D,,A,,A,,A,,A
20243,05829311,18,0,1,01,D,100,D,,A,3,D,,B,1980,D,,A,,A,,A,3500,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20243,05829311,19,0,1,02,D,400,D,,A,3,D,,B,1980,D,,A,,A,,A,1500,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20243,05829331,10,0,1,01,D,100,D,,A,1,D,08,F,2009,D,,A,,A,,A,2200,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20243,05829341,18,0,1,01,D,100,D,,A,3,D,06,F,2019,D,,A,,A,,A,40,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20243,05829381,23,0,1,01,D,100,D,,A,3,D,,B,2019,D,,A,,A,,A,4700,F,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20243,05829451,11,0,1,01,D,100,D,,A,3,D,,B,1975,D,,A,,A,,A,10000,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20243,05829451,12,0,1,02,D,300,D,,A,3,D,,B,2000,D,,A,,A,,A,3500,D,1,D,3,D,2,D,,A,,A,,A,,A,,A,1,D
20243,05829561,10,0,1,01,D,100,D,,A,3,D,,B,2019,D,,A,,A,,A,0,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20243,05829581,17,0,1,01,D,100,D,,A,3,D,08,F,1990,D,,A,,A,,A,2000,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20243,05829671,19,0,1,01,D,100,D,,A,3,D,,B,2011,D,,A,,A,,A,1500,D,,A,,A,,A,,A,1,D,1,D,,A,,A,,A
20243,05829731,11,0,1,01,D,100,D,,A,3,D,,B,2002,D,,A,,A,,A,2000,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20243,05829801,12,0,1,01,D,100,D,,A,1,D,06,F,1991,D,,A,,A,,A,5200,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20243,05829801,13,0,1,02,D,300,D,,A,3,D,,B,1986,D,,A,,A,,A,5000,D,2,D,,A,,A,,A,1,D,1,D,,A,,A,,A
20243,05829811,16,0,1,01,D,100,D,,A,3,D,08,F,1982,D,,A,,A,,A,3300,F,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20243,05829811,17,0,1,02,D,400,D,,A,3,D,,B,2014,D,,A,,A,,A,1800,F,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20243,05829811,18,0,1,03,D,300,D,,A,1,D,06,F,2019,D,,A,,A,,A,2400,F,2,D,,A,,A,,A,2,D,,A,,A,,A,,A
20243,05829841,28,0,1,01,D,100,D,,A,3,D,02,D,2024,D,,A,,A,,A,4400,F,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20243,05829911,17,0,1,01,D,100,D,,A,3,D,08,F,2011,D,,A,,A,,A,1500,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20243,05829931,6,0,1,01,D,100,D,,A,3,D,,B,2008,D,,A,,A,,A,1500,F,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20243,05829941,15,0,1,01,D,100,D,,A,3,D,,B,2011,D,,A,,A,,A,3400,F,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20244,05573684,57,0,5,01,D,100,D,,A,3,D,,B,2005,D,,A,,A,,A,5300,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20244,05573684,58,0,5,02,D,300,D,,A,1,D,09,D,2023,D,,A,,A,,A,11000,D,1,D,6,D,2,D,,A,,A,,A,,A,,A,1,D
20244,05573684,59,0,5,03,D,600,D,,A,,A,,B,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20244,05573764,28,0,5,01,D,100,D,,A,3,D,,B,2019,D,,A,,A,,A,4400,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20244,05573794,17,0,5,01,D,100,D,,A,3,D,,B,2021,D,,A,,A,,A,3400,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20244,05573834,21,0,5,01,D,100,D,0.25,D,3,D,,B,2004,D,,A,,A,,A,750,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20244,05573884,21,0,5,01,D,100,D,,A,3,D,,B,2022,D,,A,,A,,A,5700,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20244,05573924,16,0,5,01,D,100,D,,A,1,D,,B,2001,D,,A,,A,,A,3400,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20244,05573954,17,0,5,01,D,100,D,,A,3,D,,B,2015,D,,A,,A,,A,20889,T,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20244,05573984,10,0,5,01,D,100,D,,A,3,D,,B,2020,D,,A,,A,,A,2500,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20244,05574004,20,0,5,01,D,100,D,,A,1,D,,B,2006,D,,A,,A,,A,9100,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20244,05574014,20,0,5,01,D,100,D,,A,3,D,,B,2019,D,,A,,A,,A,2000,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20244,05574014,21,0,5,02,D,600,D,,A,,A,,B,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20244,05574044,29,0,5,01,D,100,D,,A,3,D,,B,2021,D,,A,,A,,A,8000,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20244,05574294,13,0,5,01,D,100,D,,A,1,D,05,D,2023,D,,A,,A,,A,6000,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20244,05574314,33,0,5,01,D,100,D,,A,3,D,,B,2018,D,,A,,A,,A,800,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20244,05574314,34,0,5,02,D,300,D,,A,3,D,09,D,2023,D,,A,,A,,A,650,D,2,D,,A,,A,,A,2,D,,A,,A,,A,,A
20244,05574324,27,0,5,01,D,100,D,,A,3,D,,B,2013,D,,A,,A,,A,11000,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20244,05574354,23,0,5,01,D,100,D,,A,3,D,12,D,2023,D,,A,,A,,A,6800,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20244,05574404,25,0,5,01,D,100,D,,A,3,D,,B,2015,D,,A,,A,,A,9500,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20244,05574414,32,0,5,01,D,100,D,,A,3,D,,B,2007,D,,A,,A,,A,1000,F,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20244,05574454,19,0,5,01,D,100,D,,A,3,D,,B,2005,D,,A,,A,,A,3300,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20244,05574474,22,0,5,01,D,100,D,0.34,D,3,D,,B,1989,D,,A,,A,,A,5900,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20244,05574494,18,0,5,01,D,100,D,,A,3,D,,B,2015,D,,A,,A,,A,620,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20244,05574544,22,0,5,01,D,100,D,,A,3,D,,B,2022,D,,A,,A,,A,14000,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20244,05574544,23,0,5,02,D,300,D,,A,3,D,,B,2003,D,,A,,A,,A,4600,F,1,D,2,D,2,D,,A,,A,,A,,A,,A,1,D
20244,05574554,20,0,5,01,D,100,D,,A,3,D,,B,2012,D,,A,,A,,A,7000,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20244,05574584,22,0,5,01,D,100,D,,A,3,D,,B,2000,D,,A,,A,,A,5300,F,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20244,05574604,20,0,5,01,D,100,D,,A,3,D,,B,2016,D,,A,,A,,A,1100,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20244,05574634,14,0,5,01,D,100,D,,A,3,D,,B,2022,D,,A,,A,,A,8800,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20244,05574654,16,0,5,01,D,100,D,,A,1,D,,B,2021,D,,A,,A,,A,5500,F,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20244,05574704,26,0,5,01,D,100,D,,A,3,D,,B,2019,D,,A,,A,,A,11000,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20244,05574734,20,0,5,01,D,100,D,,A,3,D,,B,2004,D,,A,,A,,A,2400,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20244,05574774,31,0,1,01,D,100,D,,A,3,D,06,D,2024,D,,A,,A,,A,1700,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20244,05574774,32,0,1,02,D,600,D,,A,,A,,B,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20244,05574774,33,0,1,03,D,600,D,,A,,A,,B,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20244,05574814,22,0,5,01,D,100,D,,A,3,D,,B,2012,D,,A,,A,,A,12000,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20244,05574844,30,0,5,01,D,100,D,,A,3,D,,B,2024,D,,A,,A,,A,6600,F,,A,,A,,A,,A,1,D,1,D,,A,,A,,A
20244,05574844,31,0,5,02,D,200,D,,A,3,D,,B,2008,D,,A,,A,,A,5500,F,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20244,05574854,12,0,5,01,D,100,D,,A,3,D,,B,2002,D,,A,,A,,A,1800,F,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20244,05574874,68,0,5,01,D,100,D,,A,3,D,,B,2005,D,,A,,A,,A,1000,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20244,05574884,32,0,5,01,D,100,D,,A,3,D,,B,2013,D,,A,,A,,A,5300,F,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20244,05574914,11,0,5,01,D,100,D,,A,3,D,,B,2012,D,,A,,A,,A,920,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20244,05575044,31,0,5,01,D,100,D,,A,3,D,,B,2022,D,,A,,A,,A,840,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20244,05575154,15,0,5,01,D,300,D,,A,3,D,,B,1977,D,,A,,A,,A,1800,D,2,D,,A,,A,,A,2,D,,A,,A,,A,,A
20244,05575234,15,0,5,01,D,100,D,0.25,D,3,D,,B,2014,D,,A,,A,,A,4500,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20244,05575244,25,0,5,01,D,100,D,,A,1,D,,B,2016,D,,A,,A,,A,5000,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20244,05575244,26,0,5,02,D,300,D,,A,3,D,,B,,C,,A,,A,,A,6000,D,2,D,,A,,A,,A,1,D,0,D,,A,,A,,A
20244,05575244,30,0,5,06,D,600,D,,A,,A,,B,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20244,05575244,31,0,5,07,D,600,D,,A,,A,,B,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20244,05575244,32,0,5,08,D,600,D,,A,,A,,B,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20244,05575294,29,0,5,01,D,100,D,,A,3,D,,B,1991,D,,A,,A,,A,3500,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20244,05575304,19,0,5,01,D,100,D,,A,3,D,,B,1988,D,,A,,A,,A,4200,F,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20244,05575304,20,0,5,02,D,300,D,,A,3,D,,B,2022,D,,A,,A,,A,10000,D,2,D,,A,,A,,A,2,D,,A,,A,,A,,A
20244,05575314,20,0,5,01,D,100,D,,A,3,D,,B,2006,D,,A,,A,,A,180,D,,A,,A,,A,,A,1,D,1,D,,A,,A,,A
20244,05575324,16,0,5,01,D,100,D,,A,3,D,03,D,2024,D,22000,D,0,D,0,D,0,D,,A,,A,,A,,A,1,D,1,D,2,D,,A,,A
20244,05575404,39,0,5,01,D,100,D,0.10,D,3,D,,B,2019,D,,A,,A,,A,2700,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20244,05575404,40,0,5,02,D,300,D,,A,1,D,,B,1994,D,,A,,A,,A,550,D,1,D,1,D,2,D,,A,,A,,A,,A,,A,1,D
20244,05575434,29,0,5,01,D,100,D,,A,3,D,,B,1990,D,,A,,A,,A,5400,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20244,05575454,12,0,5,01,D,100,D,,A,3,D,,B,2019,D,,A,,A,,A,1300,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20244,05575494,10,0,5,01,D,100,D,,A,1,D,,B,2021,D,,A,,A,,A,2300,F,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20244,05575564,28,0,5,01,D,100,D,,A,3,D,,B,2015,D,,A,,A,,A,630,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20244,05575574,23,0,5,01,D,100,D,,A,3,D,,B,2009,D,,A,,A,,A,4500,F,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20244,05575604,20,0,5,01,D,100,D,,A,3,D,,B,2021,D,,A,,A,,A,4500,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20244,05575664,30,0,5,01,D,100,D,,A,3,D,,B,1980,D,,A,,A,,A,5000,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20244,05575664,31,0,5,02,D,600,D,,A,,A,,B,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20244,05575674,14,0,5,01,D,100,D,,A,3,D,,B,2021,D,,A,,A,,A,500,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20244,05575714,17,0,5,01,D,100,D,,A,3,D,,B,1999,D,,A,,A,,A,3000,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20244,05575744,13,0,5,01,D,100,D,,A,3,D,,B,2000,D,,A,,A,,A,780,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20244,05575764,13,0,5,01,D,100,D,,A,3,D,,B,1986,D,,A,,A,,A,0,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20244,05575784,32,0,5,01,D,100,D,,A,3,D,,B,2015,D,,A,,A,,A,6500,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20244,05575804,15,0,5,01,D,100,D,,A,3,D,,B,2022,D,,A,,A,,A,1300,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20244,05575814,23,0,5,01,D,100,D,,A,3,D,,B,2021,D,,A,,A,,A,4600,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20244,05575814,24,0,5,02,D,300,D,,A,3,D,,B,2004,D,,A,,A,,A,1600,D,2,D,,A,,A,,A,2,D,,A,,A,,A,,A
20244,05575864,11,0,5,01,D,100,D,,A,3,D,,B,2012,D,,A,,A,,A,4100,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20244,05575904,9,0,5,01,D,100,D,,A,3,D,10,D,2023,D,,A,,A,,A,3300,F,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20244,05575914,22,0,5,01,D,100,D,,A,3,D,,B,2022,D,,A,,A,,A,690,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20244,05575934,10,0,5,01,D,100,D,,A,3,D,,B,2021,D,,A,,A,,A,10000,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20244,05575994,30,0,5,01,D,100,D,,A,3,D,,B,1997,D,,A,,A,,A,6000,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20244,05575994,31,0,5,02,D,600,D,,A,,A,,B,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20244,05575994,32,0,5,03,D,600,D,,A,,A,,B,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20244,05576024,14,0,5,01,D,100,D,,A,3,D,,B,2013,D,,A,,A,,A,2500,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20244,05576064,26,0,5,01,D,100,D,,A,3,D,,B,2013,D,,A,,A,,A,3500,F,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20244,05576084,26,0,5,01,D,100,D,,A,3,D,,B,,C,,A,,A,,A,5100,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20244,05576124,17,0,5,01,D,100,D,,A,3,D,,B,2021,D,,A,,A,,A,3000,D,,A,,A,,A,,A,1,D,1,D,,A,,A,,A
20244,05576154,16,0,5,01,D,100,D,,A,3,D,,B,2019,D,,A,,A,,A,3500,F,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20244,05576184,23,0,5,01,D,100,D,,A,3,D,,B,2016,D,,A,,A,,A,5500,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20244,05576214,37,0,5,01,D,100,D,0.25,D,1,D,,B,1995,D,,A,,A,,A,2300,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20244,05576234,20,0,5,01,D,100,D,,A,3,D,01,D,2023,D,,A,,A,,A,2300,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20244,05576274,38,0,5,01,D,100,D,,A,3,D,,B,1978,D,,A,,A,,A,1000,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20244,05576274,39,0,5,02,D,600,D,,A,,A,,B,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20244,05576274,40,0,5,03,D,600,D,,A,,A,,B,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20244,05576284,11,0,5,01,D,100,D,,A,3,D,,B,2022,D,,A,,A,,A,0,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20244,05576364,19,0,5,01,D,100,D,,A,3,D,,B,1994,D,,A,,A,,A,4600,F,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20244,05576394,19,0,5,01,D,100,D,,A,3,D,,B,1996,D,,A,,A,,A,950,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20244,05576414,28,0,5,01,D,100,D,,A,3,D,,B,1989,D,,A,,A,,A,2200,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20244,05576424,12,0,5,01,D,100,D,,A,3,D,,B,1986,D,,A,,A,,A,600,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20244,05576464,22,0,5,01,D,100,D,,A,3,D,,B,2007,D,,A,,A,,A,10000,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20244,05576504,29,0,5,01,D,100,D,,A,3,D,,B,2003,D,,A,,A,,A,1800,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20244,05576514,21,0,5,01,D,100,D,,A,3,D,03,D,2024,D,360000,D,5000,D,3500,D,1500,D,,A,,A,,A,,A,2,D,,A,2,D,,A,,A
20244,05576694,13,0,5,01,D,100,D,,A,3,D,,B,2021,D,,A,,A,,A,3700,F,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20244,05576704,32,0,5,01,D,100,D,,A,3,D,,B,2021,D,,A,,A,,A,12000,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20244,05576704,33,0,5,02,D,300,D,,A,3,D,,B,2005,D,,A,,A,,A,1800,D,1,D,1,D,2,D,,A,,A,,A,,A,,A,1,D
20244,05576704,34,0,5,03,D,600,D,,A,,A,,B,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20244,05576854,17,0,5,01,D,100,D,,A,3,D,,B,2011,D,,A,,A,,A,2500,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20244,05576924,15,0,5,01,D,100,D,,A,3,D,,B,2006,D,,A,,A,,A,6000,D,,A,,A,,A,,A,1,D,1,D,,A,,A,,A
20244,05576994,12,0,5,01,D,100,D,,A,3,D,,B,2020,D,,A,,A,,A,4500,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
