QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,PROP_NOG,PROP0NOG,OWNYG,OWNYG_,NEWMRTG,NEWMRTG_,ORGMRTG,ORGMRTG_,QMRTTRMG,QMRT_RMG,MRTPMTG,MRTPMTG_,PAYPRTXG,PAYP_TXG,PAYPRING,PAYP_ING,PAYMRING,PAYM_ING,PAYOTHRG,PAYO_HRG,QESCROWG,QESC_OWG,QPRINM1G,QPRI_M1G,QPRINM2G,QPRI_M2G,QPRINM3G,QPRI_M3G,QADINT1G,QADI_T1G,QADINT2G,QADI_T2G,QADINT3G,QADI_T3G,QRFINDTG,QRFI_DTG,FRSTPYMG,FRST_YMG,FRSTPYRG,FRST_YRG,FIXDRTEG,FIXD_TEG,QNEWDATG,QNEW_ATG,QBLNCM1G,QBLN_M1G,QBLNCM2G,QBLN_M2G,QBLNCM3G,QBLN_M3G,LOAN_NOG,LOAN0NOG,VARRTEG,VARRTEG_,INTONLYG,INTO_LYG,OTHRTEG,OTHRTEG_,PAYMT1G,PAYMT1G_,PAYMT2G,PAYMT2G_,PAYMT3G,PAYMT3G_,PAYPRNPG,PAYP_NPG,PAYINTG,PAYINTG_
20242,05579812,22,0,5,01,D,100,D,.0386,D,74231,D,8,D,900,D,,A,,A,,A,,A,0,D,0,D,0,D,0,D,900,D,900,D,900,D,,A,03,D,2020,D,1,D,,A,74231,D,74231,D,74231,D,01,D,,A,,A,,A,,A,,A,,A,,A,2,D
20242,05581222,19,0,5,01,D,100,D,.0800,D,16484,D,10,D,200,D,,A,,A,,A,,A,0,D,93,D,94,D,94,D,107,D,106,D,106,D,,A,08,D,2023,D,1,D,,A,16027,D,15934,D,15840,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20242,05582092,27,0,5,01,D,100,D,.0529,D,90000,D,20,D,608,D,,A,,A,,A,,A,0,D,390,D,392,D,394,D,460,D,458,D,456,D,,A,10,D,2018,D,2,D,,A,74664,D,74385,D,74104,D,01,D,1,D,,A,,A,850,D,850,D,850,D,1,D,2,D
20242,05590422,24,0,1,01,D,100,D,.0775,F,29216,F,15,F,275,F,,A,,A,,A,,A,0,F,89,F,89,F,90,F,186,F,186,F,185,F,,A,09,F,2023,F,1,F,,A,28867,F,28779,F,28690,F,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20242,05592022,21,0,5,01,D,100,D,.0500,F,150000,F,10,F,1591,F,,A,,A,,A,,A,0,F,1389,F,1395,F,1401,F,211,F,205,F,199,F,,A,11,F,2016,F,2,F,,A,50339,F,48958,F,47571,F,01,D,1,F,,A,,A,1600,F,1600,F,1600,F,1,D,2,D
20242,05593642,32,0,5,01,D,100,D,.0925,D,105000,D,27,D,884,D,,A,,A,,A,,A,,B,,A,,A,,A,,A,,A,,A,,A,03,D,2023,D,1,D,052024,D,,A,,A,,A,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20242,05593642,72,0,5,01,D,100,D,.1040,F,40803,F,5,F,875,F,,A,,A,,A,,A,0,F,549,F,554,F,559,F,326,F,321,F,316,F,,A,09,F,2023,F,1,F,,A,37606,F,37057,F,36503,F,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20242,05597682,37,0,1,01,D,100,D,.0644,D,43663,D,20,D,324,D,,A,,A,,A,,A,0,D,92,D,92,D,93,D,232,D,232,D,231,D,,A,11,D,2023,D,1,D,,A,43301,D,43210,D,43118,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20242,05600092,35,0,1,01,D,100,D,.0400,F,32000,F,10,F,950,F,,A,,A,,A,,A,626,F,265,F,266,F,267,F,59,F,58,F,57,F,,A,01,F,2019,F,1,F,,A,17591,F,17326,F,17059,F,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20242,05606032,17,0,5,01,D,100,D,.0762,D,421178,T,10,D,5404,T,,A,,A,,A,,A,0,D,2150,T,2188,T,2264,T,2825,D,2809,D,2793,D,,A,01,D,2024,D,2,D,,A,325646,T,341686,T,339622,T,01,D,,A,,A,3,D,0,D,0,D,1966,T,,C,,A
20242,05607032,22,0,1,01,D,100,D,.0400,F,32000,F,10,F,950,F,,A,,A,,A,,A,626,F,265,F,266,F,267,F,59,F,58,F,57,F,,A,01,F,2019,F,1,F,,A,17591,F,17326,F,17059,F,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20242,05665671,24,0,1,01,D,100,D,.0700,D,65000,D,10,D,1832,D,,A,,A,,A,,A,1077,D,,A,,A,376,D,,A,,A,379,D,,A,03,D,2024,D,1,D,,A,,A,,A,65000,D,01,D,,A,,A,,A,,A,,A,,A,,C,,C
20242,05667931,30,0,1,01,D,100,D,.0756,D,200000,D,10,D,2380,D,,A,,A,,A,,A,0,D,0,D,0,D,0,D,2380,D,2380,D,2380,D,,A,07,D,2023,D,1,D,,A,200000,D,200000,D,200000,D,01,D,,A,,A,,A,,A,,A,,A,,A,2,D
20242,05667941,19,0,1,01,D,100,D,.0386,D,37669,D,15,D,276,D,,A,,A,,A,,A,0,D,177,D,178,D,178,D,99,D,98,D,98,D,,A,08,D,2020,D,1,D,,A,30718,D,30541,D,30363,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20242,05671671,18,0,1,01,D,100,D,.0386,D,25000,D,15,D,220,D,,A,,A,,A,,A,37,D,118,D,119,D,119,D,65,D,64,D,64,D,,A,06,D,2020,D,1,D,,A,20160,D,20041,D,19923,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20242,05673161,19,0,1,01,D,100,D,.0420,D,68119,D,20,D,420,D,,A,,A,,A,,A,0,D,417,D,419,D,,A,3,D,1,D,,A,,A,04,D,2004,D,1,D,,A,836,D,419,D,,A,01,D,,A,,A,,A,,A,,A,,A,,C,,C
20242,05678331,32,0,1,01,D,100,D,.0609,D,50580,D,20,D,365,D,,A,,A,,A,,A,0,D,120,D,121,D,122,D,245,D,244,D,243,D,,A,06,D,2022,D,1,D,,A,48186,D,48066,D,47945,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20242,05679141,38,0,1,01,D,100,D,.1040,D,40803,D,5,D,875,D,,A,,A,,A,,A,0,D,549,D,554,D,559,D,326,D,321,D,316,D,,A,09,D,2023,D,1,D,,A,37606,D,37057,D,36503,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20242,05679381,29,0,1,01,D,100,D,.0900,F,13400,F,20,F,1340,F,,A,,A,,A,,A,1219,F,,A,,A,20,F,,A,,A,101,F,,A,04,F,2024,F,1,F,,A,,A,,A,13400,F,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20242,05682031,18,0,1,01,D,100,D,.0609,D,20000,D,12,D,200,D,,A,,A,,A,,A,4,D,105,D,106,D,106,D,68,D,68,D,68,D,,A,06,D,2022,D,1,D,,A,17911,D,17806,D,17701,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20242,05682651,20,0,1,01,D,100,D,.0650,D,130000,D,15,D,1600,D,,A,,A,,A,,A,468,D,435,D,437,D,440,D,697,D,695,D,692,D,,A,12,D,2023,D,1,D,,A,128710,D,128275,D,127838,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20242,05683781,40,0,1,01,D,100,D,.0825,D,30000,D,10,D,368,D,,A,,A,,A,,A,0,D,,A,,A,,A,,A,,A,,A,,A,03,D,2021,D,2,D,,A,23420,D,23213,D,23005,D,01,D,1,D,,A,,A,283,D,283,D,287,D,1,D,2,D
20242,05684821,20,0,1,01,D,100,D,.0475,D,61000,D,10,D,670,D,,A,,A,,A,,A,30,D,542,D,545,D,547,D,98,D,95,D,93,D,,A,09,D,2017,D,1,D,,A,24664,D,24121,D,23577,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20242,05686091,24,0,1,01,D,100,D,.0450,D,39739,D,15,D,304,D,,A,,A,,A,,A,0,D,170,D,171,D,171,D,134,D,133,D,133,D,,A,02,D,2022,D,1,D,,A,35685,D,35515,D,35344,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20242,05686511,38,0,1,01,D,100,D,.0756,D,30000,D,5,D,602,D,,A,,A,,A,,A,0,D,,A,,A,,A,,A,,A,,A,,A,01,D,2023,D,2,D,,A,23975,D,23524,D,23070,D,01,D,1,D,,A,,A,1000,D,1000,D,1000,D,1,D,2,D
20242,05687591,19,0,1,01,D,100,D,.0472,D,6700,D,10,D,70,D,,A,,A,,A,,A,0,D,55,D,55,D,55,D,15,D,15,D,15,D,,A,06,D,2019,D,1,D,,A,3917,D,3863,D,3808,D,01,D,,A,,A,,A,,A,,A,,A,,C,,C
20243,05541534,30,0,5,01,D,100,D,.0440,D,75500,D,14,D,603,D,,A,,A,,A,,A,0,D,546,D,548,D,550,D,57,D,55,D,53,D,,A,07,D,2012,D,1,D,,A,15420,D,14873,D,14325,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20243,05542594,17,0,5,01,D,100,D,.0440,D,7000,D,15,D,200,D,,A,,A,,A,,A,147,D,39,D,39,D,39,D,14,D,14,D,14,D,,A,04,D,2016,D,1,D,,A,3862,D,3823,D,3784,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20243,05544314,17,0,5,01,D,100,D,.0600,F,116844,F,15,F,986,F,,A,,A,,A,,A,0,F,422,F,424,F,427,F,440,F,438,F,436,F,,A,08,F,2023,F,1,F,,A,112735,F,112312,F,111888,F,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20243,05545804,50,0,5,01,D,100,D,.0690,D,50000,D,10,D,593,D,,A,,A,,A,,A,15,D,355,D,357,D,359,D,223,D,221,D,219,D,,A,05,D,2021,D,1,D,,A,38773,D,38418,D,38061,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20243,05546934,29,0,5,01,D,100,D,.0500,D,22000,D,10,D,300,D,,A,,A,,A,,A,67,D,145,D,146,D,146,D,88,D,87,D,87,D,,A,10,D,2023,D,1,D,,A,21143,D,20998,D,20853,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20243,05548244,20,0,5,01,D,100,D,.0400,D,32000,D,10,D,950,D,,A,,A,,A,,A,626,D,268,D,269,D,270,D,56,D,55,D,54,D,,A,01,D,2019,D,1,D,,A,16792,D,16524,D,16255,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20243,05549034,47,0,1,01,D,100,D,.0800,D,200000,D,10,D,2427,D,,A,,A,,A,,A,0,D,0,D,0,D,0,D,,A,,A,,A,,A,01,D,2023,D,2,D,,A,200000,D,200000,D,200000,D,01,D,,A,2,D,,A,1313,D,1313,D,1313,D,,A,2,D
20243,05551104,23,0,5,01,D,100,D,.0756,D,29645,D,15,D,300,D,,A,,A,,A,,A,24,D,93,D,94,D,94,D,183,D,182,D,182,D,,A,10,D,2023,D,1,D,,A,29008,D,28915,D,28821,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20243,05551804,30,0,5,01,D,100,D,.0930,D,60000,D,15,D,645,D,,A,,A,,A,,A,26,D,156,D,158,D,159,D,463,D,461,D,460,D,,A,03,D,2024,D,1,D,,A,59691,D,59534,D,59377,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20243,05561594,43,0,5,01,D,100,D,.0747,D,43698,D,5,D,875,D,,A,,A,,A,,A,0,D,,A,,A,603,D,,A,,A,272,D,,A,07,D,2024,D,1,D,,A,,A,,A,43698,D,01,D,,A,,A,,A,,A,,A,,A,,C,,C
20243,05562604,30,0,5,01,D,100,D,.0890,D,74381,D,15,D,750,D,,A,,A,,A,,A,0,D,203,D,204,D,206,D,547,D,546,D,544,D,,A,03,D,2024,D,1,D,,A,73782,D,73579,D,73374,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20243,05564204,23,0,5,01,D,100,D,.0600,D,138203,D,13,D,1278,D,,A,,A,,A,,A,0,D,0,D,0,D,0,D,1278,D,1278,D,1278,D,,A,09,D,2023,D,1,D,,A,138203,D,138203,D,138203,D,01,D,,A,,A,,A,,A,,A,,A,,A,2,D
20243,05566574,32,0,5,01,D,100,D,.0938,D,35000,D,15,D,363,D,,A,,A,,A,,A,0,D,64,D,65,D,65,D,196,D,195,D,195,D,,A,06,D,2024,D,2,D,062024,D,35000,D,34911,D,34821,D,01,D,1,D,,A,,A,285,D,260,D,0,D,1,D,2,D
20243,05566744,22,0,5,01,D,100,D,.0425,F,22000,F,15,F,213,F,,A,,A,,A,,A,47,F,116,F,117,F,117,F,50,F,49,F,49,F,,A,09,F,2017,F,1,F,,A,13987,F,13870,F,13753,F,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20243,05568684,29,0,5,01,D,100,D,.0386,D,35000,D,15,D,301,D,,A,,A,,A,,A,45,D,168,D,168,D,169,D,88,D,88,D,87,D,,A,05,D,2020,D,1,D,,A,27402,D,27234,D,27065,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20243,05569094,30,0,5,01,D,100,D,.0400,D,200000,D,10,D,2025,D,,A,,A,,A,,A,0,D,2150,T,2188,T,1418,D,616,D,611,D,607,D,,A,07,D,2023,D,1,D,,A,184807,D,183398,D,181984,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20243,05571454,16,0,5,01,D,100,D,.0400,D,52000,D,10,D,539,D,,A,,A,,A,,A,13,D,521,D,522,D,524,D,5,D,4,D,2,D,,A,09,D,2014,D,1,D,,A,1637,D,1116,D,594,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20243,05571764,29,0,5,01,D,100,D,.0900,D,66687,D,20,D,600,D,,A,,A,,A,,A,0,D,114,D,115,D,116,D,486,D,485,D,484,D,,A,12,D,2022,D,1,D,,A,64770,D,64656,D,64541,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20243,05575913,20,0,5,01,D,100,D,.0775,D,29216,D,15,D,275,D,,A,,A,,A,,A,0,D,90,D,91,D,91,D,185,D,184,D,184,D,,A,09,D,2023,D,1,D,,A,28600,D,28510,D,28419,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20243,05575993,26,0,5,01,D,100,D,.0440,D,150000,D,15,D,1200,D,,A,,A,,A,,A,60,D,841,D,845,D,848,D,299,D,295,D,292,D,,A,03,D,2016,D,1,D,,A,81420,D,80578,D,79734,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20243,05579813,17,0,5,01,D,100,D,.0386,D,74231,D,8,D,900,D,,A,,A,,A,,A,0,D,0,D,0,D,0,D,900,D,900,D,900,D,,A,03,D,2020,D,1,D,,A,74231,D,74231,D,74231,D,01,D,,A,,A,,A,,A,,A,,A,,A,2,D
20243,05581223,19,0,5,01,D,100,D,.0800,D,16484,D,10,D,200,D,,A,,A,,A,,A,0,D,95,D,96,D,96,D,105,D,104,D,104,D,,A,08,D,2023,D,1,D,,A,15746,D,15651,D,15555,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20243,05582093,31,0,5,01,D,100,D,.0529,D,90000,D,20,D,608,D,,A,,A,,A,,A,0,D,395,D,397,D,399,D,455,D,453,D,451,D,,A,10,D,2018,D,2,D,,A,73822,D,73539,D,73255,D,01,D,1,D,,A,,A,850,D,850,D,850,D,1,D,2,D
20243,05590053,30,0,5,01,D,100,D,.0609,D,64803,D,15,D,550,D,,A,,A,,A,,A,0,D,242,D,243,D,245,D,308,D,307,D,305,D,,A,11,D,2022,D,1,D,,A,60646,D,60404,D,60161,D,01,D,,A,,A,,A,,A,,A,,A,,C,,C
20243,05591103,15,0,1,01,D,100,D,.0475,F,61000,F,10,F,670,F,,A,,A,,A,,A,30,F,549,F,551,F,553,F,91,F,89,F,87,F,,A,09,F,2017,F,1,F,,A,23030,F,22481,F,21930,F,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20243,05595623,27,0,1,01,D,100,D,.0550,D,250000,D,10,D,2713,D,,A,,A,,A,,A,0,D,,A,,A,,A,,A,,A,,A,,A,06,D,2022,D,2,D,,A,325646,T,341686,T,339622,T,01,D,1,D,,A,,A,40133,T,2200,T,1966,T,1,D,2,D
20243,05597683,55,0,5,01,D,100,D,.0644,D,43663,D,20,D,324,D,,A,,A,,A,,A,0,D,95,D,96,D,96,D,229,D,228,D,228,D,,A,07,D,2023,D,1,D,,A,42650,D,42555,D,42459,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20243,05606033,27,0,5,01,D,100,D,.0747,D,421178,T,10,D,5404,T,,A,,A,,A,,A,0,D,2150,T,2188,T,2264,T,2721,D,2705,D,2689,D,,A,01,D,2024,D,2,D,,A,325646,T,341686,T,339622,T,01,D,,A,,A,3,D,0,D,0,D,1966,T,,C,,C
20243,05607033,18,0,5,01,D,100,D,.0400,F,32000,F,10,F,950,F,,A,,A,,A,,A,626,F,268,F,269,F,270,F,56,F,55,F,54,F,,A,01,F,2019,F,1,F,,A,16792,F,16524,F,16255,F,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20243,05655312,7,0,1,01,D,100,D,.0550,F,250000,F,5,F,5404,V,,A,,A,,A,,A,0,F,,A,,A,,A,,A,,A,,A,,A,07,F,2024,F,2,F,,A,325646,V,341686,V,339622,V,01,D,1,F,,A,3,F,0,F,0,F,1700,F,1,D,2,D
20243,05657502,17,0,5,01,D,100,D,.0875,D,100000,D,8,D,1452,D,,A,,A,,A,,A,0,D,750,D,755,D,761,D,702,D,697,D,691,D,,A,11,D,2023,D,1,D,,A,96333,D,95583,D,94828,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20243,05658642,14,0,1,01,D,100,D,.0690,F,50000,F,10,F,593,F,,A,,A,,A,,A,15,F,355,F,357,F,359,F,223,F,221,F,219,F,,A,05,F,2021,F,1,F,,A,38773,F,38418,F,38061,F,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20243,05665672,32,0,5,01,D,100,D,.0700,D,65000,D,10,D,1832,D,,A,,A,,A,,A,1077,D,378,D,380,D,382,D,377,D,375,D,373,D,,A,03,D,2024,D,1,D,,A,64624,D,64246,D,63866,D,01,D,,A,,A,,A,,A,,A,,A,,C,,C
20243,05667942,18,0,5,01,D,100,D,.0386,D,37669,D,15,D,276,D,,A,,A,,A,,A,0,D,179,D,179,D,180,D,97,D,97,D,96,D,,A,08,D,2020,D,1,D,,A,30185,D,30006,D,29827,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20243,05671672,24,0,5,01,D,100,D,.0386,D,25000,D,15,D,220,D,,A,,A,,A,,A,37,D,119,D,120,D,120,D,64,D,63,D,63,D,,A,06,D,2020,D,1,D,,A,19804,D,19685,D,19565,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20243,05678332,72,0,5,01,D,100,D,.0609,D,50580,D,20,D,365,D,,A,,A,,A,,A,0,D,122,D,123,D,124,D,243,D,242,D,241,D,,A,06,D,2022,D,1,D,,A,47823,D,47701,D,47578,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20243,05678752,35,0,1,01,D,100,D,.0600,D,116844,D,15,D,986,D,,A,,A,,A,,A,0,D,422,D,424,D,427,D,440,D,438,D,436,D,,A,08,D,2023,D,1,D,,A,112735,D,112312,D,111888,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20243,05679142,30,0,5,01,D,100,D,.1040,D,65116,D,10,D,875,D,,A,,A,,A,,A,0,D,336,D,339,D,342,D,539,D,536,D,533,D,,A,09,D,2023,D,1,D,,A,62221,D,61885,D,61547,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20243,05679382,30,0,5,01,D,100,D,.0930,F,60000,F,15,F,645,F,,A,,A,,A,,A,26,F,156,F,158,F,159,F,463,F,461,F,460,F,,A,03,F,2024,F,1,F,,A,59691,F,59534,F,59377,F,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20243,05679452,30,0,1,01,D,100,D,.0700,D,18948,D,10,D,220,D,,A,,A,,A,,A,0,D,113,D,114,D,115,D,107,D,106,D,105,D,,A,12,D,2023,D,1,D,,A,18282,D,18168,D,18054,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20243,05679842,17,0,1,01,D,100,D,.0675,D,220000,D,10,D,2526,D,,A,,A,,A,,A,0,D,,A,,A,,A,,A,,A,,A,,A,01,D,2023,D,2,D,,A,197079,D,195662,D,194236,D,01,D,1,D,,A,,A,1200,D,1200,D,1200,D,1,D,2,D
20243,05680312,30,0,5,01,D,100,D,.0850,D,28000,D,15,D,302,D,,A,,A,,A,,A,26,D,78,D,78,D,79,D,198,D,198,D,197,D,,A,06,D,2024,D,1,D,,A,28000,D,27922,D,27844,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D
