QYEAR,NEWID,MEMBNO,SEQNO,ALCNO,REC_ORIG,PBTPD,PBTPD_,PBTDAYX,PBTDAYX_,JPBTAMTX,JPBT_MTX
20243,05547694,1,20,0,1,3,D,,A,60,D
20243,05547694,2,21,0,1,2,D,,A,520,D
20243,05547694,4,22,0,1,3,D,,A,60,D
20243,05548024,7,26,0,1,1,D,5,D,975,D
20243,05548434,1,5,0,1,2,D,,A,195,D
20243,05549304,1,13,0,1,3,D,,A,270,D
20243,05549694,1,42,0,1,7,D,,A,60,D
20243,05549694,2,43,0,1,7,D,,A,60,D
20243,05549694,3,44,0,1,7,D,,A,60,D
20243,05549694,4,45,0,1,7,D,,A,60,D
20243,05550104,1,17,0,1,4,D,,A,50,D
20243,05550874,1,14,0,1,3,D,,A,60,D
20243,05550874,2,15,0,1,3,D,,A,60,D
20243,05551134,1,16,0,1,3,D,,A,621,D
20243,05551414,1,45,0,1,7,D,,A,45,D
20243,05551414,2,46,0,1,7,D,,A,45,D
20243,05551984,1,39,0,1,7,D,,A,80,D
20243,05552294,1,26,0,1,3,D,,A,60,D
20243,05552574,1,36,0,1,2,D,,A,234,D
20243,05552694,1,31,0,1,7,D,,A,15,D
20243,05552694,2,32,0,1,7,D,,A,15,D
20243,05552814,1,46,0,1,7,D,,A,38,D
20243,05552814,2,47,0,1,7,D,,A,38,D
20243,05552814,3,48,0,1,7,D,,A,37,D
20243,05552814,4,49,0,1,7,D,,A,37,D
20243,05552844,1,10,0,1,3,D,,A,120,D
20243,05552964,5,27,0,1,3,D,,A,1020,D
20243,05553274,1,17,0,1,3,D,,A,60,D
20243,05553434,1,21,0,1,4,D,,A,96,D
20243,05554844,1,33,0,1,4,D,,A,300,D
20243,05555084,1,23,0,1,7,D,,A,10,D
20243,05555104,1,14,0,1,3,D,,A,210,D
20243,05555104,2,15,0,1,3,D,,A,210,D
20243,05555384,1,7,0,1,3,D,,A,75,D
20243,05555384,2,8,0,1,3,D,,A,75,D
20243,05555794,2,40,0,1,3,D,,A,375,D
20243,05556074,2,9,0,1,7,D,,A,5,D
20243,05556284,1,26,0,1,3,D,,A,90,D
20243,05556714,1,27,0,1,4,D,,A,40,D
20243,05556784,1,18,0,1,2,D,,A,442,D
20243,05556794,1,23,0,1,3,D,,A,15,D
20243,05556794,2,24,0,1,3,D,,A,15,D
20243,05557234,1,13,0,1,3,D,,A,60,D
20243,05557564,1,16,0,1,2,D,,A,208,D
20243,05557564,2,17,0,1,2,D,,A,390,D
20243,05557664,1,21,0,1,,A,,A,115,F
20243,05557694,3,11,0,1,7,D,,A,45,D
20243,05557784,1,12,0,1,,A,,A,584,F
20243,05557914,1,36,0,1,7,D,,A,45,D
20243,05558234,1,14,0,1,3,D,,A,90,D
20243,05558314,1,37,0,1,3,D,,A,1050,D
20243,05558574,1,29,0,1,7,D,,A,6,D
20243,05559014,1,23,0,1,3,D,,A,390,D
20243,05559634,1,17,0,1,3,D,,A,315,D
20243,05559634,2,18,0,1,3,D,,A,285,D
20243,05560114,1,7,0,1,1,D,7,D,455,D
20243,05561094,1,18,0,1,3,D,,A,135,D
20243,05561464,1,32,0,1,7,D,,A,80,D
20243,05561634,1,19,0,1,3,D,,A,30,D
20243,05561634,2,20,0,1,3,D,,A,30,D
20243,05561654,2,21,0,1,2,D,,A,585,D
20243,05562424,1,16,0,1,2,D,,A,195,D
20243,05562424,4,17,0,1,2,D,,A,195,D
20243,05562884,1,18,0,1,7,D,,A,6,D
20243,05563074,1,11,0,1,3,D,,A,75,D
20243,05563084,1,22,0,1,3,D,,A,180,D
20243,05563514,1,27,0,1,2,D,,A,156,D
20243,05563524,1,20,0,1,3,D,,A,300,D
20243,05563994,1,53,0,1,4,D,,A,5,D
20243,05564344,1,7,0,1,3,D,,A,90,D
20243,05564594,1,20,0,1,7,D,,A,8,D
20243,05564594,2,21,0,1,7,D,,A,8,D
20243,05564744,1,14,0,1,7,D,,A,18,D
20243,05564744,2,15,0,1,7,D,,A,18,D
20243,05565294,1,7,0,1,4,D,,A,45,D
20243,05565484,1,10,0,1,2,D,,A,546,D
20243,05565484,2,11,0,1,2,D,,A,546,D
20243,05565754,1,14,0,1,2,D,,A,2125,T
20243,05565774,1,25,0,1,3,D,,A,240,D
20243,05566384,3,33,0,1,3,D,,A,300,D
20243,05567214,1,34,0,1,3,D,,A,297,D
20243,05567294,1,11,0,1,7,D,,A,8,D
20243,05568074,1,54,0,1,7,D,,A,70,D
20243,05568334,1,16,0,1,3,D,,A,30,D
20243,05568574,4,45,0,1,7,D,,A,20,D
20243,05568964,1,14,0,1,,A,,A,184,F
20243,05569274,1,18,0,1,3,D,,A,399,D
20243,05569274,3,19,0,1,2,D,,A,78,D
20243,05570704,1,15,0,1,3,D,,A,390,D
20243,05570704,3,16,0,1,3,D,,A,195,D
20243,05571074,1,39,0,1,7,D,,A,47,D
20243,05571074,2,40,0,1,7,D,,A,46,D
20243,05571084,1,10,0,1,3,D,,A,600,D
20243,05571734,1,15,0,1,3,D,,A,66,D
20243,05572764,2,24,0,1,2,D,,A,78,D
20243,05574293,1,20,0,1,7,D,,A,15,D
20243,05574323,2,35,0,1,3,D,,A,141,D
20243,05574443,1,19,0,1,7,D,,A,150,D
20243,05574643,1,37,0,1,3,D,,A,174,D
20243,05575573,4,35,0,1,6,D,,A,91,D
20243,05576023,1,17,0,1,3,D,,A,300,D
20243,05576273,1,46,0,1,3,D,,A,480,D
20243,05577153,1,21,0,1,1,D,1,D,2125,T
20243,05577193,1,31,0,1,7,D,,A,30,D
20243,05577253,1,9,0,1,4,D,,A,232,D
20243,05577813,2,16,0,1,1,D,5,D,130,D
20243,05578173,1,9,0,1,3,D,,A,105,D
20243,05579603,2,25,0,1,7,D,,A,3,D
20243,05580073,1,22,0,1,7,D,,A,5,D
20243,05580073,2,23,0,1,7,D,,A,5,D
20243,05580073,3,24,0,1,7,D,,A,5,D
20243,05580073,4,25,0,1,,A,,A,115,F
20243,05580283,1,8,0,1,3,D,,A,135,D
20243,05580893,1,11,0,1,3,D,,A,390,D
20243,05580993,2,33,0,1,3,D,,A,1200,D
20243,05581153,1,10,0,1,3,D,,A,45,D
20243,05581713,2,35,0,1,3,D,,A,180,D
20243,05581993,1,10,0,1,3,D,,A,15,D
20243,05582433,1,12,0,1,3,D,,A,36,D
20243,05582713,1,25,0,1,3,D,,A,45,D
20243,05582713,2,26,0,1,3,D,,A,45,D
20243,05582823,1,18,0,1,2,D,,A,130,D
20243,05582823,2,19,0,1,2,D,,A,325,D
20243,05583133,1,21,0,1,2,D,,A,182,D
20243,05583133,2,22,0,1,3,D,,A,300,D
20243,05583133,3,23,0,1,3,D,,A,408,D
20243,05583133,5,24,0,1,3,D,,A,300,D
20243,05583223,1,39,0,1,7,D,,A,50,D
20243,05583223,2,40,0,1,7,D,,A,50,D
20243,05583533,1,10,0,1,3,D,,A,210,D
20243,05583613,1,35,0,1,3,D,,A,30,D
20243,05583613,2,36,0,1,3,D,,A,30,D
20243,05583613,3,37,0,1,3,D,,A,30,D
20243,05583613,4,38,0,1,3,D,,A,30,D
20243,05583973,1,9,0,1,3,D,,A,30,D
20243,05583973,2,10,0,1,3,D,,A,30,D
20243,05583973,3,11,0,1,3,D,,A,30,D
20243,05583973,4,12,0,1,3,D,,A,30,D
20243,05584143,1,8,0,1,3,D,,A,150,D
20243,05584243,2,57,0,1,3,D,,A,90,D
20243,05584403,2,40,0,1,7,D,,A,5,D
20243,05584523,3,35,0,1,7,D,,A,20,D
20243,05584663,1,32,0,1,3,D,,A,225,D
20243,05584663,2,33,0,1,3,D,,A,225,D
20243,05585063,1,30,0,1,7,D,,A,20,D
20243,05585403,1,24,0,1,3,D,,A,420,D
20243,05585643,1,26,0,1,3,D,,A,90,D
20243,05586773,1,31,0,1,7,D,,A,6,D
20243,05586773,2,32,0,1,7,D,,A,6,D
20243,05587163,1,11,0,1,2,D,,A,195,D
20243,05587163,2,12,0,1,3,D,,A,396,D
20243,05587513,1,17,0,1,7,D,,A,100,D
20243,05587513,2,18,0,1,7,D,,A,100,D
20243,05588073,1,13,0,1,4,D,,A,8,D
20243,05588143,1,40,0,1,7,D,,A,14,D
20243,05588143,2,41,0,1,7,D,,A,14,D
20243,05589333,1,9,0,1,3,D,,A,180,D
20243,05590033,1,16,0,1,3,D,,A,15,D
20243,05590263,2,25,0,1,3,D,,A,90,D
20243,05590493,1,24,0,1,7,D,,A,10,D
20243,05590493,2,25,0,1,7,D,,A,10,D
20243,05590863,1,14,0,1,2,D,,A,234,D
20243,05590863,2,15,0,1,2,D,,A,156,D
20243,05590863,3,16,0,1,2,D,,A,234,D
20243,05590863,5,17,0,1,2,D,,A,78,D
20243,05591053,1,25,0,1,6,D,,A,12,D
20243,05591313,1,39,0,1,3,D,,A,75,D
20243,05591713,1,8,0,1,2,D,,A,520,D
20243,05591713,2,9,0,1,2,D,,A,780,D
20243,05592233,1,14,0,1,3,D,,A,540,D
20243,05592283,1,20,0,1,4,D,,A,30,D
20243,05592463,1,56,0,1,4,D,,A,15,D
20243,05592463,2,57,0,1,3,D,,A,30,D
20243,05592513,1,22,0,1,3,D,,A,285,D
20243,05592933,1,11,0,1,3,D,,A,90,D
20243,05593053,1,57,0,1,7,D,,A,79,D
20243,05593053,2,58,0,1,,A,,A,139,F
20243,05594353,1,38,0,1,7,D,,A,6,D
20243,05594353,2,39,0,1,7,D,,A,6,D
20243,05594353,3,40,0,1,7,D,,A,6,D
20243,05594353,4,41,0,1,7,D,,A,6,D
20243,05594903,1,30,0,1,3,D,,A,75,D
20243,05594903,2,31,0,1,3,D,,A,75,D
20243,05595713,1,13,0,1,2,D,,A,442,D
20243,05595713,3,14,0,1,2,D,,A,442,D
20243,05595983,2,28,0,1,,A,,A,174,F
20243,05596153,1,34,0,1,4,D,,A,30,D
20243,05596253,2,29,0,1,2,D,,A,156,D
20243,05596283,1,19,0,1,3,D,,A,300,D
20243,05596353,1,21,0,1,3,D,,A,1200,D
20243,05597133,1,11,0,1,2,D,,A,299,D
20243,05597343,1,15,0,1,3,D,,A,90,D
20243,05597343,2,16,0,1,3,D,,A,90,D
20243,05597503,1,38,0,1,7,D,,A,20,D
20243,05598873,2,25,0,1,,A,,A,164,F
20243,05599463,1,33,0,1,1,D,3,D,585,D
20243,05599463,2,34,0,1,1,D,3,D,585,D
20243,05599563,1,12,0,1,2,D,,A,390,D
20243,05599853,1,41,0,1,7,D,,A,23,D
20243,05599853,2,42,0,1,,A,,A,584,F
20243,05599853,31,43,0,1,,A,,A,584,F
20243,05599863,2,12,0,1,3,D,,A,30,D
20243,05600433,2,30,0,1,4,D,,A,240,D
20243,05600443,3,24,0,1,4,D,,A,100,D
20243,05600443,5,25,0,1,4,D,,A,90,D
20243,05600903,2,10,0,1,3,D,,A,12,D
20243,05600993,1,34,0,1,7,D,,A,90,D
20243,05601943,1,6,0,1,1,D,3,D,156,D
20243,05601943,2,7,0,1,1,D,3,D,156,D
20243,05601943,5,8,0,1,1,D,5,D,260,D
20243,05602993,1,11,0,1,3,D,,A,165,D
20243,05603353,1,35,0,1,4,D,,A,120,D
20243,05603353,2,36,0,1,,A,,A,184,F
20243,05603353,3,37,0,1,,A,,A,184,F
20243,05603353,4,38,0,1,,A,,A,184,F
20243,05603493,1,18,0,1,7,D,,A,300,D
20243,05603513,1,31,0,1,7,D,,A,9,D
20243,05604593,1,54,0,1,7,D,,A,12,D
20243,05605193,1,27,0,1,4,D,,A,47,D
20243,05605193,2,28,0,1,3,D,,A,171,D
20243,05605303,1,43,0,1,7,D,,A,30,D
20243,05605303,2,44,0,1,7,D,,A,30,D
20243,05605623,1,43,0,1,7,D,,A,6,D
20243,05605753,1,17,0,1,,A,,A,139,F
20243,05605753,2,18,0,1,7,D,,A,38,D
20243,05605863,1,33,0,1,7,D,,A,60,D
20243,05605863,2,34,0,1,7,D,,A,60,D
20243,05605863,3,35,0,1,7,D,,A,60,D
20243,05605953,1,44,0,1,,A,,A,139,F
20243,05605953,2,45,0,1,7,D,,A,100,D
20243,05605953,4,46,0,1,,A,,A,139,F
20243,05605953,31,47,0,1,,A,,A,139,F
20243,05606943,1,15,0,1,7,D,,A,8,D
20243,05607123,1,29,0,1,7,D,,A,2,D
20243,05607873,2,39,0,1,7,D,,A,40,D
20243,05607923,1,26,0,1,2,D,,A,195,D
20243,05654832,1,35,0,1,4,D,,A,140,D
20243,05655172,1,20,0,1,7,D,,A,90,D
20243,05655172,2,21,0,1,7,D,,A,90,D
20243,05655492,2,17,0,1,3,D,,A,135,D
20243,05655822,1,29,0,1,7,D,,A,30,D
20243,05656112,1,43,0,1,7,D,,A,20,D
20243,05656112,2,44,0,1,7,D,,A,20,D
20243,05656342,3,45,0,1,3,D,,A,180,D
20243,05656432,1,28,0,1,7,D,,A,10,D
20243,05657202,1,23,0,1,7,D,,A,20,D
20243,05657452,1,47,0,1,7,D,,A,35,D
20243,05657452,2,48,0,1,7,D,,A,35,D
20243,05657762,1,7,0,1,3,D,,A,9,D
20243,05657932,1,8,0,1,3,D,,A,45,D
20243,05658402,2,25,0,1,4,D,,A,15,D
20243,05658402,3,26,0,1,4,D,,A,15,D
20243,05658642,1,17,0,1,3,D,,A,15,D
20243,05658642,2,18,0,1,3,D,,A,15,D
20243,05659882,1,7,0,1,2,D,,A,65,D
20243,05660602,1,13,0,1,3,D,,A,45,D
20243,05660652,1,11,0,1,2,D,,A,26,D
20243,05660702,1,6,0,1,3,D,,A,360,D
20243,05660852,2,19,0,1,3,D,,A,60,D
20243,05660922,1,8,0,1,1,D,5,D,195,D
20243,05661232,1,25,0,1,3,D,,A,90,D
20243,05662022,1,11,0,1,7,D,,A,3,D
20243,05662132,1,5,0,1,3,D,,A,300,D
20243,05662142,1,24,0,1,7,D,,A,3,D
20243,05662362,1,9,0,1,2,D,,A,52,D
20243,05662412,3,63,0,1,7,D,,A,185,D
20243,05662412,4,64,0,1,7,D,,A,160,D
20243,05662492,1,44,0,1,7,D,,A,10,D
20243,05662622,1,24,0,1,2,D,,A,455,D
20243,05662822,1,8,0,1,3,D,,A,60,D
20243,05663292,2,10,0,1,1,D,5,D,390,D
20243,05663342,1,8,0,1,1,D,2,D,78,D
20243,05663602,1,23,0,1,3,D,,A,180,D
20243,05664062,1,13,0,1,3,D,,A,18,D
20243,05664062,2,14,0,1,3,D,,A,18,D
20243,05664132,1,72,0,1,7,D,,A,31,D
20243,05664132,2,73,0,1,7,D,,A,31,D
20243,05664132,3,74,0,1,7,D,,A,31,D
20243,05664132,4,75,0,1,7,D,,A,31,D
20243,05664322,1,38,0,1,7,D,,A,81,D
20243,05664592,1,12,0,1,4,D,,A,20,D
20243,05664672,1,15,0,1,3,D,,A,90,D
20243,05664752,2,38,0,1,3,D,,A,1050,D
20243,05664812,1,17,0,1,7,D,,A,10,D
20243,05664852,31,26,0,1,4,D,,A,36,D
20243,05665232,1,48,0,1,7,D,,A,50,D
20243,05665402,1,28,0,1,7,D,,A,10,D
20243,05665402,2,29,0,1,7,D,,A,10,D
20243,05665952,1,35,0,1,4,D,,A,200,D
20243,05666742,1,37,0,1,1,D,1,D,39,D
20243,05666742,2,38,0,1,1,D,1,D,39,D
20243,05666832,1,20,0,1,3,D,,A,30,D
20243,05666832,2,21,0,1,3,D,,A,30,D
20243,05666852,1,20,0,1,3,D,,A,348,D
20243,05666852,2,21,0,1,3,D,,A,348,D
20243,05666903,1,23,0,1,3,D,,A,300,D
20243,05667252,1,24,0,1,7,D,,A,110,D
20243,05667252,2,25,0,1,7,D,,A,10,D
20243,05667302,1,10,0,1,3,D,,A,54,D
20243,05667432,1,31,0,1,3,D,,A,36,D
20243,05667752,1,35,0,1,4,D,,A,24,D
20243,05667792,1,15,0,1,3,D,,A,396,D
20243,05667792,3,16,0,1,3,D,,A,396,D
20243,05667842,2,13,0,1,3,D,,A,600,D
20243,05668462,1,42,0,1,3,D,,A,60,D
20243,05668462,2,43,0,1,3,D,,A,396,D
20243,05668462,4,44,0,1,3,D,,A,120,D
20243,05668924,1,10,0,1,7,D,,A,7,D
20243,05669562,1,15,0,1,7,D,,A,10,D
20243,05670122,4,30,0,1,4,D,,A,66,D
20243,05670832,1,7,0,1,6,D,,A,11,D
20243,05671782,1,21,0,1,7,D,,A,5,D
20243,05672142,3,19,0,1,3,D,,A,45,D
20243,05672702,1,6,0,1,2,D,,A,195,D
20243,05672712,3,22,0,1,,A,,A,164,F
20243,05672732,4,30,0,1,7,D,,A,30,D
20243,05672802,1,15,0,1,3,D,,A,300,D
20243,05673382,1,10,0,1,3,D,,A,60,D
20243,05673382,2,11,0,1,3,D,,A,30,D
20243,05673382,3,12,0,1,3,D,,A,30,D
20243,05673382,4,13,0,1,3,D,,A,30,D
20243,05673552,1,12,0,1,3,D,,A,192,D
20243,05673732,1,26,0,1,7,D,,A,10,D
20243,05673772,1,10,0,1,7,D,,A,95,D
20243,05673982,1,9,0,1,3,D,,A,60,D
20243,05674222,1,26,0,1,3,D,,A,132,D
20243,05674632,1,27,0,1,7,D,,A,35,D
20243,05674772,1,21,0,1,7,D,,A,30,D
20243,05674782,1,9,0,1,3,D,,A,405,D
20243,05674892,1,19,0,1,1,D,1,D,117,D
20243,05674902,1,7,0,1,3,D,,A,300,D
20243,05675412,1,48,0,1,7,D,,A,5,D
20243,05675962,1,48,0,1,4,D,,A,20,D
20243,05676132,1,29,0,1,7,D,,A,10,D
20243,05676522,1,9,0,1,3,D,,A,81,D
20243,05676612,2,18,0,1,3,D,,A,510,D
20243,05677032,1,35,0,1,7,D,,A,5,D
20243,05677032,2,36,0,1,7,D,,A,5,D
20243,05677032,3,37,0,1,7,D,,A,5,D
20243,05677032,4,38,0,1,7,D,,A,5,D
20243,05677462,1,26,0,1,7,D,,A,50,D
20243,05678022,2,34,0,1,7,D,,A,805,D
20243,05679532,1,13,0,1,1,D,1,D,65,D
20243,05680242,1,43,0,1,7,D,,A,13,D
20243,05680382,2,24,0,1,,A,,A,199,F
20243,05680772,1,21,0,1,4,D,,A,10,D
20243,05680772,2,22,0,1,4,D,,A,5,D
20243,05680922,1,33,0,1,7,D,,A,10,D
20243,05681532,1,28,0,1,7,D,,A,10,D
20243,05681532,2,29,0,1,7,D,,A,10,D
20243,05681912,2,27,0,1,3,D,,A,15,D
20243,05682502,1,26,0,1,4,D,,A,10,D
20243,05682972,1,7,0,1,3,D,,A,300,D
20243,05682972,2,8,0,1,3,D,,A,150,D
20243,05683172,1,52,0,1,3,D,,A,120,D
20243,05683452,1,9,0,1,1,D,1,D,65,D
20243,05683492,31,31,0,1,7,D,,A,70,D
20243,05683502,1,13,0,1,3,D,,A,180,D
20243,05683574,1,25,0,1,7,D,,A,5,D
20243,05683992,1,66,0,1,7,D,,A,4,D
20243,05683992,4,67,0,1,7,D,,A,1,D
20243,05684022,1,7,0,1,3,D,,A,120,D
20243,05685952,4,27,0,1,7,D,,A,300,D
20243,05686262,1,7,0,1,3,D,,A,60,D
20243,05686282,1,9,0,1,3,D,,A,210,D
20243,05686282,3,10,0,1,3,D,,A,150,D
20243,05686282,4,11,0,1,3,D,,A,150,D
20243,05686292,1,20,0,1,3,D,,A,150,D
20243,05686382,2,15,0,1,3,D,,A,285,D
20243,05686702,1,16,0,1,3,D,,A,66,D
20243,05686842,1,6,0,1,3,D,,A,150,D
20243,05686902,1,12,0,1,4,D,,A,136,D
20243,05687702,1,27,0,1,4,D,,A,101,D
20243,05687742,2,28,0,1,,A,,A,164,F
20243,05687742,3,29,0,1,,A,,A,164,F
20243,05687742,5,30,0,1,,A,,A,164,F
20243,05688002,1,13,0,1,3,D,,A,120,D
20243,05688022,1,10,0,1,2,D,,A,130,D
20243,05688022,2,11,0,1,2,D,,A,130,D
20243,05688022,3,12,0,1,2,D,,A,195,D
20243,05688372,1,20,0,1,7,D,,A,10,D
20243,05688752,1,6,0,1,7,D,,A,50,D
20243,05688832,1,34,0,1,7,D,,A,87,D
20243,05688832,2,35,0,1,7,D,,A,87,D
20243,05688832,3,36,0,1,7,D,,A,87,D
20243,05688832,4,37,0,1,7,D,,A,87,D
20243,05689152,1,10,0,1,4,D,,A,1,D
20243,05796831,1,13,0,1,7,D,,A,12,D
20243,05796931,1,15,0,1,7,D,,A,9,D
20243,05797614,1,17,0,1,7,D,,A,7,D
20243,05797721,1,33,0,1,7,D,,A,3,D
20243,05798121,1,23,0,1,3,D,,A,45,D
20243,05798561,1,8,0,1,3,D,,A,21,D
20243,05798701,1,18,0,1,7,D,,A,25,D
20243,05798701,2,19,0,1,7,D,,A,25,D
20243,05798781,1,26,0,1,2,D,,A,78,D
20243,05799312,1,5,0,1,3,D,,A,300,D
20243,05799961,1,12,0,1,,A,,A,115,F
20243,05799961,3,13,0,1,3,D,,A,396,D
20243,05799961,4,14,0,1,3,D,,A,240,D
20243,05800141,1,23,0,1,1,D,1,D,39,D
20243,05800151,1,17,0,1,3,D,,A,120,D
20243,05800211,1,16,0,1,3,D,,A,90,D
20243,05800211,2,17,0,1,3,D,,A,90,D
20243,05800471,1,8,0,1,3,D,,A,135,D
20243,05800943,1,13,0,1,7,D,,A,10,D
20243,05801301,1,20,0,1,3,D,,A,450,D
20243,05801741,1,17,0,1,4,D,,A,540,D
20243,05801801,2,6,0,1,3,D,,A,396,D
20243,05802321,1,8,0,1,2,D,,A,78,D
20243,05802604,1,11,0,1,3,D,,A,270,D
20243,05802761,1,8,0,1,1,D,4,D,416,D
20243,05803041,1,28,0,1,3,D,,A,150,D
20243,05803281,1,27,0,1,1,D,5,D,195,D
20243,05803281,2,28,0,1,1,D,5,D,520,D
20243,05803281,3,29,0,1,3,D,,A,120,D
20243,05803651,1,13,0,1,7,D,,A,5,D
20243,05804191,1,16,0,1,3,D,,A,45,D
20243,05804241,1,36,0,1,3,D,,A,180,D
20243,05804691,2,22,0,1,3,D,,A,126,D
20243,05804761,1,11,0,1,3,D,,A,270,D
20243,05804761,3,12,0,1,3,D,,A,255,D
20243,05805301,1,20,0,1,3,D,,A,15,D
20243,05805301,2,21,0,1,3,D,,A,15,D
20243,05805331,1,9,0,1,2,D,,A,65,D
20243,05805561,1,23,0,1,4,D,,A,12,D
20243,05805561,2,24,0,1,4,D,,A,12,D
20243,05806821,1,26,0,1,1,D,1,D,65,D
20243,05806821,2,27,0,1,1,D,1,D,65,D
20243,05807301,1,31,0,1,7,D,,A,6,D
20243,05807333,1,9,0,1,3,D,,A,180,D
20243,05807361,1,14,0,1,3,D,,A,30,D
20243,05807411,1,7,0,1,,A,,A,164,F
20243,05807411,2,8,0,1,,A,,A,164,F
20243,05807681,1,16,0,1,7,D,,A,100,D
20243,05807841,2,20,0,1,3,D,,A,150,D
20243,05807861,1,17,0,1,3,D,,A,360,D
20243,05808311,1,14,0,1,2,D,,A,130,D
20243,05808371,1,12,0,1,3,D,,A,60,D
20243,05808861,1,8,0,1,4,D,,A,18,D
20243,05809211,3,25,0,1,2,D,,A,2125,T
20243,05809221,1,17,0,1,4,D,,A,45,D
20243,05809301,3,49,0,1,1,D,1,D,325,D
20243,05809951,1,14,0,1,4,D,,A,175,D
20243,05810281,3,29,0,1,3,D,,A,300,D
20243,05810471,1,55,0,1,3,D,,A,75,D
20243,05810471,2,56,0,1,3,D,,A,75,D
20243,05810741,1,14,0,1,3,D,,A,396,D
20243,05810741,3,15,0,1,2,D,,A,260,D
20243,05810741,4,16,0,1,2,D,,A,221,D
20243,05811821,1,12,0,1,7,D,,A,50,D
20243,05811821,2,13,0,1,7,D,,A,50,D
20243,05812241,1,23,0,1,3,D,,A,30,D
20243,05812781,1,40,0,1,7,D,,A,3,D
20243,05813291,1,20,0,1,3,D,,A,420,D
20243,05813311,1,12,0,1,3,D,,A,117,D
20243,05813621,2,11,0,1,3,D,,A,420,D
20243,05813821,1,6,0,1,6,D,,A,11,D
20243,05814241,1,10,0,1,3,D,,A,210,D
20243,05814471,1,10,0,1,2,D,,A,65,D
20243,05814701,1,13,0,1,7,D,,A,34,D
20243,05814701,3,14,0,1,7,D,,A,34,D
20243,05814701,4,15,0,1,7,D,,A,30,D
20243,05814701,5,16,0,1,7,D,,A,30,D
20243,05814861,1,29,0,1,3,D,,A,30,D
20243,05815064,1,19,0,1,1,D,6,D,156,D
20243,05815131,1,27,0,1,7,D,,A,55,D
20243,05815281,1,10,0,1,3,D,,A,90,D
20243,05815321,1,28,0,1,3,D,,A,180,D
20243,05815531,1,15,0,1,3,D,,A,60,D
20243,05815531,2,16,0,1,3,D,,A,120,D
20243,05815801,1,26,0,1,7,D,,A,40,D
20243,05815821,1,16,0,1,3,D,,A,150,D
20243,05816101,1,11,0,1,3,D,,A,90,D
20243,05816101,2,12,0,1,3,D,,A,60,D
20243,05817051,1,26,0,1,2,D,,A,195,D
20243,05817121,1,15,0,1,4,D,,A,150,D
20243,05817621,1,19,0,1,2,D,,A,91,D
20243,05817941,1,22,0,1,4,D,,A,20,D
20243,05817941,2,23,0,1,,C,,A,115,F
20243,05817971,3,22,0,1,3,D,,A,300,D
20243,05818401,1,38,0,1,7,D,,A,20,D
20243,05818461,1,13,0,1,3,D,,A,90,D
20243,05818461,2,14,0,1,3,D,,A,45,D
20243,05818461,3,15,0,1,3,D,,A,45,D
20243,05818501,1,6,0,1,2,D,,A,130,D
20243,05818801,1,26,0,1,1,D,1,D,260,D
20243,05818801,2,27,0,1,1,D,1,D,260,D
20243,05818801,3,28,0,1,1,D,1,D,260,D
20243,05818801,4,29,0,1,,A,,A,139,F
20243,05819001,1,40,0,1,1,D,1,D,273,D
20243,05819181,1,22,0,1,3,D,,A,60,D
20243,05819181,2,23,0,1,3,D,,A,60,D
20243,05819351,1,38,0,1,7,D,,A,75,D
20243,05819351,2,39,0,1,7,D,,A,75,D
20243,05819471,1,24,0,1,7,D,,A,5,D
20243,05819541,1,26,0,1,7,D,,A,33,D
20243,05819541,31,27,0,1,,A,,A,199,F
20243,05819691,1,27,0,1,7,D,,A,12,D
20243,05820391,1,15,0,1,3,D,,A,240,D
20243,05820431,1,20,0,1,2,D,,A,325,D
20243,05820574,1,7,0,1,3,D,,A,270,D
20243,05821061,3,13,0,1,1,D,5,D,390,D
20243,05821081,3,32,0,1,3,D,,A,600,D
20243,05821541,1,9,0,1,3,D,,A,45,D
20243,05822421,1,8,0,1,2,D,,A,260,D
20243,05823061,1,16,0,1,2,D,,A,429,D
20243,05823061,2,17,0,1,2,D,,A,156,D
20243,05823481,1,10,0,1,3,D,,A,600,D
20243,05823481,2,11,0,1,3,D,,A,30,D
20243,05823481,3,12,0,1,3,D,,A,30,D
20243,05823481,6,13,0,1,3,D,,A,30,D
20243,05823641,1,23,0,1,3,D,,A,75,D
20243,05823641,2,24,0,1,3,D,,A,75,D
20243,05823641,3,25,0,1,3,D,,A,75,D
20243,05824031,1,31,0,1,,A,,A,139,F
20243,05824031,2,32,0,1,,A,,A,139,F
20243,05824611,1,29,0,1,7,D,,A,90,D
20243,05824611,2,30,0,1,7,D,,A,90,D
20243,05824651,1,18,0,1,4,D,,A,40,D
20243,05824651,3,19,0,1,4,D,,A,60,D
20243,05824861,2,36,0,1,3,D,,A,90,D
20243,05824881,2,41,0,1,3,D,,A,750,D
20243,05825021,1,13,0,1,3,D,,A,36,D
20243,05825341,1,13,0,1,3,D,,A,360,D
20243,05826141,1,14,0,1,3,D,,A,450,D
20243,05826271,1,13,0,1,3,D,,A,21,D
20243,05826951,1,26,0,1,3,D,,A,150,D
20243,05826951,2,27,0,1,3,D,,A,150,D
20243,05826951,31,28,0,1,3,D,,A,150,D
20243,05827641,1,22,0,1,3,D,,A,900,D
20243,05828401,1,22,0,1,3,D,,A,30,D
20243,05828421,1,16,0,1,4,D,,A,25,D
20243,05828871,1,11,0,1,5,D,,A,5,D
