QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,SAMP_UN,SAMP_UN_,RTELECT,RTELECT_,RTGAS,RTGAS_,RTWATER,RTWATER_,RTHEAT,RTHEAT_,RTTRASH,RTTRASH_,RTASPAY,RTASPAY_,RTCOMPX,RTCOMPX_,RTBSNSZ,RTBSNSZ_,JRTPAYQV,JRTP_YQV,QRT3MCMX,RTTELEPH,QRT3_CMX,RTTE_EPH,RTTVCABL,RTTV_ABL,RTINTRNT,RTIN_RNT,RTFUNSH,RTFUNSH_,GOVTCOST,GOVT_OST,INCLBDS,INCLBDS_,INCLDRYR,INCL_RYR,INCLFRIG,INCL_RIG,INCLPDS,INCLPDS_,INCLSTOV,INCL_TOV,INCLWSHR,INCL_SHR,PUBLHOUS,PUBL_OUS,OWNED,OWNED_,RTPARK,RTPARK_
20244,05836421,15,0,1,1,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,7800,,D,A,,A,,A,,A,2,D,1,D,,A,1,D,,A,1,D,1,D,2,D,2,D,,A
20244,05836661,15,0,1,1,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,5850,,D,A,,A,,A,,A,2,D,1,D,,A,1,D,,A,1,D,2,D,2,D,2,D,,A
20244,05836721,12,0,1,1,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,5700,,D,A,,A,,A,,A,2,D,1,D,,A,1,D,,A,1,D,2,D,2,D,2,D,,A
20244,05836781,16,0,1,1,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,5400,,D,A,,A,,A,,A,2,D,1,D,,A,1,D,,A,1,D,1,D,2,D,2,D,,A
20244,05836791,9,0,1,1,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,549,,D,A,,A,,A,,A,,A,2,D,,A,1,D,,A,1,D,2,D,1,D,2,D,,A
20244,05836901,12,0,1,1,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,2510,,D,A,,A,,A,,A,2,D,1,D,,A,1,D,,A,1,D,2,D,2,D,2,D,,A
20244,05836921,27,0,1,1,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,7500,,D,A,,A,,A,,A,2,D,1,D,,A,1,D,,A,1,D,1,D,2,D,2,D,,A
20244,05836931,9,0,1,1,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,13646,,T,A,,A,,A,,A,2,D,1,D,,A,1,D,,A,1,D,2,D,2,D,2,D,,A
20244,05837051,15,0,1,1,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,4980,,D,A,,A,,A,,A,2,D,1,D,,A,1,D,,A,1,D,1,D,2,D,2,D,,A
20244,05837074,11,0,1,1,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,4875,,D,A,,A,,A,,A,2,D,2,D,,A,1,D,,A,1,D,2,D,2,D,2,D,,A
20244,05837161,11,0,1,1,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,13646,,T,A,,A,,A,,A,2,D,1,D,,A,1,D,,A,1,D,1,D,2,D,2,D,,A
20244,05837223,11,0,1,1,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,934,,D,A,,A,,A,,A,2,D,1,D,,A,1,D,,A,1,D,2,D,2,D,2,D,,A
20244,05837223,12,0,1,2,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,467,,D,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,B,,A,,A
20244,05837241,19,0,1,1,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,5595,,D,A,,A,,A,,A,2,D,1,D,,A,2,D,,A,1,D,2,D,2,D,2,D,,A
20244,05837301,9,0,1,1,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,1400,,D,A,,A,,A,,A,,A,1,D,,A,1,D,,A,1,D,2,D,1,D,2,D,,A
20244,05837313,15,0,1,1,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,978,,D,A,,A,,A,,A,2,D,1,D,,A,1,D,,A,1,D,2,D,2,D,2,D,,A
20244,05837313,16,0,1,2,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,470,,D,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,B,,A,,A
20244,05837474,21,0,1,1,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,840,,D,A,,A,,A,,A,1,D,1,D,,A,1,D,,A,1,D,2,D,2,D,2,D,,A
20244,05837781,10,0,1,1,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,4725,,D,A,,A,,A,,A,2,D,1,D,,A,1,D,,A,1,D,1,D,2,D,2,D,,A
20244,05837861,9,0,1,1,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,4125,,D,A,,A,,A,,A,2,D,1,D,,A,1,D,,A,1,D,2,D,2,D,2,D,,A
20244,05837881,17,0,1,1,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,3600,,D,A,,A,,A,,A,2,D,2,D,,A,1,D,,A,2,D,2,D,2,D,2,D,,A
20244,05838321,11,0,1,1,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,5655,,D,A,,A,,A,,A,2,D,1,D,,A,1,D,,A,1,D,2,D,2,D,2,D,,A
20244,05838391,10,0,1,1,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,600,,D,A,,A,,A,,A,,A,1,D,,A,1,D,,A,1,D,2,D,1,D,2,D,,A
20244,05838411,11,0,1,1,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,2475,,D,A,,A,,A,,A,2,D,1,D,,A,1,D,,A,1,D,1,D,2,D,2,D,,A
20244,05838501,21,0,1,1,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,4725,,D,A,,A,,A,,A,1,D,1,D,,A,1,D,,A,1,D,2,D,2,D,2,D,,A
20244,05838531,14,0,1,1,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,4050,,D,A,,A,,A,,A,2,D,1,D,,A,1,D,,A,1,D,2,D,2,D,2,D,,A
20244,05838544,12,0,1,1,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,1200,,D,A,,A,,A,,A,2,D,1,D,,A,1,D,,A,1,D,1,D,2,D,2,D,,A
20244,05838652,13,0,1,1,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,3600,,D,A,,A,,A,,A,1,D,2,D,,A,2,D,,A,2,D,2,D,2,D,2,D,,A
20244,05838681,24,0,1,1,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,3012,,D,A,,A,,A,,A,2,D,1,D,,A,1,D,,A,1,D,2,D,2,D,2,D,,A
20244,05838741,13,0,1,1,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,5631,,D,A,,A,,A,,A,2,D,2,D,,A,2,D,,A,1,D,2,D,2,D,2,D,,A
20244,05838881,19,0,1,1,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,3042,,D,A,,A,,A,,A,2,D,1,D,,A,1,D,,A,1,D,2,D,2,D,2,D,,A
20244,05839011,19,0,1,1,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,4170,,D,A,,A,,A,,A,2,D,1,D,,A,1,D,,A,1,D,1,D,2,D,2,D,,A
20244,05839081,8,0,1,1,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,4500,,D,A,,A,,A,,A,2,D,1,D,,A,1,D,,A,1,D,1,D,2,D,2,D,,A
20244,05839131,12,0,1,1,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,4650,,D,A,,A,,A,,A,2,D,1,D,,A,1,D,,A,1,D,1,D,2,D,2,D,,A
20244,05839283,14,0,1,1,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,13646,,T,A,,A,,A,,A,2,D,2,D,,A,1,D,,A,2,D,2,D,2,D,2,D,,A
20244,05839283,15,0,1,2,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,1725,,D,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,B,,A,,A
20244,05839401,26,0,1,1,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,8640,,D,A,,A,,A,,A,1,D,1,D,,A,1,D,,A,1,D,1,D,2,D,2,D,,A
20244,05839411,22,0,1,1,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,8571,,D,A,,A,,A,,A,2,D,1,D,,A,1,D,,A,1,D,2,D,2,D,2,D,,A
20244,05839481,12,0,1,1,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,1920,,D,A,,A,,A,,A,2,D,1,D,,A,1,D,,A,1,D,1,D,2,D,2,D,,A
20244,05839591,9,0,1,1,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,1029,,D,A,,A,,A,,A,1,D,2,D,,A,1,D,,A,1,D,2,D,2,D,2,D,,A
20244,05839631,23,0,1,1,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,7500,,D,A,,A,,A,,A,2,D,1,D,,A,1,D,,A,1,D,1,D,2,D,2,D,,A
20244,05839661,13,0,1,1,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,5100,,D,A,,A,,A,,A,2,D,1,D,,A,1,D,,A,1,D,2,D,2,D,2,D,,A
20244,05839684,26,0,1,1,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,1349,,D,A,,A,,A,,A,2,D,1,D,,A,1,D,,A,1,D,2,D,2,D,2,D,,A
20244,05839684,27,0,1,2,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,4635,,D,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,B,,A,,A
20244,05839821,26,0,1,1,D,,A,,A,,A,,A,,A,1,D,2150,D,0.30,D,158,D,4359,,D,A,,A,,A,,A,2,D,1,D,,A,1,D,,A,1,D,2,D,2,D,2,D,,A
20244,05839921,28,0,1,1,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,13646,,T,A,,A,,A,,A,2,D,1,D,,A,1,D,,A,1,D,2,D,2,D,2,D,,A
20244,05839952,11,0,1,1,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,1200,,D,A,,A,,A,,A,2,D,1,D,,A,1,D,,A,1,D,1,D,2,D,2,D,,A
20244,05840042,7,0,1,1,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,1200,,D,A,,A,,A,,A,2,D,1,D,,A,1,D,,A,1,D,1,D,2,D,2,D,,A
20244,05840091,8,0,1,1,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,3726,,D,A,,A,,A,,A,2,D,2,D,,A,1,D,,A,1,D,2,D,2,D,2,D,,A
20244,05840101,13,0,1,1,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,2025,,D,A,,A,,A,,A,2,D,2,D,,A,1,D,,A,1,D,2,D,2,D,2,D,,A
20244,05840111,9,0,1,1,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,2370,,D,A,,A,,A,,A,2,D,1,D,,A,1,D,,A,1,D,2,D,2,D,2,D,,A
20244,05840241,14,0,1,1,D,,A,,A,,A,,A,,A,1,D,650,D,,A,1950,D,,,A,A,,A,,A,,A,2,D,2,D,,A,2,D,,A,1,D,2,D,2,D,2,D,,A
20244,05840291,9,0,1,1,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,1575,,D,A,,A,,A,,A,2,D,2,D,,A,1,D,,A,1,D,2,D,2,D,2,D,,A
20244,05840381,13,0,1,1,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,4500,,D,A,,A,,A,,A,2,D,1,D,,A,1,D,,A,1,D,2,D,2,D,2,D,,A
20244,05840401,15,0,1,1,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,2100,,D,A,,A,,A,,A,2,D,2,D,,A,1,D,,A,1,D,2,D,2,D,2,D,,A
20244,05840471,18,0,1,1,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,2325,,D,A,,A,,A,,A,2,D,2,D,,A,2,D,,A,1,D,2,D,2,D,2,D,,A
20244,05840571,22,0,1,1,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,8355,,D,A,,A,,A,,A,2,D,1,D,,A,1,D,,A,1,D,1,D,2,D,2,D,,A
20244,05840601,13,0,1,1,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,5334,,D,A,,A,,A,,A,2,D,1,D,,A,1,D,,A,1,D,1,D,2,D,2,D,,A
20244,05840652,20,0,1,1,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,4395,,D,A,,A,,A,,A,2,D,1,D,,A,1,D,,A,1,D,1,D,2,D,2,D,,A
20244,05840671,14,0,1,1,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,2700,,D,A,,A,,A,,A,2,D,2,D,,A,1,D,,A,1,D,1,D,2,D,2,D,,A
20244,05840781,13,0,1,1,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,3450,,D,A,,A,,A,,A,2,D,2,D,,A,1,D,,A,1,D,2,D,2,D,2,D,,A
20244,05841091,9,0,1,1,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,3600,,D,A,,A,,A,,A,2,D,1,D,,A,1,D,,A,1,D,2,D,2,D,2,D,,A
20244,05841121,13,0,1,1,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,7200,,D,A,,A,,A,,A,2,D,1,D,,A,2,D,,A,1,D,2,D,2,D,2,D,,A
20244,05841161,13,0,1,1,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,591,,D,A,,A,,A,,A,1,D,2,D,,A,1,D,,A,1,D,2,D,2,D,2,D,,A
20244,05841211,9,0,1,1,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,2940,,D,A,,A,,A,,A,2,D,1,D,,A,1,D,,A,1,D,2,D,2,D,2,D,,A
20244,05841361,10,0,1,1,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,13646,,T,A,,A,,A,,A,2,D,1,D,,A,1,D,,A,1,D,1,D,2,D,2,D,,A
20244,05841611,14,0,1,1,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,1950,,D,A,,A,,A,,A,2,D,1,D,,A,1,D,,A,1,D,1,D,2,D,2,D,,A
20244,05841631,44,0,1,1,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,6150,,D,A,,A,,A,,A,2,D,1,D,,A,1,D,,A,1,D,1,D,2,D,2,D,,A
20244,05841671,8,0,1,1,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,2010,,D,A,,A,,A,,A,2,D,1,D,,A,1,D,,A,1,D,1,D,2,D,2,D,,A
20244,05841941,9,0,1,1,D,,A,,A,,A,,A,,A,1,D,700,D,,A,1185,D,915,,D,A,,A,,A,,A,1,D,2,D,,A,1,D,,A,1,D,2,D,2,D,2,D,,A
20244,05841981,13,0,1,1,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,,,A,A,,A,,A,,A,2,D,2,D,,A,1,D,,A,1,D,2,D,2,D,2,D,,A
20244,05842041,15,0,1,1,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,3255,,D,A,,A,,A,,A,2,D,2,D,,A,1,D,,A,1,D,2,D,2,D,2,D,,A
20244,05842051,9,0,1,1,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,5772,,D,A,,A,,A,,A,2,D,2,D,,A,2,D,,A,1,D,2,D,2,D,2,D,,A
20244,05842101,10,0,1,1,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,2592,,D,A,,A,,A,,A,2,D,1,D,,A,1,D,,A,1,D,2,D,2,D,2,D,,A
20244,05842171,18,0,1,1,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,4950,,D,A,,A,,A,,A,2,D,1,D,,A,1,D,,A,1,D,1,D,2,D,2,D,,A
20244,05842191,23,0,1,1,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,3465,,D,A,,A,,A,,A,2,D,1,D,,A,1,D,,A,1,D,1,D,2,D,2,D,,A
20244,05842201,28,0,1,1,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,2325,,D,A,,A,,A,,A,2,D,1,D,,A,1,D,,A,1,D,2,D,2,D,2,D,,A
20244,05842231,8,0,1,1,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,4200,,D,A,,A,,A,,A,2,D,2,D,,A,1,D,,A,1,D,2,D,2,D,2,D,,A
20244,05842261,12,0,1,1,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,5400,,D,A,,A,,A,,A,2,D,2,D,,A,1,D,,A,1,D,1,D,2,D,2,D,,A
20244,05842293,13,0,1,1,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,1074,,D,A,,A,,A,,A,,A,2,D,,A,1,D,,A,1,D,2,D,1,D,2,D,,A
20244,05842321,19,0,1,1,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,6000,,D,A,,A,,A,,A,2,D,1,D,,A,2,D,,A,1,D,2,D,2,D,2,D,,A
20244,05842341,15,0,1,1,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,6682,,D,A,,A,,A,,A,2,D,1,D,,A,1,D,,A,1,D,1,D,2,D,2,D,,A
20244,05842381,18,0,1,1,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,4546,,D,A,,A,,A,,A,2,D,2,D,,A,1,D,,A,1,D,2,D,2,D,2,D,,A
20244,05842461,14,0,1,1,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,3150,,D,A,,A,,A,,A,2,D,2,D,,A,2,D,,A,2,D,2,D,2,D,2,D,,A
20244,05842621,11,0,1,1,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,7800,,D,A,,A,,A,,A,2,D,2,D,,A,1,D,,A,1,D,2,D,2,D,2,D,,A
20244,05842731,8,0,1,1,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,513,,D,A,,A,,A,,A,,A,2,D,,A,1,D,,A,1,D,2,D,1,D,2,D,,A
20244,05842811,11,0,1,1,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,7500,,D,A,,A,,A,,A,2,D,1,D,,A,1,D,,A,1,D,1,D,2,D,2,D,,A
20244,05842881,10,0,1,1,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,5250,,D,A,,A,,A,,A,2,D,1,D,,A,1,D,,A,1,D,1,D,2,D,2,D,,A
20244,05842971,31,0,1,1,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,6224,,D,A,,A,,A,,A,2,D,1,D,,A,1,D,,A,1,D,1,D,2,D,2,D,,A
20244,05843013,28,0,1,1,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,0,,D,A,,A,,A,,A,2,D,1,D,,A,1,D,,A,1,D,1,D,2,D,2,D,,A
20244,05843031,11,0,1,1,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,1443,,D,A,,A,,A,,A,,A,2,D,,A,1,D,,A,1,D,2,D,1,D,2,D,,A
20244,05843061,16,0,1,1,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,8400,,D,A,,A,,A,,A,2,D,1,D,,A,1,D,,A,1,D,2,D,2,D,2,D,,A
20244,05843101,12,0,1,1,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,,,A,A,,A,,A,,A,2,D,1,D,,A,1,D,,A,1,D,1,D,2,D,2,D,,A
20244,05843331,19,0,1,1,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,,,A,A,,A,,A,,A,1,D,2,D,,A,1,D,,A,1,D,2,D,2,D,2,D,,A
20244,05843371,17,0,1,1,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,6900,,D,A,,A,,A,,A,2,D,1,D,,A,1,D,,A,1,D,1,D,2,D,2,D,,A
20244,05843384,8,0,1,1,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,,,A,A,,A,,A,,A,2,D,1,D,,A,1,D,,A,1,D,1,D,2,D,2,D,,A
20244,05843391,5,0,1,1,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,13646,,T,A,,A,,A,,A,2,D,1,D,,A,1,D,,A,1,D,1,D,2,D,2,D,,A
20244,05843471,18,0,1,1,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,3147,,D,A,,A,,A,,A,2,D,1,D,,A,1,D,,A,1,D,2,D,2,D,2,D,,A
20244,05843511,28,0,1,1,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,2400,,D,A,,A,,A,,A,2,D,2,D,,A,1,D,,A,1,D,1,D,2,D,2,D,,A
20244,05843791,26,0,1,1,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,3450,,D,A,,A,,A,,A,2,D,1,D,,A,1,D,,A,1,D,2,D,2,D,2,D,,A
20244,05843811,13,0,1,1,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,3714,,D,A,,A,,A,,A,2,D,2,D,,A,1,D,,A,1,D,2,D,2,D,2,D,,A
20244,05843861,10,0,1,1,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,8100,,D,A,,A,,A,,A,2,D,1,D,,A,1,D,,A,1,D,1,D,2,D,2,D,,A
20244,05843871,9,0,1,1,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,7500,,D,A,,A,,A,,A,2,D,2,D,,A,1,D,,A,1,D,2,D,2,D,2,D,,A
20244,05843911,12,0,1,1,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,810,,D,A,,A,,A,,A,1,D,2,D,,A,2,D,,A,1,D,2,D,2,D,2,D,,A
20244,05844072,9,0,1,1,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,5040,,D,A,,A,,A,,A,2,D,1,D,,A,1,D,,A,1,D,1,D,2,D,2,D,,A
20244,05844131,11,0,1,1,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,6600,,D,A,,A,,A,,A,2,D,2,D,,A,1,D,,A,1,D,2,D,2,D,2,D,,A
20244,05844151,8,0,1,1,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,2535,,D,A,,A,,A,,A,2,D,2,D,,A,1,D,,A,1,D,2,D,2,D,2,D,,A
20244,05844163,17,0,1,1,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,4947,,D,A,,A,,A,,A,2,D,1,D,,A,1,D,,A,1,D,1,D,2,D,2,D,,A
20244,05844231,34,0,1,2,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,4500,,D,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,B,1,D,,A
20244,05844231,35,0,1,2,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,1500,,D,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,B,,A,,A
20244,05844252,17,0,1,1,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,2400,,D,A,,A,,A,,A,,A,1,D,,A,1,D,,A,1,D,1,D,1,D,2,D,,A
20244,05844281,12,0,1,1,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,5400,,D,A,,A,,A,,A,2,D,1,D,,A,1,D,,A,1,D,2,D,2,D,2,D,,A
20244,05844441,11,0,1,1,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,1500,,D,A,,A,,A,,A,2,D,2,D,,A,,C,,A,1,D,2,D,2,D,2,D,,A
20244,05844451,21,0,1,1,D,,A,,A,,A,,A,,A,1,D,800,D,,A,2400,D,,,A,A,,A,,A,,A,2,D,1,D,,A,1,D,,A,1,D,1,D,2,D,2,D,,A
20244,05844471,8,0,1,1,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,7500,,D,A,,A,,A,,A,2,D,2,D,,A,1,D,,A,1,D,1,D,2,D,2,D,,A
20244,05844581,44,0,1,1,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,7200,,D,A,,A,,A,,A,2,D,1,D,,A,1,D,,A,1,D,2,D,2,D,2,D,,A
20244,05844631,30,0,1,1,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,1500,,D,A,,A,,A,,A,2,D,2,D,,A,1,D,,A,1,D,1,D,2,D,2,D,,A
20244,05844691,18,0,1,1,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,3030,,D,A,,A,,A,,A,2,D,2,D,,A,1,D,,A,1,D,2,D,2,D,2,D,,A
20244,05844741,13,0,1,1,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,2085,,D,A,,A,,A,,A,2,D,1,D,,A,1,D,,A,1,D,1,D,2,D,2,D,,A
20244,05844904,16,0,1,1,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,5700,,D,A,,A,,A,,A,2,D,1,D,,A,1,D,,A,1,D,1,D,2,D,2,D,,A
20244,05844971,16,0,1,1,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,13646,,T,A,,A,,A,,A,2,D,1,D,,A,1,D,,A,1,D,1,D,2,D,2,D,,A
20244,05844991,8,0,1,1,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,900,,D,A,,A,,A,,A,2,D,2,D,,A,2,D,,A,1,D,2,D,2,D,2,D,,A
20244,05845061,10,0,1,1,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,7440,,D,A,,A,,A,,A,2,D,2,D,,A,1,D,,A,2,D,2,D,2,D,2,D,,A
20244,05845101,15,0,1,1,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,4200,,D,A,,A,,A,,A,2,D,2,D,,A,1,D,,A,1,D,1,D,2,D,2,D,,A
20244,05845131,25,0,1,1,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,5906,,D,A,,A,,A,,A,2,D,2,D,,A,1,D,,A,1,D,2,D,2,D,2,D,,A
20244,05845141,12,0,1,1,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,3870,,D,A,,A,,A,,A,2,D,2,D,,A,2,D,,A,1,D,2,D,2,D,2,D,,A
20244,05845172,7,0,1,1,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,1806,,F,A,,A,,A,,A,2,D,1,D,,A,1,D,,A,1,D,1,D,2,D,2,D,,A
20244,05845251,9,0,1,1,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,5940,,D,A,,A,,A,,A,2,D,1,D,,A,1,D,,A,1,D,1,D,2,D,2,D,,A
20244,05845451,14,0,1,1,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,5700,,D,A,,A,,A,,A,2,D,1,D,,A,1,D,,A,1,D,1,D,2,D,2,D,,A
20244,05845531,23,0,1,1,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,4500,,D,A,,A,,A,,A,2,D,1,D,,A,1,D,,A,1,D,2,D,2,D,2,D,,A
20244,05845761,7,0,1,1,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,900,,D,A,,A,,A,,A,,A,2,D,,A,2,D,,A,1,D,2,D,1,D,2,D,,A
20244,05845791,45,0,1,1,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,7050,,D,A,,A,,A,,A,2,D,1,D,,A,1,D,,A,1,D,1,D,2,D,2,D,,A
20244,05845801,17,0,1,1,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,,,A,A,,A,,A,,A,2,D,2,D,,A,1,D,,A,1,D,2,D,2,D,2,D,,A
20244,05845941,29,0,1,1,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,3138,,D,A,,A,,A,,A,2,D,1,D,,A,1,D,,A,1,D,2,D,2,D,2,D,,A
20244,05845971,13,0,1,1,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,1275,,D,A,,A,,A,,A,2,D,1,D,,A,1,D,,A,1,D,1,D,2,D,2,D,,A
20244,05846051,11,0,1,1,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,3300,,D,A,,A,,A,,A,2,D,1,D,,A,1,D,,A,1,D,1,D,2,D,2,D,,A
20244,05846061,13,0,1,1,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,3400,,D,A,,A,,A,,A,2,D,1,D,,A,1,D,,A,1,D,2,D,2,D,2,D,,A
