QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,APPRPRYB,APPR_RYB,SRVCMOB,SRVCMOB_,REPAIRX,REPAIRX_,APPRPB1,APPRPB1_,APPRPB2,APPRPB2_,APPRPB3,APPRPB3_,APPRPB4,APPRPB4_,APPRPB5,APPRPB5_,APPRPB6,APPRPB6_,APPRPB7,APPRPB7_,APPRPB8,APPRPB8_,APPRPB9,EQBPURCH,APPRPB9_
20251,05837314,7,0,1,170,D,11,D,90,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20251,05839212,11,0,1,150,D,11,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20251,05839632,7,0,1,220,D,11,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20251,05839632,8,0,1,220,D,10,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20251,05839712,12,0,1,130,D,10,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20251,05839912,4,0,1,220,D,12,D,140,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20251,05840702,15,0,1,130,D,11,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20251,05841042,4,0,1,170,D,11,D,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20251,05841322,3,0,1,220,D,13,D,11,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20251,05841552,4,0,2,220,D,10,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20251,05841982,7,0,2,120,D,11,D,163,F,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20251,05843502,4,0,1,120,D,11,D,199,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20251,05843772,4,0,1,160,D,12,D,175,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20251,05843872,4,0,1,170,D,12,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20251,05844582,6,0,1,140,D,13,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20251,05845092,8,0,1,130,D,11,D,76,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20251,05846274,11,0,1,220,D,13,D,8,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20251,05847212,18,0,1,140,D,12,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20251,05848712,6,0,1,170,D,01,D,18,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20251,05849232,9,0,1,220,D,11,D,105,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20251,05850082,10,0,2,220,D,11,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20251,05851132,4,0,1,220,D,11,D,149,F,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20251,05852692,5,0,1,130,D,11,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20251,05853112,8,0,1,170,D,12,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20251,05853562,5,0,1,130,D,13,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20251,05855802,7,0,2,120,D,12,D,99,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20251,05855912,15,0,1,220,D,01,D,179,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20251,05859182,7,0,1,170,D,02,D,600,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20251,05859962,5,0,1,130,D,01,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20251,05860822,6,0,1,140,D,02,D,85,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20251,05862402,5,0,1,150,D,12,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20251,05862402,6,0,1,150,D,12,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20251,05863482,9,0,1,220,D,01,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20251,05863512,7,0,1,120,D,13,D,24,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20251,05896161,5,0,1,210,D,12,D,,H,120,D,220,D,,A,,A,,A,,A,,A,,A,,,A
20251,05896161,5,1,1,120,D,12,D,41,E,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20251,05896161,5,2,1,220,D,12,D,34,E,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20251,05896161,6,0,1,210,D,12,D,,H,210,D,120,D,,A,,A,,A,,A,,A,,A,,,A
20251,05896161,6,1,1,120,D,12,D,11,E,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20251,05896161,6,2,1,220,D,12,D,9,E,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20251,05896371,8,0,1,170,D,11,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20251,05896921,10,0,1,220,D,13,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20251,05900511,3,0,1,170,D,12,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20251,05900581,8,0,1,220,D,13,D,7,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20251,05901841,9,0,1,220,D,12,D,48,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20251,05902811,4,0,1,220,D,12,D,126,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20251,05904271,9,0,1,130,D,12,D,119,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20251,05904741,8,0,1,220,D,12,D,130,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20251,05904881,3,0,1,130,D,13,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20251,05905751,10,0,1,220,D,10,D,128,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20251,05906361,9,0,1,220,D,12,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20251,05906381,15,0,1,220,D,12,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20251,05955491,10,0,1,170,D,12,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20251,05955491,11,0,1,170,D,13,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20251,05955611,7,0,1,220,D,12,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20251,05956701,13,0,1,120,D,11,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20251,05956911,7,0,1,220,D,13,D,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20251,05957781,12,0,1,120,D,12,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20251,05961391,10,0,1,220,D,13,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20251,05961721,21,0,1,130,D,12,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20251,05961821,6,0,1,220,D,12,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20251,05962291,5,0,1,140,D,12,D,85,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20251,05965991,7,0,1,220,D,12,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20251,05969041,8,0,1,170,D,02,D,216,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20251,05969541,6,0,1,170,D,12,D,62,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20251,05971401,3,0,1,130,D,02,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20251,05972711,6,0,1,150,D,02,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20251,05972881,3,0,1,120,D,02,D,163,F,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20251,05973131,5,0,1,220,D,13,D,199,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20251,05973131,6,0,1,220,D,13,D,199,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20251,05973861,12,0,1,170,D,13,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20251,05976681,4,0,1,120,D,02,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20251,05980951,4,0,1,130,D,01,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
