QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,CLOTHYD,CLOTHYD_,CLSVGFTC,CLSV_FTC,CLOTHMOD,CLOT_MOD,CLSRVCX,CLSRVCX_,CLOTHD1,CLOTHD1_,CLOTHD2,CLOTHD2_,CLOTHD3,CLOTHD3_,CLOTHD4,CLOTHD4_,CLOTHD5,CLOTHD5_,CLOTHD6,CLOTHD6_,CLOTHD7,CLOTHD7_,CLOTHD8,CLOTHD8_,CLOTHD9,CLOTHD9_,CLDPURCH
20244,05848291,1,0,1,120,D,1,D,10,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20244,05848331,1,0,1,470,D,2,D,09,D,1100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20244,05848901,1,0,1,120,D,1,D,09,D,800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20244,05849361,1,0,1,120,D,2,D,09,D,113,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20244,05849371,2,0,1,450,D,1,D,10,D,65,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20244,05849411,2,0,1,380,D,1,D,09,D,131,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20244,05849601,4,0,1,370,D,1,D,09,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20244,05850431,1,0,1,470,D,1,D,10,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20244,05850531,5,0,1,380,D,1,D,08,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20244,05850771,2,0,1,370,D,1,D,10,D,600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20244,05851251,1,0,1,380,D,1,D,08,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20244,05851651,4,0,1,380,D,1,D,10,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20244,05852311,2,0,1,460,D,1,D,09,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20244,05852311,3,0,1,480,D,1,D,10,D,145,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20244,05852351,1,0,1,120,D,1,D,08,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20244,05853111,2,0,1,480,D,1,D,08,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1
20244,05853111,3,0,1,480,D,1,D,09,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1
20244,05853111,4,0,1,480,D,1,D,10,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1
20244,05853151,9,0,1,120,D,1,D,10,D,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20244,05853431,2,0,1,380,D,1,D,09,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20244,05853981,15,0,1,370,D,1,D,11,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20244,05853981,16,0,1,380,D,1,D,11,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20244,05853981,17,0,1,460,D,1,D,11,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20244,05854111,2,0,1,450,D,1,D,09,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20244,05854251,1,0,1,370,D,1,D,11,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20244,05854541,4,0,1,370,D,1,D,10,D,45,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20244,05854941,3,0,1,450,D,1,D,11,D,125,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20244,05855911,15,0,1,120,D,1,D,09,D,600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20244,05856291,4,0,1,370,D,1,D,09,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20244,05856291,5,0,1,370,D,1,D,10,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20244,05856291,6,0,1,370,D,1,D,11,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20244,05856521,3,0,1,460,D,1,D,10,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20244,05856521,4,0,1,450,D,1,D,10,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20244,05859371,3,0,1,380,D,1,D,09,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20244,05859691,1,0,1,450,D,1,D,09,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2
20244,05859691,2,0,1,450,D,1,D,10,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2
20244,05859691,3,0,1,450,D,1,D,11,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2
20244,05860481,1,0,1,470,D,1,D,09,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20244,05860481,2,0,1,450,D,1,D,11,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20244,05860861,5,0,1,450,D,1,D,09,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20244,05860931,2,0,1,380,D,1,D,11,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20244,05861321,1,0,1,120,D,1,D,11,D,700,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20244,05861421,1,0,1,490,D,1,D,09,D,153,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2
20244,05861421,2,0,1,490,D,1,D,10,D,153,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2
20244,05861421,3,0,1,490,D,1,D,11,D,153,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2
20244,05861681,2,0,1,460,D,1,D,10,D,5,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20244,05861711,3,0,1,380,D,1,D,09,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20244,05861721,1,0,1,460,D,1,D,10,D,76,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20244,05861801,24,0,1,120,D,1,D,09,D,600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20244,05861801,25,0,1,370,D,1,D,09,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20244,05861801,26,0,1,460,D,1,D,09,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20244,05862561,1,0,1,370,D,1,D,10,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20244,05862561,2,0,1,460,D,1,D,10,D,24,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20244,05862662,1,0,1,380,D,1,D,09,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20244,05862991,2,0,1,370,D,1,D,11,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20244,05863031,1,0,1,460,D,1,D,11,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20244,05863221,9,0,1,380,D,1,D,11,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20244,05863261,1,0,1,470,D,1,D,11,D,105,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20244,05863441,1,0,1,120,D,1,D,10,D,2000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20244,05864211,1,0,1,380,D,2,D,11,D,2500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20244,05864421,3,0,1,370,D,1,D,11,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20244,05864571,1,0,1,470,D,1,D,10,D,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05654644,2,0,1,380,D,1,D,12,D,600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05654784,2,0,1,380,D,1,D,12,D,7,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05654834,2,0,1,480,D,1,D,10,D,350,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05654974,1,0,1,370,D,2,D,12,D,39,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05654974,2,0,1,380,D,2,D,12,D,18,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05655074,7,0,1,380,D,1,D,10,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05655074,8,0,1,380,D,1,D,12,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05655074,9,0,2,380,D,1,D,10,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05655784,3,0,1,380,D,1,D,10,D,5000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05655784,4,0,1,380,D,1,D,12,D,1500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05655934,2,0,1,120,D,1,D,12,D,140,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05655934,3,0,1,450,D,1,D,12,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05655934,4,0,2,120,D,1,D,10,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05656224,3,0,1,370,D,1,D,11,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05656344,7,0,1,120,D,1,D,11,D,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05656344,8,0,1,450,D,1,D,12,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2
20251,05656394,3,0,1,370,D,1,D,10,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05656634,1,0,1,380,D,2,D,11,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05657054,5,0,1,470,D,1,D,10,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05657054,6,0,1,450,D,1,D,11,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05657064,5,0,1,370,D,1,D,11,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05657124,3,0,1,470,D,1,D,12,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05657454,2,0,1,380,D,1,D,12,D,350,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05657854,1,0,1,380,D,2,D,12,D,800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05658234,2,0,1,370,D,1,D,12,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05658804,1,0,1,370,D,1,D,11,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2
20251,05658904,4,0,1,380,D,1,D,11,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05659074,11,0,1,380,D,1,D,12,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05659074,12,0,1,380,D,2,D,12,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05659314,2,0,1,380,D,2,D,12,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05659314,3,0,1,380,D,1,D,12,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05659634,1,0,1,380,D,1,D,10,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05659674,5,0,1,380,D,1,D,12,D,112,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05660814,1,0,2,120,D,1,D,10,D,268,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05660814,2,0,2,470,D,1,D,10,D,90,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05661154,1,0,1,450,D,1,D,12,D,135,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05661234,3,0,1,380,D,1,D,11,D,1100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05661234,4,0,1,380,D,1,D,11,D,450,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05661234,5,0,1,450,D,1,D,11,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05661294,3,0,1,380,D,1,D,12,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05661754,1,0,1,380,D,1,D,12,D,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05661754,2,0,1,460,D,1,D,11,D,85,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05662494,3,0,1,380,D,1,D,11,D,12,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2
20251,05662494,4,0,1,380,D,1,D,11,D,955,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1
20251,05662494,5,0,1,380,D,1,D,12,D,39,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1
20251,05662494,6,0,1,380,D,1,D,12,D,5,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1
20251,05662494,7,0,1,380,D,1,D,10,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1
20251,05662624,1,0,1,450,D,1,D,11,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05663034,1,0,1,380,D,2,D,12,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1
20251,05663114,8,0,1,380,D,1,D,10,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05663214,4,0,1,480,D,1,D,12,D,159,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05663794,2,0,1,380,D,1,D,10,D,475,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2
20251,05663944,5,0,1,380,D,1,D,11,D,7,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05663944,6,0,1,380,D,1,D,11,D,8,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05664254,4,0,1,120,D,1,D,10,D,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05664394,2,0,1,450,D,1,D,11,D,190,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05664914,2,0,1,380,D,1,D,11,D,190,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05665014,1,0,1,370,D,1,D,12,D,2500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2
20251,05665024,1,0,1,460,D,1,D,12,D,89,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05665194,5,0,1,380,D,1,D,11,D,3200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05665454,6,0,1,380,D,1,D,12,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05665734,1,0,1,380,D,2,D,12,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05665764,13,0,1,450,D,1,D,10,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05665854,2,0,1,470,D,1,D,12,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05665874,4,0,1,380,D,2,D,12,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05666184,2,0,1,450,D,1,D,11,D,90,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05666714,1,0,1,460,D,1,D,01,D,7,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05666754,3,0,1,120,D,1,D,01,D,768,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05666754,4,0,1,450,D,1,D,01,D,55,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2
20251,05667134,1,0,2,120,D,1,D,11,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05667464,1,0,1,380,D,1,D,01,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05667464,2,0,1,380,D,1,D,01,D,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05667754,1,0,1,380,D,1,D,11,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05667754,2,0,1,380,D,2,D,12,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05667754,3,0,1,480,D,1,D,12,D,90,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05668054,3,0,1,370,D,1,D,12,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05668154,1,0,1,370,D,1,D,12,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05668584,1,0,1,370,D,1,D,01,D,330,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05668584,2,0,1,380,D,1,D,01,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05668724,15,0,1,370,D,2,D,12,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1
20251,05668864,1,0,1,470,D,1,D,11,D,1500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05668864,2,0,2,450,D,1,D,11,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05668874,2,0,1,370,D,2,D,12,D,59,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1
20251,05668944,2,0,1,460,D,1,D,11,D,34,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05669144,2,0,1,490,D,1,D,11,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2
20251,05669144,3,0,1,490,D,1,D,12,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2
20251,05669144,4,0,1,490,D,1,D,01,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2
20251,05669574,3,0,1,380,D,1,D,12,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05670424,5,0,1,380,D,1,D,12,D,175,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05670594,3,0,1,380,D,1,D,12,D,34,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05670744,3,0,1,370,D,1,D,11,D,650,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05671294,1,0,1,370,D,1,D,11,D,213,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05671294,2,0,1,380,D,2,D,11,D,708,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05671564,3,0,2,470,D,1,D,11,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05671874,1,0,2,470,D,1,D,11,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05672144,2,0,1,380,D,1,D,12,D,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1
20251,05672144,3,0,1,380,D,1,D,12,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1
20251,05672254,1,0,1,470,D,2,D,12,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05672304,4,0,1,370,D,1,D,01,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05672334,3,0,1,120,D,1,D,12,D,320,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05672334,4,0,1,470,D,1,D,01,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05672364,2,0,1,470,D,1,D,11,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05672364,3,0,1,380,D,2,D,12,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05672364,4,0,1,380,D,1,D,12,D,157,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05672654,17,0,1,370,D,1,D,01,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05672654,18,0,1,370,D,1,D,12,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05672654,19,0,2,470,D,1,D,11,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05672844,1,0,1,370,D,1,D,12,D,140,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05673264,1,0,1,370,D,1,D,12,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05673414,6,0,1,450,D,1,D,11,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05673434,3,0,1,370,D,2,D,11,D,84,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05673684,5,0,1,380,D,1,D,12,D,40,F,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05673774,1,0,1,120,D,1,D,12,D,350,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05673874,3,0,1,450,D,1,D,11,D,44,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05673874,4,0,1,450,D,1,D,01,D,48,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05673964,5,0,1,450,D,1,D,11,D,59,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05673964,6,0,1,450,D,1,D,01,D,121,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05674284,15,0,1,380,D,1,D,11,D,380,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05674764,3,0,2,380,D,1,D,11,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05674874,2,0,1,380,D,1,D,11,D,1057,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05675204,3,0,1,380,D,1,D,12,D,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05675644,1,0,1,470,D,1,D,01,D,240,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05675644,2,0,1,450,D,1,D,12,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05676134,6,0,1,120,D,1,D,01,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05676134,7,0,1,450,D,1,D,01,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05676984,1,0,1,120,D,1,D,12,D,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05677514,3,0,1,380,D,1,D,12,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05677514,4,0,1,380,D,2,D,12,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05678194,5,0,1,380,D,1,D,02,D,128,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05678194,6,0,1,490,D,1,D,01,D,41,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05678194,7,0,1,490,D,1,D,02,D,41,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05678234,6,0,1,380,D,1,D,02,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05678514,2,0,1,380,D,1,D,01,D,34,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05678814,2,0,1,380,D,1,D,02,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05679244,3,0,2,370,D,1,D,12,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05679384,4,0,1,380,D,1,D,01,D,129,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05679434,1,0,1,450,D,1,D,02,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05679884,3,0,1,470,D,2,D,12,D,280,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05679884,4,0,1,380,D,1,D,12,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05679884,5,0,2,380,D,2,D,12,D,26,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05679894,1,0,1,460,D,1,D,02,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05680834,1,0,2,370,D,1,D,12,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05681034,1,0,1,380,D,1,D,12,D,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05681034,2,0,1,450,D,1,D,01,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05681054,3,0,1,380,D,2,D,12,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05681274,1,0,1,380,D,1,D,02,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05681334,1,0,1,120,D,1,D,01,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05682374,4,0,1,380,D,1,D,12,D,6,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05682474,4,0,1,380,D,1,D,02,D,600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05683034,7,0,1,370,D,2,D,12,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05683054,3,0,1,470,D,1,D,01,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05683204,3,0,2,470,D,1,D,12,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05683264,1,0,1,450,D,1,D,12,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05683394,7,0,1,370,D,1,D,12,D,85,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05683394,8,0,2,370,D,1,D,12,D,170,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05683784,2,0,1,370,D,1,D,01,D,9,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05683784,3,0,1,380,D,1,D,12,D,61,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05683784,4,0,1,380,D,1,D,01,D,82,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05683784,5,0,1,380,D,1,D,02,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05683784,6,0,1,450,D,1,D,02,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05683924,2,0,2,380,D,1,D,12,D,9,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05683944,4,0,1,380,D,1,D,12,D,1300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05683994,9,0,2,450,D,1,D,12,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05684044,1,0,2,380,D,1,D,12,D,265,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05684044,2,0,2,460,D,1,D,12,D,27,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05684214,1,0,2,470,D,1,D,12,D,42,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05684334,2,0,1,380,D,1,D,02,D,4000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05684444,4,0,1,380,D,1,D,01,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05685604,4,0,1,380,D,1,D,12,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05685684,6,0,1,380,D,1,D,02,D,350,F,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05686024,2,0,1,370,D,1,D,12,D,425,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2
20251,05686024,3,0,2,120,D,1,D,12,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2
20251,05686054,6,0,2,120,D,1,D,12,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2
20251,05686094,2,0,1,380,D,1,D,12,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05686094,3,0,1,450,D,1,D,01,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05686414,11,0,1,380,D,1,D,01,D,36,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05686514,4,0,1,380,D,1,D,02,D,110,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
20251,05686544,2,0,1,380,D,1,D,12,D,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,
