QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,FONPURCH,INTAWAY,INTAWAY_,INTAWYX,INTAWYX_,PRPYCELL,PRPY_ELL,PRPYCLX,PRPYCLX_
20244,05574874,88,0,1,,2,D,,A,1,D,50,D
20244,05574884,58,0,1,,2,D,,A,2,D,,A
20244,05574914,22,0,1,,2,D,,A,2,D,,A
20244,05574934,35,0,1,,2,D,,A,2,D,,A
20244,05574954,72,0,1,,2,D,,A,2,D,,A
20244,05574994,25,0,1,,2,D,,A,2,D,,A
20244,05575014,22,0,1,,2,D,,A,2,D,,A
20244,05575044,49,0,1,,2,D,,A,2,D,,A
20244,05575124,20,0,1,,2,D,,A,2,D,,A
20244,05575154,21,0,1,,2,D,,A,2,D,,A
20244,05575194,20,0,1,,2,D,,A,2,D,,A
20244,05575234,26,0,1,,2,D,,A,2,D,,A
20244,05575244,41,0,1,,2,D,,A,2,D,,A
20244,05575294,49,0,1,,2,D,,A,2,D,,A
20244,05575304,33,0,1,,2,D,,A,2,D,,A
20244,05575314,28,0,1,,2,D,,A,2,D,,A
20244,05575324,26,0,1,,2,D,,A,2,D,,A
20244,05575334,14,0,1,,2,D,,A,2,D,,A
20244,05575404,66,0,1,,2,D,,A,2,D,,A
20244,05575414,57,0,1,,2,D,,A,2,D,,A
20244,05575424,10,0,1,,2,D,,A,2,D,,A
20244,05575434,52,0,1,,2,D,,A,2,D,,A
20244,05575454,23,0,1,,2,D,,A,2,D,,A
20244,05575464,31,0,1,,2,D,,A,2,D,,A
20244,05575494,24,0,1,,2,D,,A,2,D,,A
20244,05575524,12,0,1,,2,D,,A,2,D,,A
20244,05575564,48,0,1,,2,D,,A,2,D,,A
20244,05575574,44,0,1,,2,D,,A,2,D,,A
20244,05575604,36,0,1,,2,D,,A,2,D,,A
20244,05575614,9,0,1,,2,D,,A,2,D,,A
20244,05575634,9,0,1,,2,D,,A,2,D,,A
20244,05575664,47,0,1,,2,D,,A,2,D,,A
20244,05575674,23,0,1,,2,D,,A,2,D,,A
20244,05575684,21,0,1,,2,D,,A,2,D,,A
20244,05575714,30,0,1,,2,D,,A,2,D,,A
20244,05575744,23,0,1,,2,D,,A,2,D,,A
20244,05575754,14,0,1,,2,D,,A,2,D,,A
20244,05575764,26,0,1,,2,D,,A,2,D,,A
20244,05575784,51,0,1,,2,D,,A,2,D,,A
20244,05575804,31,0,1,,2,D,,A,2,D,,A
20244,05575814,42,0,1,,2,D,,A,2,D,,A
20244,05575824,23,0,1,,2,D,,A,2,D,,A
20244,05575864,26,0,1,,2,D,,A,2,D,,A
20244,05575884,23,0,1,,2,D,,A,2,D,,A
20244,05575894,30,0,1,,2,D,,A,1,D,300,D
20244,05575904,19,0,1,,2,D,,A,2,D,,A
20244,05575914,37,0,1,,2,D,,A,2,D,,A
20244,05575934,23,0,1,,2,D,,A,2,D,,A
20244,05575954,16,0,1,,2,D,,A,2,D,,A
20244,05575994,50,0,1,,2,D,,A,2,D,,A
20244,05576024,25,0,1,,2,D,,A,2,D,,A
20244,05576054,16,0,1,,2,D,,A,1,D,30,D
20244,05576064,43,0,1,,2,D,,A,2,D,,A
20244,05576084,45,0,1,,2,D,,A,2,D,,A
20244,05576124,32,0,1,,1,D,24,D,2,D,,A
20244,05576154,31,0,1,,2,D,,A,2,D,,A
20244,05576184,38,0,1,,2,D,,A,2,D,,A
20244,05576214,49,0,1,,2,D,,A,2,D,,A
20244,05576234,30,0,1,,2,D,,A,2,D,,A
20244,05576244,14,0,1,,2,D,,A,2,D,,A
20244,05576274,62,0,1,,2,D,,A,2,D,,A
20244,05576284,23,0,1,,2,D,,A,2,D,,A
20244,05576304,37,0,1,,2,D,,A,2,D,,A
20244,05576364,31,0,1,,2,D,,A,2,D,,A
20244,05576394,31,0,1,,2,D,,A,2,D,,A
20244,05576414,67,0,1,,2,D,,A,2,D,,A
20244,05576424,18,0,1,,2,D,,A,2,D,,A
20244,05576464,34,0,1,,2,D,,A,2,D,,A
20244,05576494,28,0,1,,2,D,,A,2,D,,A
20244,05576504,58,0,1,,2,D,,A,2,D,,A
20244,05576514,39,0,1,,2,D,,A,2,D,,A
20244,05576624,11,0,1,,2,D,,A,2,D,,A
20244,05576654,20,0,1,,2,D,,A,2,D,,A
20244,05576694,28,0,1,,2,D,,A,2,D,,A
20244,05576704,55,0,1,,2,D,,A,2,D,,A
20244,05576724,39,0,1,,2,D,,A,2,D,,A
20244,05576744,18,0,1,,2,D,,A,2,D,,A
20244,05576834,33,0,1,,2,D,,A,2,D,,A
20244,05576854,30,0,1,,2,D,,A,2,D,,A
20244,05576894,22,0,1,,2,D,,A,2,D,,A
20244,05576924,23,0,1,,2,D,,A,2,D,,A
20244,05576934,14,0,1,,2,D,,A,2,D,,A
20244,05576944,22,0,1,,2,D,,A,2,D,,A
20244,05576984,18,0,1,,2,D,,A,2,D,,A
20244,05576994,22,0,1,,2,D,,A,2,D,,A
20244,05577004,24,0,1,,2,D,,A,2,D,,A
20244,05577014,52,0,1,,2,D,,A,2,D,,A
20244,05577024,42,0,1,,2,D,,A,2,D,,A
20244,05577154,31,0,1,,2,D,,A,2,D,,A
20244,05577164,19,0,1,,2,D,,A,2,D,,A
20244,05577184,37,0,1,,2,D,,A,2,D,,A
20244,05577204,28,0,1,,2,D,,A,2,D,,A
20244,05577304,24,0,1,,2,D,,A,2,D,,A
20244,05577344,50,0,1,,2,D,,A,2,D,,A
20244,05577364,37,0,1,,2,D,,A,2,D,,A
20244,05577394,48,0,1,,2,D,,A,2,D,,A
20244,05577404,16,0,1,,2,D,,A,2,D,,A
20244,05577464,27,0,1,,2,D,,A,2,D,,A
20244,05577494,31,0,1,,2,D,,A,2,D,,A
20244,05577504,18,0,1,,2,D,,A,2,D,,A
20244,05577514,25,0,1,,2,D,,A,2,D,,A
20244,05577524,32,0,1,,2,D,,A,2,D,,A
20244,05577534,48,0,1,,2,D,,A,2,D,,A
20244,05577704,29,0,1,,2,D,,A,2,D,,A
20244,05577714,19,0,1,,2,D,,A,2,D,,A
20244,05577724,39,0,1,,2,D,,A,2,D,,A
20244,05577794,52,0,1,,2,D,,A,2,D,,A
20244,05577924,48,0,1,,2,D,,A,2,D,,A
20244,05577974,26,0,1,,2,D,,A,2,D,,A
20244,05577994,27,0,1,,2,D,,A,2,D,,A
20244,05578044,34,0,1,,2,D,,A,2,D,,A
20244,05578064,26,0,1,,2,D,,A,2,D,,A
20244,05578084,43,0,1,,2,D,,A,2,D,,A
20244,05578094,40,0,1,,2,D,,A,2,D,,A
20244,05578144,50,0,1,,2,D,,A,2,D,,A
20244,05578174,12,0,1,,2,D,,A,2,D,,A
20244,05578184,71,0,1,,2,D,,A,2,D,,A
20244,05578224,56,0,1,,2,D,,A,2,D,,A
20244,05578234,42,0,1,,2,D,,A,2,D,,A
20244,05578254,25,0,1,,2,D,,A,2,D,,A
20244,05578294,30,0,1,,2,D,,A,2,D,,A
20244,05578324,11,0,1,,2,D,,A,2,D,,A
20244,05578334,72,0,1,,2,D,,A,2,D,,A
20244,05578344,34,0,1,,2,D,,A,2,D,,A
20244,05578374,54,0,1,,2,D,,A,2,D,,A
20244,05578404,24,0,1,,2,D,,A,2,D,,A
20244,05578414,15,0,1,,2,D,,A,2,D,,A
20244,05578424,16,0,1,,2,D,,A,2,D,,A
20244,05578434,32,0,1,,2,D,,A,2,D,,A
20244,05578464,31,0,1,,2,D,,A,2,D,,A
20244,05578474,32,0,1,,2,D,,A,2,D,,A
20244,05578484,34,0,1,,2,D,,A,2,D,,A
20244,05578554,21,0,1,,2,D,,A,2,D,,A
20244,05578624,22,0,1,,2,D,,A,2,D,,A
20244,05578684,35,0,1,,2,D,,A,2,D,,A
20244,05578704,24,0,1,,2,D,,A,2,D,,A
20244,05578734,24,0,1,,2,D,,A,2,D,,A
20244,05578744,24,0,1,,2,D,,A,2,D,,A
20244,05578774,14,0,1,,2,D,,A,2,D,,A
20244,05578784,22,0,1,,2,D,,A,2,D,,A
20244,05578864,33,0,1,,2,D,,A,2,D,,A
20244,05578974,30,0,1,,2,D,,A,2,D,,A
20244,05578984,32,0,1,,2,D,,A,2,D,,A
20244,05579014,57,0,1,,1,D,44,F,2,D,,A
20244,05579024,13,0,1,,2,D,,A,2,D,,A
20244,05579034,49,0,1,,2,D,,A,2,D,,A
20244,05579054,34,0,1,,2,D,,A,2,D,,A
20244,05579074,18,0,1,,2,D,,A,2,D,,A
20244,05579094,31,0,1,,2,D,,A,2,D,,A
20244,05579104,25,0,1,,2,D,,A,2,D,,A
20244,05579124,39,0,1,,1,D,110,F,2,D,,A
20244,05579134,26,0,1,,2,D,,A,2,D,,A
20244,05579184,27,0,1,,2,D,,A,2,D,,A
20244,05579214,25,0,1,,2,D,,A,2,D,,A
20244,05579224,23,0,1,,2,D,,A,2,D,,A
20244,05579304,40,0,1,,2,D,,A,2,D,,A
20244,05579344,27,0,1,,2,D,,A,2,D,,A
20244,05579354,57,0,1,,2,D,,A,2,D,,A
20244,05579424,24,0,1,,2,D,,A,2,D,,A
20244,05579444,16,0,1,,2,D,,A,2,D,,A
20244,05579474,37,0,1,,2,D,,A,2,D,,A
20244,05579484,34,0,1,,2,D,,A,2,D,,A
20244,05579514,22,0,1,,2,D,,A,2,D,,A
20244,05579564,17,0,1,,2,D,,A,2,D,,A
20244,05579574,18,0,1,,2,D,,A,2,D,,A
20244,05579604,42,0,1,,2,D,,A,2,D,,A
20244,05579704,36,0,1,,2,D,,A,2,D,,A
20244,05579714,20,0,1,,2,D,,A,2,D,,A
20244,05579724,30,0,1,,2,D,,A,2,D,,A
20244,05579764,29,0,1,,2,D,,A,2,D,,A
20244,05579814,39,0,1,,2,D,,A,2,D,,A
20244,05579834,19,0,1,,2,D,,A,2,D,,A
20244,05579864,57,0,1,,2,D,,A,2,D,,A
20244,05579874,24,0,1,,2,D,,A,2,D,,A
20244,05579884,42,0,1,,2,D,,A,2,D,,A
20244,05579904,28,0,1,,2,D,,A,2,D,,A
20244,05580014,30,0,1,,2,D,,A,2,D,,A
20244,05580094,42,0,1,,2,D,,A,2,D,,A
20244,05580104,12,0,1,,2,D,,A,2,D,,A
20244,05580114,23,0,1,,2,D,,A,2,D,,A
20244,05580134,29,0,1,,2,D,,A,2,D,,A
20244,05580144,32,0,1,,2,D,,A,1,D,65,D
20244,05580154,31,0,1,,2,D,,A,2,D,,A
20244,05580164,24,0,1,,2,D,,A,2,D,,A
20244,05580214,8,0,1,,2,D,,A,2,D,,A
20244,05580224,42,0,1,,2,D,,A,2,D,,A
20244,05580254,35,0,1,,2,D,,A,2,D,,A
20244,05580284,11,0,1,,2,D,,A,2,D,,A
20244,05580294,19,0,1,,2,D,,A,2,D,,A
20244,05580334,45,0,1,,2,D,,A,2,D,,A
20244,05580364,40,0,1,,2,D,,A,2,D,,A
20244,05580384,47,0,1,,2,D,,A,2,D,,A
20244,05580434,21,0,1,,2,D,,A,2,D,,A
20244,05580444,30,0,1,,2,D,,A,2,D,,A
20244,05580484,17,0,1,,2,D,,A,2,D,,A
20244,05580504,39,0,1,,2,D,,A,2,D,,A
20244,05580554,32,0,1,,2,D,,A,2,D,,A
20244,05580564,31,0,1,,2,D,,A,2,D,,A
20244,05580574,46,0,1,,2,D,,A,2,D,,A
20244,05580594,42,0,1,,1,D,8,D,2,D,,A
20244,05580604,38,0,1,,2,D,,A,2,D,,A
20244,05580614,53,0,1,,2,D,,A,2,D,,A
20244,05580634,20,0,1,,2,D,,A,2,D,,A
20244,05580674,21,0,1,,2,D,,A,2,D,,A
20244,05580754,21,0,1,,2,D,,A,2,D,,A
20244,05580764,14,0,1,,2,D,,A,2,D,,A
20244,05580774,41,0,1,,2,D,,A,2,D,,A
20244,05580784,39,0,1,,2,D,,A,2,D,,A
20244,05580874,28,0,1,,2,D,,A,2,D,,A
20244,05580964,17,0,1,,2,D,,A,2,D,,A
20244,05580984,42,0,1,,2,D,,A,2,D,,A
20244,05580994,54,0,1,,2,D,,A,2,D,,A
20244,05581004,33,0,1,,2,D,,A,2,D,,A
20244,05581024,18,0,1,,2,D,,A,2,D,,A
20244,05581064,13,0,1,,2,D,,A,2,D,,A
20244,05581084,25,0,1,,2,D,,A,2,D,,A
20244,05581114,25,0,1,,2,D,,A,2,D,,A
20244,05581124,63,0,1,,2,D,,A,2,D,,A
20244,05581144,27,0,1,,2,D,,A,2,D,,A
20244,05581154,12,0,1,,2,D,,A,2,D,,A
20244,05581204,30,0,1,,2,D,,A,2,D,,A
20244,05581224,30,0,1,,2,D,,A,2,D,,A
20244,05581264,41,0,1,,2,D,,A,2,D,,A
20244,05581394,41,0,1,,2,D,,A,2,D,,A
20244,05581404,37,0,1,,2,D,,A,2,D,,A
20244,05581464,72,0,1,,1,D,9,D,2,D,,A
20244,05581534,10,0,1,,2,D,,A,2,D,,A
20244,05581554,51,0,1,,2,D,,A,2,D,,A
20244,05581654,16,0,1,,2,D,,A,2,D,,A
20244,05581684,49,0,1,,2,D,,A,2,D,,A
20244,05581704,34,0,1,,2,D,,A,2,D,,A
20244,05581714,39,0,1,,2,D,,A,2,D,,A
20244,05581774,30,0,1,,2,D,,A,2,D,,A
20244,05581794,45,0,1,,2,D,,A,2,D,,A
20244,05581854,30,0,1,,2,D,,A,2,D,,A
20244,05581874,24,0,1,,2,D,,A,2,D,,A
20244,05581914,29,0,1,,2,D,,A,2,D,,A
20244,05581974,36,0,1,,2,D,,A,2,D,,A
20244,05582024,55,0,1,,2,D,,A,2,D,,A
20244,05582034,38,0,1,,2,D,,A,2,D,,A
20244,05582094,46,0,1,,2,D,,A,2,D,,A
20244,05582164,26,0,1,,2,D,,A,2,D,,A
20244,05582174,34,0,1,,2,D,,A,2,D,,A
20244,05582204,37,0,1,,2,D,,A,2,D,,A
20244,05582214,20,0,1,,2,D,,A,2,D,,A
20244,05582224,20,0,1,,2,D,,A,2,D,,A
20244,05582244,15,0,1,,2,D,,A,2,D,,A
20244,05582254,36,0,1,,2,D,,A,2,D,,A
20244,05582264,45,0,1,,2,D,,A,2,D,,A
20244,05582324,39,0,1,,2,D,,A,2,D,,A
20244,05582354,42,0,1,,2,D,,A,2,D,,A
20244,05582404,33,0,1,,2,D,,A,2,D,,A
20244,05582424,29,0,1,,2,D,,A,2,D,,A
20244,05582434,26,0,1,,2,D,,A,2,D,,A
20244,05582464,20,0,1,,2,D,,A,2,D,,A
20244,05582484,13,0,1,,2,D,,A,2,D,,A
20244,05582494,56,0,1,,2,D,,A,2,D,,A
20244,05582554,42,0,1,,2,D,,A,2,D,,A
20244,05582574,42,0,1,,2,D,,A,2,D,,A
20244,05582614,17,0,1,,2,D,,A,2,D,,A
20244,05582644,56,0,1,,2,D,,A,2,D,,A
20244,05582674,29,0,1,,2,D,,A,2,D,,A
20244,05582694,20,0,1,,2,D,,A,2,D,,A
20244,05582704,20,0,1,,2,D,,A,2,D,,A
20244,05582824,18,0,1,,2,D,,A,2,D,,A
20244,05582844,43,0,1,,2,D,,A,2,D,,A
20244,05582874,14,0,1,,2,D,,A,2,D,,A
20244,05582884,24,0,1,,2,D,,A,2,D,,A
20244,05582894,44,0,1,,2,D,,A,2,D,,A
20244,05582924,33,0,1,,2,D,,A,2,D,,A
20244,05582994,42,0,1,,2,D,,A,2,D,,A
20244,05583004,40,0,1,,2,D,,A,2,D,,A
20244,05583084,40,0,1,,2,D,,A,2,D,,A
20244,05583124,33,0,1,,2,D,,A,2,D,,A
20244,05583134,50,0,1,,2,D,,A,1,D,168,D
20244,05583184,49,0,1,,2,D,,A,2,D,,A
20244,05583224,49,0,1,,2,D,,A,2,D,,A
20244,05583304,40,0,1,,2,D,,A,2,D,,A
20244,05583314,24,0,1,,2,D,,A,2,D,,A
20244,05583324,89,0,1,,2,D,,A,2,D,,A
20244,05583344,14,0,1,,2,D,,A,1,D,90,D
20244,05583394,43,0,1,,2,D,,A,2,D,,A
20244,05583404,33,0,1,,2,D,,A,2,D,,A
20244,05583424,20,0,1,,2,D,,A,2,D,,A
20244,05583434,13,0,1,,2,D,,A,2,D,,A
20244,05583444,64,0,1,,2,D,,A,2,D,,A
20244,05583474,26,0,1,,2,D,,A,2,D,,A
20244,05583504,30,0,1,,2,D,,A,2,D,,A
20244,05583534,16,0,1,,2,D,,A,2,D,,A
20244,05583624,64,0,1,,2,D,,A,2,D,,A
20244,05583634,35,0,1,,2,D,,A,2,D,,A
20244,05583674,14,0,1,,2,D,,A,2,D,,A
20244,05583684,20,0,1,,2,D,,A,2,D,,A
20244,05583744,11,0,1,,2,D,,A,2,D,,A
20244,05583794,23,0,1,,2,D,,A,2,D,,A
20244,05583844,41,0,1,,2,D,,A,2,D,,A
20244,05583874,23,0,1,,2,D,,A,2,D,,A
20244,05583884,25,0,1,,2,D,,A,2,D,,A
20244,05583974,23,0,1,,2,D,,A,2,D,,A
20244,05583984,41,0,1,,2,D,,A,2,D,,A
20244,05583994,21,0,1,,2,D,,A,2,D,,A
20244,05584044,38,0,1,,2,D,,A,2,D,,A
20244,05584054,46,0,1,,2,D,,A,2,D,,A
20244,05584144,13,0,1,,2,D,,A,2,D,,A
20244,05584164,49,0,1,,2,D,,A,2,D,,A
20244,05584214,46,0,1,,1,D,15,D,2,D,,A
20244,05584224,37,0,1,,2,D,,A,2,D,,A
20244,05584244,71,0,1,,2,D,,A,2,D,,A
20244,05584254,35,0,1,,2,D,,A,2,D,,A
20244,05584344,48,0,1,,2,D,,A,2,D,,A
20244,05584354,14,0,1,,2,D,,A,2,D,,A
20244,05584394,56,0,1,,2,D,,A,2,D,,A
20244,05584404,54,0,1,,2,D,,A,2,D,,A
20244,05584424,27,0,1,,2,D,,A,2,D,,A
20244,05584434,35,0,1,,2,D,,A,2,D,,A
20244,05584524,48,0,1,,2,D,,A,2,D,,A
20244,05584604,43,0,1,,2,D,,A,2,D,,A
20244,05584614,77,0,1,,2,D,,A,2,D,,A
20244,05584634,20,0,1,,2,D,,A,2,D,,A
20244,05584664,38,0,1,,2,D,,A,2,D,,A
20244,05584684,38,0,1,,2,D,,A,2,D,,A
20244,05584694,29,0,1,,2,D,,A,2,D,,A
20244,05584714,30,0,1,,2,D,,A,2,D,,A
20244,05584724,30,0,1,,2,D,,A,2,D,,A
20244,05584774,21,0,1,,2,D,,A,2,D,,A
20244,05584794,51,0,1,,2,D,,A,2,D,,A
20244,05584824,34,0,1,,2,D,,A,2,D,,A
20244,05584864,67,0,1,,2,D,,A,2,D,,A
20244,05584894,20,0,1,,2,D,,A,2,D,,A
20244,05584914,34,0,1,,2,D,,A,2,D,,A
20244,05585014,23,0,1,,2,D,,A,2,D,,A
20244,05585034,61,0,1,,2,D,,A,2,D,,A
20244,05585044,23,0,1,,2,D,,A,2,D,,A
20244,05585064,44,0,1,,2,D,,A,2,D,,A
20244,05585174,19,0,1,,2,D,,A,2,D,,A
20244,05585194,42,0,1,,2,D,,A,2,D,,A
20244,05585204,34,0,1,,2,D,,A,2,D,,A
20244,05585224,24,0,1,,2,D,,A,2,D,,A
20244,05585254,23,0,1,,2,D,,A,2,D,,A
20244,05585264,17,0,1,,2,D,,A,2,D,,A
20244,05585284,30,0,1,,2,D,,A,2,D,,A
20244,05585294,61,0,1,,2,D,,A,2,D,,A
20244,05585364,30,0,1,,2,D,,A,2,D,,A
20244,05585404,38,0,1,,2,D,,A,2,D,,A
20244,05585434,21,0,1,,2,D,,A,2,D,,A
20244,05585464,30,0,1,,2,D,,A,2,D,,A
20244,05585474,27,0,1,,2,D,,A,2,D,,A
20244,05585544,31,0,1,,2,D,,A,2,D,,A
20244,05585614,9,0,1,,2,D,,A,2,D,,A
20244,05585644,39,0,1,,2,D,,A,2,D,,A
20244,05585654,49,0,1,,2,D,,A,2,D,,A
20244,05585684,25,0,1,,2,D,,A,2,D,,A
20244,05585694,33,0,1,,2,D,,A,2,D,,A
20244,05585764,31,0,1,,2,D,,A,2,D,,A
20244,05585854,25,0,1,,2,D,,A,2,D,,A
20244,05585864,55,0,1,,2,D,,A,2,D,,A
20244,05585944,45,0,1,,2,D,,A,2,D,,A
20244,05585954,32,0,1,,2,D,,A,2,D,,A
20244,05585994,26,0,1,,2,D,,A,2,D,,A
20244,05586004,56,0,1,,2,D,,A,2,D,,A
20244,05586014,48,0,1,,1,D,150,D,2,D,,A
20244,05586034,25,0,1,,2,D,,A,2,D,,A
20244,05586044,16,0,1,,2,D,,A,2,D,,A
20244,05586064,19,0,1,,2,D,,A,2,D,,A
20244,05586104,32,0,1,,2,D,,A,2,D,,A
20244,05586124,61,0,1,,1,D,285,D,2,D,,A
20244,05586144,26,0,1,,2,D,,A,2,D,,A
20244,05586224,20,0,1,,2,D,,A,2,D,,A
20244,05586244,35,0,1,,2,D,,A,2,D,,A
20244,05586254,26,0,1,,2,D,,A,2,D,,A
20244,05586264,28,0,1,,2,D,,A,2,D,,A
20244,05586284,19,0,1,,2,D,,A,2,D,,A
20244,05586334,35,0,1,,2,D,,A,2,D,,A
20244,05586414,52,0,1,,2,D,,A,2,D,,A
20244,05586454,27,0,1,,2,D,,A,2,D,,A
20244,05586464,27,0,1,,2,D,,A,2,D,,A
20244,05586474,31,0,1,,2,D,,A,2,D,,A
20244,05586514,11,0,1,,2,D,,A,2,D,,A
20244,05586524,28,0,1,,2,D,,A,2,D,,A
20244,05586544,44,0,1,,2,D,,A,2,D,,A
20244,05586594,40,0,1,,2,D,,A,2,D,,A
20244,05586624,30,0,1,,2,D,,A,2,D,,A
20244,05586634,19,0,1,,2,D,,A,2,D,,A
20244,05586684,52,0,1,,2,D,,A,2,D,,A
20244,05586694,35,0,1,,2,D,,A,2,D,,A
20244,05586724,25,0,1,,1,D,18,D,2,D,,A
20244,05586744,37,0,1,,2,D,,A,2,D,,A
20244,05586754,43,0,1,,2,D,,A,2,D,,A
20244,05586764,49,0,1,,2,D,,A,2,D,,A
20244,05586774,45,0,1,,2,D,,A,2,D,,A
20244,05586854,34,0,1,,2,D,,A,2,D,,A
20244,05586874,18,0,1,,2,D,,A,2,D,,A
20244,05586904,14,0,1,,2,D,,A,2,D,,A
20244,05586984,21,0,1,,2,D,,A,2,D,,A
20244,05586994,36,0,1,,2,D,,A,2,D,,A
20244,05587034,32,0,1,,2,D,,A,2,D,,A
20244,05587064,7,0,1,,2,D,,A,2,D,,A
20244,05587154,39,0,1,,2,D,,A,2,D,,A
20244,05587164,16,0,1,,2,D,,A,2,D,,A
20244,05587194,28,0,1,,2,D,,A,2,D,,A
20244,05587204,14,0,1,,2,D,,A,2,D,,A
20244,05587214,34,0,1,,2,D,,A,2,D,,A
20244,05587294,46,0,1,,2,D,,A,2,D,,A
20244,05587314,25,0,1,,2,D,,A,2,D,,A
20244,05587384,41,0,1,,2,D,,A,2,D,,A
20244,05587394,34,0,1,,2,D,,A,2,D,,A
20244,05587424,31,0,1,,2,D,,A,2,D,,A
20244,05587434,35,0,1,,2,D,,A,2,D,,A
20244,05587454,56,0,1,,2,D,,A,2,D,,A
20244,05587464,11,0,1,,2,D,,A,2,D,,A
20244,05587474,40,0,1,,2,D,,A,2,D,,A
20244,05587524,23,0,1,,2,D,,A,2,D,,A
20244,05587574,39,0,1,,2,D,,A,2,D,,A
20244,05587614,42,0,1,,2,D,,A,2,D,,A
20244,05587654,23,0,1,,2,D,,A,2,D,,A
20244,05587684,9,0,1,,2,D,,A,2,D,,A
20244,05587704,15,0,1,,2,D,,A,2,D,,A
20244,05587734,25,0,1,,2,D,,A,2,D,,A
20244,05587754,54,0,1,,2,D,,A,2,D,,A
20244,05587804,49,0,1,,2,D,,A,2,D,,A
20244,05587884,41,0,1,,2,D,,A,2,D,,A
20244,05587894,27,0,1,,2,D,,A,2,D,,A
20244,05587974,13,0,1,,2,D,,A,2,D,,A
20244,05587984,11,0,1,,2,D,,A,2,D,,A
20244,05588014,19,0,1,,2,D,,A,2,D,,A
20244,05588044,28,0,1,,2,D,,A,2,D,,A
20244,05588054,26,0,1,,2,D,,A,2,D,,A
20244,05588074,23,0,1,,2,D,,A,2,D,,A
20244,05588084,25,0,1,,2,D,,A,2,D,,A
20244,05588144,47,0,1,,2,D,,A,2,D,,A
20244,05588174,32,0,1,,2,D,,A,2,D,,A
20244,05588184,39,0,1,,2,D,,A,2,D,,A
20244,05588254,48,0,1,,2,D,,A,2,D,,A
20244,05588264,29,0,1,,2,D,,A,1,D,60,D
20244,05588274,13,0,1,,2,D,,A,2,D,,A
20244,05588284,40,0,1,,2,D,,A,2,D,,A
20244,05588314,33,0,1,,2,D,,A,2,D,,A
20244,05588324,21,0,1,,2,D,,A,2,D,,A
20244,05588334,35,0,1,,2,D,,A,2,D,,A
20244,05588364,40,0,1,,2,D,,A,2,D,,A
20244,05588404,30,0,1,,2,D,,A,2,D,,A
20244,05588434,30,0,1,,2,D,,A,2,D,,A
20244,05588504,28,0,1,,2,D,,A,2,D,,A
20244,05588534,27,0,1,,2,D,,A,2,D,,A
20244,05588574,48,0,1,,2,D,,A,2,D,,A
20244,05588644,19,0,1,,2,D,,A,2,D,,A
20244,05588654,33,0,1,,2,D,,A,2,D,,A
20244,05588664,30,0,1,,2,D,,A,2,D,,A
20244,05588674,24,0,1,,2,D,,A,2,D,,A
20244,05588694,30,0,1,,2,D,,A,2,D,,A
20244,05588704,22,0,1,,2,D,,A,2,D,,A
20244,05588714,22,0,1,,2,D,,A,2,D,,A
20244,05588744,19,0,1,,2,D,,A,2,D,,A
20244,05588874,50,0,1,,2,D,,A,2,D,,A
20244,05588884,42,0,1,,2,D,,A,2,D,,A
20244,05588894,27,0,1,,2,D,,A,2,D,,A
20244,05588904,24,0,1,,2,D,,A,2,D,,A
20244,05588934,47,0,1,,2,D,,A,2,D,,A
20244,05588994,27,0,1,,2,D,,A,2,D,,A
20244,05589024,40,0,1,,2,D,,A,2,D,,A
20244,05589034,40,0,1,,2,D,,A,2,D,,A
20244,05589074,42,0,1,,2,D,,A,2,D,,A
20244,05589094,13,0,1,,2,D,,A,2,D,,A
20244,05589114,17,0,1,,2,D,,A,2,D,,A
20244,05589124,42,0,1,,1,D,50,D,2,D,,A
20244,05589154,64,0,1,,2,D,,A,2,D,,A
20244,05589184,20,0,1,,2,D,,A,2,D,,A
20244,05589194,36,0,1,,2,D,,A,2,D,,A
20244,05589264,26,0,1,,2,D,,A,2,D,,A
20244,05589274,58,0,1,,2,D,,A,2,D,,A
20244,05589304,26,0,1,,2,D,,A,2,D,,A
20244,05589314,10,0,1,,2,D,,A,2,D,,A
20244,05589334,14,0,1,,2,D,,A,2,D,,A
20244,05589354,61,0,1,,2,D,,A,2,D,,A
20244,05589384,32,0,1,,2,D,,A,2,D,,A
20244,05589414,47,0,1,,2,D,,A,2,D,,A
20244,05589484,54,0,1,,2,D,,A,2,D,,A
20244,05589504,43,0,1,,2,D,,A,2,D,,A
20244,05589514,19,0,1,,2,D,,A,2,D,,A
20244,05589534,14,0,1,,2,D,,A,2,D,,A
20244,05589564,59,0,1,,2,D,,A,2,D,,A
20244,05589584,43,0,1,,2,D,,A,2,D,,A
20244,05589594,28,0,1,,2,D,,A,2,D,,A
20244,05589664,24,0,1,,2,D,,A,2,D,,A
20244,05589734,38,0,1,,2,D,,A,2,D,,A
20244,05589744,36,0,1,,2,D,,A,2,D,,A
20244,05589754,9,0,1,,2,D,,A,2,D,,A
20244,05589774,38,0,1,,2,D,,A,2,D,,A
20244,05589784,40,0,1,,2,D,,A,2,D,,A
20244,05589794,40,0,1,,2,D,,A,2,D,,A
20244,05589814,18,0,1,,2,D,,A,2,D,,A
20244,05589824,38,0,1,,2,D,,A,2,D,,A
20244,05589894,25,0,1,,2,D,,A,2,D,,A
20244,05589944,41,0,1,,2,D,,A,2,D,,A
20244,05589954,62,0,1,,2,D,,A,2,D,,A
