QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,CGTEXPW,CGTEXPW_,OTOBQ,OTOBQ_,JFDBAWQV,JFDB_WQV,JALCHMQV,JALC_MQV,JGREXPQV,JGRE_PQV,JCGEXPQV,JCGE_PQV,JOTOBQV,JOTOBQV_,JFDGFTQV,JFDG_TQV,CGTPURCH,OTBPURCH
20242,05670421,6,0,1,1,D,2,D,520,D,780,D,3900,D,910,D,,A,60,D,,
20242,05670451,5,0,1,2,D,2,D,1300,D,195,D,2600,D,,A,,A,0,D,,
20242,05670461,7,0,1,2,D,2,D,1040,D,65,D,3250,D,,A,,A,500,D,,
20242,05670471,5,0,1,2,D,2,D,650,D,650,D,2860,D,,A,,A,0,D,,
20242,05670481,14,0,1,2,D,2,D,1300,D,650,D,2925,D,,A,,A,75,D,,
20242,05670591,7,0,1,2,D,2,D,650,D,0,D,2600,D,,A,,A,20,D,,
20242,05670611,6,0,1,2,D,2,D,520,D,0,D,1430,D,,A,,A,0,D,,
20242,05670621,10,0,1,2,D,2,D,390,D,0,D,1950,D,,A,,A,50,D,,
20242,05670631,4,0,1,2,D,2,D,390,D,390,D,1300,D,,A,,A,0,D,,
20242,05670651,5,0,1,2,D,2,D,52,D,0,D,1378,D,,A,,A,0,D,,
20242,05670691,9,0,1,2,D,1,D,1300,D,195,D,1950,D,,A,390,D,0,D,,
20242,05670721,3,0,1,2,D,2,D,1300,D,0,D,2600,D,,A,,A,0,D,,
20242,05670741,4,0,1,2,D,2,D,650,D,0,D,5850,D,,A,,A,0,D,,
20242,05670821,5,0,1,2,D,2,D,0,D,0,D,2600,D,,A,,A,0,D,,
20242,05670831,3,0,1,2,D,2,D,0,D,0,D,1300,D,,A,,A,0,D,,
20242,05670841,3,0,1,2,D,1,D,0,D,0,D,806,D,,A,65,D,0,D,,2
20242,05670901,3,0,1,2,D,2,D,390,D,0,D,390,D,,A,,A,0,D,,
20242,05670921,8,0,1,2,D,2,D,0,D,0,D,520,D,,A,,A,0,D,,
20242,05670971,6,0,1,2,D,2,D,2275,D,0,D,5200,D,,A,,A,0,D,,
20242,05671011,7,0,1,2,D,2,D,3250,D,650,D,3250,D,,A,,A,0,D,,
20242,05671061,10,0,1,2,D,1,D,2600,D,0,D,1950,D,,A,390,D,150,D,,
20242,05671071,3,0,1,2,D,2,D,3900,D,260,D,7800,D,,A,,A,0,D,,
20242,05671081,3,0,1,2,D,2,D,1170,D,156,D,1560,D,,A,,A,0,D,,
20242,05671101,4,0,1,2,D,2,D,2600,D,0,D,2600,D,,A,,A,0,D,,
20242,05671111,5,0,1,1,D,2,D,780,D,0,D,1950,D,325,D,,A,0,D,2,
20242,05671121,6,0,1,2,D,2,D,585,D,0,D,1300,D,,A,,A,0,D,,
20242,05671191,8,0,1,1,D,1,D,1300,D,650,D,1300,D,195,D,78,D,2000,D,,
20242,05671231,3,0,1,2,D,2,D,585,D,0,D,1300,D,,A,,A,0,D,,
20242,05671241,3,0,1,1,D,2,D,0,D,0,D,494,D,208,D,,A,0,D,,
20242,05671281,8,0,1,2,D,2,D,1300,D,260,D,3250,D,,A,,A,0,D,,
20242,05671291,3,0,1,2,D,2,D,975,D,390,D,2405,D,,A,,A,0,D,,
20242,05671301,3,0,1,2,D,2,D,2600,D,650,D,3900,D,,A,,A,300,D,,
20242,05671321,3,0,1,2,D,2,D,0,D,0,D,1495,D,,A,,A,0,D,,
20242,05671371,5,0,1,2,D,2,D,1300,D,0,D,1560,D,,A,,A,0,D,,
20242,05671421,3,0,1,2,D,2,D,0,D,0,D,650,D,,A,,A,0,D,,
20242,05671461,9,0,1,2,D,2,D,1950,D,0,D,1625,D,,A,,A,0,D,,
20242,05671491,3,0,1,2,D,2,D,520,D,0,D,910,D,,A,,A,0,D,,
20242,05671551,4,0,1,2,D,2,D,1040,D,0,D,5200,D,,A,,A,0,D,,
20242,05671571,12,0,1,2,D,2,D,9100,D,650,D,5200,D,,A,,A,0,D,,
20242,05671581,4,0,1,1,D,2,D,325,D,975,D,3250,D,650,D,,A,0,D,2,
20242,05671671,5,0,1,2,D,2,D,1690,D,0,D,520,D,,A,,A,200,D,,
20242,05671691,3,0,1,2,D,2,D,520,D,0,D,2600,D,,A,,A,0,D,,
20242,05671731,5,0,1,2,D,2,D,650,D,0,D,1560,D,,A,,A,0,D,,
20242,05671751,3,0,1,2,D,2,D,1820,D,0,D,2080,D,,A,,A,0,D,,
20242,05671781,5,0,1,2,D,2,D,2600,D,0,D,5200,D,,A,,A,0,D,,
20242,05671821,10,0,1,2,D,1,D,156,D,0,D,780,D,,A,1300,D,0,D,,
20242,05671831,3,0,1,2,D,2,D,0,D,0,D,2600,D,,A,,A,0,D,,
20242,05671861,4,0,1,2,D,2,D,4420,D,0,D,2236,D,,A,,A,200,D,,
20242,05671871,4,0,1,2,D,2,D,0,D,0,D,1300,D,,A,,A,0,D,,
20242,05671891,3,0,1,2,D,2,D,0,D,0,D,780,D,,A,,A,10,D,,
20242,05671901,3,0,1,2,D,2,D,0,D,130,D,1820,D,,A,,A,0,D,,
20242,05671931,14,0,1,2,D,2,D,234,D,0,D,1248,D,,A,,A,0,D,,
20242,05672021,3,0,1,2,D,2,D,0,D,195,D,2275,D,,A,,A,0,D,,
20242,05672061,3,0,1,2,D,2,D,1950,D,0,D,650,D,,A,,A,0,D,,
20242,05672071,5,0,1,2,D,2,D,3250,D,390,D,1950,D,,A,,A,0,D,,
20242,05672101,5,0,1,2,D,2,D,1300,D,260,D,2600,D,,A,,A,0,D,,
20242,05672121,5,0,1,2,D,1,D,1950,D,0,D,1625,D,,A,130,D,0,D,,
20242,05672141,5,0,1,2,D,2,D,2600,D,0,D,2340,D,,A,,A,0,D,,
20242,05672191,4,0,1,2,D,2,D,650,D,260,D,1560,D,,A,,A,0,D,,
20242,05672211,3,0,1,2,D,2,D,2600,D,0,D,3900,D,,A,,A,0,D,,
20242,05672241,3,0,1,2,D,2,D,390,D,0,D,1820,D,,A,,A,0,D,,
20242,05672251,9,0,1,2,D,2,D,390,D,65,D,2210,D,,A,,A,100,D,,
20242,05672271,3,0,1,1,D,2,D,650,D,0,D,2600,D,585,D,,A,0,D,,
20242,05672301,5,0,1,2,D,2,D,1300,D,390,D,1300,D,,A,,A,0,D,,
20242,05672321,6,0,1,2,D,2,D,390,D,0,D,1950,D,,A,,A,100,D,,
20242,05672331,5,0,1,2,D,2,D,650,D,0,D,2600,D,,A,,A,250,D,,
20242,05672341,3,0,1,2,D,2,D,650,D,0,D,2600,D,,A,,A,0,D,,
20242,05672361,6,0,1,2,D,2,D,2600,D,390,D,1950,D,,A,,A,0,D,,
20242,05672371,16,0,1,1,D,2,D,650,D,260,D,5200,D,390,D,,A,0,D,,
20242,05672401,3,0,1,2,D,2,D,1560,D,260,D,2340,D,,A,,A,0,D,,
20242,05672451,4,0,1,2,D,2,D,520,D,0,D,3900,D,,A,,A,0,D,,
20242,05672481,6,0,1,2,D,2,D,780,D,325,D,3250,D,,A,,A,0,D,,
20242,05672491,3,0,1,2,D,2,D,3250,D,0,D,650,D,,A,,A,0,D,,
20242,05672561,7,0,1,2,D,2,D,1430,D,0,D,1625,D,,A,,A,0,D,,
20242,05672581,4,0,1,1,D,1,D,390,D,65,D,1950,D,390,D,91,D,40,D,,
20242,05672611,11,0,1,2,D,2,D,650,D,130,D,3900,D,,A,,A,50,D,,
20242,05672621,4,0,1,2,D,2,D,715,D,0,D,1118,D,,A,,A,0,D,,
20242,05672641,5,0,1,2,D,2,D,1300,D,0,D,3900,D,,A,,A,0,D,,
20242,05672651,24,0,1,2,D,2,D,3900,D,0,D,5200,D,,A,,A,300,D,,
20242,05672671,3,0,1,2,D,2,D,390,D,0,D,910,D,,A,,A,0,D,,
20242,05672731,4,0,1,2,D,2,D,2600,D,0,D,3900,D,,A,,A,2,D,,
20242,05672741,4,0,1,2,D,2,D,0,D,26,D,1040,D,,A,,A,100,D,,
20242,05672781,3,0,1,2,D,2,D,0,D,0,D,6500,D,,A,,A,0,D,,
20242,05672821,3,0,1,2,D,2,D,0,D,0,D,3900,D,,A,,A,0,D,,
20242,05672841,4,0,1,2,D,2,D,650,D,0,D,2990,D,,A,,A,0,D,,
20242,05672861,5,0,1,2,D,2,D,650,D,0,D,1625,D,,A,,A,0,D,,
20242,05672871,4,0,1,2,D,2,D,780,D,0,D,1040,D,,A,,A,0,D,,
20242,05672881,8,0,1,2,D,2,D,975,D,260,D,1950,D,,A,,A,50,D,,
20242,05672891,4,0,1,2,D,2,D,416,D,0,D,3419,D,,A,,A,0,D,,
20242,05672911,6,0,1,2,D,2,D,2600,D,0,D,3250,D,,A,,A,0,D,,
20242,05672931,3,0,1,2,D,2,D,0,D,0,D,1560,D,,A,,A,0,D,,
20242,05672971,3,0,1,1,D,2,D,0,D,0,D,1820,D,325,D,,A,0,D,,
20242,05672991,6,0,1,2,D,2,D,0,D,0,D,1950,D,,A,,A,0,D,,
20242,05673001,3,0,1,2,D,2,D,195,D,0,D,390,D,,A,,A,0,D,,
20242,05673071,3,0,1,2,D,2,D,585,D,0,D,2600,D,,A,,A,0,D,,
20242,05673093,7,0,1,2,D,2,D,650,D,0,D,2600,D,,A,,A,0,D,,
20242,05673111,5,0,1,1,D,2,D,65,D,325,D,2600,D,1495,D,,A,0,D,,
20242,05673161,3,0,1,2,D,2,D,1300,D,0,D,3900,D,,A,,A,300,D,,
20242,05673201,8,0,1,2,D,2,D,780,D,650,D,5200,D,,A,,A,300,D,,
20242,05673211,9,0,1,2,D,2,D,2600,D,650,D,4550,D,,A,,A,300,D,,
20242,05673221,8,0,1,2,D,1,D,0,D,520,D,1950,D,,A,260,D,0,D,,
20242,05673231,5,0,1,2,D,2,D,650,D,260,D,1950,D,,A,,A,0,D,,
20242,05673381,3,0,1,1,D,2,D,65,D,0,D,1365,D,195,D,,A,0,D,,
20242,05673391,3,0,1,2,D,2,D,1300,D,260,D,1950,D,,A,,A,20,D,,
20242,05673401,4,0,1,2,D,2,D,1625,D,260,D,2275,D,,A,,A,0,D,,
20242,05673411,7,0,1,2,D,1,D,1950,D,780,D,325,D,,A,780,D,270,D,,
20242,05673421,3,0,1,2,D,2,D,260,D,0,D,0,D,,A,,A,0,D,,
20242,05673431,7,0,1,2,D,2,D,0,D,0,D,2600,D,,A,,A,0,D,,
20242,05673451,8,0,1,2,D,2,D,6500,D,0,D,2600,D,,A,,A,0,D,,
20242,05673461,5,0,1,2,D,2,D,1300,D,0,D,2600,D,,A,,A,50,D,,
20242,05673481,4,0,1,2,D,2,D,3900,D,395,F,3250,D,,A,,A,0,D,,
20242,05673491,5,0,1,2,D,2,D,390,D,156,D,754,D,,A,,A,0,D,,
20242,05673501,3,0,1,2,D,2,D,2600,D,0,D,325,D,,A,,A,0,D,,
20242,05673531,7,0,1,2,D,2,D,390,D,390,D,4940,D,,A,,A,500,D,,
20242,05673571,6,0,1,2,D,2,D,1625,D,325,D,2600,D,,A,,A,0,D,,
20242,05673591,6,0,1,2,D,2,D,1625,D,0,D,2600,D,,A,,A,0,D,,
20242,05673621,3,0,1,2,D,2,D,650,D,0,D,3250,D,,A,,A,0,D,,
20242,05673631,3,0,1,2,D,2,D,2600,D,0,D,650,D,,A,,A,0,D,,
20242,05673731,6,0,1,2,D,2,D,195,D,0,D,780,D,,A,,A,200,D,,
20242,05673741,3,0,1,2,D,2,D,780,D,130,D,1755,D,,A,,A,0,D,,
20242,05673771,6,0,1,2,D,2,D,780,D,0,D,130,D,,A,,A,400,D,,
20242,05673801,7,0,1,2,D,2,D,1950,D,65,D,1560,D,,A,,A,0,D,,
20242,05673811,3,0,1,2,D,2,D,910,D,0,D,1170,D,,A,,A,0,D,,
20242,05673821,4,0,1,2,D,2,D,0,D,0,D,1300,D,,A,,A,0,D,,
20242,05673851,3,0,1,2,D,2,D,1560,D,0,D,390,D,,A,,A,0,D,,
20242,05673861,8,0,1,2,D,1,D,1300,D,0,D,2275,D,,A,325,D,25,D,,
20242,05673871,7,0,1,2,D,2,D,325,D,65,D,2600,D,,A,,A,0,D,,
20242,05673951,4,0,1,2,D,2,D,260,D,0,D,3250,D,,A,,A,50,D,,
20242,05673961,6,0,1,2,D,1,D,910,D,260,D,3900,D,,A,455,D,100,D,,
20242,05673981,3,0,1,2,D,2,D,0,D,0,D,949,D,,A,,A,0,D,,
20242,05674071,3,0,1,2,D,2,D,0,D,0,D,9100,D,,A,,A,0,D,,
20242,05674081,6,0,1,2,D,2,D,195,D,0,D,1950,D,,A,,A,0,D,,
20242,05674121,7,0,1,1,D,2,D,260,D,0,D,1625,D,325,D,,A,0,D,,
20242,05674131,4,0,1,2,D,2,D,2600,D,0,D,1560,D,,A,,A,0,D,,
20242,05674221,8,0,1,2,D,2,D,975,D,0,D,5525,D,,A,,A,75,D,,
20242,05674261,3,0,1,2,D,1,D,780,D,0,D,1950,D,,A,0,D,0,D,,
20242,05674321,3,0,1,2,D,2,D,0,D,0,D,0,D,,A,,A,0,D,,
20242,05674381,4,0,1,2,D,2,D,260,D,0,D,2600,D,,A,,A,0,D,,
20242,05674401,4,0,1,2,D,2,D,3250,D,0,D,1105,D,,A,,A,0,D,,
20242,05674421,3,0,1,2,D,2,D,520,D,195,D,1950,D,,A,,A,0,D,,
20242,05674431,3,0,1,2,D,2,D,390,D,0,D,2600,D,,A,,A,0,D,,
20242,05674451,3,0,1,2,D,2,D,1950,D,130,D,3900,D,,A,,A,0,D,,
20242,05674461,4,0,1,2,D,2,D,1625,D,195,D,1300,D,,A,,A,0,D,,
20242,05674541,6,0,1,2,D,2,D,130,D,0,D,2600,D,,A,,A,100,D,,
20242,05674581,5,0,1,2,D,2,D,325,D,0,D,2925,D,,A,,A,0,D,,
20242,05674631,5,0,1,2,D,2,D,2600,D,130,D,1950,D,,A,,A,800,D,,
20242,05674651,3,0,1,2,D,2,D,1820,D,0,D,1300,D,,A,,A,0,D,,
20242,05674681,4,0,1,2,D,2,D,130,D,0,D,3250,D,,A,,A,0,D,,
20242,05674691,7,0,1,2,D,2,D,1300,D,130,D,1625,D,,A,,A,400,D,,
20242,05674711,8,0,1,2,D,2,D,650,D,0,D,9100,D,,A,,A,0,D,,
20242,05674721,3,0,1,2,D,2,D,650,D,195,D,1950,D,,A,,A,100,D,,
20242,05674731,3,0,1,2,D,2,D,1300,D,260,D,3250,D,,A,,A,0,D,,
20242,05674741,9,0,1,2,D,2,D,650,D,325,D,9750,D,,A,,A,600,D,,
20242,05674761,4,0,1,2,D,2,D,650,D,182,D,13000,D,,A,,A,600,D,,
20242,05674771,3,0,1,2,D,2,D,65,D,0,D,780,D,,A,,A,25,D,,
20242,05674841,8,0,1,1,D,1,D,195,D,0,D,845,D,104,D,117,D,260,D,,2
20242,05674881,6,0,1,2,D,2,D,7800,D,0,D,7800,D,,A,,A,0,D,,
20242,05674921,3,0,1,2,D,2,D,0,D,0,D,650,D,,A,,A,0,D,,
20242,05674961,3,0,1,2,D,2,D,0,D,0,D,910,D,,A,,A,0,D,,
20242,05674971,3,0,1,2,D,2,D,650,D,0,D,2600,D,,A,,A,0,D,,
20242,05675011,5,0,1,2,D,2,D,0,D,0,D,2600,D,,A,,A,30,D,,
20242,05675044,3,0,1,2,D,2,D,520,D,0,D,494,D,,A,,A,0,D,,
20242,05675101,7,0,1,2,D,2,D,650,D,0,D,1625,D,,A,,A,125,D,,
20242,05675111,7,0,1,2,D,2,D,1040,D,0,D,1040,D,,A,,A,0,D,,
20242,05675134,7,0,1,2,D,2,D,1300,D,650,D,5200,D,,A,,A,150,D,,
20242,05675141,6,0,1,1,D,2,D,650,D,0,D,1300,D,975,D,,A,300,D,,
20242,05675151,3,0,1,2,D,2,D,260,D,0,D,1300,D,,A,,A,0,D,,
20242,05675181,4,0,1,2,D,1,D,1300,D,325,D,1690,D,,A,78,D,300,D,,
20242,05675191,3,0,1,2,D,2,D,910,D,0,D,1820,D,,A,,A,0,D,,
20242,05675201,5,0,1,2,D,2,D,1300,D,260,D,2600,D,,A,,A,0,D,,
20242,05675291,4,0,1,1,D,2,D,2600,D,1950,D,1950,D,1560,D,,A,100,D,,
20242,05675311,4,0,1,2,D,2,D,650,D,0,D,4225,D,,A,,A,0,D,,
20242,05675331,4,0,1,2,D,2,D,195,D,0,D,2405,D,,A,,A,0,D,,
20242,05675391,6,0,1,2,D,2,D,650,D,650,D,3900,D,,A,,A,100,D,,
20242,05675411,10,0,1,2,D,2,D,806,D,0,D,975,D,,A,,A,0,D,,
20242,05675471,5,0,1,2,D,2,D,325,D,0,D,5200,D,,A,,A,0,D,,
20242,05675491,21,0,1,2,D,2,D,650,D,0,D,2600,D,,A,,A,300,D,,
20242,05675501,4,0,1,2,D,2,D,325,D,0,D,975,D,,A,,A,0,D,,
20242,05675511,3,0,1,2,D,2,D,0,D,0,D,1300,D,,A,,A,0,D,,
20242,05675551,6,0,1,2,D,2,D,2600,D,0,D,3250,D,,A,,A,0,D,,
20242,05675571,8,0,1,2,D,2,D,1950,D,156,D,780,D,,A,,A,150,D,,
20242,05675621,4,0,1,2,D,2,D,0,D,0,D,2246,F,,A,,A,0,D,,
20242,05675641,4,0,1,2,D,2,D,260,D,260,D,1950,D,,A,,A,0,D,,
20242,05675721,7,0,1,2,D,1,D,0,D,0,D,2275,D,,A,195,D,75,D,,
20242,05675741,4,0,1,1,D,2,D,2600,D,0,D,2600,D,1040,D,,A,100,D,,
20242,05675751,11,0,1,2,D,2,D,1300,D,130,D,2600,D,,A,,A,75,D,,
20242,05675771,3,0,1,2,D,2,D,1300,D,130,D,1560,D,,A,,A,40,D,,
20242,05675821,5,0,1,1,D,1,D,1454,F,130,D,1300,D,390,D,376,F,0,D,,
20242,05675871,5,0,1,2,D,2,D,1170,D,0,D,1950,D,,A,,A,0,D,,
20242,05675881,4,0,1,2,D,2,D,650,D,0,D,1300,D,,A,,A,0,D,,
20242,05675921,4,0,1,2,D,2,D,104,D,0,D,1300,D,,A,,A,20,D,,
20242,05675961,5,0,1,2,D,2,D,650,D,130,D,1950,D,,A,,A,0,D,,
20242,05675981,4,0,1,2,D,2,D,650,D,0,D,3900,D,,A,,A,0,D,,
20242,05675991,12,0,1,2,D,1,D,1300,D,650,D,6500,D,,A,260,D,0,D,,
20242,05676031,7,0,1,2,D,2,D,1950,D,65,D,975,D,,A,,A,50,D,,
20242,05676071,5,0,1,2,D,2,D,1179,F,395,F,2246,F,,A,,A,0,D,,
20242,05676081,4,0,1,2,D,2,D,325,D,0,D,910,D,,A,,A,0,D,,
20242,05676101,5,0,1,2,D,2,D,650,D,0,D,1950,D,,A,,A,0,D,,
20242,05676171,9,0,1,2,D,2,D,1950,D,0,D,10400,D,,A,,A,0,D,,
20242,05676191,3,0,1,2,D,2,D,0,D,0,D,1300,D,,A,,A,0,D,,
20242,05676213,3,0,1,1,D,2,D,351,D,0,D,1625,D,975,D,,A,0,D,,
20242,05676221,3,0,1,2,D,2,D,1300,D,0,D,1625,D,,A,,A,0,D,,
20242,05676231,3,0,1,2,D,2,D,1950,D,0,D,1755,D,,A,,A,0,D,,
20242,05676311,4,0,1,2,D,2,D,0,D,0,D,1144,D,,A,,A,0,D,,
20242,05676321,3,0,1,2,D,2,D,0,D,0,D,1170,D,,A,,A,0,D,,
20242,05676341,5,0,1,2,D,2,D,585,D,0,D,2678,D,,A,,A,30,D,,
20242,05676391,3,0,1,2,D,2,D,1300,D,0,D,390,D,,A,,A,30,D,,
20242,05676421,4,0,1,2,D,2,D,0,D,65,D,650,D,,A,,A,0,D,,
20242,05676431,13,0,1,2,D,1,D,1300,D,650,D,2600,D,,A,650,D,0,D,,
20242,05676451,8,0,1,2,D,2,D,1560,D,0,D,2600,D,,A,,A,0,D,,
20242,05676481,4,0,1,2,D,2,D,1040,D,260,D,3900,D,,A,,A,0,D,,
20242,05676491,4,0,1,2,D,2,D,3900,D,0,D,6500,D,,A,,A,0,D,,
20242,05676521,4,0,1,2,D,2,D,0,D,0,D,390,D,,A,,A,0,D,,
20242,05676571,10,0,1,1,D,2,D,390,D,65,D,5200,D,819,D,,A,0,D,,
20242,05676621,7,0,1,2,D,1,D,650,D,650,D,1950,D,,A,130,D,300,D,,
20242,05676681,4,0,1,1,D,2,D,975,D,0,D,3380,D,975,D,,A,0,D,,
20242,05676691,5,0,1,1,D,2,D,130,D,0,D,1560,D,143,D,,A,0,D,,
20242,05676702,5,0,1,1,D,2,D,1300,D,0,D,3900,D,390,D,,A,0,D,,
20242,05676761,6,0,1,1,D,2,D,390,D,195,D,4550,D,455,D,,A,0,D,,
20242,05676791,3,0,1,2,D,2,D,1300,D,650,D,2600,D,,A,,A,0,D,,
20242,05676831,3,0,1,2,D,2,D,910,D,0,D,1040,D,,A,,A,0,D,,
20242,05676861,9,0,1,2,D,2,D,2340,D,130,D,4615,D,,A,,A,0,D,,
20242,05676881,3,0,1,1,D,2,D,260,D,0,D,1625,D,130,D,,A,0,D,,
20242,05676913,3,0,1,2,D,2,D,0,D,0,D,1560,D,,A,,A,0,D,,
20242,05676921,4,0,1,2,D,1,D,650,D,39,D,3250,D,,A,390,D,0,D,,
20242,05676931,3,0,1,2,D,2,D,0,D,0,D,325,D,,A,,A,0,D,,
20242,05676981,4,0,1,2,D,2,D,780,D,65,D,1950,D,,A,,A,0,D,,
20242,05677054,4,0,1,2,D,2,D,3900,D,65,D,1950,D,,A,,A,100,D,,
20242,05677071,5,0,1,2,D,2,D,520,D,0,D,1950,D,,A,,A,40,D,,
20242,05677091,3,0,1,2,D,2,D,130,D,0,D,5200,D,,A,,A,0,D,,
20242,05677122,5,0,1,2,D,2,D,650,D,390,D,780,D,,A,,A,70,D,,
20242,05677131,4,0,1,2,D,2,D,520,D,0,D,2600,D,,A,,A,0,D,,
20242,05677171,3,0,1,2,D,2,D,780,D,0,D,1950,D,,A,,A,0,D,,
20242,05677251,5,0,1,2,D,2,D,2340,D,0,D,2080,D,,A,,A,40,D,,
20242,05677261,8,0,1,2,D,2,D,520,D,0,D,1300,D,,A,,A,0,D,,
20242,05677281,5,0,1,2,D,2,D,975,D,0,D,1950,D,,A,,A,0,D,,
20242,05677291,5,0,1,2,D,2,D,260,D,0,D,1300,D,,A,,A,0,D,,
20242,05677351,5,0,1,1,D,2,D,2080,D,0,D,975,D,650,D,,A,90,F,,
20242,05677391,3,0,1,2,D,2,D,780,D,0,D,780,D,,A,,A,50,D,,
20242,05677411,6,0,1,2,D,2,D,0,D,195,D,4550,D,,A,,A,0,D,,
20242,05677441,6,0,1,1,D,2,D,2600,D,130,D,1950,D,65,D,,A,90,D,,
20242,05677451,3,0,1,1,D,2,D,2730,D,260,D,0,D,1300,D,,A,5,D,,
20242,05677461,3,0,1,2,D,2,D,2925,D,0,D,5200,D,,A,,A,0,D,,
20242,05677471,5,0,1,2,D,2,D,2600,D,325,D,650,D,,A,,A,0,D,,
20242,05677481,4,0,1,2,D,2,D,1430,D,0,D,260,D,,A,,A,0,D,,
20242,05677551,14,0,1,2,D,2,D,325,D,130,D,1950,D,,A,,A,400,D,,
20242,05677571,3,0,1,1,D,2,D,260,D,0,D,975,D,390,D,,A,0,D,,
20242,05677591,6,0,1,2,D,2,D,1300,D,130,D,1950,D,,A,,A,0,D,,
20242,05677721,8,0,1,2,D,2,D,260,D,0,D,780,D,,A,,A,50,D,,
20242,05677731,4,0,1,2,D,2,D,1300,D,325,D,1950,D,,A,,A,150,D,,
20242,05677741,13,0,1,2,D,2,D,390,D,0,D,1300,D,,A,,A,290,D,,
20242,05677771,4,0,1,2,D,2,D,390,D,130,D,2470,D,,A,,A,171,F,,
20242,05677811,4,0,1,1,D,2,D,650,D,0,D,975,D,780,D,,A,0,D,,
20242,05677891,5,0,1,2,D,2,D,3900,D,0,D,2600,D,,A,,A,100,D,,
20242,05677912,6,0,1,2,D,2,D,325,D,0,D,754,D,,A,,A,71,D,,
20242,05677981,5,0,1,1,D,2,D,2600,D,195,D,2730,D,780,D,,A,0,D,,
20242,05678021,5,0,1,2,D,2,D,3900,D,130,D,2600,D,,A,,A,500,D,,
20242,05678071,5,0,1,2,D,2,D,0,D,0,D,4875,D,,A,,A,150,D,,
20242,05678101,7,0,1,2,D,2,D,520,D,260,D,2600,D,,A,,A,0,D,,
20242,05678171,5,0,1,2,D,2,D,2600,D,325,D,585,D,,A,,A,0,D,,
20242,05678181,7,0,1,2,D,2,D,390,D,0,D,2925,D,,A,,A,0,D,,
20242,05678191,9,0,1,1,D,2,D,1040,D,390,D,3419,D,390,D,,A,0,D,,
20242,05678201,4,0,1,2,D,2,D,1300,D,0,D,780,D,,A,,A,0,D,,
20242,05678211,3,0,1,2,D,2,D,650,D,0,D,1040,D,,A,,A,0,D,,
20242,05678251,5,0,1,2,D,2,D,2600,D,0,D,3250,D,,A,,A,0,D,,
20242,05678301,3,0,1,2,D,2,D,0,D,0,D,1300,D,,A,,A,0,D,,
20242,05678311,3,0,1,2,D,2,D,975,D,325,D,1560,D,,A,,A,0,D,,
20242,05678331,10,0,1,2,D,2,D,1300,D,0,D,3900,D,,A,,A,0,D,,
20242,05678373,6,0,1,2,D,2,D,260,D,0,D,2600,D,,A,,A,0,D,,
20242,05678391,3,0,1,2,D,2,D,0,D,0,D,975,D,,A,,A,0,D,,
20242,05678411,3,0,1,2,D,2,D,1950,D,130,D,1950,D,,A,,A,0,D,,
20242,05678421,27,0,1,2,D,2,D,780,D,130,D,1950,D,,A,,A,960,D,,
20242,05678431,11,0,1,2,D,2,D,1300,D,156,D,5200,D,,A,,A,100,D,,
20242,05678453,4,0,1,2,D,2,D,390,D,0,D,1950,D,,A,,A,150,D,,
20242,05678461,3,0,1,2,D,2,D,0,D,130,D,910,D,,A,,A,0,D,,
20242,05678491,3,0,1,2,D,2,D,1950,D,260,D,3640,D,,A,,A,0,D,,
20242,05678511,5,0,1,2,D,2,D,780,D,0,D,1950,D,,A,,A,0,D,,
20242,05678651,3,0,1,2,D,2,D,1950,D,975,D,2600,D,,A,,A,0,D,,
20242,05678791,11,0,1,2,D,2,D,2600,D,390,D,2600,D,,A,,A,350,D,,
20242,05678811,7,0,1,2,D,2,D,650,D,0,D,1950,D,,A,,A,400,D,,
20242,05678861,3,0,1,2,D,2,D,1300,D,0,D,2860,D,,A,,A,0,D,,
20242,05678871,12,0,1,2,D,2,D,2015,D,0,D,2860,D,,A,,A,0,D,,
20242,05678961,3,0,1,2,D,2,D,0,D,0,D,650,D,,A,,A,0,D,,
20242,05679031,7,0,1,2,D,2,D,390,D,0,D,1300,D,,A,,A,150,D,,
20242,05679141,9,0,1,2,D,2,D,5200,D,130,D,6500,D,,A,,A,0,D,,
20242,05679171,7,0,1,2,D,2,D,0,D,0,D,1300,D,,A,,A,2,D,,
20242,05679181,3,0,1,2,D,2,D,0,D,0,D,2600,D,,A,,A,0,D,,
20242,05679261,3,0,1,2,D,2,D,455,D,0,D,520,D,,A,,A,0,D,,
20242,05679281,4,0,1,2,D,2,D,390,D,0,D,2210,D,,A,,A,0,D,,
20242,05679301,4,0,1,2,D,2,D,195,D,0,D,1300,D,,A,,A,0,D,,
20242,05679311,3,0,1,2,D,2,D,130,D,0,D,650,D,,A,,A,0,D,,
20242,05679341,3,0,1,1,D,1,D,1300,D,0,D,3250,D,312,D,260,D,300,D,,
20242,05679351,3,0,1,2,D,2,D,520,D,0,D,1131,D,,A,,A,0,D,,
20242,05679361,6,0,1,2,D,2,D,975,D,195,D,3900,D,,A,,A,0,D,,
20242,05679381,9,0,1,2,D,2,D,2704,D,195,D,2600,D,,A,,A,420,D,,
20242,05679411,4,0,1,2,D,1,D,3900,D,260,D,4550,D,,A,130,D,60,D,,
20242,05679421,5,0,1,2,D,2,D,1950,D,325,D,3250,D,,A,,A,0,D,,
