QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,CONTCODE,CONT_ODE,CONTMO,CONTMO_,CONTEXPX,CONT_XPX
20243,05655932,8,0,1,130,D,05,D,100,D
20243,05655982,3,0,1,150,D,13,D,65,D
20243,05655982,4,0,1,160,D,13,D,50,D
20243,05656112,8,0,1,140,D,06,D,50,D
20243,05656112,9,0,1,160,D,06,D,50,D
20243,05656142,2,0,1,160,D,13,D,20,D
20243,05656172,4,0,1,160,D,05,D,100,D
20243,05656172,5,0,1,160,D,06,D,100,D
20243,05656172,6,0,1,160,D,04,D,50,D
20243,05656212,5,0,1,110,D,13,D,1500,D
20243,05656232,2,0,1,150,D,06,D,190,F
20243,05656262,2,0,1,150,D,13,D,100,D
20243,05656292,4,0,1,170,D,13,D,500,D
20243,05656342,13,0,1,160,D,13,D,15,D
20243,05656342,14,0,1,160,D,13,D,20,D
20243,05656362,6,0,1,170,D,06,D,30,D
20243,05656382,3,0,1,170,D,06,D,100,D
20243,05656392,7,0,1,170,D,06,D,200,D
20243,05656392,8,0,1,160,D,04,D,44,D
20243,05656682,2,0,1,170,D,04,D,150,D
20243,05656682,3,0,1,170,D,05,D,100,D
20243,05656682,4,0,1,150,D,13,D,200,D
20243,05656692,3,0,1,170,D,04,D,100,D
20243,05656692,4,0,1,170,D,05,D,100,D
20243,05656692,5,0,1,170,D,06,D,100,D
20243,05656692,6,0,1,160,D,04,D,200,D
20243,05656692,7,0,1,160,D,05,D,200,D
20243,05656692,8,0,1,160,D,06,D,200,D
20243,05656712,4,0,1,170,D,05,D,200,D
20243,05656832,3,0,1,160,D,13,D,5,D
20243,05656952,2,0,1,170,D,06,D,50,D
20243,05656952,3,0,2,160,D,04,D,250,D
20243,05656962,7,0,1,170,D,05,D,500,D
20243,05656962,8,0,1,170,D,05,D,50,D
20243,05656982,4,0,1,170,D,05,D,20,D
20243,05656982,5,0,1,170,D,05,D,40,D
20243,05656982,6,0,1,170,D,06,D,20,D
20243,05656982,7,0,1,120,D,13,D,536,D
20243,05656982,8,0,1,150,D,13,D,100,D
20243,05657002,2,0,1,170,D,05,D,650,D
20243,05657052,6,0,1,150,D,13,D,40,D
20243,05657052,7,0,1,150,D,06,D,500,D
20243,05657062,3,0,1,150,D,13,D,800,D
20243,05657102,3,0,1,100,D,05,D,150,D
20243,05657102,4,0,1,110,D,13,D,180,D
20243,05657122,3,0,1,150,D,13,D,308,F
20243,05657132,4,0,1,150,D,13,D,40,D
20243,05657132,5,0,1,160,D,13,D,150,D
20243,05657162,4,0,1,130,D,05,D,50,D
20243,05657162,5,0,1,160,D,06,D,25,D
20243,05657182,6,0,1,100,D,13,D,1200,D
20243,05657182,7,0,1,170,D,13,D,700,D
20243,05657382,2,0,1,150,D,13,D,100,D
20243,05657432,5,0,1,170,D,04,D,5,D
20243,05657432,6,0,1,140,D,05,D,75,D
20243,05657452,4,0,1,170,D,13,D,600,D
20243,05657452,5,0,1,160,D,13,D,150,D
20243,05657452,6,0,2,160,D,04,D,75,D
20243,05657782,3,0,1,170,D,13,D,10,D
20243,05657782,4,0,1,160,D,05,D,50,D
20243,05657872,6,0,1,130,D,05,D,100,D
20243,05657872,7,0,1,150,D,13,D,285,D
20243,05657872,8,0,1,160,D,05,D,35,D
20243,05657872,9,0,2,150,D,04,D,100,D
20243,05657942,2,0,1,170,D,06,D,150,D
20243,05657942,3,0,1,150,D,04,D,140,D
20243,05657942,4,0,1,150,D,05,D,150,D
20243,05657942,5,0,1,150,D,06,D,200,D
20243,05658112,2,0,1,150,D,13,D,60,D
20243,05658212,5,0,1,100,D,06,D,80,D
20243,05658252,3,0,1,150,D,13,D,165,D
20243,05658252,4,0,1,160,D,06,D,103,F
20243,05658382,4,0,1,170,D,05,D,120,D
20243,05658382,5,0,1,150,D,05,D,5000,D
20243,05658402,2,0,1,150,D,13,D,20,D
20243,05658542,3,0,1,150,D,13,D,80,D
20243,05658542,4,0,1,150,D,04,D,600,D
20243,05658562,3,0,1,170,D,05,D,50,D
20243,05658562,4,0,1,150,D,13,D,200,D
20243,05658642,2,0,1,140,D,06,D,100,F
20243,05658802,3,0,1,150,D,13,D,600,D
20243,05658902,4,0,1,150,D,13,D,1200,D
20243,05658932,2,0,1,150,D,13,D,1000,D
20243,05658942,3,0,1,150,D,13,D,937,D
20243,05659012,3,0,1,110,D,13,D,200,D
20243,05659072,5,0,1,100,D,13,D,200,D
20243,05659072,6,0,1,170,D,04,D,300,D
20243,05659072,7,0,1,160,D,13,D,15,D
20243,05659072,8,0,2,170,D,04,D,20,D
20243,05659212,6,0,1,170,D,13,D,1000,D
20243,05659212,7,0,1,150,D,13,D,2000,D
20243,05659212,8,0,1,160,D,13,D,100,D
20243,05659262,3,0,1,170,D,06,D,100,D
20243,05659282,2,0,1,170,D,13,D,20,D
20243,05659302,3,0,1,170,D,13,D,150,D
20243,05659312,2,0,1,170,D,06,D,200,D
20243,05659312,3,0,1,160,D,06,D,30,D
20243,05659462,4,0,1,160,D,13,D,15,D
20243,05659532,4,0,1,170,D,05,D,1000,D
20243,05659622,4,0,1,150,D,13,D,40,D
20243,05659642,2,0,1,160,D,13,D,10,D
20243,05659712,8,0,1,130,D,13,D,10,D
20243,05659752,4,0,1,150,D,13,D,600,D
20243,05659812,2,0,1,160,D,05,D,20,D
20243,05659822,2,0,1,160,D,13,D,20,D
20243,05659852,2,0,1,170,D,04,D,100,D
20243,05660212,2,0,1,170,D,13,D,15,D
20243,05660212,3,0,1,110,D,13,D,120,D
20243,05660212,4,0,1,150,D,13,D,80,D
20243,05660262,6,0,1,150,D,13,D,800,D
20243,05660352,2,0,1,160,D,05,D,100,D
20243,05660362,3,0,1,130,D,13,D,6,D
20243,05660532,3,0,2,170,D,04,D,300,D
20243,05660542,2,0,1,150,D,04,D,265,D
20243,05660542,3,0,1,150,D,05,D,260,D
20243,05660542,4,0,1,150,D,06,D,275,D
20243,05660602,5,0,1,170,D,06,D,100,D
20243,05660602,6,0,1,170,D,05,D,100,D
20243,05660632,5,0,1,170,D,05,D,300,D
20243,05660632,6,0,1,170,D,06,D,20,D
20243,05660632,7,0,1,170,D,06,D,30,D
20243,05660682,4,0,1,170,D,05,D,300,D
20243,05660682,5,0,2,170,D,04,D,40,D
20243,05660682,6,0,2,160,D,04,D,10,D
20243,05660702,2,0,1,170,D,04,D,100,D
20243,05660772,2,0,1,170,D,05,D,300,D
20243,05660812,2,0,1,100,D,04,D,600,D
20243,05660812,3,0,1,100,D,05,D,600,D
20243,05660862,3,0,1,160,D,04,D,50,D
20243,05661002,2,0,1,150,D,13,D,40,D
20243,05661012,2,0,1,170,D,06,D,75,D
20243,05661022,4,0,1,160,D,13,D,80,D
20243,05661052,6,0,1,150,D,13,D,50,D
20243,05661062,4,0,1,150,D,13,D,200,D
20243,05661092,2,0,1,150,D,13,D,65,D
20243,05661152,4,0,1,150,D,06,D,600,D
20243,05661152,5,0,1,160,D,13,D,300,D
20243,05661152,6,0,1,150,D,13,D,800,D
20243,05661232,2,0,1,160,D,06,D,300,D
20243,05661282,4,0,1,170,D,13,D,150,D
20243,05661282,5,0,1,100,D,13,D,20,D
20243,05661282,6,0,1,150,D,13,D,400,D
20243,05661292,3,0,1,170,D,05,D,150,D
20243,05661292,4,0,1,150,D,13,D,300,D
20243,05661292,5,0,2,160,D,04,D,150,D
20243,05661342,3,0,1,150,D,13,D,500,D
20243,05661342,4,0,1,160,D,13,D,11,D
20243,05661342,5,0,1,160,D,13,D,19,D
20243,05661342,6,0,1,160,D,13,D,17,D
20243,05661532,4,0,1,140,D,13,D,25,D
20243,05661532,5,0,2,130,D,04,D,100,D
20243,05661722,3,0,1,160,D,13,D,60,D
20243,05661732,2,0,1,150,D,13,D,20,D
20243,05661732,3,0,1,160,D,13,D,10,D
20243,05661752,6,0,1,150,D,13,D,30,D
20243,05661842,2,0,1,150,D,13,D,190,F
20243,05661882,3,0,1,170,D,13,D,200,D
20243,05661882,4,0,1,140,D,06,D,200,D
20243,05661992,6,0,2,170,D,04,D,50,D
20243,05662022,3,0,1,150,D,04,D,89,D
20243,05662022,4,0,1,150,D,06,D,112,D
20243,05662062,2,0,1,140,D,13,D,10,D
20243,05662162,2,0,1,150,D,13,D,25,D
20243,05662192,2,0,1,170,D,05,D,25,D
20243,05662202,2,0,1,150,D,13,D,80,D
20243,05662254,3,0,2,160,D,04,D,183,F
20243,05662254,18,0,1,170,D,13,D,20,D
20243,05662282,4,0,1,160,D,06,D,127,D
20243,05662292,3,0,1,160,D,05,D,100,D
20243,05662412,11,0,1,160,D,04,D,225,D
20243,05662412,12,0,1,160,D,05,D,5,D
20243,05662412,13,0,1,160,D,04,D,225,D
20243,05662432,2,0,1,160,D,06,D,50,D
20243,05662492,7,0,1,140,D,13,D,15,D
20243,05662492,8,0,1,160,D,13,D,20,D
20243,05662492,9,0,1,160,D,13,D,15,D
20243,05662492,10,0,1,160,D,13,D,15,D
20243,05662552,2,0,1,170,D,13,D,100,D
20243,05662552,3,0,1,140,D,13,D,100,D
20243,05662612,3,0,1,170,D,05,D,50,D
20243,05662612,4,0,1,170,D,05,D,200,D
20243,05662612,5,0,1,170,D,05,D,50,D
20243,05662612,6,0,1,170,D,05,D,31209,T
20243,05662612,7,0,1,160,D,05,D,50,D
20243,05662612,8,0,2,170,D,04,D,50,D
20243,05662612,9,0,2,160,D,04,D,100,D
20243,05662612,10,0,2,160,D,04,D,25,D
20243,05662612,11,0,2,160,D,04,D,90,D
20243,05662622,3,0,1,170,D,05,D,200,D
20243,05662622,4,0,1,150,D,13,D,25,D
20243,05662622,5,0,1,150,D,13,D,5,D
20243,05662622,6,0,1,150,D,06,D,200,D
20243,05662622,7,0,1,150,D,06,D,25,D
20243,05662622,8,0,1,160,D,05,D,20,D
20243,05662622,9,0,1,160,D,05,D,25,D
20243,05662622,10,0,1,160,D,04,D,10,D
20243,05662682,5,0,1,170,D,04,D,300,D
20243,05662682,6,0,1,140,D,05,D,300,D
20243,05662682,7,0,1,150,D,13,D,75,D
20243,05662682,8,0,1,160,D,13,D,100,D
20243,05662702,5,0,1,150,D,13,D,750,D
20243,05662702,6,0,1,130,D,13,D,160,D
20243,05662702,7,0,1,160,D,05,D,500,D
20243,05662702,8,0,1,180,D,06,D,30,D
20243,05662742,3,0,1,170,D,05,D,75,D
20243,05662742,4,0,1,170,D,13,D,10,D
20243,05662772,4,0,1,150,D,13,D,100,D
20243,05662972,5,0,1,150,D,13,D,80,D
20243,05662972,6,0,1,160,D,06,D,2500,D
20243,05662972,7,0,1,160,D,05,D,1000,D
20243,05662972,8,0,1,160,D,04,D,1000,D
20243,05663042,3,0,1,170,D,06,D,85,D
20243,05663042,4,0,1,160,D,13,D,20,D
20243,05663102,2,0,1,160,D,13,D,20,D
20243,05663102,3,0,1,160,D,13,D,20,D
20243,05663112,14,0,1,160,D,06,D,50,D
20243,05663142,2,0,1,160,D,05,D,60,D
20243,05663142,3,0,1,160,D,06,D,50,D
20243,05663142,4,0,1,160,D,06,D,125,D
20243,05663142,5,0,1,160,D,04,D,100,D
20243,05663142,6,0,1,160,D,06,D,50,D
20243,05663212,2,0,1,150,D,13,D,100,D
20243,05663262,4,0,1,100,D,13,D,1400,D
20243,05663262,5,0,1,140,D,06,D,200,D
20243,05663262,6,0,1,160,D,13,D,50,D
20243,05663262,7,0,1,160,D,13,D,30,D
20243,05663262,8,0,1,160,D,13,D,30,D
20243,05663292,2,0,1,150,D,13,D,200,D
20243,05663292,3,0,1,160,D,13,D,200,D
20243,05663312,3,0,1,150,D,13,D,25,D
20243,05663322,2,0,1,170,D,04,D,50,D
20243,05663322,3,0,1,160,D,04,D,20,D
20243,05663342,2,0,1,110,D,13,D,200,D
20243,05663422,4,0,1,170,D,05,D,50,D
20243,05663422,5,0,1,150,D,04,D,160,D
20243,05663422,6,0,1,130,D,04,D,120,D
20243,05663422,54,0,1,170,D,13,D,44,D
20243,05663432,2,0,1,150,D,13,D,50,D
20243,05663612,2,0,1,160,D,13,D,20,D
20243,05663612,3,0,2,170,D,04,D,50,D
20243,05663612,4,0,2,150,D,04,D,20,D
20243,05663612,5,0,2,150,D,04,D,30,D
20243,05663642,2,0,1,170,D,05,D,140,D
20243,05663642,3,0,1,160,D,05,D,15,D
20243,05663722,2,0,1,100,D,13,D,50,D
20243,05663722,3,0,1,160,D,13,D,35,D
20243,05663722,4,0,1,140,D,13,D,25,D
20243,05663732,20,0,1,170,D,13,D,276,F
20243,05663812,3,0,1,160,D,05,D,400,D
20243,05663822,4,0,1,170,D,13,D,400,D
20243,05663862,2,0,1,160,D,13,D,175,D
20243,05663922,5,0,1,170,D,05,D,25,D
20243,05663922,6,0,1,170,D,06,D,50,D
20243,05663942,4,0,1,170,D,05,D,100,D
20243,05663942,5,0,1,110,D,13,D,814,D
20243,05663952,4,0,1,150,D,13,D,80,D
20243,05664012,3,0,2,150,D,04,D,31209,T
20243,05664032,2,0,1,160,D,13,D,20,D
20243,05664062,2,0,1,150,D,13,D,25,D
20243,05664122,3,0,1,150,D,05,D,1000,D
20243,05664122,4,0,2,160,D,04,D,1000,D
20243,05664132,9,0,1,170,D,06,D,11,D
20243,05664132,10,0,1,170,D,05,D,24,D
20243,05664132,11,0,1,170,D,04,D,15,D
20243,05664132,12,0,1,160,D,13,D,616,D
20243,05664132,13,0,2,170,D,04,D,14,D
20243,05664252,14,0,1,150,D,04,D,600,D
20243,05664252,15,0,1,150,D,05,D,200,D
20243,05664252,16,0,1,150,D,06,D,200,D
20243,05664302,3,0,1,130,D,05,D,5,D
20243,05664302,4,0,1,150,D,13,D,125,D
20243,05664302,5,0,2,170,D,04,D,130,D
20243,05664322,4,0,1,160,D,13,D,100,D
20243,05664352,3,0,1,160,D,13,D,1,D
20243,05664352,4,0,1,160,D,06,D,100,D
20243,05664582,2,0,1,150,D,13,D,150,D
20243,05664612,2,0,1,170,D,05,D,50,D
20243,05664672,2,0,1,150,D,13,D,15,D
20243,05664742,2,0,1,170,D,04,D,100,D
20243,05664742,3,0,1,170,D,06,D,100,D
20243,05664742,4,0,1,160,D,04,D,100,D
20243,05664742,5,0,1,160,D,05,D,100,D
20243,05664742,6,0,1,160,D,06,D,100,D
20243,05664742,7,0,2,160,D,04,D,49,D
20243,05664822,3,0,1,150,D,13,D,400,D
20243,05664902,4,0,1,170,D,06,D,400,D
20243,05664912,6,0,1,160,D,13,D,20,D
20243,05665002,3,0,1,160,D,06,D,50,D
20243,05665192,2,0,1,170,D,06,D,200,D
20243,05665222,4,0,1,170,D,13,D,50,D
20243,05665222,5,0,2,170,D,04,D,150,D
20243,05665292,6,0,1,170,D,06,D,500,D
20243,05665392,2,0,1,170,D,13,D,800,D
20243,05665392,3,0,1,150,D,13,D,40,D
20243,05665402,3,0,1,150,D,06,D,60,D
20243,05665402,4,0,2,160,D,04,D,125,D
20243,05665532,3,0,1,150,D,05,D,500,D
20243,05665542,4,0,1,160,D,13,D,100,D
20243,05665602,2,0,1,100,D,13,D,200,D
20243,05665672,2,0,1,170,D,06,D,200,D
20243,05665732,3,0,1,150,D,06,D,200,D
20243,05665762,9,0,2,170,D,04,D,20,D
20243,05665862,4,0,1,170,D,05,D,720,D
20243,05665862,5,0,1,150,D,13,D,100,D
20243,05665912,2,0,1,160,D,13,D,160,D
20243,05665922,6,0,1,150,D,13,D,500,D
20243,05665952,4,0,1,170,D,13,D,300,D
20243,05665952,5,0,1,130,D,13,D,105,D
20243,05665952,6,0,1,160,D,04,D,634,D
20243,05665952,7,0,1,160,D,06,D,143,D
20243,05665982,2,0,1,150,D,04,D,60,D
20243,05666072,4,0,1,150,D,13,D,40,D
20243,05666092,2,0,1,160,D,05,D,25,D
20243,05666092,3,0,1,160,D,06,D,25,D
20243,05666092,4,0,1,160,D,07,D,25,D
20243,05666102,3,0,1,160,D,13,D,433,D
20243,05666232,2,0,1,170,D,06,D,200,D
20243,05666272,3,0,1,160,D,13,D,100,D
20243,05666342,2,0,1,170,D,13,D,200,D
20243,05666372,4,0,2,170,D,05,D,200,D
20243,05666462,2,0,1,150,D,13,D,325,D
20243,05666482,3,0,1,150,D,13,D,3000,D
20243,05666552,3,0,1,110,D,13,D,150,D
20243,05666582,2,0,1,110,D,13,D,30,D
20243,05666672,3,0,1,170,D,13,D,40,D
20243,05666712,6,0,1,170,D,13,D,50,D
20243,05666732,2,0,1,140,D,05,D,5000,D
20243,05666732,3,0,1,150,D,05,D,1500,D
20243,05666742,3,0,1,130,D,13,D,200,D
20243,05666742,4,0,1,150,D,13,D,2645,D
20243,05666852,2,0,1,100,D,07,D,701,F
20243,05666852,3,0,1,170,D,06,D,200,D
20243,05666852,4,0,1,170,D,07,D,200,D
20243,05667172,2,0,1,150,D,13,D,25,D
20243,05667232,3,0,1,140,D,05,D,25,D
20243,05667243,2,0,1,150,D,13,D,200,D
20243,05667252,2,0,2,140,D,05,D,100,D
20243,05667282,2,0,1,120,D,13,D,1000,D
20243,05667282,3,0,1,150,D,13,D,116,D
20243,05667382,2,0,1,160,D,13,D,30,D
20243,05667402,2,0,1,160,D,13,D,33,D
20243,05667452,7,0,1,150,D,13,D,500,D
20243,05667482,7,0,1,170,D,13,D,150,D
20243,05667482,8,0,1,130,D,13,D,100,D
20243,05667482,9,0,1,140,D,13,D,50,D
20243,05667482,10,0,1,150,D,13,D,100,D
20243,05667632,2,0,1,150,D,13,D,200,D
20243,05667684,4,0,1,150,D,13,D,200,D
20243,05667732,2,0,1,110,D,13,D,1400,D
20243,05667752,2,0,1,100,D,06,D,50,D
20243,05667752,3,0,2,170,D,05,D,25,D
20243,05667792,3,0,1,170,D,05,D,5,D
20243,05667882,2,0,1,170,D,07,D,25,D
20243,05667882,3,0,1,170,D,05,D,50,D
20243,05668032,3,0,1,170,D,13,D,25,D
20243,05668052,3,0,1,170,D,13,D,75,D
20243,05668152,3,0,1,170,D,06,D,40,D
20243,05668192,15,0,1,170,D,06,D,80,D
20243,05668192,16,0,1,170,D,07,D,80,D
20243,05668192,17,0,1,150,D,06,D,20,D
20243,05668192,18,0,1,150,D,07,D,20,D
20243,05668192,19,0,1,150,D,05,D,20,D
20243,05668232,4,0,1,150,D,13,D,2000,D
20243,05668232,5,0,1,160,D,13,D,20,D
20243,05668232,6,0,1,160,D,13,D,75,D
20243,05668252,8,0,1,150,D,13,D,80,D
20243,05668272,2,0,1,170,D,13,D,1500,D
20243,05668342,2,0,1,170,D,07,D,30,D
20243,05668342,3,0,1,170,D,07,D,50,D
20243,05668412,3,0,1,170,D,07,D,825,D
20243,05668412,4,0,1,170,D,06,D,1800,D
20243,05668412,5,0,1,140,D,07,D,145,D
20243,05668412,6,0,1,150,D,13,D,600,D
20243,05668412,7,0,1,160,D,13,D,75,D
20243,05668422,3,0,1,160,D,05,D,120,D
20243,05668452,2,0,1,170,D,07,D,300,D
20243,05668452,3,0,2,170,D,05,D,300,D
20243,05668462,3,0,1,100,D,06,D,2500,D
20243,05668462,4,0,1,170,D,07,D,500,D
20243,05668462,5,0,1,140,D,07,D,60,D
20243,05668462,6,0,1,150,D,05,D,40,D
20243,05668462,7,0,1,150,D,06,D,40,D
20243,05668462,8,0,1,150,D,07,D,40,D
20243,05668534,2,0,1,130,D,13,D,500,D
20243,05668534,3,0,1,150,D,13,D,400,D
20243,05668602,2,0,1,150,D,13,D,400,D
20243,05668602,3,0,1,160,D,07,D,1300,D
20243,05668622,4,0,1,160,D,13,D,30,D
20243,05668682,6,0,1,170,D,05,D,50,D
20243,05668682,7,0,1,160,D,07,D,10,D
20243,05668722,5,0,1,170,D,07,D,400,D
20243,05668722,6,0,1,150,D,13,D,600,D
20243,05668722,7,0,1,160,D,13,D,320,D
20243,05668722,8,0,1,160,D,13,D,50,D
20243,05668722,9,0,1,160,D,13,D,102,D
20243,05668752,3,0,1,170,D,13,D,1,D
20243,05668852,2,0,1,150,D,13,D,15,D
20243,05668872,2,0,1,160,D,06,D,300,D
20243,05668892,9,0,1,170,D,05,D,500,D
20243,05668892,10,0,1,170,D,06,D,500,D
20243,05668924,2,0,1,160,D,06,D,72,D
20243,05669012,2,0,1,150,D,13,D,319,F
20243,05669132,2,0,1,150,D,13,D,100,D
20243,05669222,2,0,2,100,D,05,D,50,D
20243,05669292,10,0,1,170,D,13,D,2000,D
20243,05669292,11,0,1,170,D,13,D,280,D
20243,05669292,12,0,1,170,D,13,D,80,D
20243,05669292,13,0,1,150,D,13,D,450,D
20243,05669292,14,0,1,160,D,13,D,50,D
20243,05669362,4,0,1,150,D,13,D,150,D
20243,05669372,3,0,1,150,D,13,D,40,D
20243,05669422,2,0,1,170,D,05,D,10000,D
20243,05669432,3,0,1,150,D,05,D,150,D
20243,05669432,4,0,1,150,D,06,D,250,D
20243,05669432,5,0,1,150,D,07,D,150,D
20243,05669432,6,0,1,160,D,05,D,5,D
20243,05669512,2,0,1,150,D,13,D,25,D
20243,05669522,3,0,1,170,D,07,D,100,D
20243,05669522,4,0,1,170,D,07,D,20,D
20243,05669522,5,0,1,160,D,07,D,2,D
20243,05669572,2,0,1,140,D,13,D,20,D
20243,05669572,3,0,1,150,D,13,D,40,D
20243,05669612,2,0,1,150,D,13,D,100,D
20243,05669612,3,0,1,160,D,13,D,20,D
20243,05669692,2,0,1,160,D,13,D,50,D
20243,05669882,2,0,1,160,D,13,D,48,D
20243,05669902,7,0,1,170,D,05,D,50,D
20243,05669902,8,0,1,170,D,06,D,150,D
20243,05669902,9,0,1,170,D,07,D,100,D
20243,05669902,10,0,1,140,D,06,D,100,D
20243,05669902,11,0,1,140,D,07,D,100,D
20243,05670122,3,0,1,100,D,13,D,150,D
20243,05670122,4,0,1,150,D,13,D,80,D
20243,05670132,2,0,1,110,D,13,D,400,D
20243,05670132,3,0,1,160,D,13,D,87,D
20243,05670192,2,0,1,170,D,13,D,165,D
20243,05670262,2,0,1,160,D,07,D,200,D
20243,05670402,4,0,1,160,D,05,D,200,D
20243,05670402,5,0,1,160,D,13,D,25,D
20243,05670422,4,0,1,170,D,06,D,200,D
20243,05670422,5,0,1,170,D,05,D,100,D
20243,05670422,6,0,1,170,D,06,D,250,D
20243,05670422,7,0,1,110,D,13,D,550,D
20243,05670452,7,0,2,170,D,05,D,20,D
20243,05670462,2,0,1,100,D,05,D,500,D
20243,05670472,2,0,1,170,D,05,D,500,D
20243,05670512,8,0,1,160,D,07,D,50,D
20243,05670542,2,0,1,110,D,13,D,300,D
20243,05670592,5,0,1,170,D,06,D,20,D
20243,05670592,6,0,1,160,D,06,D,41,D
20243,05670592,7,0,1,160,D,06,D,65,D
20243,05670622,11,0,1,150,D,13,D,300,D
20243,05670732,2,0,1,160,D,13,D,183,F
20243,05670882,5,0,1,150,D,05,D,4388,D
20243,05670972,3,0,1,150,D,13,D,30,D
20243,05670992,2,0,1,100,D,05,D,100,D
20243,05671012,3,0,1,150,D,13,D,50,D
20243,05671062,3,0,1,170,D,05,D,100,D
20243,05671062,4,0,1,140,D,13,D,10,D
20243,05671062,5,0,1,140,D,07,D,50,D
20243,05671112,4,0,1,160,D,05,D,100,D
20243,05671122,7,0,1,150,D,13,D,600,D
20243,05671282,2,0,1,170,D,06,D,250,D
20243,05671282,3,0,1,150,D,07,D,200,D
20243,05671312,3,0,1,170,D,07,D,20,D
20243,05671432,4,0,1,150,D,13,D,300,D
20243,05671542,4,0,1,150,D,13,D,500,D
20243,05671562,8,0,1,170,D,05,D,300,D
20243,05671562,9,0,1,150,D,13,D,400,D
20243,05671632,2,0,1,110,D,13,D,695,D
20243,05671632,3,0,1,130,D,07,D,100,D
20243,05671672,2,0,1,170,D,13,D,40,D
20243,05671672,3,0,1,150,D,13,D,300,D
20243,05671722,2,0,1,160,D,13,D,170,D
20243,05671732,2,0,1,150,D,13,D,80,D
20243,05671782,4,0,1,150,D,13,D,20,D
20243,05671822,3,0,1,160,D,13,D,100,D
20243,05671832,2,0,1,170,D,13,D,200,D
20243,05671862,5,0,1,110,D,13,D,1200,D
20243,05671862,6,0,2,160,D,05,D,10,D
20243,05671872,4,0,1,150,D,13,D,80,D
20243,05671892,2,0,1,170,D,06,D,20,D
20243,05671912,3,0,1,150,D,13,D,200,D
20243,05671912,4,0,1,160,D,06,D,50,D
20243,05671932,8,0,1,170,D,06,D,300,D
20243,05671932,9,0,1,150,D,13,D,210,D
20243,05671932,10,0,1,160,D,13,D,386,D
20243,05671942,11,0,1,170,D,06,D,10,D
20243,05671942,12,0,1,150,D,13,D,102,D
20243,05671962,4,0,1,150,D,13,D,200,D
20243,05672252,4,0,1,170,D,07,D,25,D
20243,05672252,5,0,1,160,D,05,D,1240,D
20243,05672252,6,0,1,160,D,06,D,1240,D
20243,05672252,7,0,1,160,D,07,D,1250,D
20243,05672292,2,0,1,160,D,13,D,150,D
20243,05672362,8,0,1,170,D,07,D,57,D
20243,05672372,2,0,1,170,D,13,D,1500,D
20243,05672432,3,0,1,170,D,05,D,50,D
20243,05672432,4,0,1,150,D,13,D,100,D
20243,05672432,5,0,1,160,D,06,D,103,F
20243,05672562,5,0,1,160,D,13,D,40,D
20243,05672562,6,0,1,140,D,07,D,10,D
20243,05672612,7,0,1,170,D,07,D,150,D
20243,05672612,8,0,2,170,D,05,D,100,D
20243,05672712,4,0,1,170,D,13,D,300,D
20243,05672712,5,0,1,170,D,13,D,1000,D
20243,05672802,3,0,1,160,D,13,D,20,D
20243,05672872,2,0,1,150,D,13,D,10,D
20243,05672892,2,0,1,150,D,13,D,20,D
20243,05672922,4,0,1,170,D,07,D,50,D
20243,05673002,2,0,1,150,D,13,D,30,D
20243,05673094,5,0,1,110,D,13,D,300,D
20243,05673112,2,0,1,160,D,13,D,20,D
20243,05673192,2,0,1,170,D,13,D,350,D
20243,05673192,3,0,1,150,D,13,D,100,D
20243,05673192,4,0,1,160,D,13,D,100,D
20243,05673202,2,0,1,100,D,07,D,500,D
20243,05673202,3,0,1,160,D,07,D,150,D
20243,05673212,9,0,1,160,D,07,D,180,D
20243,05673212,10,0,1,160,D,05,D,60,D
20243,05673212,11,0,1,160,D,05,D,60,D
20243,05673222,3,0,1,160,D,13,D,45,D
20243,05673232,2,0,1,160,D,13,D,80,D
20243,05673432,3,0,1,100,D,05,D,104,D
20243,05673432,4,0,1,150,D,13,D,1549,D
20243,05673532,2,0,1,170,D,07,D,200,D
20243,05673552,5,0,1,170,D,13,D,20,D
20243,05673682,3,0,1,170,D,07,D,25,D
20243,05673732,3,0,1,170,D,05,D,20,D
20243,05673872,3,0,1,140,D,06,D,15,D
20243,05673872,4,0,1,160,D,05,D,125,D
20243,05673872,5,0,1,160,D,06,D,50,D
20243,05673872,6,0,1,160,D,07,D,65,D
20243,05674222,4,0,1,170,D,06,D,100,D
20243,05674222,5,0,1,170,D,07,D,25,D
20243,05674332,2,0,1,170,D,07,D,75,D
20243,05674332,3,0,1,150,D,13,D,30,D
20243,05674452,3,0,1,140,D,06,D,50,D
20243,05674542,8,0,1,170,D,05,D,50,D
20243,05674542,9,0,1,170,D,13,D,920,D
20243,05674542,10,0,1,150,D,13,D,50,D
20243,05674542,11,0,2,170,D,05,D,5200,D
20243,05674582,3,0,1,140,D,07,D,100,D
20243,05674632,3,0,1,160,D,13,D,20,D
20243,05674682,2,0,2,170,D,05,D,50,D
20243,05674692,6,0,1,170,D,07,D,50,D
20243,05674742,16,0,1,170,D,07,D,60,D
20243,05674742,17,0,1,110,D,13,D,50,D
20243,05674762,2,0,1,160,D,06,D,2000,D
20243,05674762,3,0,1,160,D,07,D,2000,D
20243,05674762,4,0,2,170,D,05,D,4000,D
20243,05674762,5,0,2,170,D,05,D,4000,D
20243,05674772,2,0,1,150,D,06,D,100,D
20243,05674772,3,0,2,160,D,05,D,10,D
20243,05674902,2,0,1,170,D,13,D,3,D
