QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,FCECODE,FCECODE_,FCESAV,FCESAV_,FCEMO,FCEMO_,FCESCHPD,FCES_HPD,FCESMTX,FCESMTX_,FCENUM2,FCEPURCH,JFCENMQV,FCENUM2_,JFCE_MQV
20241,05415953,17,0,1,200,D,,A,12,D,,A,,A,,,1020,A,D
20241,05415953,18,0,1,100,D,2,D,10,D,,A,,A,,,656,A,D
20241,05416363,15,0,1,200,D,,A,13,D,,A,,A,,,1800,A,D
20241,05416363,16,0,1,365,D,,A,11,D,,A,,A,,,50,A,D
20241,05416393,9,0,1,100,D,2,D,12,D,,A,,A,,,10000,A,D
20241,05416443,9,0,1,310,D,,A,13,D,,A,,A,,,4950,A,D
20241,05416483,6,0,1,303,D,,A,12,D,,A,,A,,,408,A,D
20241,05416493,10,0,1,303,D,,A,11,D,,A,,A,,,336,A,D
20241,05416543,7,0,1,100,D,2,D,13,D,,A,,A,,,3600,A,D
20241,05416543,8,0,1,321,D,,A,,A,4,D,,A,1,,35,D,D
20241,05416543,9,0,1,345,D,,A,11,D,,A,,A,,,80,A,D
20241,05416653,5,0,1,200,D,,A,10,D,,A,,A,,1,1737,A,D
20241,05416653,6,0,1,200,D,,A,11,D,,A,,A,,1,3603,A,D
20241,05416653,7,0,1,200,D,,A,12,D,,A,,A,,1,3474,A,D
20241,05416693,16,0,1,301,D,,A,13,D,,A,,A,,1,9150,A,D
20241,05417243,5,0,1,225,D,,A,10,D,,A,,A,,,120,A,D
20241,05417603,8,0,1,200,D,,A,10,D,,A,,A,,4,720,A,D
20241,05417603,9,0,1,200,D,,A,11,D,,A,,A,,4,720,A,D
20241,05417603,10,0,1,200,D,,A,12,D,,A,,A,,4,720,A,D
20241,05417733,18,0,1,303,D,,A,10,D,,A,,A,,,250,A,D
20241,05417853,28,0,1,100,D,2,D,12,D,,A,,A,,,1500,A,D
20241,05417853,29,0,1,301,D,,A,13,D,,A,,A,,1,6000,A,D
20241,05417853,30,0,1,400,D,,A,13,D,,A,,A,,1,,A,H
20241,05417853,30,1,1,310,D,,A,13,D,,A,,A,,1,5090,A,E
20241,05417853,30,2,1,303,D,,A,13,D,,A,,A,,1,4510,A,E
20241,05417853,31,0,1,321,D,,A,,A,4,D,,A,3,,1500,D,D
20241,05417853,32,0,1,321,D,,A,,A,5,D,1500,D,,,1500,A,D
20241,05417853,33,0,1,365,D,,A,12,D,,A,,A,,1,65,A,D
20241,05417853,34,0,1,345,D,,A,10,D,,A,,A,,,320,A,D
20241,05417853,35,0,1,345,D,,A,11,D,,A,,A,,,320,A,D
20241,05417853,36,0,1,345,D,,A,12,D,,A,,A,,,400,A,D
20241,05417853,37,0,2,345,D,,A,10,D,,A,,A,,,250,A,D
20241,05418273,9,0,1,100,D,2,D,13,D,,A,,A,,,3000,A,D
20241,05418273,10,0,1,200,D,,A,13,D,,A,,A,,2,4395,A,D
20241,05418273,11,0,1,225,D,,A,13,D,,A,,A,,,750,A,D
20241,05418273,12,0,1,225,D,,A,13,D,,A,,A,,,660,A,D
20241,05418273,13,0,1,301,D,,A,13,D,,A,,A,,1,1530,A,D
20241,05418333,3,0,1,303,D,,A,13,D,,A,,A,,,2670,A,D
20241,05418473,10,0,1,100,D,2,D,13,D,,A,,A,,,600,A,D
20241,05418473,11,0,1,321,D,,A,,A,2,D,,A,9,,360,D,D
20241,05418863,5,0,1,302,D,,A,11,D,,A,,A,,,2200,A,D
20241,05418913,17,0,1,100,D,2,D,12,D,,A,,A,,,3860,A,D
20241,05418913,18,0,1,200,D,,A,12,D,,A,,A,,,374,A,D
20241,05419063,8,0,1,100,D,2,D,13,D,,A,,A,,,1200,A,D
20241,05419063,9,0,1,100,D,2,D,13,D,,A,,A,,,1200,A,D
20241,05419063,10,0,1,301,D,,A,10,D,,A,,A,,,8000,A,D
20241,05419483,7,0,1,303,D,,A,12,D,,A,,A,,,30000,A,D
20241,05420243,6,0,1,335,D,,A,13,D,,A,,A,,,,A,H
20241,05420243,6,1,1,310,D,,A,13,D,,A,,A,,,4338,A,E
20241,05420243,6,2,1,321,D,,A,13,D,,A,,A,,,1301,A,E
20241,05420243,6,3,1,303,D,,A,13,D,,A,,A,,,4861,A,E
20241,05420763,20,0,1,100,D,1,D,13,D,,A,,A,,,1500,A,D
20241,05420763,21,0,1,225,D,,A,13,D,,A,,A,,,10800,A,D
20241,05420763,22,0,1,365,D,,A,13,D,,A,,A,,,150,A,D
20241,05420763,23,0,2,100,D,2,D,10,D,,A,,A,,,4000,A,D
20241,05420763,24,0,2,200,D,,A,10,D,,A,,A,,,650,A,D
20241,05420863,4,0,1,100,D,2,D,12,D,,A,,A,,,1000,A,D
20241,05421003,5,0,1,303,D,,A,12,D,,A,,A,,,450,A,D
20241,05421103,9,0,1,321,D,,A,,A,5,D,50,D,,,50,A,D
20241,05421263,3,0,1,200,D,,A,12,D,,A,,A,,,10,A,D
20241,05421323,11,0,1,303,D,,A,12,D,,A,,A,,1,600,A,D
20241,05421503,5,0,1,302,D,,A,13,D,,A,,A,,1,600,A,D
20241,05421723,9,0,1,100,D,2,D,12,D,,A,,A,,,1000,A,D
20241,05421773,11,0,1,303,D,,A,13,D,,A,,A,,1,4500,A,D
20241,05421773,12,0,1,303,D,,A,13,D,,A,,A,,1,2250,A,D
20241,05421843,7,0,1,321,D,,A,,A,5,D,40,D,,,40,A,D
20241,05422143,5,0,1,302,D,,A,13,D,,A,,A,,,240,A,D
20241,05422153,7,0,1,310,D,,A,13,D,,A,,A,,,2184,A,D
20241,05422153,8,0,2,310,D,,A,10,D,,A,,A,,,728,A,D
20241,05422503,10,0,1,100,D,2,D,12,D,,A,,A,,,2500,A,D
20241,05422723,4,0,1,200,D,,A,13,D,,A,,A,,,1350,A,D
20241,05422723,5,0,1,200,D,,A,13,D,,A,,A,,,2400,A,D
20241,05422873,8,0,1,345,D,,A,11,D,,A,,A,,,108,A,D
20241,05423073,11,0,1,303,D,,A,10,D,,A,,A,,,390,A,D
20241,05423153,3,0,1,200,D,,A,13,D,,A,,A,,,4200,A,D
20241,05423153,4,0,1,200,D,,A,12,D,,A,,A,,,58,A,D
20241,05423243,4,0,1,365,D,,A,12,D,,A,,A,,,15,A,D
20241,05423323,12,0,1,225,D,,A,13,D,,A,,A,,,405,A,D
20241,05423323,13,0,1,225,D,,A,13,D,,A,,A,,,90,A,D
20241,05423323,14,0,1,365,D,,A,12,D,,A,,A,,,39,A,D
20241,05424053,3,0,1,225,D,,A,13,D,,A,,A,,,150,A,D
20241,05424203,5,0,2,301,D,,A,11,D,,A,,A,,,130,A,D
20241,05424213,4,0,1,200,D,,A,13,D,,A,,A,,1,642,A,D
20241,05424323,18,0,1,303,D,,A,01,D,,A,,A,,1,123,A,D
20241,05424323,19,0,1,335,D,,A,01,D,,A,,A,,1,,A,H
20241,05424323,19,1,1,303,D,,A,01,D,,A,,A,,1,32315,A,E
20241,05424323,19,2,1,321,D,,A,01,D,,A,,A,,1,1857,A,E
20241,05424573,10,0,1,301,D,,A,11,D,,A,,A,,2,20,A,D
20241,05424833,5,0,1,335,D,,A,12,D,,A,,A,,,,A,H
20241,05424833,5,1,1,310,D,,A,12,D,,A,,A,,,2324,A,E
20241,05424833,5,2,1,321,D,,A,12,D,,A,,A,,,118,A,E
20241,05424833,5,3,1,303,D,,A,12,D,,A,,A,,,2058,A,E
20241,05424833,6,0,1,365,D,,A,12,D,,A,,A,,,500,A,D
20241,05424893,17,0,1,225,D,,A,12,D,,A,,A,,,250,A,D
20241,05425503,9,0,1,303,D,,A,01,D,,A,,A,,1,1400,A,D
20241,05425513,3,0,1,303,D,,A,11,D,,A,,A,,,2600,A,D
20241,05425543,4,0,1,321,D,,A,,A,1,D,,A,10,,150,D,D
20241,05425573,10,0,1,303,D,,A,13,D,,A,,A,,,1002,A,D
20241,05425573,11,0,1,365,D,,A,01,D,,A,,A,,,500,A,D
20241,05425843,5,0,2,303,D,,A,11,D,,A,,A,,,238,A,D
20241,05425923,7,0,1,100,D,1,D,13,D,,A,,A,,,600,A,D
20241,05425923,8,0,1,303,D,,A,13,D,,A,,A,,1,1680,A,D
20241,05425923,9,0,1,365,D,,A,01,D,,A,,A,,2,650,A,D
20241,05426053,5,0,1,200,D,,A,13,D,,A,,A,,,1680,A,D
20241,05426053,6,0,1,225,D,,A,13,D,,A,,A,,,1800,A,D
20241,05426113,6,0,1,100,D,1,D,13,D,,A,,A,,,150,A,D
20241,05426113,7,0,1,100,D,1,D,01,D,,A,,A,,,1500,A,D
20241,05426173,6,0,1,303,D,,A,12,D,,A,,A,,,7000,A,D
20241,05426173,7,0,1,310,D,,A,13,D,,A,,A,,,2700,A,D
20241,05426173,8,0,1,365,D,,A,01,D,,A,,A,,,275,A,D
20241,05426253,14,0,1,100,D,2,D,13,D,,A,,A,,,1800,A,D
20241,05426483,4,0,1,303,D,,A,13,D,,A,,A,,,807,A,D
20241,05426723,4,0,1,200,D,,A,13,D,,A,,A,,,600,A,D
20241,05426773,6,0,1,200,D,,A,13,D,,A,,A,,,4800,A,D
20241,05426773,7,0,1,365,D,,A,12,D,,A,,A,,,80,A,D
20241,05426783,6,0,1,303,D,,A,01,D,,A,,A,,,15,A,D
20241,05426783,7,0,1,345,D,,A,13,D,,A,,A,,,2295,A,D
20241,05426963,6,0,1,303,D,,A,13,D,,A,,A,,1,1368,A,D
20241,05427363,6,0,1,700,D,,A,13,D,,A,,A,,,8400,A,D
20241,05427763,11,0,1,321,D,,A,,A,5,D,3,D,,,3,A,D
20241,05427773,4,0,1,200,D,,A,13,D,,A,,A,,2,1500,A,D
20241,05427843,10,0,1,303,D,,A,12,D,,A,,A,,1,18600,A,D
20241,05427843,11,0,1,303,D,,A,01,D,,A,,A,,1,1500,A,D
20241,05427843,12,0,1,321,D,,A,,A,5,D,100,D,,,100,A,D
20241,05427963,7,0,1,303,D,,A,11,D,,A,,A,,,7500,A,D
20241,05428173,7,0,1,321,D,,A,,A,4,D,,A,3,,105,D,D
20241,05428184,8,0,1,321,D,,A,,A,2,D,,A,12,,252,D,D
20241,05428213,7,0,1,303,D,,A,01,D,,A,,A,,1,107,A,D
20241,05428213,8,0,1,303,D,,A,01,D,,A,,A,,,107,A,D
20241,05428833,6,0,1,365,D,,A,13,D,,A,,A,,,117,A,D
20241,05428853,11,0,1,321,D,,A,,A,4,D,,A,1,,150,D,D
20241,05428883,6,0,1,301,D,,A,01,D,,A,,A,,,250,A,D
20241,05428883,7,0,1,345,D,,A,13,D,,A,,A,,,1200,A,D
20241,05428943,6,0,1,200,D,,A,13,D,,A,,A,,,1464,A,D
20241,05429493,12,0,1,303,D,,A,12,D,,A,,A,,,10300,A,D
20241,05429493,13,0,1,365,D,,A,11,D,,A,,A,,,11,A,D
20241,05429673,10,0,1,321,D,,A,,A,2,D,,A,12,,900,D,D
20241,05429743,4,0,1,301,D,,A,01,D,,A,,A,,,30,A,D
20241,05429933,6,0,1,301,D,,A,13,D,,A,,A,,,3600,A,D
20241,05430183,8,0,1,303,D,,A,13,D,,A,,A,,,12000,A,D
20241,05430183,9,0,1,345,D,,A,01,D,,A,,A,,,800,A,D
20241,05430423,3,0,1,100,D,2,D,13,D,,A,,A,,,600,A,D
20241,05430423,4,0,1,345,D,,A,01,D,,A,,A,,,4000,A,D
20241,05430423,5,0,1,345,D,,A,12,D,,A,,A,,,565,A,D
20241,05430423,6,0,1,301,D,,A,13,D,,A,,A,,,213,A,D
20241,05430623,6,0,1,303,D,,A,11,D,,A,,A,,1,1500,A,D
20241,05430623,7,0,1,365,D,,A,11,D,,A,,A,,1,200,A,D
20241,05430743,16,0,1,303,D,,A,12,D,,A,,A,,3,6440,A,D
20241,05430743,17,0,1,365,D,,A,12,D,,A,,A,,3,298,A,D
20241,05430873,5,0,1,303,D,,A,01,D,,A,,A,,,3345,A,D
20241,05430893,5,0,1,100,D,2,D,13,D,,A,,A,,,600,A,D
20241,05431013,3,0,1,100,D,2,D,13,D,,A,,A,,,3000,A,D
20241,05431024,3,0,1,365,D,,A,01,D,,A,,A,,,150,A,D
20241,05431633,8,0,1,200,D,,A,13,D,,A,,A,,,1320,A,D
20241,05431733,3,0,1,200,D,,A,13,D,,A,,A,,,10200,A,D
20241,05431883,16,0,1,303,D,,A,12,D,,A,,A,,,900,A,D
20241,05431883,17,0,1,303,D,,A,01,D,,A,,A,,,225,A,D
20241,05432103,12,0,1,100,D,2,D,12,D,,A,,A,,,10000,A,D
20241,05432173,10,0,1,200,D,,A,13,D,,A,,A,,,1620,A,D
20241,05432173,11,0,1,321,D,,A,,A,4,D,,A,1,,50,D,D
20241,05432323,6,0,1,310,D,,A,13,D,,A,,A,,,5250,A,D
20241,05432323,7,0,1,321,D,,A,,A,4,D,,A,3,,750,D,D
20241,05432363,5,0,1,303,D,,A,12,D,,A,,A,,,200,A,D
20241,05432363,6,0,1,303,D,,A,01,D,,A,,A,,,200,A,D
20241,05432763,14,0,1,321,D,,A,,A,5,D,100,D,,,100,A,D
20241,05432903,6,0,1,225,D,,A,13,D,,A,,A,,,3000,A,D
20241,05433213,9,0,1,303,D,,A,12,D,,A,,A,,,5110,A,D
20241,05433373,9,0,1,200,D,,A,13,D,,A,,A,,,1650,A,D
20241,05433373,10,0,1,321,D,,A,,A,4,D,,A,3,,195,D,D
20241,05433573,11,0,1,365,D,,A,01,D,,A,,A,,,400,A,D
20241,05433593,6,0,1,365,D,,A,01,D,,A,,A,,,125,A,D
20241,05433663,8,0,1,365,D,,A,01,D,,A,,A,,,395,A,D
20241,05433773,3,0,1,200,D,,A,13,D,,A,,A,,,750,A,D
20241,05433913,10,0,1,400,D,,A,12,D,,A,,A,,,,A,H
20241,05433913,10,1,1,365,D,,A,12,D,,A,,A,,,257,A,E
20241,05433913,10,2,1,303,D,,A,12,D,,A,,A,,,4853,A,E
20241,05433913,11,0,1,310,D,,A,13,D,,A,,A,,,2946,A,D
20241,05433913,12,0,1,400,D,,A,11,D,,A,,A,,,,A,H
20241,05433913,12,1,1,365,D,,A,11,D,,A,,A,,,199,A,E
20241,05433913,12,2,1,303,D,,A,11,D,,A,,A,,,3772,A,E
20241,05433983,6,0,1,321,D,,A,,A,5,D,100,D,,,100,A,D
20241,05434043,6,0,1,200,D,,A,13,D,,A,,A,,,570,A,D
20241,05434103,6,0,1,321,D,,A,,A,2,D,,A,1,,50,D,D
20241,05434173,10,0,1,100,D,2,D,01,D,,A,,A,,,100,A,D
20241,05434173,11,0,1,225,D,,A,12,D,,A,,A,,,160,A,D
20241,05434173,12,0,1,400,D,,A,13,D,,A,,A,,,,A,H
20241,05434173,12,1,1,365,D,,A,13,D,,A,,A,,,4302,A,E
20241,05434173,12,2,1,301,D,,A,13,D,,A,,A,,,13338,A,E
20241,05434173,13,0,1,321,D,,A,,A,4,D,,A,3,,222,D,D
20241,05434383,7,0,1,345,D,,A,11,D,,A,,A,,,100,A,D
20241,05434533,16,0,1,303,D,,A,01,D,,A,,A,,,40000,A,D
20241,05434533,17,0,1,310,D,,A,13,D,,A,,A,,,9000,A,D
20241,05434533,18,0,1,365,D,,A,01,D,,A,,A,,,350,A,D
20241,05434743,14,0,1,200,D,,A,11,D,,A,,A,,1,1123,A,D
20241,05434743,15,0,1,200,D,,A,12,D,,A,,A,,1,1280,A,D
20241,05434743,16,0,1,200,D,,A,11,D,,A,,A,,2,1178,A,D
20241,05434883,3,0,1,303,D,,A,01,D,,A,,A,,,888,A,D
20241,05434963,20,0,1,303,D,,A,13,D,,A,,A,,,1800,A,D
20241,05434963,21,0,1,303,D,,A,01,D,,A,,A,,,1800,A,D
20241,05434963,22,0,1,365,D,,A,01,D,,A,,A,,,550,A,D
20241,05434993,11,0,1,100,D,1,D,13,D,,A,,A,,,600,A,D
20241,05435033,3,0,1,303,D,,A,01,D,,A,,A,,1,580,A,D
20241,05435133,11,0,1,303,D,,A,13,D,,A,,A,,,1800,A,D
20241,05435323,6,0,1,100,D,1,D,01,D,,A,,A,,,167,A,D
20241,05435323,7,0,1,100,D,1,D,02,D,,A,,A,,,167,A,D
20241,05435473,6,0,1,302,D,,A,02,D,,A,,A,,,1500,A,D
20241,05435733,13,0,1,100,D,2,D,13,D,,A,,A,,,1200,A,D
20241,05435733,14,0,1,301,D,,A,13,D,,A,,A,,1,9420,A,D
20241,05435733,15,0,1,365,D,,A,13,D,,A,,A,,1,219,A,D
20241,05435733,16,0,1,321,D,,A,,A,4,D,,A,3,,540,D,D
20241,05435733,17,0,1,301,D,,A,01,D,,A,,A,,1,145,A,D
20241,05435733,18,0,1,345,D,,A,01,D,,A,,A,,,275,A,D
20241,05435733,19,0,1,301,D,,A,02,D,,A,,A,,1,300,A,D
20241,05435733,20,0,1,365,D,,A,01,D,,A,,A,,,9,A,D
20241,05435733,21,0,1,365,D,,A,02,D,,A,,A,,,11,A,D
20241,05435733,22,0,1,365,D,,A,12,D,,A,,A,,,138,A,D
20241,05435733,23,0,1,365,D,,A,02,D,,A,,A,,,16,A,D
20241,05435733,24,0,1,301,D,,A,01,D,,A,,A,,1,10,A,D
20241,05435763,8,0,1,321,D,,A,,A,2,D,,A,12,,48,D,D
20241,05436143,9,0,1,303,D,,A,13,D,,A,,A,,,9000,A,D
20241,05436353,8,0,1,200,D,,A,01,D,,A,,A,,,1820,A,D
20241,05436443,9,0,1,200,D,,A,01,D,,A,,A,,1,720,A,D
20241,05436793,8,0,1,365,D,,A,13,D,,A,,A,,,75,A,D
20241,05436803,3,0,1,200,D,,A,13,D,,A,,A,,1,540,A,D
20241,05436833,4,0,1,100,D,2,D,13,D,,A,,A,,,600,A,D
20241,05436833,5,0,1,365,D,,A,02,D,,A,,A,,,250,A,D
20241,05436973,9,0,1,200,D,,A,13,D,,A,,A,,,5520,A,D
20241,05437143,15,0,1,100,D,2,D,01,D,,A,,A,,,20000,A,D
20241,05437173,6,0,1,303,D,,A,01,D,,A,,A,,,3500,A,D
20241,05437353,5,0,1,365,D,,A,01,D,,A,,A,,,40,A,D
20241,05437413,7,0,1,303,D,,A,01,D,,A,,A,,,190,A,D
20241,05437583,4,0,1,200,D,,A,13,D,,A,,A,,,6000,A,D
20241,05437854,5,0,1,303,D,,A,12,D,,A,,A,,,7000,A,D
20241,05437854,6,0,1,365,D,,A,01,D,,A,,A,,,300,A,D
20241,05437943,9,0,1,301,D,,A,13,D,,A,,A,,,450,A,D
20241,05437943,10,0,1,321,D,,A,,A,2,D,,A,12,1,180,D,D
20241,05438003,8,0,1,365,D,,A,01,D,,A,,A,,,40,A,D
20241,05438003,9,0,1,365,D,,A,01,D,,A,,A,,,30,A,D
20241,05438323,5,0,1,303,D,,A,12,D,,A,,A,,,2800,A,D
20241,05438453,7,0,1,303,D,,A,01,D,,A,,A,,,1800,A,D
20241,05438543,7,0,1,225,D,,A,13,D,,A,,A,,,300,A,D
20241,05438543,8,0,1,301,D,,A,02,D,,A,,A,,2,38462,A,D
20241,05438573,3,0,1,303,D,,A,13,D,,A,,A,,,450,A,D
20241,05438573,4,0,1,321,D,,A,,A,4,D,,A,1,,125,D,D
20241,05438573,5,0,1,321,D,,A,,A,4,D,,A,1,,50,D,D
20241,05439124,4,0,1,400,D,,A,12,D,,A,,A,,,,A,H
20241,05439124,4,1,1,365,D,,A,12,D,,A,,A,,,514,A,E
20241,05439124,4,2,1,303,D,,A,12,D,,A,,A,,,4286,A,E
20241,05439273,7,0,1,301,D,,A,13,D,,A,,A,,1,7650,A,D
20241,05439453,4,0,1,303,D,,A,13,D,,A,,A,,,126,A,D
20241,05439693,22,0,1,200,D,,A,13,D,,A,,A,,1,1140,A,D
20241,05439693,23,0,1,225,D,,A,13,D,,A,,A,,,300,A,D
20241,05439693,24,0,1,301,D,,A,13,D,,A,,A,,1,1440,A,D
20241,05439743,5,0,1,303,D,,A,13,D,,A,,A,,,1824,A,D
20241,05439783,11,0,1,365,D,,A,12,D,,A,,A,,,100,A,D
20241,05440173,4,0,1,321,D,,A,,A,5,D,20,D,,2,20,A,D
20241,05440173,5,0,1,321,D,,A,,A,5,D,20,D,,2,20,A,D
20241,05440234,5,0,1,303,D,,A,01,D,,A,,A,,,5000,A,D
20241,05440234,6,0,1,365,D,,A,01,D,,A,,A,,,50,A,D
20241,05440234,7,0,2,345,D,,A,12,D,,A,,A,,,150,A,D
20241,05440253,9,0,1,303,D,,A,01,D,,A,,A,,,1200,A,D
20241,05440323,9,0,1,225,D,,A,02,D,,A,,A,,,160,A,D
20241,05440323,10,0,1,365,D,,A,01,D,,A,,A,,,100,A,D
20241,05440873,5,0,1,303,D,,A,01,D,,A,,A,,,3500,A,D
20241,05440873,6,0,1,365,D,,A,01,D,,A,,A,,,150,A,D
20241,05441153,4,0,1,321,D,,A,,A,4,D,,A,3,,105,D,D
20241,05441263,6,0,1,302,D,,A,02,D,,A,,A,,,1174,A,D
20241,05441293,6,0,1,365,D,,A,12,D,,A,,A,,,80,A,D
20241,05441293,7,0,1,303,D,,A,01,D,,A,,A,,,1200,A,D
20241,05441493,3,0,1,365,D,,A,01,D,,A,,A,,,156,A,D
20241,05441493,4,0,1,365,D,,A,02,D,,A,,A,,,44,A,D
20241,05441493,5,0,2,303,D,,A,12,D,,A,,A,,,1586,A,D
20241,05441683,3,0,2,303,D,,A,12,D,,A,,A,,,2100,A,D
20241,05441693,10,0,1,303,D,,A,01,D,,A,,A,,,4000,A,D
20241,05441743,12,0,1,100,D,2,D,13,D,,A,,A,,,120,A,D
20241,05441743,13,0,1,310,D,,A,13,D,,A,,A,,,1500,A,D
20241,05441743,14,0,1,321,D,,A,,A,4,D,,A,1,,200,D,D
20241,05441743,15,0,1,345,D,,A,02,D,,A,,A,,,50,A,D
20241,05441963,16,0,1,301,D,,A,02,D,,A,,A,,,10000,A,D
20241,05441973,7,0,1,225,D,,A,13,D,,A,,A,,,120,A,D
20241,05441973,8,0,1,365,D,,A,01,D,,A,,A,,,248,A,D
20241,05442293,8,0,1,200,D,,A,13,D,,A,,A,,,525,A,D
20241,05442523,5,0,1,200,D,,A,13,D,,A,,A,,1,2055,A,D
20241,05442523,6,0,1,200,D,,A,01,D,,A,,A,,1,1000,A,D
20241,05442593,5,0,1,365,D,,A,01,D,,A,,A,,,180,A,D
20241,05442683,18,0,1,335,D,,A,02,D,,A,,A,,,,A,H
20241,05442683,18,1,1,310,D,,A,02,D,,A,,A,,,2448,A,E
20241,05442683,18,2,1,321,D,,A,02,D,,A,,A,,,736,A,E
20241,05442683,18,3,1,303,D,,A,02,D,,A,,A,,,816,A,E
20241,05442783,7,0,1,310,D,,A,13,D,,A,,A,,,6000,A,D
20241,05442783,8,0,1,365,D,,A,01,D,,A,,A,,,500,A,D
20241,05443343,5,0,1,200,D,,A,13,D,,A,,A,,,900,A,D
20241,05443343,6,0,1,400,D,,A,13,D,,A,,A,,,,A,H
20241,05443343,6,1,1,225,D,,A,13,D,,A,,A,,,545,A,E
20241,05443343,6,2,1,200,D,,A,13,D,,A,,A,,,3955,A,E
20241,05443343,7,0,1,100,D,2,D,13,D,,A,,A,,,1200,A,D
20241,05443373,5,0,1,200,D,,A,13,D,,A,,A,,,3000,A,D
20241,05443803,6,0,1,100,D,2,D,12,D,,A,,A,,,2606,A,D
20241,05443803,7,0,1,100,D,2,D,01,D,,A,,A,,,2477,A,D
20241,05443803,8,0,1,100,D,2,D,02,D,,A,,A,,,2477,A,D
20241,05444003,4,0,1,301,D,,A,13,D,,A,,A,,,2850,A,D
20241,05444003,5,0,1,303,D,,A,01,D,,A,,A,,,6000,A,D
20241,05444043,13,0,1,303,D,,A,12,D,,A,,A,,,44000,A,D
20241,05444043,14,0,1,310,D,,A,12,D,,A,,A,,,2200,A,D
20241,05444313,3,0,1,200,D,,A,13,D,,A,,A,,,450,A,D
20241,05444323,4,0,1,200,D,,A,13,D,,A,,A,,,4320,A,D
20241,05444323,5,0,1,225,D,,A,13,D,,A,,A,,,1830,A,D
20241,05444763,12,0,1,303,D,,A,13,D,,A,,A,,,300,A,D
20241,05444763,13,0,1,365,D,,A,13,D,,A,,A,,,66,A,D
20241,05444763,14,0,1,365,D,,A,01,D,,A,,A,,,134,A,D
20241,05445573,5,0,1,100,D,2,D,13,D,,A,,A,,,975,A,D
20241,05445663,7,0,1,301,D,,A,13,D,,A,,A,,,1200,A,D
20241,05445753,6,0,1,200,D,,A,13,D,,A,,A,,,1350,A,D
20241,05445983,4,0,1,200,D,,A,13,D,,A,,A,,,1560,A,D
20241,05445983,5,0,1,303,D,,A,12,D,,A,,A,,,11000,A,D
20241,05446013,5,0,1,225,D,,A,13,D,,A,,A,,,3060,A,D
20241,05446503,9,0,1,200,D,,A,13,D,,A,,A,,,4200,A,D
20241,05538032,17,0,1,225,D,,A,13,D,,A,,A,,,600,A,D
20241,05538032,18,0,1,321,D,,A,,A,4,D,,A,3,,240,D,D
20241,05538232,5,0,1,200,D,,A,13,D,,A,,A,,2,360,A,D
20241,05538362,6,0,1,303,D,,A,12,D,,A,,A,,1,1738,A,D
20241,05538362,7,0,1,303,D,,A,12,D,,A,,A,,1,1190,A,D
20241,05538542,7,0,1,303,D,,A,13,D,,A,,A,,,150,A,D
20241,05538922,16,0,1,303,D,,A,12,D,,A,,A,,,3100,A,D
20241,05538922,17,0,1,303,D,,A,12,D,,A,,A,,,3400,A,D
20241,05538922,18,0,1,310,D,,A,13,D,,A,,A,,,2700,A,D
20241,05538922,19,0,1,310,D,,A,13,D,,A,,A,,,4371,A,D
20241,05539262,4,0,1,303,D,,A,11,D,,A,,A,,1,3000,A,D
20241,05539462,5,0,1,200,D,,A,13,D,,A,,A,,1,4200,A,D
20241,05539582,8,0,1,200,D,,A,13,D,,A,,A,,,5400,A,D
20241,05539582,9,0,1,301,D,,A,13,D,,A,,A,,,1800,A,D
20241,05539692,12,0,1,302,D,,A,12,D,,A,,A,,,200,A,D
20241,05539692,13,0,2,365,D,,A,10,D,,A,,A,,,120,A,D
20241,05539692,14,0,2,302,D,,A,10,D,,A,,A,,,1500,A,D
20241,05539792,8,0,1,400,D,,A,12,D,,A,,A,,,,A,H
20241,05539792,8,1,1,321,D,,A,12,D,,A,,A,,,108,A,E
20241,05539792,8,2,1,365,D,,A,12,D,,A,,A,,,271,A,E
20241,05539792,8,3,1,303,D,,A,12,D,,A,,A,,,8121,A,E
20241,05539802,3,0,1,200,D,,A,13,D,,A,,A,,,3300,A,D
20241,05539852,3,0,1,321,D,,A,,A,4,D,,A,3,,120,D,D
20241,05539982,10,0,1,200,D,,A,13,D,,A,,A,,,1599,A,D
20241,05539982,11,0,1,225,D,,A,10,D,,A,,A,,,160,A,D
20241,05540152,14,0,1,303,D,,A,13,D,,A,,A,,,9000,A,D
20241,05540262,5,0,1,321,D,,A,,A,4,D,,A,3,,180,D,D
20241,05540312,4,0,1,200,D,,A,13,D,,A,,A,,,3600,A,D
20241,05540552,5,0,1,303,D,,A,13,D,,A,,A,,,480,A,D
20241,05540662,6,0,2,303,D,,A,10,D,,A,,A,,,300,A,D
20241,05540822,3,0,1,303,D,,A,12,D,,A,,A,,2,18000,A,D
20241,05540892,5,0,1,225,D,,A,13,D,,A,,A,,,3900,A,D
20241,05540892,6,0,1,200,D,,A,13,D,,A,,A,,,900,A,D
20241,05540892,7,0,1,345,D,,A,13,D,,A,,A,,,1590,A,D
20241,05541002,3,0,1,200,D,,A,13,D,,A,,A,,,3456,A,D
20241,05541002,4,0,1,200,D,,A,13,D,,A,,A,,,3210,A,D
20241,05541443,8,0,1,200,D,,A,13,D,,A,,A,,,6564,A,D
20241,05541582,5,0,1,100,D,1,D,12,D,,A,,A,,,1200,A,D
20241,05541582,6,0,1,321,D,,A,,A,5,D,80,D,,,80,A,D
20241,05541642,17,0,1,225,D,,A,13,D,,A,,A,,,300,A,D
